lna,a,A,omega,h,h2
-3.3519299838572527,0.035016707163534576,0.9924188386366104,-0.9763139765042413,86.33673735249347,7454.032216673441
-3.348936706376366,0.035121678910949465,0.9923849147678933,-0.9762701400787299,85.9503830277283,7387.468342613204
-3.3459434287234506,0.035226965344719835,0.9923508399402483,-0.9762262060145376,85.56576745849137,7321.50056076062
-3.342950150898131,0.03533256740825003,0.9923166134893506,-0.9761821739076008,85.18288279730803,7256.123521659915
-3.339956872900028,0.035438486047772895,0.9922822347480087,-0.9761380433496433,84.80172123229437,7191.331923959766
-3.336963594728761,0.03554472221235822,0.9922477030461524,-0.9760938139265889,84.42227498699506,7127.120513979812
-3.3339703163839443,0.0356512768539213,0.9922130177108217,-0.9760494852170971,84.04453632022125,7063.484085280989
-3.3309770378651913,0.03575815092723141,0.9921781780661545,-0.9760050567912113,83.66849752588932,7000.417478239748
-3.327983759172111,0.035865345389920436,0.9921431834333752,-0.975960528209038,83.29415093286062,6937.915579626165
-3.32499048030431,0.03597286120249139,0.9921080331307826,-0.9759158990196135,82.9214889047819,6875.973322185867
-3.3219972012613925,0.03608069932832704,0.9920727264737387,-0.9758711687597784,82.55050383992604,6814.5856842256435
-3.319003922042958,0.03618886073369859,0.9920372627746566,-0.9758263369532781,82.18118817103428,6753.7476892029445
-3.3160106426486045,0.036297346387774265,0.992001641342989,-0.9757814031099247,81.81353436515846,6693.454405318965
-3.3130173630779263,0.03640615726262808,0.9919658614852159,-0.9757363667248268,81.4475349235045,6633.700945115486
-3.3100240833305143,0.0365152943332485,0.9919299225048339,-0.9756912272778159,81.08318238127605,6574.482465075274
-3.3070308034059575,0.03662475857754718,0.9918938237023435,-0.9756459842329872,80.72046930751979,6515.794165226245
-3.3040375233038404,0.03673455097636777,0.9918575643752376,-0.9756006370382726,80.35938830497045,6457.631288749022
-3.301044243023745,0.036844672513494665,0.99182114381799,-0.9755551851252535,79.99993200989695,6399.989121588135
-3.2980509625652514,0.03695512417566184,0.9917845613220432,-0.9755096279089615,79.64209309194965,6342.862992066774
-3.2950576819279345,0.03706590695256172,0.9917478161757967,-0.9754639647878692,79.28586425400749,6286.248270504903
-3.292064401111367,0.03717702183685402,0.991710907664595,-0.9754181951439878,78.93123823202639,6230.140368840905
-3.289071120115119,0.03728846982417464,0.991673835070716,-0.9753723183429918,78.57820779488856,6174.534740256685
-3.286077838938757,0.03740025191314463,0.9916365976733587,-0.9753263337345162,78.22676574425171,6119.426878806033
-3.2830845575818435,0.0375123691053791,0.991599194748631,-0.9752802406525006,77.87690491439969,6064.81231904645
-3.2800912760439394,0.0376248224054962,0.9915616255695384,-0.9752340384156389,77.52861817209359,6010.68663567428
-3.2770979943246012,0.037737612821126185,0.9915238894059711,-0.9751877263278976,77.18189841642335,5957.045443163093
-3.2741047124233833,0.03785074136292035,0.9914859855246922,-0.9751413036791005,76.8367385786602,5903.884395405369
-3.2711114303398356,0.03796420904456019,0.9914479131893255,-0.9750947697455756,76.49313162210994,5851.199185357436
-3.2681181480735058,0.038078016882766415,0.9914096716603428,-0.9750481237908671,76.15107054196663,5798.985544687578
-3.2651248656239376,0.03819216589730812,0.9913712601950522,-0.9750013650665116,75.81054836516692,5747.239243427313
-3.262131582990672,0.03830665711101187,0.9913326780475852,-0.9749544928128093,75.47155815024547,5695.956089625884
-3.259138300173246,0.03842149154977091,0.9912939244688843,-0.9749075062597009,75.13409298719064,5645.13192900781
-3.2561450171711943,0.038536670242554354,0.9912549987066905,-0.9748604046275998,74.7981459973009,5594.762644633542
-3.253151733984048,0.03865219422141638,0.9912159000055308,-0.974813187128303,74.46371033304207,5544.8441565631965
-3.250158450611335,0.03876806452150553,0.9911766276067051,-0.9747658529658957,74.13077917790493,5495.372421523302
-3.247165167052579,0.03888428218107396,0.9911371807482736,-0.9747184013376663,73.79934574626392,5446.343432576603
-3.244171883307302,0.03900084824148675,0.9910975586650441,-0.9746708314349993,73.46940328323606,5397.753218794778
-3.241178599375021,0.03911776374723128,0.9910577605885589,-0.9746231424442994,73.14094506454083,5349.597844934179
-3.2381853152552504,0.03923502974592648,0.9910177857470817,-0.9745753335479035,72.81396439636035,5301.873411114432
-3.2351920309475015,0.039352647288332376,0.9909776333655845,-0.9745274039249614,72.4884546152007,5254.5760525000105
-3.2321987464512816,0.03947061742835942,0.9909373026657349,-0.9744793527522946,72.16440908775337,5207.701938984621
-3.229205461766095,0.039588941223077906,0.9908967928658818,-0.9744311792052442,71.84182121075764,5161.247274878467
-3.2262121768914427,0.039707619732727545,0.9908561031810431,-0.974382882458478,71.52068441086372,5115.208298598365
-3.2232188918268223,0.03982665402072687,0.9908152328228916,-0.9743344616867495,71.20099214449596,5069.581282360575
-3.2202256065717276,0.03994604515368286,0.9907741809997418,-0.9742859160656775,70.88273789771729,5024.362531876487
-3.217232321125649,0.04006579420140045,0.9907329469165361,-0.9742372447723927,70.56591518609402,4979.548386051014
-3.2142390354880734,0.040185902236892106,0.9906915297748314,-0.974188446986223,70.25051755456145,4935.135216683747
-3.211245749658485,0.0403063703363875,0.9906499287727851,-0.9741395218892924,69.93653857728965,4891.119428172724
-3.208252463636364,0.0404271995793431,0.9906081431051414,-0.9740904686670756,69.62397185755025,4847.4974572209485
-3.2052591774211865,0.04054839104845189,0.9905661719632175,-0.9740412865089192,69.31281102758373,4804.265772545534
-3.2022658910124258,0.04066994582965309,0.9905240145348891,-0.9739919746084925,69.00304974846766,4761.420874589503
-3.199272604409552,0.0407918650121418,0.9904816700045772,-0.9739425321641818,68.69468170998466,4718.959295236102
-3.1962793176120305,0.040914149688378885,0.9904391375532333,-0.973892958379446,68.38770063049196,4676.877597525791
-3.193286030619324,0.0410368009541007,0.9903964163583255,-0.9738432524631295,68.08210025679097,4635.172375375737
-3.190292743430892,0.0411598199083289,0.9903535055938243,-0.973793413629697,67.77787436399761,4593.840253301844
-3.187299456046189,0.04128320765338035,0.9903104044301879,-0.9737434410994351,67.47501675541322,4552.877886143295
-3.184306168464668,0.04140696529487696,0.9902671120343485,-0.9736933340985803,67.1735212623962,4512.281958789596
-3.181312880685776,0.04153109394175562,0.990223627569697,-0.973643091859426,66.87338174423395,4472.049185910043
-3.1783195927089585,0.04165559470627813,0.9901799501960693,-0.9735927136203416,66.57459208801582,4432.176311685698
-3.1753263045336557,0.0417804687040412,0.9901360790697313,-0.9735421986258092,66.27714620850608,4392.660109543692
-3.1723330161593055,0.0419057170539864,0.9900920133433644,-0.9734915461263239,65.98103804801802,4353.497381894002
-3.1693397275853417,0.04203134087841023,0.9900477521660508,-0.9734407553783307,65.68626157628833,4314.684959868573
-3.1663464388111935,0.042157341302974195,0.9900032946832587,-0.9733898256440967,65.39281079035221,4276.219703062805
-3.1633531498362877,0.042283719456714844,0.9899586400368277,-0.9733387561914997,65.10067971441877,4238.0984992793365
-3.160359860660047,0.04241047647205394,0.989913787364954,-0.9732875462938462,64.80986239974752,4200.318264274207
-3.15736657128189,0.042537613484808605,0.9898687358021752,-0.9732361952296316,64.52035292452486,4162.875941505244
-3.1543732817012318,0.042665131634201485,0.9898234844793559,-0.9731847022822312,64.23214539374148,4125.768501882744
-3.151379991917484,0.04279303206287096,0.9897780325236721,-0.9731330667396347,63.945233939070334,4088.9929435224326
-3.1483867019300544,0.04292131591688142,0.989732379058597,-0.9730812878940799,63.65961271874486,4052.5462915005824
-3.1453934117383464,0.04304998434573353,0.9896865232038852,-0.973029365041724,63.37527591743823,4016.425597611426
-3.14240012134176,0.043179038502374534,0.9896404640755578,-0.9729772974822587,63.092217746142865,3980.6279401267047
-3.139406830739692,0.04330847954320854,0.989594200785888,-0.9729250845185099,62.81043244205042,3945.15042355738
-3.1364135399315343,0.04343830862810697,0.9895477324433848,-0.9728727254560717,62.52991426843253,3909.9901784175217
-3.133420248916676,0.04356852692041893,0.9895010581527786,-0.9728202196028454,62.25065751452221,3875.1443609903404
-3.1304269576945014,0.04369913558698161,0.9894541770150056,-0.9727675662686418,61.972656495395164,3840.610153096244
-3.1274336662643916,0.0438301357981308,0.989407088127193,-0.9727147647647423,61.69590555185264,3806.384761863121
-3.1244403746257237,0.04396152872771131,0.9893597905826431,-0.9726618144034783,61.42039905030388,3772.4654194985696
-3.12144708277787,0.04409331555308759,0.9893122834708182,-0.9726087144977765,61.146131382649735,3738.849383064263
-3.118453790720201,0.04422549745515419,0.9892645658773255,-0.9725554643607403,60.87309696616649,3705.5339342523084
-3.115460498452081,0.044358075618346406,0.9892166368839013,-0.9725020633052185,60.601290243390416,3672.5163791636464
-3.1124672059728717,0.04449105123065089,0.9891684955683958,-0.9724485106433945,60.330705682002616,3639.7940480884226
-3.1094739132819305,0.04462442548361629,0.9891201410047575,-0.9723948056863662,60.061337774714694,3607.36429528837
-3.10648062037861,0.04475819957236395,0.989071572263018,-0.9723409477437263,59.79318103915485,3575.2244987811473
-3.1034873272622607,0.044892374695598605,0.9890227884092759,-0.9722869361232055,59.52623001775422,3543.372060126584
-3.1004940339322276,0.04502695205561913,0.9889737885056819,-0.9722327701302625,59.26047927763429,3511.804404214923
-3.0975007403878516,0.04516193285832935,0.9889245716104226,-0.9721784490677357,58.995923410494164,3480.5189790568934
-3.0945074466284703,0.045297318313248826,0.9888751367777052,-0.9721239722355154,58.73255703249902,3449.5132555757496
-3.091514152653417,0.045433109633523684,0.988825483057742,-0.9720693389301861,58.47037478416858,3418.7847274011365
-3.088520858462021,0.045569308035937554,0.9887756094967342,-0.9720145484447343,58.209371330266414,3388.3309106648417
-3.085527564053607,0.04570591474092241,0.9887255151368564,-0.9719596000682661,57.949541359689384,3358.1493437983504
-3.0825342694274958,0.04584293097256954,0.988675199016241,-0.9719044930857316,57.69087958535804,3328.2375873322812
-3.0795409745830047,0.04598035795864054,0.9886246601689622,-0.9718492267776714,57.43338074410732,3298.5932236975973
-3.076547679519446,0.046118196930578295,0.9885738976250201,-0.9717938004200053,57.177039596577444,3269.213857028585
-3.0735543842361293,0.04625644912351801,0.9885229104103249,-0.971738213283822,56.92185092710608,3240.0971129676873
-3.0705610887323576,0.04639511577629839,0.988471697546681,-0.9716824646352028,56.66780954361995,3211.2406384719848
-3.0675677930074317,0.04653419813147255,0.9884202580517707,-0.9716265537350541,56.41491027752816,3182.6421016215522
-3.0645744970606477,0.04667369743531934,0.9883685909391389,-0.9715704798389826,56.16314798361474,3154.2991914294084
-3.061581200891297,0.046813614937854464,0.9883166952181762,-0.971514242197175,55.91251753993279,3126.2096176532923
-3.058587904498667,0.04695395189284163,0.9882645698941035,-0.9714578400543074,55.66301384769844,3098.371110609068
-3.055594607882041,0.04709470955780385,0.9882122139679553,-0.9714012726494798,55.4146318311855,3070.7814209858375
-3.0526013110406978,0.04723588919403472,0.9881596264365641,-0.9713445392161646,55.16736643762056,3043.438319662703
-3.0496080139739123,0.047377492066609704,0.9881068062925432,-0.9712876389821804,54.92121263707868,3016.339597527211
-3.046614716680955,0.04751951944439746,0.9880537525242716,-0.9712305711696683,54.67616542237948,2989.483065295406
-3.0436214191610915,0.047661972600071274,0.9880004641158768,-0.9711733349951238,54.43221980898353,2962.8665533334993
-3.0406281214135835,0.04780485281012044,0.9879469400472188,-0.9711159296694102,54.18937083488964,2936.4879114811874
-3.037634823437688,0.04794816135486171,0.9878931792938734,-0.9710583543978145,53.947613560532126,2910.34500887651
-3.034641525232658,0.04809189951845075,0.987839180827116,-0.9710006083800995,53.70694306867909,2884.4357337823367
-3.031648226797742,0.04823606858889367,0.9877849436139047,-0.970942690810584,53.467354464330555,2858.7579934143687
-3.028654928132184,0.048380669858058625,0.9877304666168641,-0.9708846008782379,53.22884287461758,2833.3097137707264
-3.0256616292352234,0.04852570462168731,0.9876757487942686,-0.9708263377668005,52.9914034487016,2808.0888394630633
-3.0226683301060957,0.04867117417940662,0.987620789100025,-0.9707679006548866,52.75503135767423,2783.093333549191
-3.019675030744031,0.04881707983474034,0.9875655864836568,-0.9707092887161166,52.51972179445766,2758.321177367231
-3.016681731148256,0.048963422895120796,0.9875101398902865,-0.9706505011192549,52.28546997370516,2733.770370371224
-3.0136884313179917,0.04911020467190054,0.9874544482606191,-0.9705915370283753,52.05227113170279,2709.4389299682994
-3.0106951312524552,0.04925742648036421,0.9873985105309253,-0.9705323956030075,51.82012052627045,2685.324891357196
-3.007701830950859,0.04940508963974022,0.987342325633024,-0.9704730759983028,51.58901343666446,2661.426307368346
-3.0047085304124113,0.049553195473212665,0.9872858924942657,-0.97041357736521,51.35894516347997,2637.741248305343
-3.0017152296363148,0.04970174530793314,0.9872292100375151,-0.970353898850651,51.12991102855402,2614.2678017878497
-2.9987219286217686,0.04985074047503266,0.987172277181134,-0.9702940395976968,50.90190637486884,2591.004072595913
-2.9957286273679666,0.05000018230963359,0.987115092838964,-0.9702339987457617,50.67492656645601,2567.948182515709
-2.992735325874098,0.05015007215086164,0.9870576559203095,-0.9701737754307793,50.44896698830058,2545.098270186642
-2.9897420241393475,0.05030041134185785,0.9869999653299196,-0.9701133687853909,50.224023046245854,2522.4524909498346
-2.986748722162895,0.05045120122979062,0.9869420199679715,-0.9700527779391366,50.00009016689891,2500.009016698021
-2.9837554199439165,0.050602443165867816,0.9868838187300523,-0.969992002018642,49.777163797535856,2477.766035726714
-2.9807621174815813,0.05075413850534892,0.9868253605071418,-0.9699310401477973,49.55523940600806,2455.7217525867745
-2.9777688147750556,0.050906288607557096,0.9867666441855947,-0.9698698914479379,49.33431248064887,2433.874387938307
-2.9747755118235006,0.05105889483589144,0.9867076686471231,-0.9698085550380229,49.11437853018022,2412.2221784058274
-2.9717822086260726,0.051211958557839186,0.9866484327687787,-0.9697470300348218,48.89543308362018,2390.7633764347793
-2.9687889051819223,0.05136548114498802,0.9865889354229345,-0.9696853155530747,48.67747169019074,2369.496250149321
-2.9657956014901967,0.05151946397303828,0.9865291754772675,-0.9696234107056518,48.46048991922606,2348.419083211411
-2.9628022975500374,0.05167390842181539,0.9864691517947405,-0.969561314603727,48.24448336008095,2327.5301746811274
-2.9598089933605807,0.0518288158752822,0.9864088632335839,-0.9694990263569222,48.02944762204012,2306.827838878295
-2.9568156889209587,0.051984187721551355,0.9863483086472781,-0.9694365450734459,47.815378334227496,2286.3104052453123
-2.9538223842302984,0.05214002535289779,0.9862874868845347,-0.9693738698602501,47.60227114551622,2265.976218211246
-2.950829079287722,0.052296330165771204,0.9862263967892787,-0.9693109998231562,47.39012172443887,2245.823637057133
-2.9478357740923458,0.05245310356080861,0.9861650372006302,-0.9692479340669677,47.17892575909823,2225.851035782502
-2.944842468643282,0.05261034694284686,0.9861034069528859,-0.9691846716955975,46.96867895707826,2206.056802973086
-2.9418491629396377,0.052768061720935226,0.9860415048755006,-0.969121211812177,46.7593770453559,2186.4393416697562
-2.9388558569805148,0.05292624930834809,0.985979329793069,-0.9690575535191432,46.55101577021274,2166.9970692385955
-2.93586255076501,0.053084911122597604,0.9859168805253071,-0.9689936959183406,46.34359089714748,2147.7284172421705
-2.932869244292215,0.05324404858544633,0.9858541558870334,-0.9689296381111039,46.137098210788565,2128.6318313119496
-2.929875937561217,0.053403663122920116,0.9857911546881503,-0.9688653791983216,45.93153351480751,2109.7057710218855
-2.926882630571097,0.0535637561653208,0.9857278757336254,-0.9688009182805103,45.72689263183223,2090.9487097631127
-2.9238893233209318,0.05372432914723904,0.985664317823473,-0.9687362544578678,45.523171403361026,2072.3591346197873
-2.9208960158097925,0.0538853835075672,0.9856004797527345,-0.9686713868303176,45.32036568967705,2053.9355462460567
-2.9179027080367455,0.05404692068951225,0.9855363603114603,-0.9686063144975503,45.11847136976274,2035.6764587440998
-2.914909400000851,0.05420894214060874,0.9854719582846905,-0.9685410365590532,44.91748434121517,2017.5803995433103
-2.9119160917011646,0.05437144931273174,0.9854072724524356,-0.9684755521141418,44.7174005201615,1999.6459092805399
-2.9089227831367372,0.05453444366210982,0.9853423015896579,-0.9684098602619633,44.51821584117475,1981.8715416814225
-2.9059294743066135,0.05469792664933824,0.9852770444662518,-0.9683439601015082,44.319926257190126,1964.2558634427708
-2.9029361652098333,0.05486189973939191,0.9852114998470252,-0.9682778507316124,44.1225277394217,1946.7974541160372
-2.899942855845431,0.055026364401638626,0.9851456664916796,-0.9682115312509557,43.92601627727941,1929.4949059918156
-2.8969495462124364,0.055191322109852184,0.9850795431547913,-0.9681450007580271,43.73038787828645,1912.3468239853826
-2.8939562363098723,0.05535677434222566,0.9850131285857917,-0.9680782583511273,43.535638567997104,1895.3518255232768
-2.890962926136757,0.05552272258138464,0.9849464215289481,-0.96801130312833,43.34176438991486,1878.5085404308916
-2.887969615692104,0.05568916831440045,0.9848794207233437,-0.9679441341874621,43.148761405410994,1861.8156108210853
-2.88497630497492,0.05585611303280362,0.9848121249028586,-0.9678767506260433,42.956625693643446,1845.2716909837882
-2.881982993984207,0.056023558232597165,0.98474453279615,-0.9678091515412668,42.76535335147612,1828.87544727661
-2.8789896827189625,0.05619150541427001,0.9846766431266325,-0.9677413360299353,42.57494049339861,1812.6255580164325
-2.8759963711781764,0.05635995608281051,0.9846084546124582,-0.9676733031884194,42.38538325144602,1796.520713371961
-2.8730030593608347,0.05652891174771988,0.9845399659664971,-0.9676050521125947,42.19667777511956,1780.5596152572691
-2.8700097472659167,0.0566983739230258,0.9844711758963175,-0.9675365818977832,42.00882023130718,1764.7409772262838
-2.8670164348923968,0.05686834412729592,0.9844020831041657,-0.9674678916386975,41.821806804204655,1749.0635243682189
-2.864023122239244,0.057038823883651495,0.9843326862869461,-0.96739898042937,41.63563369523727,1733.525993203977
-2.8610298093054207,0.05720981471978114,0.9842629841362017,-0.9673298473630791,41.45029712298132,1718.1271315834333
-2.8580364960898845,0.0573813181679544,0.9841929753380934,-0.9672604915322924,41.26579332308661,1702.8656985836997
-2.8550431825915874,0.057553335765035546,0.98412265857338,-0.9671909120285878,41.08211854819882,1687.7404644082617
-2.852049868809475,0.05772586905249739,0.9840520325173986,-0.9671211079425753,40.89926906788243,1672.7502102870444
-2.8490565547424875,0.057898919576435094,0.9839810958400438,-0.9670510783638304,40.717241168544035,1657.8937283773773
-2.846063240389559,0.058072488887580036,0.9839098472057476,-0.9669808223808165,40.536031153355914,1643.1698216658413
-2.8430699257496186,0.058246578541313654,0.9838382852734592,-0.9669103390808059,40.35563534217992,1628.5773038710013
-2.8400766108215887,0.05842119009768152,0.9837664086966246,-0.9668396275498108,40.176050071491964,1614.1149993470294
-2.8370832956043865,0.05859632512140723,0.983694216123166,-0.9667686868725064,39.99727169430642,1599.7817429881657
-2.834089980096923,0.05877198518190651,0.9836217061954616,-0.9666975161321485,39.81929658010129,1585.576380134066
-2.8310966642981032,0.05894817185330121,0.983548877550325,-0.966626114410512,39.64212111474353,1571.497766475995
-2.8281033482068265,0.05912488671443353,0.9834757288189844,-0.966554480787814,39.46574170041456,1557.5447679638407
-2.8251100318219864,0.059302131348880065,0.9834022586270622,-0.96648261434263,39.29015475553661,1543.7162607140162
-2.82211671514247,0.059479907344966124,0.9833284655945543,-0.9664105141518466,39.115356714698606,1530.0111309181173
-2.8191233981671586,0.05965821629577988,0.9832543483358094,-0.9663381792905716,38.941344028583366,1516.4282747524853
-2.816130080894928,0.05983705979918671,0.9831799054595078,-0.9662656088320821,38.76811316389427,1502.9665982885122
-2.8131367633246467,0.06001643945784354,0.9831051355686415,-0.9661928018477471,38.5956606032827,1489.6250174037884
-2.8101434454551786,0.06019635687921316,0.9830300372604924,-0.9661197574069806,38.42398284527586,1476.4024576940535
-2.80715012728538,0.06037681367557874,0.9829546091266117,-0.9660464745771729,38.253076404204634,1463.2978543859174
-2.8041568088141027,0.060557811464058156,0.9828788497527989,-0.965972952423639,38.08293781013208,1450.3101522503875
-2.8011634900401905,0.06073935186661866,0.982802757719081,-0.9658991900095558,37.913563608781935,1437.4383055171538
-2.7981701709624827,0.060921436510091256,0.9827263315996908,-0.9658251863959213,37.74495036146782,1424.6812777896698
-2.795176851579811,0.06110406702618545,0.9826495699630465,-0.965750940641495,37.57709464502243,1412.0380419609733
-2.7921835318910024,0.06128724505150375,0.9825724713717301,-0.9656764518027633,37.40999305172722,1399.507580130279
-2.789190211894876,0.061470972227556486,0.982495034382466,-0.9656017189338924,37.24364218924239,1387.0888835203154
-2.7861968915902455,0.06165525020077638,0.9824172575461,-0.965526741086689,37.078038680537205,1374.7809523954131
-2.783203570975918,0.06184008062253348,0.982339139407578,-0.9654515173105592,36.91317916382054,1362.5827959803146
-2.780210250050694,0.06202546514914984,0.9822606785059242,-0.9653760466524883,36.749060292471846,1350.4934323797308
-2.777216928813369,0.062211405441914405,0.9821818733742201,-0.9653003281569985,36.58567873497241,1338.5118884986125
-2.77422360726273,0.062397903167097986,0.9821027225395826,-0.9652243608661281,36.42303117483688,1326.6371999631392
-2.771230285397559,0.06258495999596812,0.9820232245231427,-0.9651481438194021,36.26111431054517,1314.8684110424235
-2.768236963216631,0.06277257760480415,0.981943377840024,-0.9650716760538162,36.09992485547463,1303.2045745709152
-2.765243640718714,0.06296075767491215,0.9818631809993205,-0.9649949566038251,35.93945953783246,1291.6447518714967
-2.762250317902571,0.0631495018926401,0.9817826325040754,-0.964917984501318,35.779715100588696,1280.1880126792948
-2.7592569947669565,0.06333881194939296,0.9817017308512592,-0.9648407587756127,35.62068830140906,1268.8334350661403
-2.75626367131062,0.06352868954164792,0.9816204745317478,-0.9647632784534466,35.462375912588705,1257.5801053657515
-2.753270347532304,0.06371913637096947,0.9815388620303006,-0.9646855425589691,35.304774720985556,1246.4271180995406
-2.7502770234307437,0.06391015414402486,0.9814568918255386,-0.9646075501137413,35.147881527954596,1235.373575903132
-2.747283699004668,0.06410174457259923,0.9813745623899225,-0.9645293001367357,34.99169314928208,1224.4185894535144
-2.744290374252799,0.06429390937361111,0.9812918721897305,-0.9644507916443364,34.836206415120216,1213.5612773968628
-2.7412970491738524,0.0644866502691277,0.9812088196850364,-0.9643720236503452,34.681418169922,1202.8007662769955
-2.738303723766537,0.0646799689863804,0.9811254033296872,-0.9642929951659928,34.527325272376466,1192.1361904644866
-2.7353103980295543,0.0648738672577803,0.9810416215712813,-0.964213705199945,34.373924595344214,1181.5666920864098
-2.7323170719615995,0.0650683468209337,0.9809574728511457,-0.9641341527583123,34.22121302579323,1171.0914209567204
-2.7293237455613606,0.06526340941865766,0.9808729556043141,-0.9640543368446708,34.069187464734945,1160.7095345072528
-2.726330418827519,0.06545905679899575,0.9807880682595045,-0.9639742564600727,33.91784482716061,1150.4201977193457
-2.723337091758749,0.06565529071523354,0.9807028092390965,-0.9638939106030683,33.76718204197807,1140.222583056086
-2.720343764353718,0.06585211292591461,0.9806171769591092,-0.9638132982697173,33.61719605194857,1130.1158703951464
-2.717350436611086,0.06604952519485603,0.9805311698291784,-0.9637324184536238,33.46788381362417,1120.0992469622468
-2.714357108529507,0.06624752929116438,0.9804447862525342,-0.963651270145945,33.31924229728521,1110.1719072651997
-2.7113637801076265,0.06644612698925158,0.9803580246259781,-0.963569852335424,33.17126848687813,1100.3330530285539
-2.7083704513440843,0.06664532006885072,0.9802708833398607,-0.963488164008417,33.023959379953645,1090.5818931288284
-2.705377122237512,0.06684511031503217,0.9801833607780586,-0.9634062041489122,32.87731198760504,1080.9176435303182
-2.702383792786535,0.06704549951821949,0.9800954553179517,-0.9633239717385638,32.73132333440689,1071.3395272214889
-2.6993904629897703,0.06724648947420551,0.9800071653304006,-0.9632414657567191,32.58599045835407,1061.8467741519423
-2.6963971328458287,0.06744808198416853,0.9799184891797231,-0.9631586851804449,32.441310410800924,1052.4386211699405
-2.6934038023533136,0.06765027885468831,0.979829425223672,-0.9630756289845628,32.29728025640072,1043.1143119604917
-2.690410471510821,0.06785308189776242,0.9797399718134114,-0.9629922961416757,32.15389707304557,1033.8730969840085
-2.6874171403169393,0.06805649293082246,0.9796501272934941,-0.9629086856222027,32.01115795180643,1024.7142334155
-2.6844238087702497,0.0682605137767504,0.9795598900018381,-0.9628247963944064,31.8690599968733,1015.63698508431
-2.6814304768693265,0.06846514626389477,0.9794692582697037,-0.962740627424428,31.7276003254961,1006.6406224144201
-2.6784371446127357,0.06867039222608733,0.97937823042167,-0.96265617767632,31.586776067925285,997.7244223652575
-2.6754438119990365,0.0688762535026593,0.9792868047756121,-0.9625714461120736,31.446584367353154,988.8876683730598
-2.67245047902678,0.069082731938458,0.9791949796426772,-0.9624864316916549,31.307022379855127,980.1296502927497
-2.6694571456945106,0.0692898293838633,0.9791027533272614,-0.9624011333730392,31.168087274331615,971.4496643403523
-2.6664638120007647,0.06949754769480428,0.9790101241269862,-0.9623155501122398,31.02977623244974,962.8470130359028
-2.6634704779440708,0.06970588873277589,0.9789170903326752,-0.9622296808633373,30.892086448585736,954.3210051468945
-2.66047714352295,0.06991485436485564,0.9788236502283303,-0.9621435245785138,30.75501512976729,945.870955632215
-2.6574838087359165,0.07012444646372033,0.9787298020911083,-0.9620570802080847,30.618559495616374,937.4961855865996
-2.6544904735814754,0.07033466690766288,0.978635544191297,-0.9619703467005284,30.48271677829217,929.1960221855749
-2.651497138058125,0.07054551758060917,0.9785408747922915,-0.9618833230025173,30.34748422243434,920.9697986309011
-2.6485038021643557,0.07075700037213496,0.9784457921505706,-0.9617960080589459,30.212859085106587,912.8168540965077
-2.6455104658986497,0.07096911717748283,0.9783502945156729,-0.9617084008129584,30.078838635740382,904.7365336749083
-2.642517129259482,0.07118186989757917,0.978254380130173,-0.9616205002059799,29.94542015607897,896.7281883241006
-2.639523792245319,0.07139526043905128,0.978158047229657,-0.9615323051777434,29.812600940121733,888.7911748149472
-2.6365304548546202,0.07160929071424445,0.9780612940426996,-0.9614438146663149,29.680378294068635,880.9248556790207
-2.633537117085836,0.07182396264123911,0.9779641187908389,-0.9613550276081196,29.548749536265092,873.1285991569265
-2.6305437789374095,0.07203927814386808,0.977866519688553,-0.9612659429379685,29.41771199714694,865.4017791470831
-2.6275504404077754,0.07225523915173379,0.9777684949432358,-0.9611765595890788,29.287263019185797,857.743775154968
-2.624557101495361,0.07247184760022563,0.9776700427551728,-0.9610868764931033,29.157399956834535,850.1539722428146
-2.621563762198584,0.0726891054305373,0.9775711613175163,-0.9609968925801508,29.0281201764731,842.6317609797646
-2.6185704225158557,0.07290701458968422,0.977471848816262,-0.9609066067788041,28.899421056354555,835.1765373924691
-2.6155770824455784,0.07312557703052101,0.9773721034302242,-0.9608160180161444,28.771299986551355,827.78770291613
-2.6125837419861466,0.073344794711759,0.977271923331011,-0.9607251252177732,28.643754368901902,820.4646643459868
-2.609590401135946,0.07356466959798386,0.9771713066830007,-0.9606339273078253,28.516781616957203,813.2068337892283
-2.606597059893354,0.07378520365967318,0.9770702516433166,-0.9605424232089915,28.390379155928024,806.0136286173524
-2.6036037182567404,0.07400639887321415,0.9769687563618029,-0.9604506118425336,28.264544422632035,798.8844714189397
-2.600610376224466,0.07422825722092133,0.9768668189809998,-0.9603584921282998,28.139274865441386,791.8187899528614
-2.597617033794883,0.0744507806910544,0.976764437636119,-0.9602660629847424,28.014567944230357,784.8160171018991
-2.5946236909663356,0.07467397127783607,0.976661610455019,-0.9601733233289282,27.89042113032338,777.8755908267888
-2.59163034773716,0.07489783098146983,0.9765583355581803,-0.9600802720765579,27.766831906443226,770.9969541206735
-2.5886370041056823,0.07512236180815812,0.9764546110586808,-0.9599869081419723,27.643797766659485,764.1795549639679
-2.585643660070222,0.0753475657701201,0.9763504350621707,-0.9598932304381689,27.521316216337183,757.422846279624
-2.5826503156290888,0.07557344488560991,0.9762458056668477,-0.9597992378768102,27.399384772085696,750.7262858888015
-2.579656970780584,0.07580000117893464,0.9761407209634322,-0.9597049293682361,27.27800096170796,744.0893364669404
-2.576663625523,0.07602723668047255,0.976035179035142,-0.9596103038214674,27.157162324149784,737.5114655002205
