z,mu_LCDM,mu_STAM,Delta_mu,fractional_dL_pct
1.064848080133556,44.33107371676137,44.26409936052164,0.06697435623972581,3.1323398934269164
1.0690200333889817,44.34152782555398,44.27431937617807,0.06720844937591153,3.1434585584213304
1.0731919866444073,44.35194151172547,44.28450024952956,0.06744126219591351,3.1545176014315057
1.0773639398998331,44.36231507427861,44.294642273679635,0.06767280059897729,3.165517283293151
1.0815358931552588,44.372648808932894,44.30474573844376,0.06790307048913036,3.176457865291482
1.0857078464106844,44.382943008172916,44.31481093039862,0.06813207777429398,3.1873396091176565
1.0898797996661103,44.39319796129588,44.324838132930516,0.06835982836536658,3.19816277682361
1.094051752921536,44.40341394222742,44.33482761409267,0.06858632813474941,3.2089276288495006
1.0982237061769615,44.41359124444772,44.34477966142955,0.06881158301817436,3.2196344288614176
1.1023956594323874,44.42373014994543,44.35469455100932,0.06903559893611089,3.230283440015236
1.106567612687813,44.43383093572341,44.36457255392049,0.06925838180291777,3.2408749253897806
1.1107395659432389,44.44389387582167,44.374413938289976,0.06947993753169612,3.2514091482159335
1.1149115191986645,44.45391924135983,44.384218969326426,0.06970027203340123,3.261886371832823
1.1190834724540901,44.46390730057877,44.393987909362565,0.06991939121620305,3.272306859655938
1.123255425709516,44.47385831888165,44.403721017897006,0.07013730098464777,3.2826708751355405
1.1274273789649416,44.48377254824338,44.41341854108055,0.0703540071628268,3.292978678100522
1.1315993322203672,44.49365025637178,44.42308074068035,0.07056951569143166,3.3032305341293977
1.135771285475793,44.50349170332137,44.43270787084127,0.07078383248010311,3.31342670752679
1.1399432387312187,44.513297143537486,44.442300180124995,0.07099696341249029,3.3235674615618382
1.1441151919866444,44.52306682882173,44.451857914456426,0.07120891436530741,3.333653059373076
1.1482871452420702,44.53280100836879,44.46138131716113,0.07141969120766589,3.3436837639349903
1.1524590984974958,44.54249992880253,44.47087062900197,0.07162929980055566,3.353659838031753
1.1566310517529215,44.55216383421144,44.48032608821528,0.071837745996163,3.363581544223071
1.1608030050083473,44.56179295702421,44.48974792148513,0.07204503553907671,3.3734491401394395
1.164974958263773,44.57138754188301,44.499136367570685,0.07225117431232775,3.3832628901923067
1.1691469115191988,44.580947829262584,44.508491661084705,0.07245616817787948,3.393023057980704
1.1733188647746244,44.59047405345108,44.51781403050331,0.07266002294777252,3.4027299049153914
1.17749081803005,44.599966446369756,44.52710370194714,0.07286274442261487,3.41238369204937
1.181662771285476,44.60942523760492,44.536360899213776,0.07306433839114135,3.421984680055279
1.1858347245409016,44.618850654439356,44.54558584380964,0.07326481062971624,3.431533129199993
1.1900066777963272,44.6282429218832,44.554778754981314,0.07346416690188562,3.4410292993217517
1.194178631051753,44.63760225489873,44.56393984205026,0.07366241284847064,3.450473444592417
1.1983505843071787,44.64692887742136,44.573069323175645,0.07385955424571478,3.4598658258129245
1.2025225375626043,44.656223012386874,44.58216741550818,0.07405559687869356,3.469206704382999
1.2066944908180302,44.66548487601186,44.5912343295561,0.07425054645575813,3.4784963382228584
1.2108664440734558,44.67471468238708,44.600270273716724,0.07444440867035951,3.487734984716706
1.2150383973288814,44.68391264350541,44.609275454304665,0.07463718920074314,3.4969229006965197
1.2192103505843073,44.693078969289225,44.61825007557965,0.07482889370957224,3.50606034242249
1.223382303839733,44.70221386761742,44.62719433977392,0.07501952784349442,3.51514756556075
1.2275542570951588,44.71131753779252,44.63610844067156,0.07520909712095403,3.5241848198332537
1.2317262103505844,44.72039018510745,44.64499257793395,0.07539760717349964,3.5331723605191323
1.23589816360601,44.72943201673563,44.65384695304932,0.07558506368631157,3.5421104456198504
1.2400701168614359,44.73844323264174,44.662671760402404,0.07577147223933878,3.5509993282835106
1.2442420701168615,44.74742403087548,44.67146719248047,0.07595683839500822,3.5598392609842877
1.2484140233722871,44.75637460759597,44.680233439898004,0.07614116769796908,3.5686304955087067
1.252585976627713,44.765295157095885,44.68897069142109,0.07632446567479434,3.577373282939722
1.2567579298831386,44.77418587182508,44.69767913399127,0.07650673783381023,3.586067873647192
1.2609298831385642,44.7830469370021,44.70635894744504,0.07668798955705824,3.594714512131958
1.26510183639399,44.79187854109078,44.71501031478812,0.07686822630266477,3.6033134466775474
1.2692737896494157,44.800680877054994,44.72363342341683,0.07704745363816556,3.6118649309405004
1.2734457429048414,44.80945413020133,44.7322284532049,0.07722567699643434,3.620369212304597
1.2776176961602672,44.81819848410649,44.74079558231563,0.07740290179086173,3.628826537373686
1.2817896494156928,44.82691412063869,44.74933498722355,0.07757913341514211,3.6372371519598934
1.2859616026711185,44.83560121997895,44.75784684273578,0.07775437724316703,3.645601301077228
1.2901335559265443,44.844259960641836,44.766331322013116,0.07792863862871968,3.6539192289252176
1.29430550918197,44.852890515141496,44.774788592334005,0.07810192280749106,3.6621911742100943
1.2984774624373958,44.8614930567116,44.78321882166871,0.07827423504289044,3.6704173771024973
1.3026494156928214,44.87006776546873,44.79162218469732,0.07844558077141528,3.6785980861778977
1.306821368948247,44.87861481346263,44.79999884819752,0.07861596526511505,3.686733542301468
1.310993322203673,44.887134371176174,44.808348977400954,0.07878539377522031,3.6948239854826426
1.3151652754590986,44.89562660754426,44.81667273601234,0.07895387153191535,3.702869654862928
1.3193372287145242,44.90409168997258,44.82497028622835,0.0791214037442316,3.7108707887091974
1.32350918196995,44.912529784356025,44.833241788756055,0.07928799559996946,3.7188276244086493
1.3276811352253757,44.9209410517165,44.84148739953508,0.07945365218141376,3.726740394441208
1.3318530884808013,44.929325651472105,44.84970727292978,0.07961837854232812,3.734609330054739
1.3360250417362272,44.93768375209157,44.85790157211337,0.0797821799782028,3.7424346741746772
1.3401969949916528,44.94601551360401,44.866070452013275,0.07994506159073467,3.7502166605987153
1.3443689482470784,44.95432109461567,44.87421406615591,0.08010702845976425,3.757955522207923
1.3485409015025043,44.96260065232684,44.8823325666836,0.08026808564324028,3.7656514909636396
1.35271285475793,44.97085434254835,44.890426104371244,0.08042823817710598,3.773304797900612
1.3568848080133558,44.979082319717904,44.89849482864268,0.0805874910752209,3.780915673122043
1.3610567612687814,44.987284734433956,44.90653888517184,0.08074584926211514,3.7884843425839643
1.365228714524207,44.995461733554606,44.914558415982626,0.08090331757198044,3.7960110280446324
1.3694006677796329,45.00361347496038,44.92255357380805,0.08105990115232942,3.803495966358228
1.3735726210350585,45.011740107753894,44.930524502825726,0.08121560492816826,3.8109393838631433
1.3777445742904841,45.0198417797427,44.93847134594061,0.08137043380208553,3.818341505943512
1.38191652754591,45.02791863745424,44.94639424480002,0.08152439265422373,3.825702557026589
1.3860884808013356,45.0359708261506,44.954293339808366,0.0816774863422367,3.833022760579352
1.3902604340567613,45.04399848984295,44.96216877014175,0.08182971970119723,3.8403023391028857
1.394432387312187,45.05200176965163,44.97002067215608,0.08198109749555016,3.847541511833219
1.3986043405676127,45.05998080099249,44.97784917665844,0.0821316243340533,3.8547404906713156
1.4027762938230384,45.067935732097084,44.98565442688536,0.08228130521172261,3.86189950610083
1.4069482470784642,45.075866702113025,44.993436557239725,0.08243014487329958,3.8690187767461026
1.4111202003338899,45.08377384900653,45.0011957009657,0.08257814804083097,3.876098520253879
1.4152921535893157,45.09165730957574,45.00893199016206,0.08272531941367589,3.88313895329242
