VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,2003ch,85,63,1,VOID,3,0,0.02833,0.00012,0.02895,0.00012,0.02919,0.00087,-71.23,250,0,0,0.0603514,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.741,0.117,0.329,10.329,-10.412,10.32966,1.445,-999,999,999,-999,-999,99,99,52729.1602,71.88485,71.88293,67.36046,227.13997,vwxy,52725.7969,0.4078,-1.25553,0.33302,-0.0380326,0.0232797,16.43226,0.0313036,0.0047984,0.000138346,0.00257128,-3.34853E-06,-2.28622E-06,19,12.65496,0.85576,0.43729,-9,-9,-9,-9,-9,0,35.74741,35.53114,0.11333,0.1139,0.0614,0.0629,0.1819,1.605,0.0344,0.0105,2.01,0,8910,-0.0636,0.002,1,0.0039,0,0
SN:,2008hj,87,65,1,VOID,3,0,0.03761,0.00015,0.03643,0.00015,0.03682,0.00088,-111.99,250,0,0,0.0308616,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.203,0.062,-2.263,0.439,-12.466,0.44336,0.921,-999,999,999,-999,-999,99,99,54801.6016,87.46794,87.46788,87.46787,666.15802,bcdeiABCD,54802.3242,0.0652,0.31611,0.0643633,-0.0597314,0.00906232,16.48279,0.0105642,0.00458018,4.45653E-05,7.82593E-05,-6.97278E-07,-2.94243E-07,91,61.59511,0.99226,0.225267,-9,-9,-9,-9,-9,0,36.11617,36.05109,0.08907,0.0895,0.0241,0.0501,0.0307,0.344,0.0344,0.0105,-0.92,0,8372,-0.0486,0.002,1,0.0036,0,0
SN:,2003U,89,63,1,VOID,3,0,0.0281,0,0.02794,0,0.02833,0.00086,-113.64,250,0,0,0.0254885,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.422,0.116,1.269,0.349,-9.153,0.36777,0.748,-999,999,999,-999,-999,99,99,52673.5273,83.01785,77.05408,71.88412,217.89464,vwxy,52677.3477,0.2665,-2.69929,0.93205,-0.0590578,0.060323,16.20729,0.0768189,0.00590313,0.000417663,0.0436608,-0.000319158,-2.38168E-05,13,2.07568,0.99972,0.921049,-9,-9,-9,-9,-9,0,35.33929,35.46614,0.14709,0.1479,0.112,0.0648,-0.1613,-1.096,0.0344,0.0105,1.16,0,3922,-0.0579,0.003,1,0.0037,0,0
SN:,2004gs,93,5,1,VOID,3,0,0.0274,0.00001,0.02829,0.00001,0.02857,0.00086,-79.75,250,0,0,0.0264772,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.606,0.126,-0.128,9.872,-10.734,9.8728,1.47,-999,999,999,-999,-999,99,99,53357.7695,87.46792,87.46783,83.96672,572.42419,bcdeh,53356.2109,0.1519,-2.26626,0.11623,0.1442,0.0161073,16.8921,0.017645,0.00314167,5.10574E-05,0.000441122,-1.53004E-06,-6.45924E-07,107,43.90533,1,0.895379,-9,-9,-9,-9,-9,0,35.54768,35.48286,0.1661,0.167,0.0396,0.0643,0.0304,0.183,0.0344,0.0105,0.24,0,876,-0.1475,0.008,1,0.0206,0,0
SN:,2007R,94,64,1,VOID,3,0,0.03081,0.00001,0.03126,0.00001,0.03174,0.00086,-140.28,250,0,0,0.0402285,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.005,0.135,0.631,10.631,-10.374,10.63186,1.331,-999,999,999,-999,-999,99,99,54129.2578,71.88404,63.36769,56.64482,276.66785,qrst,54128.8125,0.4254,-1.55246,0.23547,-0.121762,0.0278637,16.3683,0.0453387,0.00508956,0.000212532,0.00336249,-2.17149E-05,-4.17317E-06,55,43.85337,0.85987,0.657667,-9,-9,-9,-9,-9,0,35.84381,35.71696,0.10624,0.1068,0.0609,0.0579,0.0924,0.87,0.0344,0.0105,0.07,0,2278,-0.0108,0.003,1,0.003,0,0
SN:,2004L,95,63,1,VOID,3,0,0.03229,0.00001,0.03344,0.00001,0.03373,0.00086,-83.47,250,0,0,0.0273815,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.454,0.096,0.696,0.663,-9.758,0.66991,0.925,-999,999,999,-999,-999,99,99,53034.4219,56.64587,42.93119,36.94147,172.1741,vwxy,53028.25,0.6381,-0.363775,0.23707,0.15,0.0241175,16.97786,0.0417788,0.00290307,0.000111709,0.000217459,-9.72841E-07,-2.68142E-07,24,31.68636,0.13496,0.514488,-9,-9,-9,-9,-9,0,35.9177,35.85113,0.18249,0.1835,0.0914,0.0546,0.0322,0.176,0.0344,0.0105,0.42,0,2378,-0.1291,0.006,1,0.0207,0,0
SN:,2009ad,100,65,1,VOID,3,0,0.0284,0,0.02834,0,0.02844,0.00086,-30.49,250,0,0,0.0960493,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.452,0.085,0.508,8.106,-9.944,8.10645,1.28,-999,999,999,-999,-999,99,99,54885.5508,90.79514,90.79504,90.79489,687.93805,bcdeiABCD,54886.9883,0.0532,0.19163,0.0504491,-0.0499708,0.00958282,15.88406,0.0208836,0.00795019,0.000152918,7.70347E-05,-1.39348E-06,-1.45242E-06,126,121.82195,0.58863,0.178397,-9,-9,-9,-9,-9,0,35.46983,35.47514,0.09652,0.097,0.0124,0.0646,-0.0397,-0.412,0.0344,0.0105,-0.71,0,8723,-0.0527,0.002,1,0.0038,0,0
SN:,2005M,103,64,1,VOID,3,0,0.02484,0.00005,0.02584,0.00005,0.02598,0.00086,-42.12,250,0,0,0.026828,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.925,0.083,0.333,1.941,-9.592,1.94277,0.493,-999,999,999,-999,-999,99,99,53406.7188,87.46787,87.46783,87.4676,976.21234,bcdehqrst,53406.8281,0.0553,1.16446,0.0494251,0.00027157,0.00955812,15.63251,0.0107307,0.0100229,9.90601E-05,5.01533E-05,-1.08064E-06,-7.24829E-07,193,173.49997,0.83985,0.388153,-9,-9,-9,-9,-9,0,35.16595,35.27238,0.13838,0.1391,0.0241,0.0706,-0.1408,-1.018,0.0344,0.0105,0.87,0,1293,-0.0274,0.007,1,0.0123,0,0
SN:,2007bd,104,64,1,VOID,3,0,0.03044,0.0001,0.03141,0.0001,0.0312,0.00087,62.7,250,0,0,0.0292147,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.638,0.112,0.753,10.753,-9.885,10.75358,1.247,-999,999,999,-999,-999,99,99,54207.5508,108.07312,98.20609,98.20271,636.87134,bcdeiqrst,54206.9648,0.0935,-1.24938,0.1191,-0.089996,0.0127361,16.25512,0.014395,0.00564876,7.48928E-05,0.000104782,-2.07834E-06,-1.88116E-07,87,46.82145,0.99987,0.513255,-9,-9,-9,-9,-9,0,35.70509,35.67919,0.10022,0.1008,0.0449,0.0589,-0.0085,-0.085,0.0344,0.0105,-0.8,0,5931,-0.034,0.002,1,0.0033,0,0
SN:,2007jg,107,5,1,VOID,3,0,0.03707,0.00001,0.03652,0.00001,0.03756,0.00086,-297.74,250,0,0,0.0912795,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.521,0.121,-0.499,0.504,-10.02,0.51832,1.408,-999,999,999,-999,-999,99,99,54368.8398,87.46786,83.96661,76.85849,495.8898,bcdei,54366.8633,0.1538,-0.490084,0.12199,-0.0154472,0.0135335,16.98633,0.0215059,0.00288049,5.70556E-05,0.00046205,-1.36076E-06,-5.43208E-07,66,48.07914,0.95246,0.171284,-9,-9,-9,-9,-9,0,36.30183,36.09279,0.12175,0.1224,0.0331,0.0491,0.1746,1.434,0.0344,0.0105,1.64,0,3768,-0.0391,0.003,1,0.0101,0,0
SN:,2003kc,108,63,1,VOID,3,0,0.03316,0.00001,0.0341,0.00001,0.03479,0.00086,-200.59,250,0,0,0.0175696,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.649,0.137,0.512,0.156,-10.137,0.20762,0.843,-999,999,999,-999,-999,99,99,52983.4336,59.82013,53.78858,33.43205,158.20462,vwxy,52977.9141,0.5679,-0.753764,0.30881,0.0776012,0.0341011,16.81702,0.0524659,0.00336661,0.000162684,0.0043122,-8.84493E-06,-5.15778E-06,15,30.87596,0.00912672,0.36061,-9,-9,-9,-9,-9,0,35.90221,35.91962,0.14684,0.1476,0.0538,0.0529,-0.0518,-0.353,0.0344,0.0105,0.08,0,4179,-0.1126,0.003,1,0.0146,0,0
SN:,2007sw,109,65,1,VOID,3,0,0.02428,0.00006,0.025,0.00006,0.02517,0.00086,-50.84,250,0,0,0.0161382,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.483,0.155,0.501,0.762,-9.982,0.7776,1.071,-999,999,999,-999,-999,99,99,54470.5,45.87132,39.68275,34.96514,194.21451,ABCD,54467.9844,0.2567,0.38073,0.12267,0.0841742,0.0189828,15.98079,0.0249508,0.0072725,0.000167126,0.000258497,-8.90181E-07,-2.70862E-06,68,87.32932,0.057261,0.307948,-9,-9,-9,-9,-9,0,35.21658,35.20281,0.15507,0.1559,0.0429,0.0728,-0.0206,-0.133,0.0344,0.0105,0.08,0,1042,-0.0926,0.009,1,0.0157,0,0
SN:,2010ag,110,66,1,VOID,3,0,0.0334,0.00002,0.03336,0.00002,0.03335,0.00086,3.24,250,0,0,0.0264046,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.57,0.134,0.635,1.188,-9.935,1.19553,1.252,-999,999,999,-999,-999,99,99,55270.5,70.92238,69.44401,60.60644,296.83228,EFGH,55271.4844,0.2355,0.76278,0.15691,0.14291,0.0174123,16.47021,0.0224574,0.0046336,9.58415E-05,0.0010022,-5.59143E-06,-1.40767E-06,39,46.39498,0.19379,0.539975,-9,-9,-9,-9,-9,0,35.617,35.82905,0.16113,0.162,0.0389,0.0552,-0.2465,-1.53,0.0344,0.0105,2.48,0,1841,-0.1238,0.006,1,0.0202,0,0
SN:,2005na,111,64,1,VOID,3,0,0.02665,0.00008,0.02717,0.00008,0.02748,0.00086,-88.88,250,0,0,0.0668144,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.11,0.257,0.232,10.232,-10.878,10.23523,1.473,-999,999,999,-999,-999,99,99,53740.7695,90.79507,87.46818,87.46818,739.36664,bcdehiqrst,53741.2383,0.1399,-0.444174,0.0797407,-0.0855098,0.0104468,15.70648,0.0169294,0.00936287,0.000145991,0.00014224,-2.24778E-06,-1.10265E-06,131,114.39594,0.84873,0.321193,-9,-9,-9,-9,-9,0,35.27905,35.39735,0.09883,0.0994,0.0261,0.0668,-0.1527,-1.545,0.0344,0.0105,1.55,0,1455,-0.035,0.004,1,0.0034,0,0
SN:,2006on,114,64,1,VOID,3,0,0.07191,0.00001,0.07068,0.00001,0.07089,0.00089,-60.92,250,0,0,0.12214,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.168,0.116,-0.557,9.443,-10.725,9.44371,1.307,-999,999,999,-999,-999,99,99,54061.1914,29.66291,27.34324,25.35419,86.88871,qrst,54065.0586,0.4928,-0.574644,0.5961,0.0706919,0.0526987,18.17553,0.0635576,0.000963359,5.63938E-05,0.0105575,-1.19586E-05,-1.52359E-06,19,29.35153,0.0606532,0.303672,-9,-9,-9,-9,-9,0,37.37352,37.52686,0.17793,0.1761,0.1555,0.0264,-0.1753,-0.985,0.022,0.0202,1.31,0,766,-0.1735,0.009,1,0.0056,0,2
SN:,2006cq,116,64,1,VOID,3,0,0.04844,0.00002,0.04928,0.00002,0.04944,0.00088,-44.67,250,0,0,0.0128783,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.161,0.335,0.085,10.085,-11.076,10.09056,1.362,-999,999,999,-999,-999,99,99,53891.2461,67.36161,63.37006,63.36678,214.51912,qrst,53890.3867,0.4114,0.85248,0.42708,0.0169533,0.0195845,17.31911,0.0199257,0.0021201,3.89085E-05,0.00447551,-6.44789E-06,-6.27483E-07,16,11.4115,0.7834,0.289725,-9,-9,-9,-9,-9,0,36.83597,36.70724,0.11527,0.1159,0.0611,0.0375,0.0996,0.864,0.0292,0.0136,0.22,0,7483,-0.0827,0.003,1,0.0069,0,1
SN:,2004as,117,63,1,VOID,3,0,0.03139,0.00001,0.0325,0.00001,0.03296,0.00086,-136.07,250,0,0,0.0131774,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,8.681,0.207,1.043,1.939,-7.638,1.95002,-0.058,-999,999,999,-999,-999,99,99,53088.2461,51.20417,44.74025,38.27887,202.40407,vwxy,53086.0547,0.1743,0.22578,0.16985,0.0587742,0.018738,16.69655,0.0218184,0.00376168,7.55928E-05,0.000792952,-5.66516E-06,-1.22222E-06,23,26.79359,0.26485,0.209872,-9,-9,-9,-9,-9,0,35.89486,35.79948,0.16804,0.1689,0.0476,0.0558,0.061,0.363,0.0344,0.0105,0.36,0,3548,-0.0345,0.005,1,0.0216,0,0
SN:,2007kk,118,65,1,VOID,3,0,0.04177,0.00016,0.0413,0.00016,0.04285,0.00088,-446.69,250,0,0,0.19586,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.055,0.083,1.27,0.389,-9.785,0.39776,0.836,-999,999,999,-999,-999,99,99,54384.5,48.78147,45.24969,41.49358,251.16977,ABCD,54383.5781,0.2906,0.91186,0.14194,0.0105896,0.0174247,16.70215,0.0417138,0.00374231,0.000143779,0.000117439,3.90395E-07,-1.96962E-06,92,100.65813,0.25204,0.305996,-9,-9,-9,-9,-9,0,36.24371,36.38608,0.10859,0.1092,0.0395,0.0431,-0.1768,-1.628,0.0344,0.0105,2,0,7483,-0.0774,0.003,1,0.0071,0,0
SN:,2006bu,124,64,1,VOID,3,0,0.084,0.006,0.08499,0.006,0.08478,0.00607,59.2,250,0,0,0.0220836,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.695,0.109,1.016,0.584,-9.679,0.59409,1.18,-999,999,999,-999,-999,99,99,53858.3555,38.27975,34.52496,33.43193,108.4634,qrst,53854.0898,1.3951,2.32351,0.85116,-0.0458573,0.0362879,18.0318,0.0456451,0.00109972,4.62329E-05,0.0189815,-5.06123E-06,-9.67268E-07,15,15.54473,0.41294,0.789444,-9,-9,-9,-9,-9,0,37.92895,37.93253,0.12101,0.1198,0.1062,0.0222,-0.0255,-0.211,0.022,0.0202,-0.39,0,119,-0.0175,0.017,1,0.0016,0,2
SN:,2006mo,125,64,1,VOID,3,0,0.03718,0.00016,0.03616,0.00016,0.03702,0.00088,-249.26,250,0,0,0.038339,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.763,0.083,-1.254,8.746,-12.017,8.74639,1.541,-999,999,999,-999,-999,99,99,54046.1523,63.36842,63.36614,59.81821,225.5551,qrst,54047.4727,0.4165,-2.63536,0.33372,0.0257445,0.0336969,17.14872,0.0494785,0.00248035,0.000113033,0.00427022,-7.46489E-06,-3.06746E-06,28,14.19295,0.98576,0.882634,-9,-9,-9,-9,-9,0,36.05893,36.06185,0.13299,0.1337,0.0705,0.0498,-0.0373,-0.281,0.0344,0.0105,-0.16,0,2722,-0.0919,0.004,1,0.009,0,0
SN:,2007su,126,65,1,VOID,3,0,0.02783,0.00001,0.0266,0.00001,0.0274,0.00086,-231.92,250,0,0,0.0715845,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,8.795,0.165,-1.041,4.031,-9.836,4.03438,0.763,-999,999,999,-999,-999,99,99,54465.1016,55.86639,49.50506,27.70123,148.9377,ABCD,54460.1133,0.5131,0.63116,0.3936,0.21538,0.0286163,16.65248,0.0414532,0.0039175,0.000149569,0.00651697,-1.48993E-05,-3.37987E-06,15,7.51216,0.94185,0.748126,-9,-9,-9,-9,-9,0,35.4032,35.39355,0.22075,0.2219,0.053,0.067,-0.0248,-0.112,0.0344,0.0105,0.79,0,205,-0.0109,0.037,1,0.0402,0,0
SN:,2010dt,127,66,1,VOID,3,0,0.05286,0.00002,0.05291,0.00002,0.05316,0.00088,-69.12,250,0,0,0.0290985,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.69,0.221,0.437,10.437,-10.253,10.43934,1.125,-999,999,999,-999,-999,99,99,55355.3008,40.32245,38.75971,35.84298,106.26783,EFGH,55361.5977,0.2003,0.42965,0.63063,-0.0320762,0.0487558,17.40374,0.0683645,0.00196112,0.000123484,0.0270202,-0.000072543,-5.78715E-06,7,16.04191,0.0247362,0.178726,-9,-9,-9,-9,-9,0,36.98605,36.87202,0.10267,0.1032,0.0651,0.0349,0.0849,0.827,0.0292,0.0136,-0.08,0,9221,-0.0653,0.002,1,0.0038,0,1
SN:,2007O,130,64,1,VOID,3,0,0.03694,0.00001,0.03732,0.00001,0.03818,0.00087,-245.95,250,0,0,0.0199023,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.758,0.047,1.448,0.317,-9.31,0.32047,0.894,-999,999,999,-999,-999,99,99,54128.5156,71.88401,63.36964,56.64495,286.23346,qrst,54123.8516,0.4755,-0.0697853,0.14856,-0.0737434,0.0196844,16.43757,0.0346445,0.004775,0.000152364,-0.000441667,8.09989E-06,-2.75522E-06,47,55.66634,0.18088,0.24691,-9,-9,-9,-9,-9,0,36.04309,36.12776,0.09272,0.0932,0.0396,0.0483,-0.1191,-1.284,0.0344,0.0105,0.69,0,5773,-0.0418,0.002,1,0.0034,0,0
SN:,2003ic,132,63,1,VOID,3,0,0.05311,0.00002,0.05196,0.00002,0.05126,0.00088,198.53,250,0,0,0.0324156,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,11.58,0.146,1.053,11.053,-10.527,11.05396,1.601,-999,999,999,-999,-999,99,99,52909.3125,53.78854,44.74105,35.6939,109.94228,vwxy,52906.1719,1.3019,-2.06756,0.47282,-0.0253934,0.0402523,17.34653,0.076603,0.00206722,0.00014585,0.00435337,9.52185E-06,-3.38052E-06,15,9.82909,0.83035,0.694365,-9,-9,-9,-9,-9,0,36.49961,36.79447,0.13259,0.1333,0.1038,0.0362,-0.324,-2.444,0.0292,0.0136,5.73,0,5914,-0.0782,0.003,1,0.0042,0,1
SN:,2008Y,134,65,1,VOID,3,0,0.06965,0.00002,0.07028,0.00002,0.07056,0.00089,-79.05,250,0,0,0.0112737,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.749,0.157,0.766,7.29,-9.983,7.29169,1.071,-999,999,999,-999,-999,99,99,54506.5,30.67545,26.31623,22.98768,101.78166,ABCD,54503.5508,0.7391,-0.617367,0.27387,0.0980519,0.0245668,18.24265,0.0443867,0.000905606,3.70227E-05,0.000754008,1.85313E-06,-6.10976E-07,51,46.71117,0.64455,0.38623,-9,-9,-9,-9,-9,0,37.36244,37.51231,0.10985,0.1087,0.0627,0.0265,-0.1718,-1.564,0.022,0.0202,1.82,0,766,-0.1885,0.011,1,0.0062,0,2
SN:,2005ku,136,5,1,VOID,3,0,0.04525,0.00001,0.04397,0.00001,0.04439,0.00087,-120.6,250,0,0,0.046251,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.928,0.126,0.063,0.857,-9.865,0.86621,0.802,-999,999,999,-999,-999,99,99,53702.5703,63.87679,61.03614,61.03611,237.22066,bcdeh,53699.5078,0.2792,-0.0183063,0.18028,0.0727895,0.0140961,17.2928,0.0177376,0.0021721,3.54855E-05,0.00050341,2.81906E-07,-3.32361E-07,24,42.75843,0.0105975,0.242708,-9,-9,-9,-9,-9,0,36.42577,36.46921,0.16123,0.1621,0.0398,0.0417,-0.0779,-0.483,0.0344,0.0105,0.38,0,1876,-0.0544,0.007,1,0.0214,0,0
SN:,2006py,137,5,1,VOID,3,0,0.05787,0.00001,0.05658,0.00001,0.05653,0.00088,14.34,250,0,0,0.0517039,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.8,0.145,-0.22,9.78,-10.02,9.78107,1.335,-999,999,999,-999,-999,99,99,54073.5312,76.85827,73.39953,58.36843,279.64642,bcdei,54071.2852,0.2926,0.16313,0.26254,0.0122105,0.0152837,17.60873,0.0173602,0.00162371,2.59621E-05,0.00213783,-1.30234E-06,-2.71908E-07,28,30.04163,0.36123,0.067921,-9,-9,-9,-9,-9,0,36.96139,37.01408,0.11826,0.1189,0.0383,0.0329,-0.0819,-0.692,0.0292,0.0136,0,0,5272,-0.053,0.005,1,0.0102,0,1
SN:,2005eu,139,64,1,VOID,3,0,0.03449,0.005,0.03369,0.005,0.03516,0.00507,-427.55,250,0,0,0.11306,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.146,0.029,-0.304,1.651,-9.45,1.65125,0.722,-999,999,999,-999,-999,99,99,53663.3281,53.78873,51.20404,44.73999,293.48563,qrst,53660.7852,0.1386,1.36055,0.11636,-0.0699796,0.0233815,16.22705,0.0353299,0.0057967,0.000188625,0.000271215,-2.73849E-06,-1.05337E-06,91,92.26562,0.44324,0.509989,-9,-9,-9,-9,-9,0,35.99892,35.9452,0.12566,0.1263,0.0754,0.0524,0.0193,0.154,0.0344,0.0105,-0.33,0,3242,-0.0119,0.003,1,0.0061,0,0
SN:,2002hu,141,63,1,VOID,3,0,0.0367,0.001,0.03591,0.001,0.03705,0.00132,-326.81,250,0,0,0.0383887,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.461,0.227,0.04,7.771,-10.421,7.77431,1.027,-999,999,999,-999,-999,99,99,52591.2422,89.97723,77.05405,67.3597,370.50964,vwxy,52592.5039,0.1373,0.52595,0.14001,-0.0544882,0.0146711,16.4002,0.0177909,0.00494218,8.09825E-05,0.000807552,-5.02673E-06,-9.36951E-07,40,45.3107,0.26005,0.252437,-9,-9,-9,-9,-9,0,36.05504,36.06259,0.09276,0.0933,0.035,0.0498,-0.042,-0.452,0.0344,0.0105,-0.76,0,8372,-0.0511,0.002,1,0.0037,0,0
SN:,2009do,143,65,1,VOID,3,0,0.03964,0.00001,0.04027,0.00001,0.04099,0.00087,-206.58,250,0,0,0.0127325,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.73,0.195,0.14,10.14,-10.59,10.14188,1.425,-999,999,999,-999,-999,99,99,54948.3008,57.14307,54.05423,43.29025,272.22543,ABCD,54946.2539,0.3566,-1.12017,0.22214,-0.0462157,0.0191009,16.84584,0.025443,0.00327841,7.68257E-05,0.00116542,-3.89437E-07,-1.06777E-06,55,27.86168,0.99915,0.403923,-9,-9,-9,-9,-9,0,36.20463,36.28621,0.09575,0.0963,0.0474,0.0451,-0.116,-1.211,0.0344,0.0105,0.57,0,9294,-0.0587,0.002,1,0.0036,0,0
SN:,2007cq,150,64,1,VOID,3,0,0.02604,0.00008,0.02481,0.00008,0.0251,0.00086,-83.97,250,0,0,0.0934993,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,9.742,0.169,-0.278,0.751,-10.02,0.76978,0.775,-999,999,999,-999,-999,99,99,54280.3047,83.0192,77.05344,67.35902,422.74875,qrst,54281.082,0.0987,-0.16878,0.19096,-0.0215973,0.0149045,15.60382,0.0240881,0.0102913,0.000228323,0.00117848,-1.49203E-05,-2.70962E-06,45,36.60954,0.80915,0.091367,-9,-9,-9,-9,-9,0,34.98002,35.20053,0.13237,0.1331,0.036,0.073,-0.2549,-1.926,0.0344,0.0105,3.46,0,1343,-0.0262,0.007,1,0.0096,0,0
SN:,2006S,151,64,1,VOID,3,0,0.03224,0.00001,0.0331,0.00001,0.03393,0.00086,-240.12,250,0,0,0.0143507,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.452,0.102,0.886,7.187,-9.566,7.18772,0.986,-999,999,999,-999,-999,99,99,53768.5,77.05463,71.88516,63.36918,446.84933,qrst,53770.4453,0.112,0.97545,0.0841332,0.0406903,0.0135119,16.55778,0.0148064,0.00427454,5.82927E-05,0.000147497,-1.28548E-06,-6.7404E-07,77,55.54035,0.96907,0.352306,-9,-9,-9,-9,-9,0,36.02516,35.86377,0.12577,0.1264,0.0333,0.0543,0.127,1.01,0.0344,0.0105,0.67,0,5048,-0.0871,0.003,1,0.0105,0,0
SN:,2007kh,158,65,1,VOID,3,0,0.05,0.005,0.04944,0.005,0.05032,0.00508,-250.68,250,0,0,0.17049,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,8.965,0.082,-3.052,5.112,-12.017,5.11266,1.122,-999,999,999,-999,-999,99,99,54370.5,32.68001,24.69084,20.78942,81.32379,ABCD,54365.3281,1.3027,1.57825,0.39907,0.1965,0.0412763,17.6266,0.0760435,0.00159721,0.000111866,0.00289917,1.21438E-05,-3.33515E-06,28,13.517,0.99028,0.840111,-9,-9,-9,-9,-9,0,36.64724,36.74833,0.19706,0.1981,0.0839,0.0369,-0.1303,-0.661,0.0292,0.0136,0.98,0,353,-0.0618,0.027,1,0.0292,0,1
SN:,2006qo,164,64,1,VOID,3,0,0.02837,0.00008,0.02871,0.00008,0.02898,0.00086,-77.26,250,0,0,0.0339377,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.809,0.124,0.61,9.749,-10.199,9.74979,1.549,-999,999,999,-999,-999,99,99,54092.293,67.35959,59.82063,56.64642,351.24216,qrst,54083.1992,0.1002,0.62156,0.0726249,0.21545,0.0139519,16.60578,0.0176657,0.00408967,6.65417E-05,0.000115373,-1.21711E-06,-7.65384E-07,59,58.5687,0.49136,0.747445,-9,-9,-9,-9,-9,0,35.52838,35.51565,0.17614,0.1771,0.0331,0.0634,-0.0217,-0.123,0.0344,0.0105,0.34,0,1199,-0.1515,0.012,1,0.0247,0,0
SN:,2007hu,166,65,1,VOID,3,0,0.03518,0.00001,0.03518,0.00001,0.03551,0.00086,-94.25,250,0,0,0.0393227,1,1,0,-9,-9,-9,-9,-999,-999,-9,-9,-9,10.987,0.026,-2.342,7.658,-13.329,7.65804,1.661,-999,999,999,-999,-999,99,99,54358.1992,29.586,21.59798,16.31325,55.08191,ABCD,54355.6406,0.0905,-2.29883,0.76779,0.24585,0.0633039,17.58363,0.10174,0.00166169,0.000155705,0.0200811,-0.000038559,-7.2989E-06,14,13.26218,0.50599,1.121947,-9,-9,-9,-9,-9,0,36.00256,35.96798,0.22772,0.2289,0.1548,0.0519,0.0002,0.001,0.0344,0.0105,0.83,0,244,-0.2359,0.016,1,0.024,0,0
