body,r_m,r_body_radii,A_Rs_over_r,grad_A_abs,g_from_STAM_gradient_m_s2,g_newton_m_s2,ratio_STAM_to_newton,relative_error_STAM_vs_newton
Moon,101782532.01758064,58.58324624011779,1.0713600382126795e-12,1.0525971568752349e-20,0.0004730135729326339,0.0004730135729326339,1.0,0.0
Moon,102051651.85719228,58.73814427143564,1.0685347606556482e-12,1.047052880781313e-20,0.00047052209950675436,0.00047052209950675436,1.0,0.0
Moon,102321483.26770508,58.89345186353464,1.0657169336222446e-12,1.0415378076899011e-20,0.00046804374925574514,0.00046804374925574514,1.0,0.0
Moon,102592028.13056064,59.04917009932119,1.062906537464731e-12,1.0360517837819282e-20,0.0004655784530567628,0.00046557845305676275,1.0000000000000002,1.1643603407408117e-16
Moon,102863288.3321752,59.20530006456498,1.0601035525871812e-12,1.0305946560485227e-20,0.00046312614215104957,0.00046312614215104957,1.0,0.0
Moon,103135265.76395155,59.36184284790581,1.0573079594453596e-12,1.0251662722867739e-20,0.00046068674814202823,0.00046068674814202823,1.0,0.0
Moon,103407962.32229523,59.518799540862915,1.054519738546552e-12,1.019766481095424e-20,0.0004582602029933667,0.0004582602029933667,1.0,0.0
Moon,103681379.90862422,59.67617123784058,1.0517388704494669e-12,1.0143951318707161e-20,0.0004558464390271116,0.0004558464390271115,1.0000000000000002,1.1892186487180404e-16
Moon,103955520.42938569,59.83395903613773,1.048965335764063e-12,1.0090520748021248e-20,0.0004534453889217702,0.00045344538892177013,1.0000000000000002,1.1955157103522279e-16
Moon,104230385.79606596,59.9921640359537,1.0461991151514501e-12,1.0037371608682441e-20,0.0004510569857104623,0.0004510569857104623,1.0,0.0
Moon,104505977.92520662,60.1507873403975,1.0434401893237236e-12,9.984502418325757e-21,0.00044868116277902765,0.00044868116277902765,1.0,0.0
Moon,104782298.7384168,60.30983005549488,1.0406885390438428e-12,9.93191170239416e-21,0.0004463178538641777,0.00044631785386417766,1.0000000000000002,1.2146076648050093e-16
Moon,105059350.16238518,60.469293290195225,1.0379441451255098e-12,9.879597994097711e-21,0.0004439669930516597,0.00044396699305165963,1.0000000000000002,1.221039164458052e-16
Moon,105337134.12889603,60.62917815638082,1.03520698843301e-12,9.827559834372145e-21,0.0004416285147743953,0.0004416285147743953,1.0,0.0
Moon,105615652.57484137,60.78948576887382,1.0324770498810911e-12,9.775795771838432e-21,0.0004393023538106638,0.00043930235381066374,1.0000000000000002,1.2340045108804356e-16
Moon,105894907.4422332,60.95021724544331,1.0297543104348438e-12,9.724304362762541e-21,0.00043698844528229316,0.0004369884452822931,1.0000000000000002,1.240538719261917e-16
Moon,106174900.67822011,61.111373706814845,1.0270387511095385e-12,9.673084171014604e-21,0.0004346867246528256,0.00043468672465282553,1.0000000000000002,1.2471075270948662e-16
Moon,106455634.23509729,61.27295627667623,1.0243303529705265e-12,9.622133768029496e-21,0.0004323971277257459,0.0004323971277257459,1.0,0.0
Moon,106737110.07032366,61.434966081687385,1.0216290971330756e-12,9.571451732766383e-21,0.00043011959064266365,0.00043011959064266365,1.0,0.0
Moon,107019330.14653212,61.597404251486196,1.0189349647622703e-12,9.521036651669681e-21,0.00042785404988155876,0.00042785404988155876,1.0,0.0
Moon,107302296.43154614,61.76027191869813,1.0162479370728526e-12,9.470887118629111e-21,0.00042560044225498653,0.0004256004422549865,1.0000000000000002,1.2737324316922765e-16
Moon,107586010.89839227,61.923570218943404,1.0135679953291029e-12,9.421001734940702e-21,0.00042335870490832494,0.0004233587049083249,1.0000000000000002,1.280477004388371e-16
Moon,107870475.5253126,62.087300290844134,1.0108951208447217e-12,9.371379109268018e-21,0.0004211287753180328,0.0004211287753180328,1.0,0.0
Moon,108155692.29578108,62.251463276033775,1.0082292949826748e-12,9.322017857602894e-21,0.0004189105912898847,0.00041891059128988466,1.0000000000000002,1.2940734789577573e-16
Moon,108441663.19851612,62.41606031916434,1.0055704991550758e-12,9.27291660322705e-21,0.00041670409095724656,0.00041670409095724656,1.0,0.0
Moon,108728390.22749314,62.58109256791363,1.0029187148230683e-12,9.224073976673937e-21,0.0004145092127793606,0.00041450921277936056,1.0000000000000002,1.3078143248201039e-16
Moon,109015875.3819615,62.74656117299499,1.0002739234966683e-12,9.175488615690008e-21,0.0004123258955396054,0.00041232589553960537,1.0000000000000002,1.3147393654073358e-16
Moon,109304120.66645493,62.912467288163306,9.976361067346682e-13,9.127159165197323e-21,0.0004101540783438152,0.00041015407834381514,1.0000000000000002,1.3217010749514756e-16
Moon,109593128.0908091,63.07881207022511,9.95005246144475e-13,9.079084277255151e-21,0.0004079937006185542,0.00040799370061855416,1.0000000000000002,1.3286996476192635e-16
Moon,109882899.67017202,63.24559667904456,9.92381323382015e-13,9.031262611022989e-21,0.00040584470210945525,0.0004058447021094552,1.0000000000000002,1.335735278605532e-16
Moon,110173437.4250212,63.41282227755335,9.897643201515775e-13,8.983692832722625e-21,0.0004037070228795145,0.0004037070228795145,1.0,0.0
Moon,110464743.38117646,63.58049003175806,9.871542182056995e-13,8.936373615601173e-21,0.00040158060330743067,0.0004015806033074306,1.0000000000000002,1.3499185014863529e-16
Moon,110756819.56981266,63.74860111074747,9.845509993450503e-13,8.889303639894285e-21,0.00039946538408595157,0.00039946538408595157,1.0,0.0
Moon,111049668.02747658,63.9171566867023,9.8195464541828e-13,8.842481592788903e-21,0.0003973613062202005,0.0003973613062202005,1.0,0.0
Moon,111343290.79609977,64.08615793490259,9.793651383219062e-13,8.795906168386863e-21,0.00039526831102604053,0.00039526831102604053,1.0,0.0
Moon,111637689.9230114,64.25560603373512,9.767824600001986e-13,8.74957606766869e-21,0.00039318634012844777,0.00039318634012844777,1.0,0.0
Moon,111932867.46095578,64.42550216470346,9.74206592445026e-13,8.703489998456861e-21,0.00039111533545986,0.00039111533545986,1.0,0.0
Moon,112228825.46810296,64.59584751243408,9.71637517695762e-13,8.657646675380339e-21,0.00038905523925858356,0.00038905523925858356,1.0,0.0
Moon,112525566.00806676,64.76664326468675,9.69075217839128e-13,8.612044819838157e-21,0.00038700599406715633,0.00038700599406715633,1.0,0.0
Moon,112823091.14991547,64.93789061236069,9.66519675009101e-13,8.566683159964325e-21,0.00038496754273077113,0.00038496754273077113,1.0,0.0
Moon,113121402.96818958,65.10959074950476,9.639708713867595e-13,8.521560430591847e-21,0.0003829398283956584,0.0003829398283956584,1.0,0.0
Moon,113420503.54291476,65.28174487332495,9.61428789200173e-13,8.476675373217669e-21,0.00038092279450751133,0.00038092279450751133,1.0,0.0
Moon,113720394.95961504,65.45435418419191,9.588934107242887e-13,8.432026735967772e-21,0.000378916384809917,0.000378916384809917,1.0,0.0
Moon,114021079.30933008,65.62741988565102,9.563647182807847e-13,8.387613273561845e-21,0.000376920543342769,0.00037692054334276893,1.0000000000000002,1.4382370391251645e-16
Moon,114322558.68862842,65.80094318442985,9.538426942379587e-13,8.343433747278757e-21,0.00037493521444071574,0.0003749352144407157,1.0000000000000002,1.4458526843134618e-16
Moon,114624835.19962063,65.97492529044585,9.513273210106162e-13,8.299486924922224e-21,0.0003729603427316177,0.0003729603427316177,1.0,0.0
Moon,114927910.94997732,66.14936741681669,9.488185810599213e-13,8.255771580785951e-21,0.0003709958731349808,0.0003709958731349808,1.0,0.0
Moon,115231788.05294003,66.32427077986648,9.46316456893305e-13,8.212286495619996e-21,0.0003690417508604452,0.00036904175086044513,1.0000000000000002,1.4689424298979935e-16
Moon,115536468.6273397,66.49963659913647,9.438209310643123e-13,8.169030456596225e-21,0.00036709792140623233,0.00036709792140623233,1.0,0.0
Moon,115841954.79760776,66.67546609739136,9.41331986172512e-13,8.126002257275025e-21,0.0003651643305576499,0.0003651643305576499,1.0,0.0
Moon,116148248.69379416,66.85176050062977,9.388496048633476e-13,8.083200697571177e-21,0.0003632409243855576,0.00036324092438555755,1.0000000000000002,1.4924009103868092e-16
Moon,116455352.4515809,67.02852103809192,9.36373769828028e-13,8.040624583720597e-21,0.0003613276492448727,0.0003613276492448727,1.0,0.0
Moon,116763268.21229535,67.20574894226739,9.339044638034188e-13,7.998272728247233e-21,0.00035942445177308276,0.0003594244517730827,1.0000000000000002,1.5082476541829705e-16
Moon,117071998.12292823,67.38344544890539,9.314416695718987e-13,7.956143949929547e-21,0.000357531278888739,0.000357531278888739,1.0,0.0
Moon,117381544.33614697,67.56161179702254,9.28985369961251e-13,7.914237073767782e-21,0.0003556480777899856,0.0003556480777899856,1.0,0.0
Moon,117691909.01030937,67.74024922891066,9.265355478445548e-13,7.872550930951368e-21,0.00035377479595309483,0.0003537747959530948,1.0000000000000002,1.5323338249190218e-16
Moon,118003094.30948204,67.91935899014737,9.240921861400391e-13,7.831084358825873e-21,0.0003519113811309822,0.0003519113811309822,1.0,0.0
Moon,118315102.40345153,68.09894232960258,9.216552678109955e-13,7.789836200861105e-21,0.00035005778135177275,0.0003500577813517727,1.0000000000000002,1.548604587932286e-16
Moon,118627935.46774347,68.27900049944945,9.192247758656263e-13,7.74880530661832e-21,0.00034821394491732743,0.00034821394491732743,1.0,0.0
Moon,118941595.68363371,68.45953475517078,9.16800693356959e-13,7.707990531718672e-21,0.00034637982040182564,0.0003463798204018256,1.0000000000000002,1.5650481186053964e-16
Moon,119256085.23816703,68.64054635556984,9.143830033827003e-13,7.667390737810826e-21,0.00034455535665030946,0.0003445553566503094,1.0000000000000002,1.5733352443361743e-16
Moon,119571406.3241709,68.82203656277824,9.119716890851294e-13,7.627004792539417e-21,0.00034274050277726645,0.0003427405027772664,1.0000000000000002,1.581666251435251e-16
Moon,119887561.14026931,69.0040066422639,9.09566733650993e-13,7.58683156951365e-21,0.0003409352081652185,0.0003409352081652185,1.0,0.0
Moon,120204551.89090103,69.18645786284162,9.071681203113638e-13,7.5468699482755e-21,0.0003391394224632932,0.00033913942246329316,1.0000000000000002,1.5984608403979536e-16
Moon,120522380.78633352,69.36939149668098,9.047758323415361e-13,7.507118814268662e-21,0.00033735309558582786,0.00033735309558582786,1.0,0.0
Moon,120841050.0426768,69.55280881931438,9.023898530609205e-13,7.46757705880765e-21,0.00033557617771098143,0.00033557617771098143,1.0,0.0
Moon,121160561.88190252,69.73671110964804,9.000101658329004e-13,7.428243579046434e-21,0.00033380861927932476,0.00033380861927932476,1.0,0.0
Moon,121480918.5318553,69.92109964996851,8.976367540647463e-13,7.389117277948172e-21,0.00033205037099248084,0.0003320503709924808,1.0000000000000002,1.632586901265736e-16
Moon,121802122.22627233,70.10597572595391,8.95269601207471e-13,7.350197064254142e-21,0.0003303013838117282,0.00033030138381172813,1.0000000000000002,1.6412316533065146e-16
Moon,122124175.204795,70.29134062668068,8.929086907557429e-13,7.311481852453768e-21,0.0003285616089566542,0.00032856160895665415,1.0000000000000002,1.6499221803916522e-16
Moon,122447079.71298793,70.47719564463448,8.905540062477457e-13,7.272970562753934e-21,0.0003268309979037763,0.0003268309979037763,1.0,0.0
Moon,122770838.00235315,70.6635420757184,8.882055312650745e-13,7.234662121049058e-21,0.0003251095023851965,0.00032510950238519645,1.0000000000000002,1.667441530516877e-16
Moon,123095452.33034433,70.85038121926115,8.858632494326319e-13,7.19655545889129e-21,0.00032339707438726307,0.000323397074387263,1.0000000000000002,1.6762708421832986e-16
Moon,123420924.96038552,71.03771437802781,8.835271444184926e-13,7.158649513460371e-21,0.0003216936661492154,0.00032169366614921534,1.0000000000000002,1.6851469061604167e-16
Moon,123747258.16188538,71.22554285822802,8.811971999338e-13,7.120943227534168e-21,0.00031999923016186007,0.00031999923016186007,1.0,0.0
Moon,124074454.21025154,71.41386796952432,8.788733997326637e-13,7.083435549459362e-21,0.0003183137191662538,0.00031831371916625387,0.9999999999999998,-1.7030402825949678e-16
Moon,124402515.38691,71.60269102504317,8.765557276120205e-13,7.046125433121702e-21,0.0003166370861523666,0.0003166370861523666,1.0,0.0
Moon,124731443.97931695,71.79201334138192,8.742441674115511e-13,7.009011837917301e-21,0.0003149692843577917,0.00031496928435779167,1.0000000000000002,1.721123656067201e-16
Moon,125061242.28097881,71.98183623862025,8.719387030135377e-13,6.972093728723141e-21,0.0003133102672664206,0.0003133102672664206,1.0,0.0
Moon,125391912.59146415,72.17216104032701,8.696393183427811e-13,6.935370075868676e-21,0.0003116599886071664,0.0003116599886071664,1.0,0.0
Moon,125723457.21642327,72.36298907357158,8.67345997366463e-13,6.8988398551067e-21,0.00031001840235265517,0.0003100184023526551,1.0000000000000002,1.748609379729969e-16
Moon,126055878.4676028,72.5543216689322,8.650587240940449e-13,6.862502047584959e-21,0.00030838546271794984,0.0003083854627179498,1.0000000000000002,1.757868485320138e-16
Moon,126389178.66286021,72.74616016050433,8.627774825771681e-13,6.826355639817901e-21,0.000306761124159281,0.000306761124159281,1.0,0.0
Moon,126723360.1261831,72.93850588591177,8.605022569095203e-13,6.790399623658075e-21,0.0003051453413727616,0.0003051453413727616,1.0,0.0
Moon,127058425.18770382,73.13136018631508,8.582330312267357e-13,6.754632996268176e-21,0.00030353806929313054,0.0003035380692931305,1.0000000000000002,1.7859410106454833e-16
Moon,127394376.18371424,73.32472440642007,8.559697897062947e-13,6.719054760093245e-21,0.0003019392630925035,0.00030193926309250344,1.0000000000000002,1.7953977918952255e-16
Moon,127731215.4566856,73.51859989448924,8.537125165673893e-13,6.683663922832458e-21,0.00030034887817910526,0.00030034887817910526,1.0,0.0
Moon,128068945.3552807,73.71298800234874,8.51461196070841e-13,6.648459497411895e-21,0.000298766870196046,0.000298766870196046,1.0,0.0
Moon,128407568.23437445,73.90789008540028,8.49215812518963e-13,6.613440501956563e-21,0.00029719319502006397,0.00029719319502006397,1.0,0.0
Moon,128747086.45506611,74.10330750262813,8.469763502554787e-13,6.578605959763455e-21,0.00029562780876031487,0.00029562780876031487,1.0,0.0
Moon,129087502.38469945,74.29924161661071,8.447427936653882e-13,6.543954899273923e-21,0.0002940706677571304,0.00029407066775713036,1.0000000000000002,1.8434381449103499e-16
Moon,129428818.39687762,74.49569379352918,8.425151271748698e-13,6.50948635404675e-21,0.0002925217285808081,0.00029252172858080806,1.0000000000000002,1.8531993806846343e-16
Moon,129771036.87147817,74.69266540317611,8.402933352511817e-13,6.4751993627313486e-21,0.00029098094803040704,0.00029098094803040704,1.0,0.0
Moon,130114160.19467278,74.89015781896671,8.380774024025334e-13,6.441092969040633e-21,0.0002894482831325287,0.00028944828313252864,1.0000000000000002,1.872877186818698e-16
Moon,130458190.75894235,75.0881724179477,8.358673131779873e-13,6.407166221724504e-21,0.0002879236911401253,0.0002879236911401253,1.0,0.0
Moon,130803130.96309203,75.28671058080582,8.33663052167362e-13,6.373418174543482e-21,0.00028640712953131544,0.00028640712953131544,1.0,0.0
Moon,131148983.21227176,75.48577369187969,8.314646040011002e-13,6.3398478862419346e-21,0.00028489855600818026,0.00028489855600818026,1.0,0.0
Moon,131495749.91798866,75.68536313916695,8.292719533501895e-13,6.3064544205222625e-21,0.000283397928495604,0.000283397928495604,1.0,0.0
Moon,131843433.49812822,75.88548031433649,8.270850849260278e-13,6.273236846018349e-21,0.00028190520514008053,0.00028190520514008053,1.0,0.0
Moon,132192036.3769668,76.08612661273558,8.249039834803441e-13,6.240194236270013e-21,0.00028042034430856574,0.00028042034430856574,1.0,0.0
Moon,132541560.98519236,76.28730343340185,8.227286338050685e-13,6.2073256696968e-21,0.00027894330458729915,0.00027894330458729915,1.0,0.0
Moon,132892009.75991973,76.48901217907202,8.205590207322359e-13,6.174630229572438e-21,0.0002774740447806567,0.00027747404478065666,1.0000000000000002,1.9537001620143726e-16
Moon,133243385.14470604,76.69125425619089,8.18395129133891e-13,6.142107003999418e-21,0.00027601252391000784,0.0002760125239100078,1.0000000000000002,1.9640452489739234e-16
Moon,133595689.58957097,76.89403107492285,8.162369439219619e-13,6.109755085883255e-21,0.00027455870121255926,0.00027455870121255926,1.0,0.0
Moon,133948925.55101217,77.09734404916091,8.140844500481659e-13,6.077573572907352e-21,0.0002731125361402253,0.0002731125361402253,1.0,0.0
Moon,134303095.4920209,77.30119459653557,8.119376325039135e-13,6.045561567507964e-21,0.00027167398835850273,0.00027167398835850273,1.0,0.0
Moon,134658201.8821028,77.50558413842684,8.097964763201815e-13,6.013718176848835e-21,0.00027024301774533117,0.0002702430177453311,1.0000000000000002,2.0059762903980445e-16
Moon,135014247.19729096,77.71051409997177,8.076609665674339e-13,5.982042512796676e-21,0.00026881958438999094,0.0002688195843899909,1.0000000000000002,2.0165981860023164e-16
Moon,135371233.92016682,77.91598591007644,8.055310883554964e-13,5.9505336918960676e-21,0.00026740364859197525,0.00026740364859197525,1.0,0.0
Moon,135729164.539876,78.12200100142513,8.034068268334608e-13,5.919190835344949e-21,0.0002659951708598891,0.0002659951708598891,1.0,0.0
Moon,136088041.552144,78.32856081048924,8.012881671895918e-13,5.888013068970262e-21,0.0002645941119103543,0.0002645941119103543,1.0,0.0
Moon,136447867.45929718,78.53566677753953,7.991750946512019e-13,5.856999523203235e-21,0.00026320043266689895,0.00026320043266689895,1.0,0.0
Moon,136808644.7702762,78.74332034665373,7.970675944845728e-13,5.826149333055509e-21,0.00026181409425888474,0.00026181409425888474,1.0,0.0
Moon,137170376.0006571,78.95152296572874,7.949656519948308e-13,5.7954616380946755e-21,0.0002604350580204075,0.0002604350580204075,1.0,0.0
Moon,137533063.67266738,79.1602760864898,7.92869252525854e-13,5.764935582420424e-21,0.0002590632854892254,0.0002590632854892254,1.0,0.0
Moon,137896710.31520164,79.36958116449962,7.907783814601801e-13,5.734570314640821e-21,0.000257698738405693,0.000257698738405693,1.0,0.0
Moon,138261318.46384338,79.57943965917082,7.886930242188813e-13,5.7043649878482234e-21,0.0002563413787116787,0.0002563413787116787,1.0,0.0
Moon,138626890.66087812,79.78985303377353,7.866131662614882e-13,5.6743187595960294e-21,0.0002549911685495203,0.0002549911685495203,1.0,0.0
Moon,138993429.455315,80.00082275544779,7.845387930858674e-13,5.64443079187487e-21,0.0002536480702609548,0.00025364807026095475,1.0000000000000002,2.1372174670401993e-16
Moon,139360937.40290296,80.21235029521294,7.824698902281278e-13,5.61470025108936e-21,0.0002523120463860736,0.0002523120463860736,1.0,0.0
Moon,139729417.06614673,80.4244371279767,7.804064432625318e-13,5.585126308035007e-21,0.00025098305966228524,0.00025098305966228524,1.0,0.0
Moon,140098871.01432887,80.63708473254799,7.783484378013697e-13,5.555708137874736e-21,0.00024966107302326,0.00024966107302326,1.0,0.0
Moon,140469301.8235229,80.85029459164436,7.762958594948875e-13,5.526444920116272e-21,0.0002483460495979139,0.00024834604959791387,1.0000000000000002,2.182845618524813e-16
Moon,140840712.07661542,81.06406819190481,7.742486940311626e-13,5.497335838588929e-21,0.0002470379527093653,0.0002470379527093653,1.0,0.0
Moon,141213104.36332235,81.27840702389913,7.722069271360145e-13,5.468380081420984e-21,0.0002457367458739185,0.0002457367458739185,1.0,0.0
Moon,141586481.28020525,81.49331258213725,7.701705445729147e-13,5.439576841017164e-21,0.00024444239280005175,0.00024444239280005175,1.0,0.0
Moon,141960845.4306935,81.70878636508202,7.68139532142865e-13,5.410925314035814e-21,0.00024315485738739145,0.00024315485738739145,1.0,0.0
Moon,142336199.4250978,81.92482987515702,7.661138756843237e-13,5.382424701366845e-21,0.00024187410372572104,0.00024187410372572104,1.0,0.0
Moon,142712545.8806324,82.1414446187593,7.640935610730852e-13,5.3540742081091334e-21,0.00024060009609396546,0.00024060009609396543,1.0000000000000002,1.1265604109132126e-16
Moon,143089887.42143166,82.35863210626894,7.620785742221911e-13,5.32587304354849e-21,0.00023933279895920108,0.00023933279895920108,1.0,0.0
Moon,143468226.67856658,82.57639385205857,7.600689010818404e-13,5.2978204211357335e-21,0.00023807217697567043,0.00023807217697567043,1.0,0.0
Moon,143847566.29006726,82.79473137450631,7.580645276392704e-13,5.269915558464441e-21,0.00023681819498378223,0.0002368181949837822,1.0000000000000002,1.1445511741187717e-16
Moon,144227908.90093648,83.0136461960035,7.560654399186843e-13,5.242157677249491e-21,0.00023557081800914734,0.00023557081800914734,1.0,0.0
Moon,144609257.16317245,83.23313984296792,7.540716239811312e-13,5.2145460033050365e-21,0.0002343300112615888,0.0002343300112615888,1.0,0.0
Moon,144991613.73578542,83.45321384585324,7.520830659244181e-13,5.18707976652305e-21,0.0002330957401341777,0.0002330957401341777,1.0,0.0
Moon,145374981.28481442,83.67386973915875,7.500997518830234e-13,5.1597582008519734e-21,0.0002318679702022738,0.0002318679702022738,1.0,0.0
Moon,145759362.4833501,83.89510906144244,7.481216680279775e-13,5.1325805442750505e-21,0.00023064666722255177,0.00023064666722255177,1.0,0.0
Moon,146144760.01154855,84.11693335532897,7.46148800566791e-13,5.1055460387894124e-21,0.00022943179713206147,0.00022943179713206147,1.0,0.0
Moon,146531176.5566541,84.3393441675228,7.441811357433383e-13,5.078653930384649e-21,0.00022822332604726484,0.00022822332604726482,1.0000000000000002,1.1876548634000795e-16
Moon,146918614.81301638,84.562343048818,7.422186598377694e-13,5.051903469021898e-21,0.00022702122026309622,0.00022702122026309622,1.0,0.0
Moon,147307077.4821073,84.78593155410805,7.402613591664239e-13,5.025293908613046e-21,0.00022582544625202792,0.00022582544625202792,1.0,0.0
Moon,147696567.272544,85.01011124239899,7.383092200817147e-13,4.9988245069996455e-21,0.00022463597066312252,0.00022463597066312252,1.0,0.0
Moon,148087086.90010297,85.23488367681765,7.363622289720567e-13,4.972494525932528e-21,0.00022345276032111682,0.00022345276032111682,1.0,0.0
Moon,148478639.08774325,85.46025042462487,7.344203722617504e-13,4.9463032310509365e-21,0.00022227578222548414,0.00022227578222548412,1.0000000000000002,1.2194335361574083e-16
Moon,148871226.5656235,85.68621305722544,7.324836364108973e-13,4.920249891862168e-21,0.00022110500354951952,0.00022110500354951952,1.0,0.0
Moon,149264852.07111934,85.91277315017804,7.305520079153135e-13,4.89433378172131e-21,0.00021994039163942902,0.00021994039163942902,1.0,0.0
Moon,149659518.34884658,86.13993228320858,7.286254733064152e-13,4.868554177810707e-21,0.0002187819140134071,0.0002187819140134071,1.0,0.0
Moon,150055228.15067562,86.3676920402185,7.267040191511481e-13,4.842910361120104e-21,0.00021762953836074425,0.00021762953836074422,1.0000000000000002,1.2454676197129126e-16
Moon,150451984.23575476,86.59605400929824,7.247876320518734e-13,4.817401616426327e-21,0.0002164832325409139,0.0002164832325409139,1.0,0.0
Moon,150849789.37052763,86.82501978273721,7.228762986462834e-13,4.792027232273457e-21,0.00021534296458268143,0.0002153429645826814,1.0000000000000002,1.258692354526891e-16
Moon,151248646.3287508,87.05459095703395,7.209700056073164e-13,4.7667865009530834e-21,0.0002142087026832169,0.0002142087026832169,1.0,0.0
Moon,151648557.89151716,87.28476913290962,7.190687396430442e-13,4.741678718484319e-21,0.00021308041520719693,0.00021308041520719693,1.0,0.0
Moon,152049526.8472707,87.5155559153164,7.171724874966019e-13,4.716703184594455e-21,0.00021195807068593531,0.00021195807068593531,1.0,0.0
Moon,152451555.9918299,87.74695291345108,7.152812359460759e-13,4.691859202699176e-21,0.00021084163781649403,0.000210841637816494,1.0000000000000002,1.28556458737664e-16
Moon,152854648.12840575,87.97896174076537,7.133949718044194e-13,4.66714607988323e-21,0.0002097310854608145,0.00020973108546081448,1.0000000000000002,1.2923718128184597e-16
Moon,153258806.06761914,88.21158401497591,7.115136819193706e-13,4.642563126881234e-21,0.00020862638264485512,0.0002086263826448551,1.0000000000000002,1.2992150833712423e-16
Moon,153664032.62752497,88.44482135807814,7.096373531733394e-13,4.618109658058173e-21,0.00020752749855771483,0.00020752749855771483,1.0,0.0
Moon,154070330.63362676,88.67867539635476,7.077659724833394e-13,4.593784991390583e-21,0.00020643440255078768,0.00020643440255078765,1.0000000000000002,1.313010524273886e-16
Moon,154477702.9189007,88.91314776038949,7.058995268008771e-13,4.569588448447266e-21,0.00020534706413689597,0.00020534706413689597,1.0,0.0
Moon,154886152.3238136,89.14824008507746,7.04038003111869e-13,4.54551935437048e-21,0.00020426545298944524,0.0002042654529894452,1.0000000000000002,1.326952449151457e-16
Moon,155295681.69634074,89.38395400963552,7.02181388436559e-13,4.5215770378572266e-21,0.0002031895389415831,0.0002031895389415831,1.0,0.0
Moon,155706293.89199018,89.62029117761608,7.003296698294094e-13,4.497760831140273e-21,0.0002021192919853467,0.00020211929198534666,1.0000000000000002,1.3410424134130989e-16
Moon,156117991.77381763,89.85725323691587,6.984828343790316e-13,4.4740700699698176e-21,0.00020105468227083848,0.00020105468227083845,1.0000000000000002,1.3481434008895504e-16
Moon,156530778.2124507,90.09484183978975,6.966408692080776e-13,4.45050409359471e-21,0.0001999956801053826,0.0001999956801053826,1.0,0.0
Moon,156944656.08610728,90.33305864286133,6.948037614731578e-13,4.427062244744132e-21,0.00019894225595270146,0.00019894225595270144,1.0000000000000002,1.3624583767956188e-16
Moon,157359628.28061348,90.57190530713335,6.929714983647605e-13,4.403743869609368e-21,0.0001978943804320966,0.00019789438043209658,1.0000000000000002,1.369672764479442e-16
Moon,157775697.68942824,90.81138349800175,6.911440671071428e-13,4.380548317825331e-21,0.00019685202431761855,0.00019685202431761855,1.0,0.0
Moon,158192867.21365854,91.0514948852645,6.893214549582634e-13,4.357474942452694e-21,0.00019581515853726376,0.00019581515853726373,1.0000000000000002,1.3842163453846962e-16
Moon,158611139.7620839,91.29224114313566,6.875036492096751e-13,4.334523099959612e-21,0.0001947837541721533,0.00019478375417215327,1.0000000000000002,1.3915459442362782e-16
Moon,159030518.25117493,91.53362395025609,6.856906371864436e-13,4.311692150203866e-21,0.00019375778245573044,0.00019375778245573044,1.0,0.0
Moon,159451005.60511157,91.7756449897039,6.838824062470683e-13,4.288981456415129e-21,0.00019273721477296377,0.00019273721477296377,1.0,0.0
Moon,159872604.75580817,92.01830594900896,6.820789437833741e-13,4.266390385176946e-21,0.0001917220226595373,0.0001917220226595373,1.0,0.0
Moon,160295318.6429286,92.2616085201615,6.802802372204461e-13,4.24391830640936e-21,0.00019071217780106982,0.0001907121778010698,1.0000000000000002,1.421254511623828e-16
Moon,160719150.21391138,92.50555439962667,6.784862740165222e-13,4.221564593351082e-21,0.00018970765203231362,0.0001897076520323136,1.0000000000000002,1.4287802322027953e-16
Moon,161144102.4239882,92.75014528835513,6.766970416629143e-13,4.199328622542131e-21,0.00018870841733637433,0.00018870841733637433,1.0,0.0
Moon,161570178.2362027,92.99538289179388,6.749125276839289e-13,4.1772097738065295e-21,0.00018771444584393345,0.00018771444584393345,1.0,0.0
Moon,161997380.62143555,93.24126891990075,6.731327196367612e-13,4.155207430234783e-21,0.00018672570983246074,0.0001867257098324607,1.0000000000000002,1.4515973368882928e-16
Moon,162425712.55842006,93.48780508715325,6.713576051114304e-13,4.133320978166936e-21,0.0001857421817254531,0.0001857421817254531,1.0,0.0
Moon,162855177.03376746,93.73499311256329,6.695871717306734e-13,4.111549807175223e-21,0.00018476383409165477,0.00018476383409165477,1.0,0.0
Moon,163285777.0419858,93.98283471968793,6.678214071498674e-13,4.089893310047144e-21,0.00018379063964429679,0.00018379063964429679,1.0,0.0
Moon,163717515.58549878,94.23133163664025,6.660602990569518e-13,4.068350882768635e-21,0.00018282257124034072,0.0001828225712403407,1.0000000000000002,1.48258796100756e-16
Moon,164150395.6746714,94.48048559610419,6.643038351723227e-13,4.046921924506975e-21,0.0001818596018797106,0.0001818596018797106,1.0,0.0
Moon,164584420.3278256,94.73029833534339,6.625520032487702e-13,4.025605837594309e-21,0.0001809017047045525,0.00018090170470455247,1.0000000000000002,1.4983305080737308e-16
Moon,165019592.57126594,94.98077159621614,6.608047910713729e-13,4.004402027510736e-21,0.00017994885299847432,0.00017994885299847432,1.0,0.0
Moon,165455915.4392988,95.23190712518638,6.590621864574212e-13,3.98330990286783e-21,0.0001790010201858056,0.0001790010201858056,1.0,0.0
