x_r_over_Rs,r_m,r_km,accumulation_A_Rs_over_r,transition_fraction,state,su_density_per_meter_toy,su_density_log10,escape_tendency_toy,effective_outward_speed_fraction_c_toy,cumulative_su_m_from_outer_radius_toy,cumulative_su_in_Rs_units_from_outer_radius_toy
0.48714785797632937,14387.12953851016,14.38712953851016,2.0527648508075553,0.9999999999893596,state-changed / trapped,4.809300051434123,0.6820818734799231,1.06403774680075e-11,2.80207105586905e-12,1144403.0939276787,38.74946106352242
0.4904484080680113,14484.605984192649,14.48460598419265,2.038950445245055,0.9999999999851765,state-changed / trapped,4.832792127410469,0.6841981152588673,1.4823475780190165e-11,3.938871795701757e-12,1143933.1554904103,38.73354895940997
0.4937489581596933,14582.082429875136,14.582082429875136,2.025320729237002,0.9999999999794404,state-changed / trapped,4.8565757541666,0.686330167366046,2.05595540592185e-11,5.5116678729243385e-12,1143460.9129194072,38.717558837385035
0.4970495082513752,14679.558875557623,14.679558875557623,2.0118720236099,0.9999999999716085,state-changed / trapped,4.88065639307252,0.6884782336255165,2.8391511364134203e-11,7.67810974193797e-12,1142986.3375291582,38.701489726156886
0.5003500583430571,14777.03532124011,14.77703532124011,1.998600746268657,0.9999999999609595,state-changed / trapped,4.9050396427595,0.6906425217184393,3.904054857173378e-11,1.064947215377802e-11,1142509.4000951073,38.68534063618277
0.5036506084347392,14874.5117669226,14.8745117669226,1.9855034090156878,0.9999999999465397,state-changed / trapped,4.929731243459592,0.6928232432804667,5.346034726017024e-11,1.4707579755663486e-11,1142030.070840062,38.66911055920768
0.506951158526421,14971.988212605085,14.971988212605085,1.9725766144942787,0.9999999999270932,state-changed / trapped,4.95473708151083,0.6950206140022188,7.290679171489955e-11,2.022677051579722e-11,1141548.3194201726,38.65279846778958
0.5102517086181031,15069.464658287576,15.069464658287576,1.9598170532505714,0.999999999900971,state-changed / trapped,4.980063194035544,0.6972348537329698,9.902900721669994e-11,2.770275106793961e-11,1141064.1149104598,38.636403314809435
0.5135522587097849,15166.941103970059,15.166941103970059,1.947221500908855,0.9999999998660181,state-changed / trapped,5.005715773799587,0.6994661865876646,1.3398193665636882e-10,3.778873393680749e-11,1140577.4257898822,38.619924032965535
0.516852808801467,15264.417549652551,15.264417549652551,1.934786815455073,0.9999999998194267,state-changed / trapped,5.03170117426069,0.7017148410573963,1.805733340631832e-10,5.134284291169555e-11,1140088.2199259172,38.60335953425145
0.5201533588931488,15361.893995335035,15.361893995335034,1.9225099346237662,0.999999999757553,state-changed / trapped,5.058025914814602,0.7039810501234808,2.424469514039629e-10,6.948781905707886e-11,1139596.4645586426,38.586708709417
0.5234539089848308,15459.370441017523,15.459370441017523,1.9103878733838608,0.9999999996756861,state-changed / trapped,5.084696686248108,0.7062650513752675,3.2431390906140223e-10,9.368703234320218e-11,1139102.126284295,38.56997042741158
0.5267544590765127,15556.84688670001,15.55684688670001,1.8984177215189872,0.9999999995677535,state-changed / trapped,5.111720356408499,0.7085670871318368,4.3224646084638607e-10,1.2584165594519083e-10,1138605.1710382877,38.553143534809095
0.5300550091681947,15654.323332382497,15.654323332382498,1.886596641298195,0.9999999994259585,state-changed / trapped,5.139103976099589,0.7108874045677357,5.74041481016252e-10,1.684120817247516e-10,1138105.5640776635,38.53622685521386
0.5333555592598767,15751.799778064986,15.751799778064987,1.874921865233154,0.9999999992403208,state-changed / trapped,5.166854785214924,0.7132262558429179,7.596792084285653e-10,2.2457215026997923e-10,1137603.2699629618,38.519219188646595
0.5366561093515586,15849.276223747473,15.849276223747474,1.8633906939181213,0.999999998998109,state-changed / trapped,5.194980219119362,0.715583898237053,1.0018910145959126e-09,2.984016974485792e-10,1137098.2525394764,38.50211931090982
0.5399566594432406,15946.752669429961,15.946752669429962,1.8520004939491232,0.9999999986831349,state-changed / trapped,5.223487915290871,0.7179605942883878,1.3168650614403532e-09,3.951276654622884e-10,1136590.474917877,38.48492597293171
0.5432572095349225,16044.229115112448,16.044229115112447,1.8407486959189934,0.9999999982748791,state-changed / trapped,5.252385720234984,0.7203566119373401,1.7251209349922192e-09,5.214251740099196e-10,1136079.899454172,38.46763790008762
0.5465577596266045,16141.705560794935,16.141705560794936,1.8296327924850555,0.9999999977474141,state-changed / trapped,5.281681696685069,0.7227722246750256,2.2525858955901867e-09,6.857909249088942e-10,1135566.4877289815,38.45025379149827
0.5498583097182863,16239.18200647742,16.23918200647742,1.8186503365063968,0.9999999970680793,state-changed / trapped,5.311384131102298,0.7252077116969183,2.9319207062172836e-09,8.990065314167998e-10,1135050.200526095,38.43277231930372
0.5531588598099684,16336.65845215991,16.33665845215991,1.8077989392478302,0.9999999961958548,state-changed / trapped,5.341501541489962,0.7276633580618619,3.804145221053545e-09,1.1747108231215901e-09,1134530.9978102818,38.41519212791205
