x_m,y_m,x_earth_moon_units,y_earth_moon_units,A_earth,A_moon,A_total,log10_A_total,toy_SU_density,gradient_magnitude,gradient_unit_x,gradient_unit_y
177431848.55233854,16070234.1137124,0.4615812917594655,0.0418060200668897,4.9787813261270006e-11,5.252909838972627e-13,5.031310424516727e-11,-10.298318886511339,6.031310424516727,2.7697787114353557e-19,-0.9957857445405085,-0.0917101464937504
181284409.7995546,16070234.1137124,0.4716035634743876,0.0418060200668897,4.873808726432751e-11,5.351929464423166e-13,4.927328021076982e-11,-10.30738852499894,5.927328021076982,2.652216683738288e-19,-0.9959478436663011,-0.08993271204875912
185136971.04677063,16070234.1137124,0.4816258351893097,0.0418060200668897,4.773154869842936e-11,5.454741569319403e-13,4.82770228553613e-11,-10.316259519795786,5.82770228553613,2.5417315920935947e-19,-0.9960988249406952,-0.08824472194848788
188989532.29398668,16070234.1137124,0.4916481069042317,0.0418060200668897,4.676559564240403e-11,5.561567529256077e-13,4.732175239532964e-11,-10.324939181171535,5.732175239532964,2.437750616969377e-19,-0.9962394500310422,-0.08664270426208148
192842093.54120266,16070234.1137124,0.5016703786191536,0.0418060200668897,4.583783033840948e-11,5.672646228028042e-13,4.640509496121228e-11,-10.3334343342713,5.640509496121228,2.3397559345501344e-19,-0.9963703891572426,-0.0851237194361511
196694654.7884187,16070234.1137124,0.5116926503340757,0.0418060200668897,4.4946039621344296e-11,5.788235816651184e-13,4.5524863203009417e-11,-10.341751350536171,5.552486320300941,2.2472783215839103e-19,-0.9964922288393528,-0.08368535034747179
200547216.03563476,16070234.1137124,0.5217149220489978,0.0418060200668897,4.408817754941194e-11,5.908615687917073e-13,4.4679039118203646e-11,-10.349896175532912,5.467903911820365,2.1598915824703455e-19,-0.996605478091565,-0.08232570095591846
204399777.2828508,16070234.1137124,0.5317371937639199,0.0418060200668897,4.326234995330307e-11,6.034088697795892e-13,4.3865758823082656e-11,-10.357874353485924,5.386575882308265,2.0772076759568748e-19,-0.996710573168401,-0.08104340401487009
208252338.53006685,16070234.1137124,0.5417594654788419,0.0418060200668897,4.2466800662020365e-11,6.164983670286466e-13,4.308329902904901e-11,-10.365691048752536,5.308329902904902,1.9988724381767225e-19,-0.9968078809190956,-0.07983763860224073
212104899.7772829,16070234.1137124,0.551781737193764,0.0418060200668897,4.169989919751696e-11,6.301658228615904e-13,4.2330065020378554e-11,-10.373351064434804,5.233006502037855,1.924561814638203e-19,-0.9968977007554491,-0.07870815858917624
215957461.02449888,16070234.1137124,0.561804008908686,0.0418060200668897,4.0960129759156746e-11,6.44450200323655e-13,4.16045799594804e-11,-10.380858858276016,5.16045799594804,1.8539785268021917e-19,-0.9969802651832852,-0.07765533359059333
219810022.27171493,16070234.1137124,0.5718262806236081,0.0418060200668897,4.0246081343431835e-11,6.593940276130343e-13,4.090547537104487e-11,-10.388218555946779,5.090547537104487,1.7868491095629484e-19,-0.99705573878431,-0.07668020446812754
223662583.51893097,16070234.1137124,0.5818485523385301,0.0418060200668897,3.955643886512331e-11,6.750438131855194e-13,4.023148267830883e-11,-10.395433961782643,5.023148267830883,1.7229212646883056e-19,-0.9971242154588817,-0.07578455611475075
227515144.76614702,16070234.1137124,0.5918708240534521,0.0418060200668897,3.8889975163768565e-11,6.914505198986266e-13,3.958142568366719e-11,-10.40250856699171,4.9581425683667195,1.6619614823799734e-19,-0.9971857136439884,-0.07497101109315218
231367706.01336306,16070234.1137124,0.6018930957683742,0.0418060200668897,3.82455437943992e-11,7.086701081661109e-13,3.895421390256531e-11,-10.40944555530482,4.895421390256532,1.603752888828503e-19,-0.9972401690958369,-0.074243148786314
235220267.2605791,16070234.1137124,0.6119153674832963,0.0418060200668897,3.7622072514446e-11,7.267641600519406e-13,3.834883667449794e-11,-10.416247805991642,4.834883667449794,1.548093282149551e-19,-0.9972874246594547,-0.07360565614212229
239072828.5077951,16070234.1137124,0.6219376391982182,0.0418060200668897,3.701855738981201e-11,7.458005986309813e-13,3.776435798844299e-11,-10.422917894111169,4.7764357988442985,1.49479332251889e-19,-0.9973272162202385,-0.07306451797137667
242925389.75501114,16070234.1137124,0.6319599109131403,0.0418060200668897,3.6434057452673104e-11,7.65854519893453e-13,3.7199911972566554e-11,-10.429458087802884,4.719991197256656,1.443674844775014e-19,-0.9973591537163135,-0.07262725726804709
246777951.0022272,16070234.1137124,0.6419821826280624,0.0418060200668897,3.5867689851812563e-11,7.870091581149147e-13,3.6654699009927475e-11,-10.435870342352528,4.665469900992747,1.3945692632626174e-19,-0.9973826956450275,-0.07230323940086474
250630512.24944323,16070234.1137124,0.6520044543429845,0.0418060200668897,3.5318625443428115e-11,8.093570101379401e-13,3.612798245356605e-11,-10.44215629068076,4.612798245356606,1.3473160392655617e-19,-0.9973971148591183,-0.07210405862853182
254483073.49665928,16070234.1137124,0.6620267260579066,0.0418060200668897,3.47860847765321e-11,8.330011496553572e-13,3.561908592618746e-11,-10.448317229799965,4.561908592618746,1.3017611809785645e-19,-0.9974014525222077,-0.07204403172081815
258335634.74387532,16070234.1137124,0.6720489977728287,0.0418060200668897,3.426933443243529e-11,8.580567696603892e-13,3.512739120209568e-11,-10.454354102659009,4.512739120209568,1.257755744523105e-19,-0.9973944557292096,-0.07214083227017613
262188195.9910913,16070234.1137124,0.6820712694877505,0.0418060200668897,3.3767683682479294e-11,8.846530001458607e-13,3.4652336682625155e-11,-10.460267474640807,4.465233668262515,1.2151543018961387e-19,-0.9973744922580826,-0.07241631164959995
266040757.23830736,16070234.1137124,0.6920935412026726,0.0418060200668897,3.3280481432260264e-11,9.129350594329087e-13,3.419341649169317e-11,-10.466057503784832,4.419341649169317,1.1738133377866838e-19,-0.9973394328223714,-0.0728975701759028
269893318.4855234,16070234.1137124,0.7021158129175947,0.0418060200668897,3.280711342415049e-11,9.430668119056151e-13,3.3750180236056105e-11,-10.471723903564346,4.375018023605611,1.1335895316972883e-19,-0.9972864864124441,-0.07361836740326534
273745879.73273945,16070234.1137124,0.7121380846325168,0.0418060200668897,3.234699967304529e-11,9.752338233771933e-13,3.3322233496422484e-11,-10.477265896741153,4.332223349642248,1.094337874537284e-19,-0.9972119667998878,-0.07462099752147254
277598440.9799555,16070234.1137124,0.7221603563474388,0.0418060200668897,3.1899592113001335e-11,1.0096470290979084e-12,3.2909239142099244e-11,-10.482682158429043,4.290923914209925,1.0559095596187078e-19,-0.9971109562471879,-0.07595881075832182
281451002.22717154,16070234.1137124,0.7321826280623609,0.0418060200668897,3.1464372434839385e-11,1.0465471602653934e-12,3.251091959510478e-11,-10.48797074599353,4.251091959510478,1.0181495767417783e-19,-0.99697681280004,-0.07769964439477171
285303563.4743875,16070234.1137124,0.7422048997772829,0.0418060200668897,3.104085009690396e-11,1.08621011516351e-12,3.212706021206747e-11,-10.493129012764356,4.212706021206747,9.80893925165278e-20,-0.9968004346825327,-0.07993055371204384
289156124.7216036,16070234.1137124,0.752227171492205,0.0418060200668897,3.062856049304234e-11,1.1289535139424204e-12,3.175751400698476e-11,-10.498153501689064,4.175751400698476,9.439663480529782e-20,-0.9965691390842091,-0.08276443091665968
293008685.9688196,16070234.1137124,0.762249443207127,0.0418060200668897,3.0227063263517254e-11,1.175144745957076e-12,3.140220800947433e-11,-10.503039813945351,4.140220800947433,9.071744809224788e-20,-0.996264913839518,-0.08634941489285079
296861247.21603566,16070234.1137124,0.772271714922049,0.0418060200668897,2.983594073602963e-11,1.2252109115591062e-12,3.106115164758874e-11,-10.507782446066548,4.106115164758874,8.703053077781358e-20,-0.9958616218932576,-0.09088250678832714
300713808.4632517,16070234.1137124,0.7822939866369711,0.0418060200668897,2.945479648532445e-11,1.2796511846497977e-12,3.073444766997425e-11,-10.512374587197028,4.073444766997424,8.33119849002909e-20,-0.9953204051607026,-0.0966296593739982
304566369.71046776,16070234.1137124,0.7923162583518932,0.0418060200668897,2.9083254001003088e-11,1.3390522897052402e-12,3.0422306290708326e-11,-10.516807865517677,4.042230629070833,7.953471044204486e-20,-0.9945818903689779,-0.10395606451799959
308418930.95768374,16070234.1137124,0.8023385300668151,0.0418060200668897,2.8720955454189214e-11,1.4041080133067455e-12,3.012506346749596e-11,-10.521072029444321,4.012506346749596,7.566775309801305e-20,-0.9935525058322713,-0.11337291631785164
312271492.2048998,16070234.1137124,0.8123608017817372,0.0418060200668897,2.8367560554606647e-11,1.475643977229964e-12,2.9843204531836614e-11,-10.525154544611874,3.9843204531836616,7.16756944596131e-20,-0.9920795052419177,-0.12561152526321617
316124053.45211583,16070234.1137124,0.8223830734966593,0.0418060200668897,2.8022745490440357e-11,1.554649317127554e-12,2.957739480756791e-11,-10.529040081540078,3.9577394807567914,6.751831555709073e-20,-0.9899033263629378,-0.14174415139818364
319976614.6993319,16070234.1137124,0.8324053452115814,0.0418060200668897,2.768620194407769e-11,1.6423174757314377e-12,2.932851941980913e-11,-10.532709860784774,3.932851941980913,6.315109679901278e-20,-0.9865620693974068,-0.16338691265308336
323829175.9465479,16070234.1137124,0.8424276169265035,0.0418060200668897,2.7357636177476184e-11,1.740099077989294e-12,2.9097735255465478e-11,-10.53614081185017,3.9097735255465476,5.852791246534129e-20,-0.9811888755771407,-0.19305022777418843
327681737.193764,16070234.1137124,0.8524498886414256,0.0418060200668897,2.703676818148575e-11,1.8497708534077173e-12,2.8886539034893466e-11,-10.539304488896125,3.8886539034893466,5.3609252549221224e-20,-0.9720543941238624,-0.23475573446561604
331534298.44097996,16070234.1137124,0.8624721603563474,0.0418060200668897,2.672333088397444e-11,1.973525828002358e-12,2.86968567119768e-11,-10.542165670771375,3.86968567119768,4.838442754968563e-20,-0.9554637532274955,-0.29510848220345576
335386859.688196,16070234.1137124,0.8724944320712695,0.0418060200668897,2.641706941207501e-11,2.1140914455421265e-12,2.8531160857617138e-11,-10.54468055768744,3.8531160857617137,4.292998518641808e-20,-0.9229463368261176,-0.3849286418795706
339239420.93541205,16070234.1137124,0.8825167037861916,0.0418060200668897,2.6117740404290538e-11,2.274883525199934e-12,2.8392623929490473e-11,-10.5467944699102,3.8392623929490473,3.7562762867955407e-20,-0.8541224991791007,-0.5200718761825593
343091982.1826281,16070234.1137124,0.8925389755011137,0.0418060200668897,2.5825111368576115e-11,2.4602038715774943e-12,2.828531524015361e-11,-10.548438976679758,3.828531524015361,3.321512444206806e-20,-0.7030003490485384,-0.7111895030423558
346944543.42984414,16070234.1137124,0.9025612472160357,0.0418060200668897,2.5538960082855034e-11,2.6754847744920656e-12,2.82144448573471e-11,-10.549528490414769,3.82144448573471,3.2052106249929075e-20,-0.4084528041600266,-0.9127794403763765
350797104.6770602,16070234.1137124,0.9125835189309578,0.0418060200668897,2.5259074034735964e-11,2.9275663940353405e-12,2.8186640428771304e-11,-10.549956684688686,3.8186640428771303,3.7170632962131734e-20,-0.024332594363359054,-0.9997039185936745
354649665.9242762,16070234.1137124,0.9226057906458798,0.0418060200668897,2.4985249897475862e-11,3.224942547172735e-12,2.82101924446486e-11,-10.549593951158924,3.82101924446486,5.034182471529719e-20,0.27135975939268214,-0.9624779898690389
358502227.1714922,16070234.1137124,0.9326280623608019,0.0418060200668897,2.4717293039485057e-11,3.5777765307890923e-12,2.829506957027415e-11,-10.548289233909285,3.829506957027415,7.190897462624091e-20,0.4309448141254846,-0.9023782838579126
362354788.41870826,16070234.1137124,0.9426503340757239,0.0418060200668897,2.4455017064898605e-11,3.99715590048589e-12,2.8452172965384495e-11,-10.54588455981941,3.8452172965384497,1.0276691254818419e-19,0.4970135582254163,-0.8677427746401065
366207349.6659243,16070234.1137124,0.9526726057906459,0.0418060200668897,2.4198243382944662e-11,4.4922935674889356e-12,2.86905369504336e-11,-10.54226132375023,3.86905369504336,1.4484825781957675e-19,0.5019910336426169,-0.8648728242593918
370059910.91314036,16070234.1137124,0.962694877505568,0.0418060200668897,2.3946800804027817e-11,5.062918274494749e-12,2.9009719078522567e-11,-10.537456476755358,3.9009719078522567,2.0034492140861741e-19,0.4577095716494868,-0.8891017647156276
373912472.1603564,16070234.1137124,0.9727171492204901,0.0418060200668897,2.3700525160615452e-11,5.6825441778609214e-12,2.9383069338476375e-11,-10.531902840025037,3.9383069338476373,2.6945134056102465e-19,0.36379185369683054,-0.9314802666636711
377765033.4075724,16070234.1137124,0.982739420935412,0.0418060200668897,2.3459258951169885e-11,6.272019943343645e-12,2.9731278894513526e-11,-10.52678640916424,3.9731278894513524,3.454477495929012e-19,0.2166251505332305,-0.976254856149999
381617594.65478843,16070234.1137124,0.9927616926503341,0.0418060200668897,2.3222851005509753e-11,6.686095983774591e-12,2.9908946989284343e-11,-10.524198876998556,3.990894698928434,4.0893332892069673e-19,0.02097656875314119,-0.9997799675745382
385470155.9020045,16070234.1137124,1.0027839643652563,0.0418060200668897,2.299115617011229e-11,6.770576791306238e-12,2.9761732961418527e-11,-10.526341784360387,3.9761732961418526,4.334576405445167e-19,-0.20119974795933276,-0.979550234250955
389322717.1492205,16070234.1137124,1.0128062360801782,0.0418060200668897,2.2764035011985017e-11,6.487995809804426e-12,2.925203082178944e-11,-10.53384397764742,3.9252030821789443,4.1034532436726237e-19,-0.4157247513867046,-0.9094904788311216
393175278.3964366,16070234.1137124,1.0228285077951003,0.0418060200668897,2.2541353539842033e-11,5.9555127744514184e-12,2.849686631429345e-11,-10.545202894982237,3.849686631429345,3.5818722590131244e-19,-0.5930182035060246,-0.8051890525277199
397027839.64365256,16070234.1137124,1.0328507795100224,0.0418060200668897,2.232298294141755e-11,5.335422104257605e-12,2.7658405045675157e-11,-10.55817286760465,3.7658405045675156,3.0034829050373475e-19,-0.7227593646033427,-0.6910997763551747
400880400.8908686,16070234.1137124,1.0428730512249444,0.0418060200668897,2.2108799335838272e-11,4.737287581407914e-12,2.6846086917246185e-11,-10.571119008068544,3.6846086917246184,2.493480599229554e-19,-0.8113483876689869,-0.5845629083571207
404732962.13808465,16070234.1137124,1.0528953229398663,0.0418060200668897,2.1898683540057923e-11,4.207527001780487e-12,2.610621054183841e-11,-10.583256163803533,3.610621054183841,2.0844587029436928e-19,-0.8702627311173334,-0.4925878386929582
408585523.3853007,16070234.1137124,1.0629175946547884,0.0418060200668897,2.1692520848431647e-11,3.7553071463601505e-12,2.54478279947918e-11,-10.594349279344156,3.54478279947918,1.7680050480201506e-19,-0.9093528419315215,-0.416025731020408
412438084.63251674,16070234.1137124,1.0729398663697105,0.0418060200668897,2.1490200824576584e-11,3.3742561271173768e-12,2.486445695169396e-11,-10.604421021469285,3.486445695169396,1.5250163572187506e-19,-0.9355190597550667,-0.3532762217231665
416290645.8797328,16070234.1137124,1.0829621380846326,0.0418060200668897,2.1291617104727613e-11,3.0535733097015056e-12,2.434519041442912e-11,-10.613586824296874,3.434519041442912,1.337289798325974e-19,-0.9532716696975129,-0.3021144216221992
420143207.1269488,16070234.1137124,1.0929844097995545,0.0418060200668897,2.1096667211854922e-11,2.782513128529786e-12,2.3879180340384707e-11,-10.621980584567682,3.3879180340384707,1.1904449320360218e-19,-0.9655013359636053,-0.260398099556224
423995768.3741648,16070234.1137124,1.1030066815144766,0.0418060200668897,2.0905252379862936e-11,2.5518145832002587e-12,2.3457066963063195e-11,-10.62972629236502,3.3457066963063196,1.0738514776091551e-19,-0.9740608263297716,-0.22628633765599399
427848329.62138087,16070234.1137124,1.1130289532293987,0.0418060200668897,2.0717277387238977e-11,2.3539262179541617e-12,2.3071203605193138e-11,-10.636929748111823,3.307120360519314,9.798288717110981e-20,-0.9801473666175339,-0.19827037023396535
431700890.8685969,16070234.1137124,1.1230512249443207,0.0418060200668897,2.0532650399564636e-11,2.182824812453797e-12,2.2715475212018432e-11,-10.643678173231985,3.2715475212018434,9.028477085921888e-20,-0.9845435082867509,-0.17514017326249415
435553452.11581296,16070234.1137124,1.1330734966592428,0.0418060200668897,2.0351282820344236e-11,2.03373892375901e-12,2.2385021744103246e-11,-10.650042479420385,3.2385021744103244,8.38905104590474e-20,-0.9877673610165844,-0.15593473157168192
439406013.363029,16070234.1137124,1.143095768374165,0.0418060200668897,2.017308914964282e-11,1.9028861740282324e-12,2.2075975323671052e-11,-10.656080100057013,3.2075975323671053,7.850744088322599e-20,-0.9901665536224152,-0.1398935169602529
443258574.610245,16070234.1137124,1.1531180400890868,0.0418060200668897,1.9997986850061048e-11,1.787254614539432e-12,2.178524146460048e-11,-10.661837622041636,3.178524146460048,7.391903485685506e-20,-0.9919774777545702,-0.12641472868175294
447111135.8574611,16070234.1137124,1.1631403118040091,0.0418060200668897,1.9825896219606853e-11,1.684430220748178e-12,2.151032644035503e-11,-10.667352998716717,3.151032644035503,6.996307975791822e-20,-0.9933630321974074,-0.11502124266226894
450963697.1046771,16070234.1137124,1.173162583518931,0.0418060200668897,1.965674027105366e-11,1.5924638669875256e-12,2.1249204138041184e-11,-10.67265733125742,3.1249204138041184,6.65165260762956e-20,-0.9944369453684802,-0.105333573404714
454816258.35189307,16070234.1137124,1.1831848552338529,0.0418060200668897,1.949044461740243e-11,1.5097696296760505e-12,2.100021424707848e-11,-10.677776274511352,3.100021424707848,6.348489422275973e-20,-0.9952796346489325,-0.09704869320648933
458668819.5991092,16070234.1137124,1.1932071269487752,0.0418060200668897,1.9326937363090563e-11,1.4350471399039749e-12,2.076198450299454e-11,-10.682731137456104,3.076198450299454,6.079479650962009e-20,-0.9959486710443423,-0.0899235488902018
462521380.84632516,16070234.1137124,1.203229398663697,0.0418060200668897,1.9166149000614243e-11,1.3672221346216636e-12,2.0533371135235907e-11,-10.687539743019073,3.0533371135235905,5.838860037732015e-20,-0.9964857664006118,-0.08376226692840315
466373942.09354126,16070234.1137124,1.2132516703786194,0.0418060200668897,1.9008012312252636e-11,1.3054007133674133e-12,2.031341302562005e-11,-10.692217101033247,3.031341302562005,5.622057626618616e-20,-0.9969214935586902,-0.07840622220659665
470226503.34075725,16070234.1137124,1.2232739420935412,0.0418060200668897,1.8852462276602923e-11,1.2488339214550836e-12,2.0101296198058005e-11,-10.696775936932058,3.0101296198058005,5.425408536889417e-20,-0.9972785117972701,-0.0737263176038386
474079064.58797336,16070234.1137124,1.2332962138084635,0.0418060200668897,1.8699435979653656e-11,1.196890140372235e-12,1.989632612002589e-11,-10.701227109173237,2.989632612002589,5.245950363166319e-20,-0.9975737957465856,-0.06961696660836038
477931625.83518934,16070234.1137124,1.2433184855233854,0.0418060200668897,1.8548872530141617e-11,1.1490334111259964e-12,1.9697905941267614e-11,-10.705579940665368,2.9697905941267617,5.0812672758232245e-20,-0.9978201925900416,-0.06599138776819531
-96100000.0,19927090.301003367,-0.25,0.0518394648829432,9.037819856494663e-11,2.2674731482299252e-13,9.060494587976962e-11,-10.042848094710989,10.060494587976962,9.325373598113828e-19,0.9796995314513335,-0.20047151437059005
-92247438.75278397,19927090.301003367,-0.23997772828507796,0.0518394648829432,9.398764313352762e-11,2.2857684289917584e-13,9.42162199764268e-11,-10.025874323960137,10.42162199764268,9.965107064396878e-19,0.9774898496968927,-0.21098244888982168
-88394877.50556792,19927090.301003367,-0.2299554565701559,0.0518394648829432,9.788979508982914e-11,2.304361080645142e-13,9.812023119789366e-11,-10.008241437148783,10.812023119789366,1.0809506878618412e-18,0.9755583843345701,-0.21974038944746463
-84542316.25835189,19927090.301003367,-0.21993318485523386,0.0518394648829432,1.0212066886652387e-10,2.3232584061636095e-13,1.0235299470714024e-10,-9.989899445959374,11.235299470714024,1.176384864899685e-18,0.9733710051844529,-0.22923543850418865
-80689755.01113586,19927090.301003367,-0.20991091314031182,0.0518394648829432,1.0672221596753798e-10,2.3424679494048007e-13,1.0695646276247845e-10,-9.970792968387611,11.695646276247846,1.2847640346800336e-18,0.9708811699145958,-0.23956158687332535
-76837193.76391982,19927090.301003367,-0.19988864142538973,0.0518394648829432,1.1174353999312106e-10,2.361997505115351e-13,1.1197973974363259e-10,-9.950860546200166,12.19797397436326,1.4084797278780188e-18,0.9680314506724599,-0.25082884704310404
-72984632.51670378,19927090.301003367,-0.1898663697104677,0.0518394648829432,1.1724240130746216e-10,2.381855129438124e-13,1.1748058682040598e-10,-9.930033892824861,12.748058682040599,1.550485219853128e-18,0.964750395337962,-0.26316662914443806
-69132071.26948775,19927090.301003367,-0.17984409799554565,0.0518394648829432,1.23287085586879e-10,2.4020491509514304e-13,1.2352729050197413e-10,-9.908237084468333,13.352729050197413,1.7144554068429664e-18,0.9609483068039453,-0.27672793796548767
-65279510.022271715,19927090.301003367,-0.16982182628062362,0.0518394648829432,1.2995872749648668e-10,2.422588182271899e-13,1.3020098631471388e-10,-9.885385725833762,14.020098631471388,1.9049995838539457e-18,0.9565115054618142,-0.2916946004285537
-61426948.77505568,19927090.301003367,-0.15979955456570155,0.0518394648829432,1.3735419798431097e-10,2.4434811322548156e-13,1.3759854609753646e-10,-9.861386154946096,14.759854609753646,2.127946553062399e-18,0.9512944411318617,-0.3082837755569026
-57574387.52783964,19927090.301003367,-0.1497772828507795,0.0518394648829432,1.4558967606122585e-10,2.4647372188281175e-13,1.4583614978310867e-10,-9.836134810000521,15.583614978310866,2.390728834328477e-18,0.9451087209264786,-0.3267560338061342
-53721826.28062361,19927090.301003367,-0.13975501113585745,0.0518394648829432,1.548050213707767e-10,2.486365982498706e-13,1.5505365796902656e-10,-9.809517983589675,16.505365796902655,2.7029023974122616e-18,0.9377076646744351,-0.34742529500716685
-49869265.03340757,19927090.301003367,-0.1297327394209354,0.0518394648829432,1.651690153859231e-10,2.508377300572509e-13,1.6541985311598036e-10,-9.781412369140781,17.541985311598037,3.0768500834353026e-18,0.9287643068115732,-0.3706708275448959
-46016703.78619153,19927090.301003367,-0.11971046770601335,0.0518394648829432,1.7688538845882974e-10,2.5307814021326247e-13,1.77138466599043e-10,-9.751687119116596,18.713846659904302,3.528728712880085e-18,0.9178397115548296,-0.39695121097302016
-42164142.5389755,19927090.301003367,-0.10968819599109131,0.0518394648829432,1.9019917385442717e-10,2.55358888382307e-13,1.9045453274280949e-10,-9.720208686842549,20.04545327428095,4.079724774070105e-18,0.9043368936231894,-0.4268193796349461
-38311581.29175946,19927090.301003367,-0.09966592427616926,0.0518394648829432,2.054020714687904e-10,2.5768107264890873e-13,2.056597525414393e-10,-9.686850691092781,21.56597525414393,4.757661773877598e-18,0.8874333708555415,-0.46093601756856756
-34459020.04454343,19927090.301003367,-0.08964365256124722,0.0518394648829432,2.2283364003328074e-10,2.600458312728664e-13,2.230936858645536e-10,-9.651512721213193,23.30936858645536,5.598903079377555e-18,0.8659824180356726,-0.5000744461108664
-30606458.79732739,19927090.301003367,-0.07962138084632515,0.0518394648829432,2.4287124354380785e-10,2.624543445413955e-13,2.4313369788834925e-10,-9.614154844559641,25.313369788834926,6.650195447833391e-18,0.8383702270891429,-0.545101240441167
-26753897.550111353,19927090.301003367,-0.0695991091314031,0.0518394648829432,2.6589391446804234e-10,2.6490783672456275e-13,2.661588223047669e-10,-9.57485913379415,27.61588223047669,7.969327605179536e-18,0.8023168642468521,-0.5968983576331052
-22901336.302895322,19927090.301003367,-0.059576837416481065,0.0518394648829432,2.9219098832394143e-10,2.674075781407905e-13,2.924583959020822e-10,-9.533935906386125,30.24583959020822,9.621692525966295e-18,0.7546244625762889,-0.656156932815197
-19048775.055679277,19927090.301003367,-0.04955456570155899,0.0518394648829432,3.217641424912901e-10,2.699548873397156e-13,3.220340973786298e-10,-9.492098142219083,33.20340973786298,1.1666218639875212e-17,0.6909374184800461,-0.7229145756893617
-15196213.808463246,19927090.301003367,-0.039532293986636956,0.0518394648829432,3.5395173752682116e-10,2.72551133410249e-13,3.542242886602314e-10,-9.450721663164416,36.42242886602314,1.4118436475892684e-17,0.605751574142598,-0.7956538383139773
-11343652.561247215,19927090.301003367,-0.029510022271714918,0.0518394648829432,3.868404120225932e-10,2.751977384222809e-13,3.8711560976101546e-10,-9.412159316161306,39.711560976101545,1.6875194228980674e-17,0.49325089502283126,-0.8698870929949334
-7491091.314031169,19927090.301003367,-0.019487750556792843,0.0518394648829432,4.166593478149137e-10,2.7789618001113833e-13,4.1693724399492483e-10,-9.379929308665913,42.69372439949248,1.960502791814212e-17,0.3498069060041819,-0.9368218232469724
-3638530.066815138,19927090.301003367,-0.009465478841870807,0.0518394648829432,4.378881276848789e-10,2.8064799411461153e-13,4.381687756789935e-10,-9.358358573907836,44.81687756789935,2.1691081118016068e-17,0.17802658394939,-0.984025678225579
214031.1804008931,19927090.301003367,0.0005567928730512308,0.0518394648829432,4.451021770644833e-10,2.834547778731493e-13,4.4538563184235645e-10,-9.351263797432717,45.53856318423564,2.2428569168033926e-17,-0.010596335546282578,-0.9999438572604917
4066592.427616939,19927090.301003367,0.010579064587973306,0.0518394648829432,4.3613876362920904e-10,2.863181927046673e-13,4.364250818219137e-10,-9.360090297992418,44.64250818219137,2.1514180235584536e-17,-0.19816444187034357,-0.9801687885146187
7919153.67483297,19927090.301003367,0.020601336302895342,0.0518394648829432,4.136597499569626e-10,2.892399675663421e-13,4.139489899245289e-10,-9.383053172790214,42.394898992452895,1.931954168417106e-17,-0.36720032817252785,-0.9301418811073867
11771714.922049,19927090.301003367,0.03062360801781738,0.0518394648829432,3.8325087606789406e-10,2.9222190241677156e-13,3.8354309797031085e-10,-9.41618582817122,39.354309797031085,1.656089609324199e-17,-0.5071843506547954,-0.8618375916904957
15624276.169265047,19927090.301003367,0.040645879732739455,0.0518394648829432,3.5029146176024404e-10,2.9526587189298977e-13,3.50586727632137e-10,-9.455204529272546,36.0586727632137,1.3826591964374642e-17,-0.6163987560813022,-0.7874341709002876
19476837.416481078,19927090.301003367,0.05066815144766149,0.0518394648829432,3.183286960505514e-10,2.983738292180281e-13,3.186270698797694e-10,-9.496717330229801,32.862706987976935,1.1417502663066699e-17,-0.6988998682563607,-0.7152195286422496
23329398.66369711,19927090.301003367,0.06069042316258353,0.0518394648829432,2.8910336473550296e-10,3.0154781035603894e-13,2.89404912545859e-10,-9.538494101159445,29.9404912545859,9.418502637231681e-18,-0.7605557789244893,-0.6492725984858464
27181959.91091314,19927090.301003367,0.07071269487750556,0.0518394648829432,2.6317792314595456e-10,3.047899384334454e-13,2.63482713084388e-10,-9.579247873272454,27.3482713084388,7.80632696213635e-18,-0.806762076767458,-0.5908764265816145
31034521.158129185,19927090.301003367,0.08073496659242764,0.0518394648829432,2.40504060590813e-10,3.081024284461687e-13,2.408121630192592e-10,-9.618321581372916,25.08121630192592,6.520053884260957e-18,-0.8417381594663645,-0.5398859795347319
34887082.40534522,19927090.301003367,0.09075723830734968,0.0518394648829432,2.2077522123349206e-10,3.114875922747266e-13,2.2108670882576678e-10,-9.655437365323284,23.10867088257668,5.49471280843711e-18,-0.8685667023232655,-0.49557227890115885
38739643.65256125,19927090.301003367,0.10077951002227171,0.0518394648829432,2.0360940664981894e-10,3.149478440309156e-13,2.0392435449384986e-10,-9.690530903742893,21.392435449384987,4.67368299195545e-18,-0.8894419508975376,-0.457048154994178
42592204.89977729,19927090.301003367,0.1108017817371938,0.0518394648829432,1.8863233119028342e-10,3.184857057618884e-13,1.8895081689604532e-10,-9.723651226146131,19.89508168960453,4.011439426231251e-18,-0.9059170875379691,-0.42345511037974687
46444766.14699334,19927090.301003367,0.12082405345211587,0.0518394648829432,1.7550955363113567e-10,3.2210381353976536e-13,1.7583165744467544e-10,-9.754902930082624,18.583165744467543,3.472663799808757e-18,-0.9190966827349304,-0.394032089791741
50297327.394209355,19927090.301003367,0.13084632516703787,0.0518394648829432,1.6395473634806564e-10,3.258049239674669e-13,1.642805412720331e-10,-9.784413874901231,17.42805412720331,3.030358881892527e-18,-0.9297739601867169,-0.3681309318146323
