catalog,cid,z,mu_obs,muerr,weight,stam_mu_union,stam_mu_original,stam_mu_des,lcdm_mu,z_bin,mu_corrected_catalog_linear_z,raw_resid_to_stam_union,corrected_resid_to_stam_union,corrected_resid_to_lcdm
DES,1312171,0.50043,42.541,0.2575,15.08153454614007,42.09351250593589,42.10699015813768,42.214636909671725,42.263425033570655,0.50-0.60,42.38994145661738,0.4474874940641058,0.2964289506814879,0.1265164230467235
DES,1257129,0.58817,42.4876,0.1736,33.18184714052114,42.517671351494215,42.53070261995279,42.634878663712755,42.6865441052058,0.50-0.60,42.39878122323856,-0.030071351494214582,-0.11889012825565715,-0.28776288196723954
DES,1370944,0.50947,42.24295,0.1398,51.166493723917874,42.140062978611134,42.1534932309928,42.26077173802378,42.31009842744602,0.50-0.60,42.09830412461665,0.10288702138886663,-0.04175885399448731,-0.21179430282937517
DES,1322229,0.52612,42.23087,0.2232,20.07296925784612,42.223957598058966,42.23730141569857,42.34390823827891,42.394075214556565,0.50-0.60,42.09803506733653,0.0069124019410367055,-0.1259225307224341,-0.29604014722003313
DES,1595127,0.5674,42.70353,0.1226,66.53023533074841,42.422460025072795,42.43559427001747,42.54057152879351,42.592011099327266,0.50-0.60,42.59997769289069,0.2810699749272061,0.17751766781789513,0.007966593563423885
DES,1330339,0.57914,42.66091,0.2307,18.789049516473206,42.4766380423338,42.48971388193722,42.594236755239145,42.645836884587,0.50-0.60,42.56568564889859,0.18427195766619775,0.08904760656478317,-0.08015123568841176
DES,1644290,0.5373,42.41784,0.1489,45.10353742533673,42.27901022092051,42.29229662174912,42.39845712858458,42.44908072142073,0.50-0.60,42.292935778424116,0.13882977907948657,0.01392555750360458,-0.15614494299661175
DES,1291159,0.53976,42.42586,0.1918,27.183338570656566,42.29099074307007,42.304264576406425,42.41032737905658,42.46104007301217,0.50-0.60,42.30270081860976,0.13486925692993168,0.011710075539689058,-0.1583392544024136
DES,1644163,0.56202,42.85635,0.186,28.905075731298414,42.397309389744436,42.410470574351535,42.51565738381768,42.56699429667101,0.50-0.60,42.748981304192014,0.4590406102555633,0.3516719144475786,0.18198700752100194
DES,1487055,0.58196,42.8498,0.2149,21.6534533685303,42.48951109255313,42.502572980222865,42.60698729353152,42.65861319911993,0.50-0.60,42.756576060818716,0.36028890744687203,0.26706496826558634,0.09796286169878954
DES,1625059,0.59279,42.88319,0.186,28.905075731298414,42.53845638285547,42.551464964768094,42.65546444957815,42.70714407380296,0.50-0.60,42.797648493831105,0.3447336171445272,0.2591921109756328,0.09050442002814663
DES,1260000,0.5506,42.72227,0.1714,34.039123206648796,42.343227917070365,42.35644665373117,42.46208105652879,42.51313831528178,0.50-0.60,42.60680034528144,0.3790420829296366,0.2635724282110772,0.09366202999966333
DES,1319926,0.56341,42.50456,0.2252,19.718016588372993,42.4038272071858,42.41698142096341,42.52211400988482,42.57347921539141,0.50-0.60,42.39817732283349,0.100732792814199,-0.005649884352308732,-0.1753018925579184
DES,1261233,0.53166,42.35334,0.1387,51.98129297228514,42.251362786379545,42.26467809050327,42.3710632830799,42.421467171688406,0.50-0.60,42.22443495458387,0.10197721362045797,-0.026927831795674706,-0.19703221710453533
DES,1337272,0.50275,42.35788,0.165,36.73094582185491,42.10552825925615,42.118993715016494,42.22654572034099,42.275477674863524,0.50-0.60,42.20846718557294,0.2523517407438547,0.10293892631679569,-0.06701048929058118
DES,1341502,0.51064,42.37881,0.1573,40.41499735887993,42.14603529354777,42.15945943557486,42.26669046673765,42.316082580536644,0.50-0.60,42.234994082753715,0.23277470645223275,0.08895878920594669,-0.08108849778292893
DES,1659122,0.51872,42.09634,0.2907,11.833410664672027,42.18695924170548,42.20034133703877,42.30724564453806,42.35706313091042,0.50-0.60,41.958255759461025,-0.09061924170548252,-0.22870348224445536,-0.3988073714493936
DES,1901257,0.51978,42.61672,0.2184,20.964993492466018,42.19228693313461,42.20566353197695,42.312525124914686,42.362395010514035,0.50-0.60,42.47938768734589,0.4244330668653902,0.2871007542112807,0.1169926768318561
DES,1334265,0.58586,42.72307,0.219,20.850274181105483,42.50722623447834,42.52026887590933,42.62453342418532,42.67618691418652,0.50-0.60,42.63261258794229,0.21584376552166162,0.1253863534639521,-0.043574326244232964
DES,1260639,0.59141,42.58001,0.207,23.337767509160074,42.532262470186524,42.545277820322035,42.649329980792686,42.70100672101463,0.50-0.60,42.493489568848915,0.04774752981347774,-0.0387729013376088,-0.20751715216571398
DES,1490034,0.53002,42.70507,0.2078,23.15841933598327,42.24327589132737,42.25659962356994,42.36305032893031,42.41338627459214,0.50-0.60,42.575001594460105,0.4617941086726276,0.331725703132733,0.16161531986796263
DES,1366195,0.55313,42.30991,0.1174,72.55440855097237,42.35529199127143,42.36849793442291,42.47403284865106,42.52515937042941,0.50-0.60,42.19623504108212,-0.045381991271426614,-0.15905695018931,-0.3289243293472879
DES,1256432,0.5113,42.22407,0.1258,63.188597743914315,42.149399059714824,42.162819757327455,42.27002402576813,42.31945261610628,0.50-0.60,42.08072226426694,0.07467094028517351,-0.0686767954478853,-0.23873035183934377
DES,1439028,0.55424,42.40539,0.1541,42.110919319268575,42.36056991606392,42.373770254065306,42.479261578291286,42.53041716849762,0.50-0.60,42.292502437263444,0.04482008393607373,-0.06806747880047936,-0.23791473123417717
DES,1502029,0.51797,42.23257,0.1223,66.85703091937108,42.183183950358156,42.19656993744754,42.30350448815203,42.35328442490541,0.50-0.60,42.09395373501418,0.04938604964184634,-0.08923021534397435,-0.25933068989122887
DES,1294971,0.58822,42.97461,0.1829,29.893212477068168,42.51789704661062,42.53092806912026,42.63510219885966,42.68676786310998,0.50-0.60,42.885826691535016,0.4567129533893777,0.36792964492439495,0.19905882842503786
DES,1368482,0.50847,42.4456,0.1715,33.99943900925634,42.13494900204702,42.148384481364644,42.25570359940076,42.30497359738513,0.50-0.60,42.30024475868752,0.3106509979529761,0.16529575664049645,-0.004728838697609206
DES,1338430,0.51717,42.13699,0.0953,110.1068146208637,42.17915175084177,42.19254189163341,42.299508720627074,42.34924817009506,0.50-0.60,41.99780624227088,-0.042161750841771095,-0.18134550857088527,-0.35144192782417605
DES,1342647,0.51618,42.35236,0.1973,25.68891900771926,42.17415441730042,42.187549701868846,42.29455650223899,42.34424522687338,0.50-0.60,42.21247397000105,0.17820558269957587,0.038319552700627924,-0.1317712568723337
DES,1389074,0.50285,42.23163,0.1639,37.22563312426177,42.10604509681261,42.11951002736049,42.22705795254667,42.27599601912311,0.50-0.60,42.082288122165856,0.12558490318739501,-0.023756974646751416,-0.19370789695725676
DES,1530191,0.55584,42.73848,0.2075,23.225431847873423,42.36816172650521,42.38135399337824,42.48678254850424,42.53797862789109,0.50-0.60,42.626727422750044,0.37031827349479585,0.25856569624483683,0.08874879485895093
DES,1261259,0.52723,42.38955,0.1166,73.55342479456529,42.22946845704432,42.242806551908544,42.34936889451866,42.399585025604324,0.50-0.60,42.25750246351785,0.16008154295568033,0.028034006473532713,-0.14208256208647185
DES,1251600,0.5576,42.56286,0.1304,58.809138469645085,42.376490997084254,42.38967439710821,42.49503399246013,42.54627269095166,0.50-0.60,42.45235590678529,0.18636900291574676,0.0758649097010391,-0.0939167841663675
DES,1261236,0.59789,42.49326,0.2054,23.702771043557163,42.56124012311262,42.574223752988004,42.678029028862326,42.7297093803068,0.50-0.60,42.411336260069625,-0.06798012311261914,-0.14990386304299363,-0.318373120237176
DES,1512101,0.56872,42.4688,0.1166,73.55342479456529,42.42859944374926,42.4417270958032,42.546653068173825,42.59811501431585,0.50-0.60,42.36618405591714,0.04020055625073837,-0.06241538783212519,-0.23193095839871347
DES,1252364,0.54134,42.29627,0.1803,30.761573503703236,42.298660704582005,42.31192647864569,42.41792662301276,42.4686944034206,0.50-0.60,42.17423161677777,-0.0023907045820052986,-0.12442908780423778,-0.294462786642832
DES,1432141,0.56489,42.83606,0.1951,26.271535763047563,42.410751840994884,42.423898640706625,42.52897355982296,42.580367532335025,0.50-0.60,42.7307271844086,0.42530815900511953,0.3199753434137165,0.1503596520735755
DES,1314162,0.58141,42.66271,0.1522,43.168871444827595,42.48700460463577,42.50006921108966,42.6045046797378,42.65612594331205,0.50-0.60,42.56909590955769,0.17570539536422558,0.08209130492191719,-0.08703003375435969
DES,1878335,0.56371,42.52206,0.1391,51.682764986580565,42.405232113564935,42.41838482381569,42.52350571779594,42.5748768674697,0.50-0.60,42.41589013261223,0.11682788643506825,0.01065801904729824,-0.15898673485746428
DES,1570024,0.55064,42.40742,0.1239,65.14144487633223,42.34341902496377,42.3566375591628,42.46227038755896,42.513328773990885,0.50-0.60,42.2919787199186,0.06400097503622959,-0.051440305045169055,-0.22135005407228192
DES,1264963,0.55214,42.62838,0.2216,20.363878064356374,42.350576943913445,42.36378789027042,42.469361712477706,42.5204616300132,0.50-0.60,42.51400276881229,0.27780305608655453,0.1634258248988445,-0.00645886120091177
DES,1330903,0.56429,42.70695,0.1447,47.75984820009848,42.40794644164184,42.42109624604842,42.52619453718674,42.57757701588042,0.50-0.60,42.60119156485112,0.2990035583581587,0.19324512320928022,0.02361454897069848
DES,1504096,0.50582,42.42192,0.2296,18.96951523024439,42.12135465530042,42.134804005695244,42.24223089177557,42.291347199965415,0.50-0.60,42.27468493897535,0.30056534469957796,0.15333028367492574,-0.016662260990067068
DES,1258289,0.50509,42.2105,0.2031,24.242653445693183,42.117598944353475,42.131052120870635,42.23850873203876,42.28758181845543,0.50-0.60,42.062747101847094,0.09290105564652862,-0.05485184250638042,-0.22483471660833487
DES,1264631,0.55299,42.20844,0.178,31.561671506122966,42.35462565879749,42.3678323092429,42.47337272386808,42.52449552228748,0.50-0.60,42.094665729852046,-0.14618565879748502,-0.25995992894544173,-0.4298297924354344
DES,1251126,0.59788,42.74016,0.122,67.18624025799517,42.561195612469334,42.57417929117661,42.67798494714292,42.72966531239043,0.50-0.60,42.65822916641034,0.17896438753066946,0.09703355394100299,-0.07143614598009407
DES,1320278,0.57508,42.48339,0.1944,26.461074700672327,42.45800957090135,42.471105549757524,42.57578511578059,42.62733947796991,0.50-0.60,42.38528562322635,0.025380429098646573,-0.07272394767500145,-0.24205385474355978
DES,1645195,0.5258,42.40356,0.1332,56.36266897528158,42.22236701417288,42.23571248253364,42.34233213506617,42.39248478299284,0.50-0.60,42.270498070239206,0.18119298582711707,0.04813105606632462,-0.12198671275363182
DES,1263579,0.56161,42.67654,0.2193,20.79326730639233,42.39538421710694,42.408547459269236,42.513750272530544,42.5650786036727,0.50-0.60,42.568880464161076,0.281155782893066,0.17349624705413902,0.0038018604883731655
DES,1323349,0.50491,42.41873,0.1773,31.811381412418967,42.116672154864204,42.13012627514338,42.23759021831404,42.28665258844015,0.50-0.60,42.270849415979846,0.30205784513579204,0.15417726111564178,-0.01580317246030205
DES,1299439,0.59158,42.86835,0.1595,39.30778982124782,42.53302615775448,42.546040673743065,42.65008634230088,42.70176349987955,0.50-0.60,42.78195016105687,0.33532384224552203,0.24892400330239184,0.0801866611773221
DES,1316989,0.55343,42.21046,0.2052,23.748997792293167,42.35671935713417,42.36992378491085,42.47544691450467,42.52658137184072,0.50-0.60,42.09699785086085,-0.14625935713416993,-0.2597215062733156,-0.4295835209798682
DES,1293006,0.50436,42.18793,0.2015,24.62917695447912,42.113838520680865,42.12729552549793,42.23478187821168,42.28381135969639,0.50-0.60,42.03965926471883,0.07409147931913651,-0.07417925596203645,-0.24415209497755797
DES,1514059,0.52427,42.80514,0.2571,15.12849920295502,42.21475043967976,42.22810380619899,42.334784844653946,42.38486800842781,0.50-0.60,42.67099274036765,0.59038956032024,0.4562423006878902,0.286124731939843
DES,1258433,0.61445,43.08686,0.2462,16.49771902536755,42.63408917499803,42.64699244008249,42.7501720802423,42.801748655834416,0.60-0.70,43.01668335985589,0.45277082500196997,0.382594184857858,0.21493470402147352
DES,1284567,0.65483,42.79729,0.15,44.44444444444444,42.80492446198717,42.81763587370115,42.9193211224451,42.969991892532036,0.60-0.70,42.75575755607384,-0.007634461987173324,-0.049166905913331505,-0.21423433645819756
DES,1316461,0.60984,42.5769,0.1908,27.46902592636543,42.61397992927547,42.626905466342464,42.730258513102704,42.78188009330578,0.60-0.70,42.50345318292264,-0.0370799292754711,-0.1105267463528321,-0.27842691038313916
DES,1296919,0.67698,43.11889,0.2062,23.519207195748482,42.89485097889899,42.907459555069536,43.00834331541339,43.05814431194727,0.60-0.70,43.0930700114039,0.2240390211010137,0.19821903250491602,0.03492569945663604
DES,1370898,0.65069,43.15962,0.169,35.012779664577565,42.787829817092216,42.80056063588459,42.90239710373277,42.95320184904631,0.60-0.70,43.11515078112728,0.3717901829077803,0.32732096403506006,0.16194893208096772
DES,1315570,0.61273,42.81293,0.128,61.03515625,42.626601529418735,42.63951309524134,42.74275736563618,42.7943521721695,0.60-0.70,42.7415332504578,0.186328470581266,0.11493172103906346,-0.05281892171170455
DES,1251022,0.68428,42.91859,0.1182,71.5756081779427,42.92393975321592,42.936514801341204,43.03713717578672,43.08659630293437,0.60-0.70,42.897948382686494,-0.005349753215917019,-0.02599137052942524,-0.1886479202478739
DES,1904061,0.62336,42.88673,0.1476,45.90154302627037,42.67259222317785,42.68545265878923,42.788298790623735,42.83975374204499,0.60-0.70,42.82287381028437,0.21413777682214885,0.1502815871065195,-0.01687993176062008
DES,1296793,0.64392,42.96751,0.1528,42.83051451440476,42.75967463091966,42.77243731344643,42.87452203634928,42.92552602967908,0.60-0.70,42.91823837378712,0.2078353690803354,0.15856374286745734,-0.007287655891957456
DES,1279714,0.69938,43.57289,0.2763,13.09900265503685,42.98328228430651,42.99578854269272,43.095874518593,43.14454217950575,0.60-0.70,43.56295980821624,0.5896077156934894,0.57967752390973,0.41841762871049326
DES,1916193,0.62565,42.90373,0.216,21.433470507544584,42.68241199713914,42.69526147084071,42.79802223421656,42.84943862879551,0.60-0.70,42.841498258262064,0.2213180028608619,0.15908626112292268,-0.007940370533447094
DES,1315832,0.6291,42.85659,0.2075,23.225431847873423,42.69714812352983,42.70998111780254,42.81261353661212,42.86396626399829,0.60-0.70,42.79680557071753,0.1594418764701686,0.09965744718770253,-0.06716069328076202
DES,1674022,0.60262,42.53555,0.1635,37.407999700736,42.58222245788242,42.595183031371896,42.69880883528853,42.75047599370539,0.60-0.70,42.45698156091438,-0.04667245788242269,-0.12524089696804452,-0.2934944327910145
DES,1263852,0.66083,42.98736,0.2043,23.95870094965103,42.8295365436127,42.8422199339102,42.94368682003889,42.99414726746596,0.60-0.70,42.95008375164858,0.15782345638730533,0.12054720803588026,-0.04406351581738477
DES,1311631,0.64039,43.19782,0.1747,32.76530311673393,42.744893694091225,42.757673054292354,42.85988770264953,42.91098572732188,0.60-0.70,43.14604431205732,0.45292630590877536,0.4011506179660955,0.23505858473544095
DES,1310073,0.62703,42.89849,0.1438,48.359547432011304,42.68831476221881,42.701157639072555,42.80386702611439,42.855258756675354,0.60-0.70,42.83723718324425,0.2101752377811934,0.14892242102543918,-0.01802157343110622
DES,1333248,0.69395,42.90746,0.1419,49.6632582772511,42.962068991129485,42.97459989965877,43.074878106019014,43.12384332018849,0.60-0.70,42.89367795122111,-0.05460899112948425,-0.06839103990837714,-0.23016536896738415
DES,1331883,0.61882,42.94493,0.2316,18.643304369095667,42.653032645872756,42.66591486921907,42.768930666935944,42.82045326163261,0.60-0.70,42.87785328896616,0.2918973541272436,0.22482064309340188,0.057400027333549986
DES,1250397,0.64304,42.83351,0.1294,59.72160178113707,42.75599634773565,42.768763183795045,42.87088026512396,42.92190833537543,0.60-0.70,42.78361413176949,0.07751365226434359,0.0276177840338363,-0.13829420360593758
DES,1336953,0.60013,42.70069,0.1976,25.610975429854612,42.57119445913495,42.58416715991301,42.68788736528286,42.73956312420171,0.60-0.70,42.620355239750864,0.12949554086505088,0.04916078061591378,-0.1192078844508444
DES,1528034,0.6389,42.93321,0.1807,30.625535755466124,42.73863383529121,42.75142024816638,42.85368983690971,42.90482550730263,0.60-0.70,42.88037735682293,0.19457616470879202,0.14174352153172265,-0.024448150479699393
DES,1642138,0.65971,43.01035,0.149,45.04301608035674,42.82495678265927,42.837645394239054,42.93915297015528,42.989654120399244,0.60-0.70,42.97227926180796,0.18539321734073155,0.14732247914869134,-0.01737485859128185
DES,1290593,0.67528,43.16126,0.2832,12.468479683360464,42.88803860676488,42.900655016518066,43.00159984265021,43.051476576745266,0.60-0.70,43.134234089324394,0.2732213932351186,0.2461954825595143,0.08275751257912844
DES,1281135,0.65195,42.53804,0.1388,51.9064189553937,42.79304232762159,42.80576723364154,42.907557630684764,42.95832257027878,0.60-0.70,42.49446458219798,-0.2550023276215896,-0.29857774542361426,-0.4638579880808038
DES,1300590,0.65633,42.77199,0.1199,69.56033002202975,42.81109544160704,42.82379983636558,42.92543040637533,42.97605038137973,0.60-0.70,42.73152160496753,-0.03910544160703466,-0.07957383663950424,-0.24452877641219573
DES,1260954,0.69873,43.06474,0.1572,40.46643228509087,42.980750322635814,42.99325952666484,43.09336847473095,43.14207251267257,0.60-0.70,43.054348720362306,0.08398967736418683,0.07359839772649224,-0.08772379231026406
DES,1900801,0.63579,44.55917,296.596,1.1367616680879349e-05,42.72552769459348,42.73832885326068,42.840713306771804,42.89192362135334,0.60-0.70,44.50413122878336,1.8336423054065207,1.7786035341898767,1.6122076074300153
DES,1645208,0.69516,43.15819,0.1696,34.765485938056244,42.966808251486164,42.979333658663336,43.07956896521488,43.128469122947024,0.60-0.70,43.14526628399534,0.19138174851383383,0.1784580325091767,0.01679716104831641
DES,1588019,0.68766,42.94386,0.1563,40.93379817754544,42.937318991470455,42.94987857597124,43.05038038345701,43.0996721515088,0.60-0.70,42.92561603952693,0.006541008529545422,-0.01170295194352633,-0.17405611198186932
DES,1296781,0.61378,43.30679,173.2456,3.33177429403782e-05,42.631174611607165,42.64408110884937,42.74728591511528,42.7988697954862,0.60-0.70,43.236138084683375,0.6756153883928349,0.6049634730762108,0.43726828919717775
DES,1370308,0.62863,42.98062,0.225,19.753086419753085,42.695144663259086,42.70797990006801,42.81062978463024,42.86199157876791,0.60-0.70,42.92050216873085,0.28547533674091596,0.22535750547176292,0.058510589962935455
DES,1920457,0.65573,43.07736,0.1399,51.09337262754312,42.80862849362781,42.82133569423867,42.922988128682775,42.9736285650732,0.60-0.70,43.036465985410054,0.2687315063721911,0.2278374917822461,0.06283742033685513
DES,1317496,0.64429,43.22859,0.2012,24.70267856084171,42.7612199010381,42.77398083800014,42.87605196177981,42.927045706144106,0.60-0.70,43.17958083918089,0.46737009896189363,0.41836093814278996,0.2525351330367869
DES,1332632,0.6232,42.58487,0.1601,39.01371761325,42.67190497323775,42.68476617544585,42.78761827719141,42.83907581165124,0.60-0.70,42.520900311735716,-0.08703497323774911,-0.15100466150203573,-0.31817549991552596
DES,1531078,0.67713,43.29721,0.1426,49.17687742564948,42.895451371702364,42.90805925714146,43.0089376328751,43.05873187605472,0.60-0.70,43.27149641629327,0.4017586282976353,0.37604504459090293,0.2127645402385454
DES,1564017,0.65792,43.04337,0.1608,38.674785277592136,42.81762357115954,42.83032053639856,42.9318932111277,42.98245804117818,0.60-0.70,43.004029496794836,0.22574642884046625,0.18640592563529879,0.021571455616658852
DES,1329365,0.61101,42.93007,0.1545,41.89315151705575,42.61909586886688,42.63201574611434,42.73532472777714,42.78693605300798,0.60-0.70,42.857453141059715,0.310974131133122,0.23835727219283598,0.07051708805173718
DES,1318847,0.65992,43.05109,0.1537,42.33038953694363,42.82581599212074,42.83850362438267,42.940003568477636,42.99049713722239,0.60-0.70,43.01316822865308,0.2252740078792641,0.187352236532341,0.022671091430687795
DES,1294667,0.62818,42.87617,0.2031,24.242653445693183,42.693225256679995,42.70606264133261,42.80872925399644,42.860099612979596,0.60-0.70,42.81573295406274,0.18294474332000732,0.12250769738274414,-0.044366658916857205
DES,1904352,0.64337,43.1229,0.2438,16.824129300836294,42.75737620700309,42.77014148517097,42.872246429686,42.92326552048991,0.60-0.70,43.07323822252611,0.3655237929969104,0.31586201552301674,0.1499727020361945
DES,1812092,0.6187,42.20088,0.3991,6.278220207443697,42.65251398970593,42.665396789941,42.76841707981416,42.819941303103846,0.60-0.70,42.13371816505466,-0.4516339897059325,-0.5187958246512707,-0.6862231380491863
DES,1391191,0.65069,43.3449,0.1943,26.488319048624344,42.787829817092216,42.80056063588459,42.90239710373277,42.95320184904631,0.60-0.70,43.30043078112728,0.5570701829077862,0.5126009640350659,0.3472289320809736
DES,1334686,0.65904,42.93731,0.1523,43.112200795937454,42.82221393677172,42.834905673852646,42.93643760658815,42.98696279015171,0.60-0.70,42.898763986635444,0.11509606322827892,0.0765500498637266,-0.08819880351626352
DES,1899158,0.64747,42.76015,0.1633,37.499685940130256,42.77446974643046,42.78721570063535,42.889170094708064,42.940072693206815,0.60-0.70,42.71339662283551,-0.01431974643045919,-0.06107312359495154,-0.22667607037130466
DES,1252917,0.69277,43.12737,0.2459,16.537998283686537,42.9574404690893,42.96997674722986,43.07029682515531,43.119324789796146,0.60-0.70,43.11275089942474,0.16992953091070007,0.15531043033544023,-0.006573890371406321
DES,1300084,0.61843,43.07014,0.2492,16.10289362557294,42.65134669859458,42.66423079701828,42.767261195675886,42.81878905306815,0.60-0.70,43.0027866362538,0.41879330140542237,0.3514399376592223,0.18399758318565063
DES,1546021,0.63706,42.5523,0.1894,27.876615868038787,42.73088631825087,42.74368145121791,42.846018967376835,42.897199443939385,0.60-0.70,42.498162123513346,-0.1785863182508649,-0.23272419473752137,-0.39903732042603934
DES,1258249,0.62104,42.88673,0.195,26.298487836949374,42.662612299826,42.67548386004195,42.77841662348715,42.829907607209506,0.60-0.70,42.821228081328805,0.22411770017399846,0.1586157815028031,-0.008679525880701533
DES,1261191,0.66147,42.92792,0.0409,597.7965220198349,42.83215058192952,42.84483099056599,42.94627464003315,42.99671153270165,0.60-0.70,42.89109774584322,0.095769418070482,0.05894716391370025,-0.10561378685843437
DES,1262803,0.61343,43.09117,0.23,18.90359168241966,42.629650995466946,42.64255918179373,42.74577713941605,42.79736473269377,0.60-0.70,43.020269806608184,0.46151900453305217,0.39061881114123764,0.2229050739144114
DES,1261144,0.61069,42.69645,0.1609,38.62672714582092,42.61769747147713,42.630618896216916,42.73393992613799,42.78555413520148,0.60-0.70,42.62360614396239,0.07875252852286962,0.0059086724852619454,-0.16194799123908865
DES,1430255,0.65806,42.82157,0.1541,42.110919319268575,42.81819773082283,42.830894042306554,42.932461622498124,42.983021532966724,0.60-0.70,42.78232880802491,0.0033722691771700397,-0.035868922797924085,-0.2006927249418169
DES,1259667,0.65871,43.30961,0.194,26.57030502710171,42.820862109477005,42.83355538654992,42.93509932022545,42.985636254184556,0.60-0.70,43.27082989587884,0.48874789052299406,0.4499677864018352,0.28519364169428485
DES,1340460,0.63779,42.93931,0.1648,36.82015270053728,42.73396234485548,42.746754016797915,42.849064572695625,42.90022749578496,0.60-0.70,42.8856899606416,0.20534765514452147,0.15172761578612182,-0.014537535143361424
DES,1839117,0.60674,42.72056,0.1509,43.91587299705192,42.60038412194419,42.61332467911747,42.71679466154258,42.76843955492275,0.60-0.70,42.644914148542355,0.12017587805581087,0.04453002659816718,-0.123525406380395
DES,1335387,0.60582,42.6403,0.148,45.65376186997809,42.59633778820826,42.60928280968099,42.7127875465373,42.764438276980805,0.60-0.70,42.56400153188757,0.043962211791743755,-0.03233625632068993,-0.20043674509323495
DES,1249342,0.65098,42.63731,0.1312,58.09414039262343,42.789030283866666,42.80175974129608,42.90358560185135,42.95438126088325,0.60-0.70,42.593046497246725,-0.15172028386666625,-0.19598378661994076,-0.3613347636365276
DES,1310304,0.66881,43.16653,0.1467,46.466479778484995,42.86197734473244,42.8746236574099,42.97580157051969,43.02595302261014,0.60-0.70,43.13491449176298,0.3045526552675639,0.2729371470305395,0.10896146915283822
DES,1257216,0.65434,42.93368,0.1345,55.27839582095327,42.802905997856456,42.81561970345581,42.91732282667326,42.968009930701605,0.60-0.70,42.89179996676858,0.1307740021435464,0.08889396891212442,-0.07620996393302448
DES,1431118,0.62468,42.92618,0.3017,10.986247525210416,42.67825628730388,42.69111040197765,42.793907308481586,42.84534039682247,0.60-0.70,42.86326017331081,0.2479237126961209,0.18500388600693185,0.0179197764883412
DES,1644061,0.61287,42.50418,0.2021,24.483154487970324,42.62721166112363,42.64012255090551,42.74336155767246,42.79495494423041,0.60-0.70,42.432882561687876,-0.12303166112363328,-0.19432909943575538,-0.3620723825425358
DES,1876304,0.68233,43.52016,0.1734,33.25843533695451,42.916195389668175,42.92877937644876,43.029471440456845,43.079024519207074,0.60-0.70,43.498135119124704,0.6039646103318219,0.5819397294565292,0.4191105999176301
DES,1900124,0.68533,43.37393,0.1532,42.60714845693951,42.928102028047576,42.94067226830856,43.04125715755322,43.09066490562873,0.60-0.70,43.35403321691207,0.44582797195242563,0.4259311888644959,0.2633683112833438
DES,1945100,0.6646,43.52627,222.1539,2.0262457469779194e-05,42.84490391736425,42.857569763984884,42.95889992481294,43.00921852969885,0.60-0.70,43.491668061201366,0.6813660826357477,0.6467641438371174,0.48244953150251746
DES,1255423,0.66681,42.74467,0.1205,68.86933764914517,42.85387789695446,42.86653348189654,42.96778366461682,43.018015671527074,0.60-0.70,42.71163575990473,-0.10920789695445876,-0.14224213704972755,-0.30637991162234357
DES,1442085,0.63355,43.06881,0.1873,28.505223154564725,42.71605394331709,42.728865743835456,42.83133308953406,42.88259385830513,0.60-0.70,43.012182249102125,0.35275605668290666,0.29612830578503235,0.12958839079699658
DES,1305946,0.64663,43.08081,0.1812,30.456753846078875,42.77097519208432,42.78372510057824,42.885710302952745,42.93663750951934,0.60-0.70,43.03346075545504,0.30983480791567786,0.26248556337071705,0.09682324593569547
DES,1641368,0.60706,43.00297,0.2155,21.53304514941242,42.601790310411076,42.614729315506224,42.7181872149048,42.76982996174653,0.60-0.70,42.927551145639676,0.4011796895889219,0.3257608352285999,0.1577211838931447
DES,1286337,0.66296,42.74686,0.1906,27.526703655215925,42.83822805372538,42.850901526110405,42.952291118941964,43.002672341159766,0.60-0.70,42.711094701077606,-0.09136805372538248,-0.1271333526477747,-0.2915776400821599
DES,1433108,0.68283,43.29628,0.1576,40.26127960009277,42.91818291574131,42.930764609347776,43.03143879503466,43.08096796566876,0.60-0.70,43.274609802089266,0.37809708425869104,0.35642688634795405,0.19364183642050392
DES,1298763,0.6096,43.03339,0.2105,22.568141682793488,42.61292946704704,42.62585616571563,42.72921825611783,42.78084184145325,0.60-0.70,42.95977293509964,0.4204605329529585,0.34684346805260446,0.1789310936463906
DES,1928108,0.6508,43.88382,269.5857,1.3759615458538236e-05,42.78828522025209,42.80101552263113,42.90284796676319,42.95364927086302,0.60-0.70,43.839428811379484,1.0955347797479078,1.051143591127392,0.8857795405164666
DES,1305687,0.6274,43.23335,0.1534,42.49612010423448,42.689895499732586,42.70273660901762,42.80543222997906,42.85681716555109,0.60-0.70,43.17235964863802,0.5434545002674156,0.48246414890543576,0.31554248308692934
DES,1575019,0.65214,42.80971,0.1503,44.26719858132483,42.793827595703206,42.806551610591136,42.90833506406673,42.959093927493925,0.60-0.70,42.76626936172451,0.015882404296796437,-0.027558233978695057,-0.19282456576941343
DES,1271436,0.79511,43.33284,0.1637,37.31664930820529,43.33609338359123,43.34818045651427,43.44499453460922,43.48619866466814,0.70-0.80,43.3908174086111,-0.0032533835912360587,0.05472402501986551,-0.0953812560570384
DES,1297070,0.73069,43.05247,0.168,35.43083900226757,43.10294418424071,43.115310177690645,43.21430195283647,43.26097906936643,0.70-0.80,43.064750055457054,-0.050474184240712816,-0.03819412878365824,-0.19622901390937386
DES,1692030,0.73802,42.96655,0.2004,24.90029920199521,43.13032935882307,43.142662968100936,43.24140202729835,43.28754744359757,0.70-0.80,42.98402970771752,-0.1637793588230707,-0.14629965110555077,-0.3035177358800496
