catalog,cid,z,mu_obs,muerr,weight,D_geo_mly,observed_distance_mly,observed_avg_A_required,pred_avg_A_constant_avg_A,pred_distance_mly_constant_avg_A,pred_mu_constant_avg_A,resid_mu_constant_avg_A,resid_avg_A_constant_avg_A,pred_avg_A_linear_avg_A,pred_distance_mly_linear_avg_A,pred_mu_linear_avg_A,resid_mu_linear_avg_A,resid_avg_A_linear_avg_A,pred_avg_A_quadratic_avg_A,pred_distance_mly_quadratic_avg_A,pred_mu_quadratic_avg_A,resid_mu_quadratic_avg_A,resid_avg_A_quadratic_avg_A,pred_avg_A_power_1pz_avg_A,pred_distance_mly_power_1pz_avg_A,pred_mu_power_1pz_avg_A,resid_mu_power_1pz_avg_A,resid_avg_A_power_1pz_avg_A,pred_avg_A_integral_alpha_u_beta_u2,pred_distance_mly_integral_alpha_u_beta_u2,pred_mu_integral_alpha_u_beta_u2,resid_mu_integral_alpha_u_beta_u2,resid_avg_A_integral_alpha_u_beta_u2,pred_avg_A_integral_alpha_u_only,pred_distance_mly_integral_alpha_u_only,pred_mu_integral_alpha_u_only,resid_mu_integral_alpha_u_only,resid_avg_A_integral_alpha_u_only
DES,1770254,0.7348,43.22861,0.2379,17.668965222352444,10921.04989367333,14426.064680450558,0.320941193465998,0.3744821940552235,15010.788619242681,43.31488817122134,-0.08627817122133763,-0.05354100058922551,0.24602903670078752,13607.945278775018,43.10183339569514,0.12677660430486526,0.07491215676521046,0.2541035044567421,13696.126944002654,43.11585948801293,0.11275051198707331,0.06683768900925585,0.2569823163259563,13727.56659206084,43.12083842041993,0.10777157958007422,0.06395887714004167,0.25073276744164286,13659.314956882303,43.11001522032295,0.11859477967705345,0.07020842602435512,0.21079678219238068,13223.172069422108,43.039548871356864,0.1890611286431394,0.1101444112736173
DES,1905244,0.36176,41.48715,0.1265,62.49121217328813,5105.709708813328,6469.278906616654,0.2670675137385059,0.3744821940552235,7017.707082778798,41.663846809341806,-0.17669680934180576,-0.10741468031671758,0.15311035176865867,5887.446718358393,41.28250557358895,0.20464442641105052,0.11395716196984723,0.14459476733601234,5843.96861624441,41.266409999657185,0.22074000034281482,0.12247274640249356,0.13878534180301244,5814.307375897944,41.25536056077584,0.2317894392241584,0.12828217193549346,0.12987188038779462,5768.797829411134,41.23829722045072,0.24885277954928142,0.13719563335071128,0.10378040817353788,5635.58234640957,41.18756462483702,0.2995853751629767,0.163287105564968
DES,1861451,0.78049,43.1707,0.1443,48.02499604994407,11671.731525009855,14046.427277252113,0.20345702324919207,0.3744821940552235,16042.587154919063,43.45924266158684,-0.2885426615868454,-0.1710251708060314,0.25740973237564535,14676.148813223026,43.26593115856083,-0.09523115856083564,-0.05395270912645328,0.26691033132815034,14787.037253523453,43.282276459780974,-0.11157645978097719,-0.06345330807895827,0.270192283188097,14825.343314510756,43.28789442087377,-0.11719442087377274,-0.06673525993890495,0.2646242565927689,14760.35480296597,43.278354609700756,-0.10765460970075935,-0.06116723334357682,0.22390416512429395,14285.080827672087,43.207284134959906,-0.03658413495990942,-0.020447141875101882
DES,1922297,0.43225,41.66478,0.1894,27.876615868038787,6161.756558537717,7020.723591784907,0.139402948670052,0.3744821940552235,8469.224673813083,42.07208889521886,-0.40730889521886127,-0.23507924538517147,0.17066835654258578,7213.373423798848,41.723562701943166,-0.058782701943165705,-0.03126540787253376,0.16596297100808463,7184.3799836211865,41.71481709577476,-0.05003709577476201,-0.02656002233803262,0.16271906648079926,7164.391833624916,41.70876727564212,-0.043987275642116686,-0.023316117810747244,0.15372602680836137,7108.978912442082,41.691906754585276,-0.027126754585275137,-0.014323078138309353,0.12400232594264636,6925.82870368875,41.63522935450246,0.029550645497543826,0.015400622727405652
DES,1878148,0.22453,40.24418,0.1203,69.09851997880057,3107.0373694682708,3649.739560851048,0.17466870425045886,0.3744821940552235,4270.567540598318,40.585298598652905,-0.34111859865290484,-0.19981348980476463,0.1189284111369944,3476.5523871623986,40.13861451487673,0.10556548512327169,0.055740293113464456,0.1020924837365159,3424.242531579457,40.10569321082743,0.13848678917256763,0.07257622051394295,0.08958276416754558,3385.374365397098,40.08090413139837,0.16327586860163024,0.08508594008291327,0.08207440703294189,3362.045619196571,40.06588863489999,0.17829136510000865,0.09259429721751697,0.06441235915304196,3307.1689764123835,40.030152551294584,0.21402744870541568,0.1102563450974169
DES,1904182,0.76657,43.25469,0.2514,15.822294118726697,11442.13942642064,14600.370447649042,0.27601752640208554,0.3744821940552235,15727.016903512416,43.4161023925834,-0.1614123925834008,-0.09846466765313794,0.2539424685587484,14347.784557959278,43.216794858816684,0.03789514118331283,0.02207505784333713,0.26302258353092783,14451.680499478885,43.23246238241489,0.02222761758510927,0.01299494287115771,0.26619308028419747,14487.957765380808,43.23790648109642,0.016783518903579875,0.009824446117888075,0.26041312112803533,14421.822666836986,43.22797138023016,0.026718619769837915,0.015604405274050215,0.2199108455705134,13958.389982820512,43.15704726419784,0.09764273580215388,0.05610668083157214
DES,1335756,0.44933,42.34252,0.2037,24.100049911203367,6420.64425201608,9592.457308911657,0.4940023045038866,0.3744821940552235,8825.06119875912,42.16145925349692,0.18106074650307846,0.11952011044866312,0.1749227290995254,7543.760867155914,41.820810190053756,0.5217098099462447,0.3190795754043612,0.17109320725909444,7519.172869763181,41.81372097273413,0.5287990272658689,0.32290909724479216,0.16839377907502875,7501.840801709429,41.80870984297893,0.5338101570210725,0.3256085254288579,0.1594347134331867,7444.3178283927,41.79199515804865,0.5505248419513507,0.3345675910706999,0.12890217493535983,7248.279260587169,41.73404521184243,0.6084747881575723,0.3651001295685268
DES,1332747,0.34305,41.40908,0.2962,11.398032517219006,4828.756922560009,6240.823138001944,0.292428514851254,0.3744821940552235,6637.0404094796295,41.54274293394646,-0.13366293394645368,-0.0820536792039695,0.14844997058948184,5545.5857456978,41.1526077483839,0.25647225161610265,0.14397854426177215,0.1388702058414803,5499.32739035439,41.13441850082127,0.27466149917873395,0.15355830900977369,0.132287599358066,5467.541583729116,41.12183109861259,0.28724890138741443,0.16014091549318799,0.12346080904953742,5424.919158922823,41.10483697872197,0.30424302127803315,0.16896770580171655,0.09841295064112165,5303.969139237881,41.05587556719698,0.35320443280302527,0.19401556421013233
DES,1338278,0.5643,42.54121,0.1562,40.98622698828286,8193.771824404357,10511.576977742588,0.28287401736461254,0.3744821940552235,11262.193474795171,42.690985544105615,-0.14977554410561567,-0.09160817669061094,0.2035600366446864,9861.696317238308,42.40262874804502,0.1385812519549816,0.07931398071992615,0.2051454430810881,9874.686775827126,42.405487268408464,0.13572273159153525,0.07772857428352445,0.20542357758981108,9876.965746528092,42.40598836288809,0.13522163711191126,0.07745043977480146,0.19713802686252285,9809.075834429166,42.39101108522314,0.15019891477685832,0.08573599050208969,0.1618843551866636,9520.215292744708,42.32610447347918,0.21510552652082282,0.12098966217794893
DES,1289346,0.45198,41.34949,213.4445,2.1949774509165572e-05,6460.916244238302,6071.889718855668,-0.06021228424521967,0.3744821940552235,8880.414334987696,42.17503677074298,-0.8255467707429744,-0.43469447830044317,0.17558280446696628,7595.342037827842,41.83560730492748,-0.4861173049274754,-0.23579508871218596,0.17188751920176737,7571.467109230824,41.82877082521083,-0.4792808252108287,-0.23209980344698705,0.16927002504412875,7554.555698708538,41.82391526243369,-0.47442526243368377,-0.22948230928934843,0.1603179376632645,7496.717011929671,41.80722621119112,-0.4577362111911185,-0.22053022190848415,0.1296623974078827,7298.654133917774,41.74908454444389,-0.399594544443886,-0.1898746816531024
DES,1335564,0.60619,42.81482,0.1525,42.99919376511691,8853.016065824815,11923.118905381074,0.3467860915115401,0.3744821940552235,12168.312946161033,42.859022476868276,-0.044202476868278495,-0.027696102543683376,0.21399420915113845,10747.51023743332,42.58940996209286,0.22541003790713887,0.13279188236040165,0.21734450567138003,10777.170466352296,42.595394386243754,0.21942561375624337,0.12944158584016008,0.21844183047772667,10786.88510049231,42.5973508884764,0.2174691115235987,0.12834426103381344,0.21056237012240203,10717.12811137659,42.583262735993614,0.23155726400638343,0.13622372138913807,0.17390160778061953,10392.569793379405,42.5164853736295,0.29833462637049735,0.17288448373092058
DES,1339276,0.96363,43.79246,0.1456,47.17123535804854,14764.855187842712,18703.284284208163,0.2667434963810772,0.3744821940552235,20294.0305534937,43.96971217416805,-0.1772521741680535,-0.10773869767414629,0.30302716739191726,19239.007432366543,43.85378393679494,-0.06132393679494186,-0.03628367101084007,0.3169171081249941,19444.090395858137,43.876808781975036,-0.08434878197503792,-0.05017361174391688,0.3208793748460338,19502.5926902099,43.883332378007246,-0.09087237800724779,-0.0541358784649566,0.31830895980335233,19464.640884332057,43.8791026024829,-0.0866426024829039,-0.05156546342227514,0.27644270988574277,18846.491767040516,43.80902322024916,-0.016563220249160793,-0.009699213504665571
DES,1339217,0.33191,41.09795,0.2958,11.428879681783418,4664.52599603565,5407.740898573926,0.15933342491175512,0.3744821940552235,6411.307925258707,41.467603804135564,-0.3696538041355666,-0.21514876914346837,0.145675163195787,5344.031581739134,41.072215704905204,0.02573429509479297,0.013658261715968123,0.13545125196892832,5296.341882040291,41.052750681259226,0.04519931874077088,0.023882172942826796,0.12838869642353912,5263.398408100376,41.03920184864623,0.05874815135376821,0.030944728488216,0.11962779054378857,5222.532934875459,41.02227656200036,0.07567343799964021,0.03970563436796655,0.09521714749247831,5108.668855782676,40.974409387735335,0.12354061226466229,0.06411627741927681
DES,1281119,0.19902,40.11619,0.197,25.767218944059366,2743.8360468174474,3440.8352207571693,0.25402362314911836,0.3744821940552235,3771.3537897574556,40.315357001600404,-0.1991670016004008,-0.12045857090610512,0.11257425165645986,3052.7213364559407,39.8563064353462,0.2598835646538049,0.14144937149265852,0.09406017649345207,3001.9217496501924,39.81986746177351,0.2963225382264909,0.1599634466556663,0.08001612465034094,2963.387173959691,39.79181260897921,0.3243773910207963,0.17400749849877742,0.07299141841400995,2944.1125317701426,39.77764265406642,0.33854734593358415,0.1810322047351084,0.05709414206849157,2900.493011887091,39.74522974206186,0.3709602579381439,0.1969294810806268
DES,1345553,0.31794,41.1955,0.1235,65.5640971004278,4459.278329485765,5656.214555358825,0.268414783163151,0.3744821940552235,6129.198662214507,41.36988911532815,-0.17438911532814672,-0.1060674108920725,0.1421954451266742,5093.367396490727,40.967895644641104,0.2276043553588991,0.12621933803647678,0.13115264086516626,5044.12445875063,40.94679959381902,0.24870040618097988,0.13726214229798472,0.12346694548181476,5009.851803880622,40.93199502082625,0.26350497917375293,0.14494783768133623,0.11480432000295006,4971.22274580627,40.915186739871345,0.28031326012865776,0.15361046316020094,0.0912094841184615,4866.006805458796,40.86873418466804,0.32676581533196014,0.17720529904468948
DES,1279488,0.49412,42.23993,0.2381,17.639294421167435,7105.107026241224,9149.805769871879,0.2877787394445978,0.3744821940552235,9765.843094425221,42.381419336200935,-0.14148933620093374,-0.08670345461062567,0.18607924823449767,8427.220000309839,42.061292283358014,0.1786377166419868,0.10169949121010013,0.18445881033840747,8415.70661562874,42.05832355925925,0.18160644074075094,0.10331992910619034,0.1830560258944062,8405.739682019366,42.055750305629324,0.18417969437067683,0.10472271355019161,0.1742729379868473,8343.334902415274,42.03956900755122,0.20036099244877903,0.11350580145775052,0.14175136910302005,8112.265674834405,41.97858145106497,0.26134854893503245,0.14602737034157776
DES,1281668,0.30697,41.00668,0.1151,75.48303481051117,4298.656144260684,5185.156573068828,0.2062273415359699,0.3744821940552235,5908.426328652393,41.29022974843725,-0.28354974843724534,-0.1682548525192536,0.13946298219051334,4898.159549550853,40.88303526199654,0.12364473800346332,0.06676435934545655,0.12776847532582275,4847.888885762853,40.86063391066677,0.1460460893332325,0.07845886621014714,0.11957647911216072,4812.674310905233,40.8448029875939,0.16187701240610153,0.08665086242380916,0.11100363407371305,4775.822597906916,40.82811155560164,0.1785684443983655,0.09522370746225683,0.08806244995862153,4677.206335853962,40.78280327130946,0.22387672869054143,0.11816489157734836
DES,1280807,0.73899,43.33248,0.2026,24.362458815263373,10989.541956718891,15132.889993946106,0.3770264542003059,0.3744821940552235,15104.929740332915,43.328464172329745,0.004015827670251326,0.002544260145082411,0.24707270303647705,13704.757793098202,43.11722744758659,0.21525255241340346,0.12995375116382885,0.2552834602996419,13794.990254538186,43.131477614773644,0.20100238522635294,0.12174299390066401,0.2582038005100747,13827.08345580863,43.13652354529873,0.19595645470126755,0.1188226536902312,0.2520149711153706,13759.071055512555,43.125816192091875,0.20666380790812156,0.12501148308493532,0.211998794328181,13319.311601762254,43.055279520945106,0.27720047905489054,0.1650276598721249
DES,1334597,0.28895,40.72403,0.1191,70.49794815721889,4035.857227572442,4552.3104861565525,0.12796618647849345,0.3744821940552235,5547.213897047401,41.153245186338864,-0.42921518633886535,-0.24651600757673003,0.13497446969191543,4580.594916616316,40.73748005866517,-0.013450058665171127,-0.007008283213421979,0.12219289369492214,4529.010300749084,40.712887166934266,0.01114283306573327,0.005773292783571304,0.1131358814896693,4492.457492580303,40.695290507365655,0.028739492634343833,0.01483030498882415,0.10473550167181307,4458.5547589780535,40.67884114932676,0.04518885067324163,0.023230684806680377,0.08289293714546596,4370.401287065678,40.63547720175499,0.08855279824501139,0.04507324933302749
DES,1331887,0.78398,43.2028,0.1916,27.24011837465841,11729.416498258994,14255.612280499576,0.21537267285338083,0.3744821940552235,16121.874123514557,43.46994825444459,-0.2671482544445851,-0.15910952120184266,0.25827903918031275,14758.878921575035,43.27813747427287,-0.07533747427286386,-0.04290636632693193,0.2678831371629976,14871.529386904036,43.294648792876266,-0.09184879287626302,-0.05251046430961678,0.2711915258808159,14910.334856113468,43.3003076094451,-0.09750760944509551,-0.055818853027435084,0.26567717062416246,14845.654686588816,43.29086739744535,-0.08806739744535008,-0.05030449777078164,0.22490536377678633,14367.425182689372,43.219765346007485,-0.01696534600748123,-0.009532690923405501
DES,1261579,0.32214,40.97363,0.1064,88.3317315846006,4520.902458845247,5106.835574654401,0.12960534343375696,0.3744821940552235,6213.899930743269,41.39969190000305,-0.4260619000030488,-0.24487685062146652,0.14324160231280691,5168.483770950148,40.9996864093629,-0.026056409362901434,-0.013636258879049956,0.13244629289395296,5119.679230054457,40.97908438177813,-0.005454381778129402,-0.0028409494601960017,0.12495046225560318,5085.791310890453,40.964663302094195,0.008966697905805177,0.004654881178153783,0.11625642377433433,5046.48641094319,40.94781616539801,0.025813834601990493,0.013348919659422628,0.09241436501830907,4938.698788889143,40.900933321532754,0.07269667846724559,0.037190978415447884
DES,1253406,0.36131,41.43008,0.1709,34.23859024658975,5099.0321313869845,6301.470029620943,0.23581688980392523,0.3744821940552235,7008.528871506865,41.66100495847671,-0.23092495847671302,-0.13866530425129825,0.1529982634987159,5879.17519301335,41.2794526341531,0.15062736584689418,0.08281862630520934,0.14445734433308036,5835.624771756195,41.26330742055604,0.16677257944395762,0.09135954547084488,0.13862979783384055,5805.90992490942,41.252222093424656,0.1778579065753405,0.09718709197008468,0.12971807724262577,5760.468775268872,41.23515975906069,0.19492024093930382,0.10609881256129947,0.10365131379141135,5627.553510869865,41.184468791131565,0.24561120886843213,0.13216557601251389
DES,1260241,0.33336,41.22274,0.1175,72.43096423721141,4685.874338602128,5727.615755271689,0.22231526955123793,0.3744821940552235,6440.6508419889215,41.477519404700914,-0.254779404700912,-0.15216692450398556,0.1460363365100471,5370.182260358022,41.08281575278739,0.13992424721261187,0.07627893304119082,0.13589671332554468,5322.669260274667,41.06351802895675,0.15922197104325164,0.08641855622569325,0.12889747195236365,5289.871694734396,41.05009631671865,0.1726436832813505,0.09341779759887428,0.12012737175270008,5248.776107261823,41.033160863830666,0.18957913616933553,0.10218789779853785,0.09563311827933045,5133.999113467744,40.98514957144247,0.23759042855753165,0.12668215127190746
DES,1253148,0.43868,42.06142,0.2069,23.360332426874567,6259.080866380851,8427.715667621642,0.3464781567033414,0.3744821940552235,8602.99520199222,42.106119028176444,-0.044699028176445665,-0.02800403735188206,0.17226997337754607,7337.332560600189,41.760561643140434,0.30085835685956397,0.17420818332579535,0.16789648718185138,7309.958556833335,41.75244519858482,0.3089748014151752,0.17858166952149004,0.16486091727428204,7290.958679306306,41.746793809366665,0.31462619063333364,0.18161723942905939,0.1558784029426896,7234.736395721445,41.729984183853375,0.3314358161466231,0.19059975376065183,0.12584694122503207,7046.767048295004,41.67282019896889,0.3885998010311056,0.22063121547830936
DES,1250034,0.16085,39.40043,0.1053,90.18685815140388,2205.2675664148214,2474.6391252612893,0.12214915003914668,0.3744821940552235,3031.101003164667,39.840872666165,-0.44044266616499783,-0.2523330440160768,0.10306667551486817,2432.5571631059606,39.3631858978614,0.037244102138600965,0.01908247452427851,0.08196465944082564,2386.0215714719106,39.321242453275005,0.07918754672499517,0.04018449059832105,0.06543225149221549,2349.563188428102,39.28780627122208,0.11262372877791904,0.056716898546931196,0.05928494683469043,2336.0067368459913,39.275241079286076,0.1251889207139243,0.06286420320445625,0.0461440697001149,2307.02758670687,39.24813456327394,0.15229543672605672,0.07600508033903178
DES,1261173,0.47377,42.16709,0.1882,28.23324272344635,6793.127788583977,8847.97475944377,0.3024890793771045,0.3744821940552235,9337.033187350413,42.28391513701526,-0.11682513701526176,-0.07199311467811897,0.18101036758264044,8022.754346631413,41.954488097189554,0.212601902810448,0.12147871179446407,0.17840199805790333,8005.0353591300245,41.949686897664854,0.21740310233514748,0.12408708131920118,0.1764330061964772,7991.659745800675,41.94605554982915,0.22103445017085477,0.1260560731806273,0.16755499957378017,7931.350312304799,41.92960628594827,0.2374837140517343,0.13493407980332434,0.13591343426685382,7716.4051157440235,41.86994572614523,0.2971442738547694,0.1665756451102507
DES,1253243,0.57729,42.65652,0.2032,24.218798437596877,8397.44821387996,11084.85138922895,0.32002616829563063,0.3744821940552235,11542.143045478844,42.744302886516,-0.08778288651600263,-0.05445602575959285,0.2067956513703682,10134.0039871182,42.46177597884894,0.1947440211510596,0.11323051692526243,0.20894023412598925,10152.013009748907,42.46563145289733,0.19088854710267356,0.11108593416964138,0.20948632400909178,10156.598771262386,42.46661210631468,0.1899078936853229,0.11053984428653885,0.20131877440111157,10088.012196395077,42.451898617866675,0.20462138213332537,0.11870739389451906,0.1656108796840493,9788.156999681867,42.386375258305115,0.2701447416948852,0.15441528861158133
DES,1257356,0.33257,41.07062,0.1195,70.02678524535635,4674.242125647774,5340.105966600777,0.14245386162162604,0.3744821940552235,6424.662572405703,41.4721222405541,-0.4015022405541018,-0.23202833243359744,0.14583955932503642,5355.931537430766,41.07704570961174,-0.00642570961174016,-0.0033856977034103786,0.13565403020036945,5308.321908124236,41.057656882471804,0.012963117528194346,0.006799831421256591,0.1286203250243007,5275.444667090869,41.04416598564708,0.026454014352914612,0.013833536597325335,0.11985521097169044,5234.47440175005,41.02723602626855,0.04338397373145142,0.022598650649935603,0.09540648591959722,5120.195141193176,40.97930319047906,0.09131680952094001,0.047047375702028826
DES,1253857,0.85652,43.7311,0.2627,14.490382660576264,12939.479356966813,18182.17674171802,0.4051706595079082,0.3744821940552235,17785.083976496015,43.683150225488006,0.04794977451199145,0.03068846545268472,0.27634766829509033,16515.274306217045,43.52229958168363,0.20880041831636476,0.12882299121281787,0.28792836079119133,16665.122437709724,43.541913168458365,0.18918683154163318,0.11724229871671688,0.29165812364533217,16713.383627167263,43.54819253363921,0.18290746636078836,0.11351253586257604,0.28729931074617376,16656.98285763772,43.54085231868635,0.19024768131365022,0.11787134876173444,0.2457153781755823,16118.908420559053,43.46954876400716,0.26155123599284025,0.1594552813323259
DES,1251603,0.63033,42.94051,0.2153,21.573069388267577,9236.120308414607,12633.621897064155,0.36784942976048496,0.3744821940552235,12694.882906067716,42.95101412183926,-0.01050412183925431,-0.006632764294738525,0.22000712212095827,11268.132557031842,42.692130361406115,0.24837963859388879,0.1478423076395267,0.2243239999438362,11308.00375996067,42.699800345843926,0.2407096541560776,0.14352542981664876,0.22583631052551817,11321.971642436773,42.70248093870615,0.23802906129385093,0.1420131192349668,0.21822248469670547,11251.649431074544,42.688951586438435,0.2515584135615683,0.1496269450637795,0.18082680419069583,10906.258426906004,42.62124954575443,0.3192604542455726,0.18702262556978913
DES,1263852,0.66083,42.98736,0.2043,23.95870094965103,9723.504872627336,12909.15677317236,0.3276238292956444,0.3744821940552235,13364.784311235477,43.06268039597659,-0.0753203959765898,-0.04685836475957911,0.2276042159726362,11936.615575667789,42.817276661895974,0.17008333810402831,0.10001961332300818,0.2330895621047521,11989.952365511466,42.826957913272196,0.16040208672780665,0.09453426719089228,0.2350702508933572,12009.211602598625,42.830443110589584,0.15691688941041804,0.09255357840228717,0.2278213523353091,11938.726902148263,42.817660713954375,0.16969928604562767,0.09980247696033528,0.18957653453482706,11566.85322991253,42.74894674932533,0.23841325067467523,0.1380472947608173
DES,1261456,0.62162,42.90798,0.1512,43.74177654600935,9097.621852793976,12445.772985208656,0.3680248735977553,0.3744821940552235,12504.519244913012,42.918205621140515,-0.010225621140513397,-0.006457320457468163,0.2178375913849545,11079.425884537744,42.655456907905055,0.25252309209494683,0.1501872822128008,0.22180997086403834,11115.565090894248,42.66252835559737,0.24545164440263534,0.14621490273371698,0.22317718078151355,11128.003449716825,42.664956882815815,0.2430231171841868,0.14484769281624177,0.21546502750549446,11057.841195540817,42.65122236790438,0.25675763209562064,0.15255984609226086,0.17832811070553573,10719.983569716122,42.58384122335047,0.3241387766495336,0.1896967628922196
DES,1263039,0.65514,42.93665,0.1687,35.13741716793121,9632.296210589098,12611.184373539038,0.30926043986013946,0.3744821940552235,13239.419629320319,43.04221536244556,-0.10556536244556014,-0.06522175419508403,0.2261869220704707,11810.995642933305,42.79430317122753,0.1423468287724674,0.08307351778966876,0.23145875203237293,11861.775470698207,42.80361912021787,0.13303087978213313,0.07780168782776653,0.23335664512596774,11880.056539151741,42.806963162378736,0.12968683762126432,0.07590379473417172,0.2260373390433342,11809.55481490785,42.7940382562914,0.1426117437085992,0.08322310081680526,0.1879442077919383,11442.630491105554,42.72549999371774,0.21115000628226,0.12131623206820116
DES,1263580,0.58276,42.64332,0.2095,22.784103530966444,8483.417712642844,11017.672911371199,0.2987304509303547,0.3744821940552235,11660.306590760281,42.7664204732988,-0.12310047329879836,-0.07575174312486876,0.2081581465627839,10249.31022022447,42.486343816261694,0.15697618373830835,0.09057230436757083,0.21053499715272692,10269.474036619498,42.49061163101317,0.15270836898683626,0.0881954537776278,0.2111901171770883,10275.031693438072,42.49178647541157,0.15153352458843017,0.08754033375326642,0.20307444733057026,10206.18307611216,42.47718739642424,0.1661326035757611,0.09565600359978446,0.1671800936178984,9901.676280042213,42.41141424294562,0.23190575705438476,0.13155035731245632
DES,1443078,0.61096,43.1088,0.1828,29.92592734463656,8928.5309136419,13651.672937919031,0.528994307121751,0.3744821940552235,12272.106759872408,42.877466248329625,0.23133375167037684,0.1545121130665275,0.21518234481253198,10849.793131370543,42.60997791346119,0.49882208653881577,0.31381196230921904,0.2187265609852069,10881.4377750329,42.61630203927693,0.49249796072307106,0.31026774613654406,0.21990909259863023,10891.99604509971,42.618407999607186,0.4903920003928164,0.30908521452312077,0.2120803907953767,10822.097239035676,42.60442778398243,0.5043722160175719,0.31691391632637433,0.1752700082311607,10493.434600368088,42.53745892549459,0.5713410745054119,0.3537242988905903
DES,1596033,0.46937,42.57499,0.2591,14.895846010318948,6725.89149640182,10676.376361631545,0.5873548313027548,0.3744821940552235,9244.618100951744,42.262315499625785,0.3126745003742144,0.2128726372475313,0.17991439338764426,7935.97618496807,41.93087240411184,0.6441175958881615,0.40744043791511053,0.1770889686290215,7916.972684610325,41.925666357360996,0.6493236426390041,0.41026586267373333,0.1749926019200142,7902.872749588873,41.92179557011345,0.6531944298865469,0.4123622293827406,0.16609728358891412,7843.043803667939,41.90529382756434,0.6696961724356569,0.42125754771384066,0.13465117808606114,7631.5407100713455,41.8459317511608,0.7290582488392019,0.45270365321669365
DES,1641288,0.54529,42.50157,0.1643,37.04459687884454,7896.926536380514,10321.430083875961,0.30701862760479676,0.3744821940552235,10854.184912017205,42.610856704493315,-0.10928670449331435,-0.06746356645042673,0.19882492995221435,9467.032401814153,42.31393994240172,0.18763005759828388,0.10819369765258241,0.1995727561992324,9472.937930748833,42.31529408323042,0.18627591676958133,0.10744587140556436,0.19943526306086448,9471.852157535883,42.31504517822102,0.18652482177898122,0.10758336454393227,0.19099079659958007,9405.16682625219,42.29970314148394,0.20186685851606256,0.11602783100521669,0.1564308347328297,9132.249346290353,42.23575942936187,0.2658105706381306,0.15058779287196705
DES,1662023,0.31268,40.87877,0.1075,86.53326122228232,4382.201364108606,4888.547901307599,0.1155461593677794,0.3744821940552235,6023.257745731789,41.33202786367507,-0.4532578636750699,-0.2589360346874441,0.14088525779356517,4999.588932994359,40.92754211494125,-0.04877211494124367,-0.025339098425785772,0.12953092003249728,4949.831938569258,40.90582289274254,-0.02705289274253886,-0.013984760664717877,0.12160434582643133,4915.096094270728,40.89053069010369,-0.011760690103685079,-0.006058186458651929,0.11298336200215836,4877.317207196041,40.87377563383119,0.0049943661688161,0.002562797365621039,0.08970051422960477,4775.287079926824,40.827868052478124,0.050901947521879265,0.025845645138174625
DES,1366195,0.55313,42.30991,0.1174,72.55440855097237,8019.173991212752,9449.479236015723,0.17836066986079485,0.3744821940552235,11022.211861952686,42.644214397243594,-0.3343043972435922,-0.19612152419442863,0.20077775669966205,9629.245755752723,42.35083197886847,-0.040921978868468045,-0.0224170868388672,0.20187378623177454,9638.035007270242,42.352813121794576,-0.04290312179457345,-0.023513116370979692,0.20191114009280328,9638.334554381076,42.35288060942854,-0.04297060942853648,-0.02355047023200843,0.19353017619255786,9571.126146650933,42.33768582589578,-0.027775825895780315,-0.015169506331763005,0.1586799457458785,9291.656085065151,42.27333625848214,0.03657374151786286,0.019680724114916365
DES,1590122,0.77952,43.3866,0.1256,63.38999553734432,11655.707426033221,15514.78905238934,0.3310894384442762,0.3744821940552235,16020.562316199903,43.45625940274209,-0.06965940274209004,-0.0433927556109473,0.25716811988265753,14653.183790688516,43.26253060910528,0.12406939089471791,0.07392131856161865,0.2666398156368943,14763.5831052283,43.27882949007355,0.10777050992645343,0.06444962280738187,0.26991431342634037,14801.749693429276,43.284435903493375,0.10216409650662683,0.061175125017935816,0.2643314067343102,14736.676966440127,43.27486844335166,0.11173155664834411,0.06675803170996597,0.2236258950117101,14262.225431174535,43.20380710822702,0.18279289177298352,0.10746354343256609
DES,1550103,0.53166,42.52236,0.1788,31.27987227802552,7684.98447319855,10420.723558278763,0.3559849853465712,0.3744821940552235,10562.874320002269,42.551781187056456,-0.029421187056456688,-0.01849720870865229,0.19542990079816944,9186.860226431216,42.248706168973115,0.2736538310268841,0.16055508454840176,0.1955631019994871,9187.883875595153,42.24894811257859,0.2734118874214104,0.1604218833470841,0.19510990223260993,9184.401042423446,42.24812482072745,0.2742351792725515,0.16087508311396126,0.18656209011516378,9118.711239021051,42.232537940644406,0.28982205935559335,0.1694228952314074,0.1525207093364196,8857.103756290164,42.16932928592213,0.35303071407786746,0.2034642760101516
DES,1574062,0.5502,42.76064,0.1445,47.89214688521451,7973.4582349218745,11629.308058260202,0.4585024108267807,0.3744821940552235,10959.376368943107,42.63179983378042,0.12884016621958239,0.08402021677155724,0.20004793751981234,9568.532109718359,42.3370972177203,0.42354278227970354,0.25845447330696836,0.20101429050918748,9576.237284919333,42.338845118247896,0.4217948817521062,0.25748812031759327,0.20098686949606995,9576.01864461648,42.338795539609535,0.4218444603904672,0.25751554133071075,0.19258183331409012,9509.001439656458,42.32354519048328,0.4370948095167222,0.2659205775126906,0.15783939788003246,9231.98408174353,42.25934585963068,0.5012941403693247,0.30066301294674824
