z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_unadjusted_mu_equiv,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance,union_excess_per_unadjusted,des_excess_per_unadjusted,cosmic_traversal_index_union,cosmic_traversal_index_des
0.06352710592160134,930.0869231954068,37.27548831642699,263.23171916850004,858.5470399341846,37.1016911008086,900.0051525494424,37.20409560369221,41.458112615257846,0.04606430585182713,0.9539356941481729,906.7652429182345,37.22034494921849,48.21820298404998,0.05317606002284535,0.9468239399771546,962.2911161890154,37.34940300689891,103.74407625483082,0.10780945028952463,0.8921905497104754,0.9230825834907561,0.967657033019435,0.048288690877597094,0.12083679918433327,0.048288690877597094,0.12083679918433327
0.06561134278565472,962.0149789789698,37.3487797959259,271.95218269532387,886.9893878832024,37.17246274412018,930.4484217271715,37.27633214247934,43.45903384396911,0.04670762272163032,0.9532923772783697,937.4303013518501,37.292565562125525,50.440913468647636,0.05380764137441234,0.9461923586255877,994.7779020616637,37.421501271296044,107.78851417846124,0.108354351212538,0.891645648787462,0.9220120343911948,0.9671870418428399,0.048996114764894724,0.12152176300068056,0.048996114764894724,0.12152176300068056
0.0676955796497081,994.0305951373763,37.41986938321211,280.67799526063413,915.449182062384,37.24104182962247,960.9498450054464,37.3463742300584,45.500662943062366,0.04734967509444209,0.9526503249055579,968.1535138860113,37.36259175501178,52.704331823627285,0.05443799053321682,0.9455620094667831,1027.3228420348576,37.49140534749621,111.87365997247355,0.10889825028214219,0.8911017497178578,0.920946685686136,0.9667205916057764,0.04970310076694316,0.12220630283424058,0.04970310076694316,0.12220630283424058
0.06977981651376147,1026.1335675412458,37.48889009854628,289.4091568644308,943.9264224717293,37.30756134007924,991.5094223842673,37.4143548531931,47.58299991253796,0.04799046669482561,0.9520095333051743,998.9348805207187,37.43055651454942,55.00845804898938,0.05506711110169154,0.9449328888983085,1059.9259361085976,37.559248221513144,115.9995136368683,0.10944115025880756,0.8905588497411925,0.9198865063283176,0.9662576624991007,0.05040964929018402,0.12289041907855111,0.05040964929018402,0.12289041907855111
0.07186405337781486,1058.323692229428,37.55596321771196,298.14566750671406,972.4211091112388,37.37214251396308,1022.1271538636344,37.48039525434386,49.70604475239554,0.048630001232730195,0.9513699987672698,1029.7744012559722,37.49658108310774,57.35329214473336,0.055695006668239164,0.9443049933317609,1092.5871842828838,37.625151135060136,120.16607517164493,0.10998305389287132,0.8900169461071287,0.9188314655063332,0.9657982348580487,0.05111576074055534,0.12357411212666168,0.05111576074055534,0.12357411212666168
0.07394829024186823,1090.6007654121338,37.62119961548299,306.88752718748367,1000.9332419809119,37.43489618892146,1052.8030394435475,37.54460627513405,51.869797462635574,0.04926828240356433,0.9507317175964357,1060.6720760917717,37.56077630221928,59.738834110859784,0.05632168080730264,0.9436783191926974,1125.306586557716,37.68922492901628,124.37334457680402,0.11052396392458601,0.889476036075414,0.9177815326423902,0.9653422891608712,0.05182143552349393,0.12425738237113705,0.05182143552349393,0.12425738237113705
0.07603252710592161,1122.9645834740488,37.684700922315955,315.63473590673965,1029.4628210807487,37.49592395846793,1083.5370791240064,37.60708951304113,54.074258043257714,0.04990531388826532,0.9500946861117346,1091.6279050281169,37.62324376927105,62.1650839473682,0.05694713707943095,0.943052862920569,1158.084142933094,37.75157120011755,128.62132185234532,0.11106388308416391,0.8889361169158361,0.9167366773900925,0.9648898060274813,0.05252667404393447,0.12494023020405567,0.05252667404393447,0.12494023020405567
0.078116763969975,1155.4149429774193,37.74656052458599,324.3872936644822,1058.0098464107493,37.55531917221662,1114.3292729050115,37.6679383216313,56.31942649426219,0.0505410993533713,0.9494589006466287,1122.6418880650085,37.68407683773915,64.63204165425918,0.057571379031348374,0.9424286209686517,1190.9198534090183,37.81228330119152,132.91000699826895,0.111602814091824,0.888397185908176,0.9156968696322516,0.9644407662181234,0.05323147670631167,0.1256226560170117,0.05323147670631167,0.1256226560170117
0.08020100083402837,1187.9516406651192,37.80686443309389,333.1452004607111,1086.5743179709139,37.61316780438813,1145.1796207865623,37.72723867906531,58.60530281564843,0.05117564245109042,0.9488243575489096,1153.7140252024456,37.74336148569459,67.1397072315317,0.058194410196019335,0.9418055898039807,1223.813717985488,37.871447209663074,137.23940001457413,0.11214075965783668,0.8878592403421633,0.914662079478719,0.9639951506320499,0.05393584391455975,0.1263046602011146,0.05393584391455975,0.1263046602011146
0.08228523769808174,1220.5744734636942,37.86569204012923,341.9084562954264,1115.156235761242,37.669549210871324,1176.0881227686593,37.785069945160465,60.931887007417345,0.0518089468193727,0.9481910531806274,1184.844316440429,37.80117707286527,69.68808067918712,0.05881623409271834,0.9411837659072817,1256.7657366625042,37.92914228461643,141.6095009012622,0.11267772248257152,0.8873222775174284,0.9136322772642452,0.9635529403062204,0.054639776072115356,0.12698624314699272,0.054639776072115356,0.12698624314699272
