trial,z_bin,z_left,z_right,z_center,n_des_train,n_union_ref,des_mu_median,union_mu_median,delta_mu_des_minus_union,valid_bin
20,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
20,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
20,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
20,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
20,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
20,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
20,0.35-0.40,0.35,0.4,0.375,98,66,41.43008,41.3794,0.050679999999999836,True
20,0.40-0.50,0.4,0.5,0.45,205,100,41.96627,41.8131,0.15317000000000291,True
20,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
20,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93625,42.7805,0.1557499999999976,True
20,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
20,0.80-1.00,0.8,1.0,0.9,85,7,43.6954,43.5331,0.1623000000000019,True
21,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
21,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
21,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
21,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
21,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
21,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
21,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.91041,40.9018,0.008609999999997342,True
21,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
21,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
21,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
21,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
21,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
21,0.70-0.80,0.7,0.8,0.75,95,47,43.33248,43.1675,0.1649799999999999,True
21,0.80-1.00,0.8,1.0,0.9,85,7,43.68131,43.5331,0.14821000000000595,True
22,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
22,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
22,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
22,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
22,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
22,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
22,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
22,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
22,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
22,0.40-0.50,0.4,0.5,0.45,205,100,41.95528,41.8131,0.1421800000000033,True
22,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
22,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93252,42.7805,0.15201999999999316,True
22,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
22,0.80-1.00,0.8,1.0,0.9,85,7,43.64144,43.5331,0.10834000000000543,True
23,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
23,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
23,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
23,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
23,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
23,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
23,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
23,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
23,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
23,0.40-0.50,0.4,0.5,0.45,205,100,41.96821,41.8131,0.15511000000000053,True
23,0.50-0.60,0.5,0.6,0.55,232,83,42.46907,42.3205,0.14856999999999942,True
23,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93252,42.7805,0.15201999999999316,True
23,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
23,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
24,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
24,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
24,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
24,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
24,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
24,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
24,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.90452,40.9018,0.002719999999996503,True
24,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
24,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
24,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
24,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
24,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
24,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
24,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
25,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
25,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
25,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
25,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
25,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
25,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
25,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,41.00668,40.9018,0.10488000000000142,True
25,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
25,0.35-0.40,0.35,0.4,0.375,98,66,41.43008,41.3794,0.050679999999999836,True
25,0.40-0.50,0.4,0.5,0.45,205,100,41.98525,41.8131,0.17215000000000202,True
25,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
25,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
25,0.70-0.80,0.7,0.8,0.75,95,47,43.33248,43.1675,0.1649799999999999,True
25,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
26,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
26,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
26,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
26,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
26,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
26,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
26,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
26,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
26,0.35-0.40,0.35,0.4,0.375,98,66,41.46707,41.3794,0.0876700000000028,True
26,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
26,0.50-0.60,0.5,0.6,0.55,232,83,42.47071,42.3205,0.15020999999999418,True
26,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93368,42.7805,0.15317999999999898,True
26,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
26,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
27,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
27,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
27,0.10-0.15,0.1,0.15,0.125,13,86,38.54264,38.802,-0.2593600000000009,True
27,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
27,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
27,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
27,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.99129,40.9018,0.08948999999999785,True
27,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22336,41.1012,0.12216000000000093,True
27,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
27,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
27,0.50-0.60,0.5,0.6,0.55,232,83,42.48074,42.3205,0.1602399999999946,True
27,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
27,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
27,0.80-1.00,0.8,1.0,0.9,85,7,43.68131,43.5331,0.14821000000000595,True
28,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
28,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
28,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
28,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
28,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
28,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
28,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
28,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
28,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
28,0.40-0.50,0.4,0.5,0.45,205,100,41.98288,41.8131,0.16978000000000293,True
28,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
28,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93625,42.7805,0.1557499999999976,True
28,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
28,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
29,0.00-0.05,0.0,0.05,0.025,106,646,36.00256,35.2665,0.7360600000000019,True
29,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
29,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
29,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
29,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
29,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
29,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
29,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20996,41.1012,0.10876000000000374,True
29,0.35-0.40,0.35,0.4,0.375,98,66,41.45703,41.3794,0.0776300000000063,True
29,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
29,0.50-0.60,0.5,0.6,0.55,232,83,42.47192,42.3205,0.15141999999999456,True
29,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93321,42.7805,0.152709999999999,True
29,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
29,0.80-1.00,0.8,1.0,0.9,85,7,43.64144,43.5331,0.10834000000000543,True
30,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
30,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
30,0.10-0.15,0.1,0.15,0.125,13,86,38.54264,38.802,-0.2593600000000009,True
30,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
30,0.20-0.25,0.2,0.25,0.225,52,140,40.24144,40.1351,0.10633999999999588,True
30,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
30,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.91041,40.9018,0.008609999999997342,True
30,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
30,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
30,0.40-0.50,0.4,0.5,0.45,205,100,42.00385,41.8131,0.1907500000000013,True
30,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
30,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
30,0.70-0.80,0.7,0.8,0.75,95,47,43.30297,43.1675,0.1354700000000051,True
30,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
31,0.00-0.05,0.0,0.05,0.025,106,646,36.04919,35.2665,0.7826900000000023,True
31,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
31,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
31,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
31,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
31,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
31,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
31,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
31,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
31,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
31,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
31,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
31,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
31,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
32,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
32,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
32,0.10-0.15,0.1,0.15,0.125,13,86,38.54264,38.802,-0.2593600000000009,True
32,0.15-0.20,0.15,0.2,0.175,20,123,39.8153,39.5427,0.27259999999999707,True
32,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
32,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
32,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
32,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
32,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
32,0.40-0.50,0.4,0.5,0.45,205,100,41.99425,41.8131,0.18115000000000236,True
32,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
32,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
32,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
32,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
33,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
33,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36177,37.1925,0.16926999999999737,True
33,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
33,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
33,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
33,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
33,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.91041,40.9018,0.008609999999997342,True
33,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22336,41.1012,0.12216000000000093,True
33,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
33,0.40-0.50,0.4,0.5,0.45,205,100,41.99291,41.8131,0.17981000000000336,True
33,0.50-0.60,0.5,0.6,0.55,232,83,42.48074,42.3205,0.1602399999999946,True
33,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
33,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
33,0.80-1.00,0.8,1.0,0.9,85,7,43.68131,43.5331,0.14821000000000595,True
34,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
34,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
34,0.10-0.15,0.1,0.15,0.125,13,86,38.89598,38.802,0.09398000000000195,True
34,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
34,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
34,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
34,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
34,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
34,0.35-0.40,0.35,0.4,0.375,98,66,41.44377,41.3794,0.06437000000000381,True
34,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
34,0.50-0.60,0.5,0.6,0.55,232,83,42.47573,42.3205,0.15522999999999598,True
34,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
34,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
34,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
35,0.00-0.05,0.0,0.05,0.025,106,646,35.99496,35.2665,0.7284599999999983,True
35,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
35,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
35,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
35,0.20-0.25,0.2,0.25,0.225,52,140,40.28881,40.1351,0.15370999999999668,True
35,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
35,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
35,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
35,0.35-0.40,0.35,0.4,0.375,98,66,41.46815,41.3794,0.08875000000000455,True
35,0.40-0.50,0.4,0.5,0.45,205,100,41.99333,41.8131,0.18023000000000167,True
35,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
35,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
35,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
35,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
36,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
36,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.34903,37.1925,0.1565299999999965,True
36,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
36,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
36,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
36,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
36,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
36,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
36,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
36,0.40-0.50,0.4,0.5,0.45,205,100,41.96487,41.8131,0.15176999999999907,True
36,0.50-0.60,0.5,0.6,0.55,232,83,42.4584,42.3205,0.1378999999999948,True
36,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93731,42.7805,0.156809999999993,True
36,0.70-0.80,0.7,0.8,0.75,95,47,43.33248,43.1675,0.1649799999999999,True
36,0.80-1.00,0.8,1.0,0.9,85,7,43.6954,43.5331,0.1623000000000019,True
37,0.00-0.05,0.0,0.05,0.025,106,646,35.88308,35.2665,0.616579999999999,True
37,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
37,0.10-0.15,0.1,0.15,0.125,13,86,39.29882,38.802,0.4968199999999996,True
37,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
37,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
37,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
37,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
37,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22336,41.1012,0.12216000000000093,True
37,0.35-0.40,0.35,0.4,0.375,98,66,41.45703,41.3794,0.0776300000000063,True
37,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
37,0.50-0.60,0.5,0.6,0.55,232,83,42.45177,42.3205,0.13127000000000066,True
37,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92854,42.7805,0.14803999999999462,True
37,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
37,0.80-1.00,0.8,1.0,0.9,85,7,43.6954,43.5331,0.1623000000000019,True
38,0.00-0.05,0.0,0.05,0.025,106,646,35.95132,35.2665,0.684820000000002,True
38,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
38,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
38,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
38,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
38,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
38,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
38,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
38,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
38,0.40-0.50,0.4,0.5,0.45,205,100,42.00385,41.8131,0.1907500000000013,True
38,0.50-0.60,0.5,0.6,0.55,232,83,42.47192,42.3205,0.15141999999999456,True
38,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
38,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
38,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
39,0.00-0.05,0.0,0.05,0.025,106,646,36.04309,35.2665,0.7765899999999988,True
39,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
39,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
39,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
39,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
39,0.25-0.28,0.25,0.28,0.265,38,72,40.59566,40.5139,0.08176000000000272,True
39,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
39,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20996,41.1012,0.10876000000000374,True
39,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
39,0.40-0.50,0.4,0.5,0.45,205,100,41.96879,41.8131,0.15568999999999988,True
39,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
39,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
39,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
39,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
40,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
40,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
40,0.10-0.15,0.1,0.15,0.125,13,86,39.29023,38.802,0.4882300000000015,True
40,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
40,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
40,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
