r_dimensionless,accumulation_A,transition_fraction,state,su_per_ly,effective_outward_speed_toy,escape_tendency_toy,cumulative_su_from_outer_radius
17.795459091818362,0.0031577780889657683,1.6120726856685822e-08,gas-like / normal,1.0061805590359345,0.9979495332065778,0.9999999838792731,2.2166603514706766
17.799409881976395,0.003156376431932081,1.6120320138679775e-08,gas-like / normal,1.006177807169576,0.9979504424163363,0.9999999838796798,2.2126851486568566
17.803360672134424,0.0031549757079309486,1.6119913701662255e-08,gas-like / normal,1.0061750571425774,0.9979513510216944,0.9999999838800863,2.2087099567114534
17.807311462292457,0.0031535759161344366,1.6119507545372337e-08,gas-like / normal,1.0061723089532986,0.9979522590231873,0.9999999838804925,2.204734775627196
17.81126225245049,0.0031521770557155332,1.6119101669549382e-08,gas-like / normal,1.0061695626001004,0.9979531664213496,0.9999999838808983,2.2007596053968306
17.81521304260852,0.0031507791258481442,1.6118696073933055e-08,gas-like / normal,1.0061668180813463,0.9979540732167159,0.999999983881304,2.19678444601311
17.819163832766552,0.0031493821257070867,1.6118290758263185e-08,gas-like / normal,1.0061640753954009,0.9979549794098194,0.9999999838817092,2.1928092974687834
17.823114622924585,0.003147986054468095,1.611788572228022e-08,gas-like / normal,1.0061613345406313,0.9979558850011936,0.9999999838821143,2.188834159756616
17.827065413082614,0.003146590911307819,1.611748096572457e-08,gas-like / normal,1.0061585955154058,0.9979567899913704,0.999999983882519,2.18485903286938
17.831016203240647,0.0031451966954038142,1.611707648833716e-08,gas-like / normal,1.0061558583180947,0.9979576943808823,0.9999999838829235,2.1808839167998437
17.83496699339868,0.0031438034059345535,1.611667228985917e-08,gas-like / normal,1.0061531229470704,0.9979585981702599,0.9999999838833277,2.176908811540792
17.83891778355671,0.0031424110420794167,1.6116268370032e-08,gas-like / normal,1.0061503894007071,0.9979595013600344,0.9999999838837317,2.1729337170850163
17.842868573714743,0.003141019603018691,1.6115864728597482e-08,gas-like / normal,1.0061476576773802,0.9979604039507357,0.9999999838841352,2.1689586334253037
17.846819363872772,0.0031396290879335724,1.6115461365297656e-08,gas-like / normal,1.0061449277754675,0.9979613059428933,0.9999999838845386,2.1649835605544623
17.850770154030805,0.0031382394960061616,1.6115058279874953e-08,gas-like / normal,1.0061421996933486,0.9979622073370361,0.9999999838849417,2.1610084984652924
17.854720944188838,0.003136850826419466,1.6114655472072007e-08,gas-like / normal,1.0061394734294047,0.9979631081336925,0.9999999838853445,2.1570334471506105
17.858671734346867,0.003135463078357395,1.6114252941631776e-08,gas-like / normal,1.0061367489820185,0.9979640083333904,0.9999999838857471,2.1530584066032405
17.8626225245049,0.00313407625100476,1.611385068829755e-08,gas-like / normal,1.0061340263495753,0.9979649079366566,0.9999999838861493,2.149083376816002
17.866573314662933,0.0031326903435472753,1.6113448711812876e-08,gas-like / normal,1.0061313055304617,0.997965806944018,0.9999999838865513,2.145108357781731
17.870524104820962,0.003131305355171555,1.6113047011921683e-08,gas-like / normal,1.0061285865230658,0.9979667053560007,0.999999983886953,2.14113334949327
17.874474894978995,0.00312992128506511,1.611264558836806e-08,gas-like / normal,1.006125869325778,0.9979676031731298,0.9999999838873544,2.137158351943457
17.878425685137028,0.00312853813241635,1.611224444089653e-08,gas-like / normal,1.0061231539369904,0.9979685003959303,0.9999999838877556,2.133183365125148
17.882376475295057,0.003127155896414584,1.6111843569251882e-08,gas-like / normal,1.0061204403550967,0.9979693970249267,0.9999999838881565,2.129208389031205
17.88632726545309,0.003125774576250011,1.6111442973179115e-08,gas-like / normal,1.0061177285784928,0.9979702930606423,0.999999983888557,2.125233423654484
17.89027805561112,0.0031243941711137273,1.6111042652423665e-08,gas-like / normal,1.0061150186055756,0.9979711885036004,0.9999999838889574,2.1212584689878646
17.894228845769153,0.0031230146801977214,1.6110642606731063e-08,gas-like / normal,1.0061123104347445,0.9979720833543237,0.9999999838893574,2.117283525024216
17.898179635927185,0.003121636102694873,1.6110242835847395e-08,gas-like / normal,1.0061096040644004,0.997972977613334,0.9999999838897572,2.1133085917564256
17.902130426085215,0.0031202584377989545,1.610984333951884e-08,gas-like / normal,1.0061068994929458,0.9979738712811528,0.9999999838901567,2.1093336691773863
17.906081216243248,0.0031188816847046237,1.610944411749201e-08,gas-like / normal,1.0061041967187856,0.9979747643583008,0.9999999838905559,2.1053587572799874
17.91003200640128,0.0031175058426074296,1.6109045169513567e-08,gas-like / normal,1.0061014957403258,0.9979756568452983,0.9999999838909548,2.1013838560571347
17.91398279655931,0.00311613091070381,1.6108646495330883e-08,gas-like / normal,1.0060987965559745,0.997976548742665,0.9999999838913535,2.097408965501741
17.917933586717343,0.0031147568881910817,1.61082480946912e-08,gas-like / normal,1.0060960991641412,0.9979774400509199,0.9999999838917519,2.0934340856067135
17.921884376875372,0.003113383774267453,1.610784996734226e-08,gas-like / normal,1.0060934035632378,0.9979783307705817,0.9999999838921501,2.0894592163649808
17.925835167033405,0.0031120115681320107,1.6107452113032178e-08,gas-like / normal,1.0060907097516774,0.9979792209021682,0.9999999838925479,2.0854843577694635
17.929785957191438,0.0031106402689847286,1.610705453150922e-08,gas-like / normal,1.0060880177278753,0.9979801104461969,0.9999999838929454,2.081509509813099
17.933736747349467,0.003109269876026459,1.610665722252187e-08,gas-like / normal,1.006085327490248,0.9979809994031847,0.9999999838933428,2.0775346724888304
17.9376875375075,0.003107900388458933,1.610626018581921e-08,gas-like / normal,1.0060826390372142,0.9979818877736477,0.9999999838937398,2.0735598457895974
17.941638327665533,0.0031065318054847614,1.610586342115025e-08,gas-like / normal,1.0060799523671942,0.9979827755581017,0.9999999838941366,2.0695850297083562
17.945589117823562,0.0031051641263074364,1.6105466928264496e-08,gas-like / normal,1.0060772674786103,0.9979836627570616,0.999999983894533,2.065610224238069
17.949539907981595,0.0031037973501313195,1.6105070706911768e-08,gas-like / normal,1.006074584369886,0.9979845493710422,0.9999999838949293,2.0616354293716936
17.95349069813963,0.003102431476161653,1.6104674756842043e-08,gas-like / normal,1.006071903039447,0.9979854354005575,0.9999999838953253,2.057660645102205
17.957441488297658,0.0031010665036045543,1.610427907780574e-08,gas-like / normal,1.0060692234857205,0.9979863208461207,0.9999999838957209,2.053685871422584
17.96139227845569,0.003099702431667007,1.6103883669553474e-08,gas-like / normal,1.0060665457071358,0.997987205708245,0.9999999838961163,2.0497111083258077
17.96534306861372,0.003098339259556874,1.6103488531836078e-08,gas-like / normal,1.0060638697021236,0.9979880899874424,0.9999999838965115,2.0457363558048725
17.969293858771753,0.003096976986482884,1.610309366440493e-08,gas-like / normal,1.0060611954691163,0.9979889736842249,0.9999999838969064,2.0417616138527674
17.973244648929786,0.003095615611654638,1.6102699067011333e-08,gas-like / normal,1.0060585230065482,0.9979898567991032,0.9999999838973009,2.0377868824624987
17.977195439087815,0.003094255134282605,1.6102304739407252e-08,gas-like / normal,1.0060558523128553,0.9979907393325885,0.9999999838976953,2.033812161627078
17.981146229245848,0.003092895553578119,1.610191068134458e-08,gas-like / normal,1.0060531833864754,0.9979916212851906,0.9999999838980893,2.029837451339513
17.98509701940388,0.003091536868753384,1.6101516892575807e-08,gas-like / normal,1.0060505162258477,0.9979925026574189,0.9999999838984831,2.025862751592828
17.98904780956191,0.0030901790790214666,1.610112337285353e-08,gas-like / normal,1.0060478508294137,0.9979933834497826,0.9999999838988767,2.0218880623800537
17.992998599719943,0.003088822183596296,1.6100730121930654e-08,gas-like / normal,1.006045187195616,0.99799426366279,0.9999999838992699,2.0179133836942156
17.996949389877976,0.0030874661816926666,1.6100337139560474e-08,gas-like / normal,1.0060425253228993,0.9979951432969485,0.9999999838996628,2.013938715528357
18.000900180036005,0.0030861110725262345,1.6099944425496427e-08,gas-like / normal,1.00603986520971,0.9979960223527661,0.9999999839000556,2.0099640578755267
18.00485097019404,0.0030847568553135133,1.6099551979492278e-08,gas-like / normal,1.006037206854496,0.9979969008307489,0.999999983900448,2.0059894107287692
