catalog,cid,z,mu_obs,muerr,weight,stam_mu_union,stam_mu_des,stam_mu_original,lcdm_mu,mu_cal_linear_z_to_union,resid_calibrated_to_STAM_union,resid_raw_to_STAM_union
DES,1878335,0.56371,42.52206,0.1391,51.682764986580565,42.405232113564935,42.52350571779594,42.41838482381569,42.5748768674697,42.3815267274238,-0.023705386141138263,0.11682788643506825
DES,1570024,0.55064,42.40742,0.1239,65.14144487633223,42.34341902496377,42.46227038755896,42.3566375591628,42.513328773990885,42.26772775959574,-0.07569126536802884,0.06400097503622959
DES,1264963,0.55214,42.62838,0.2216,20.363878064356374,42.350576943913445,42.469361712477706,42.36378789027042,42.5204616300132,42.48859123715826,0.13801429324481518,0.27780305608655453
DES,1330903,0.56429,42.70695,0.1447,47.75984820009848,42.40794644164184,42.52619453718674,42.42109624604842,42.57757701588042,42.56637940541463,0.15843296377278904,0.2990035583581587
DES,1504096,0.50582,42.42192,0.2296,18.96951523024439,42.12135465530042,42.24223089177557,42.134804005695244,42.291347199965415,42.28511185002778,0.16375719472735994,0.30056534469957796
DES,1258289,0.50509,42.2105,0.2031,24.242653445693183,42.117598944353475,42.23850873203876,42.131052120870635,42.28758181845543,42.073738824280696,-0.04386012007277884,0.09290105564652862
DES,1264631,0.55299,42.20844,0.178,31.561671506122966,42.35462565879749,42.47337272386808,42.3678323092429,42.52449552228748,42.06859654111035,-0.2860291176871357,-0.14618565879748502
DES,1251126,0.59788,42.74016,0.122,67.18624025799517,42.561195612469334,42.67798494714292,42.57417929117661,42.72966531239043,42.5974279462979,0.03623233382856483,0.17896438753066946
DES,1320278,0.57508,42.48339,0.1944,26.461074700672327,42.45800957090135,42.57578511578059,42.471105549757524,42.62733947796991,42.34212508734766,-0.11588448355369252,0.025380429098646573
DES,1645195,0.5258,42.40356,0.1332,56.36266897528158,42.22236701417288,42.34233213506617,42.23571248253364,42.39248478299284,42.26546617116049,0.04309915698760847,0.18119298582711707
DES,1263579,0.56161,42.67654,0.2193,20.79326730639233,42.39538421710694,42.513750272530544,42.408547459269236,42.5650786036727,42.536141858836274,0.14075764172933702,0.281155782893066
DES,1323349,0.50491,42.41873,0.1773,31.811381412418967,42.116672154864204,42.23759021831404,42.13012627514338,42.28665258844015,42.28198040697319,0.1653082521089857,0.30205784513579204
DES,1299439,0.59158,42.86835,0.1595,39.30778982124782,42.53302615775448,42.65008634230088,42.546040673743065,42.70176349987955,42.72602334053533,0.1929971827808501,0.33532384224552203
DES,1316989,0.55343,42.21046,0.2052,23.748997792293167,42.35671935713417,42.47544691450467,42.36992378491085,42.52658137184072,42.07058822786202,-0.28613112927214956,-0.14625935713416993
DES,1293006,0.50436,42.18793,0.2015,24.62917695447912,42.113838520680865,42.23478187821168,42.12729552549793,42.28381135969639,42.051215798533605,-0.06262272214726039,0.07409147931913651
DES,1514059,0.52427,42.80514,0.2571,15.12849920295502,42.21475043967976,42.334784844653946,42.22810380619899,42.38486800842781,42.66714462404673,0.4523941843669661,0.59038956032024
DES,1258433,0.61445,43.08686,0.2462,16.49771902536755,42.63408917499803,42.7501720802423,42.64699244008249,42.801748655834416,42.94306169510515,0.30897252010711895,0.45277082500196997
DES,1284567,0.65483,42.79729,0.15,44.44444444444444,42.80492446198717,42.9193211224451,42.81763587370115,42.969991892532036,42.65089331108806,-0.15403115089910813,-0.007634461987173324
DES,1316461,0.60984,42.5769,0.1908,27.46902592636543,42.61397992927547,42.730258513102704,42.626905466342464,42.78188009330578,42.43339834072969,-0.18058158854578465,-0.0370799292754711
DES,1296919,0.67698,43.11889,0.2062,23.519207195748482,42.89485097889899,43.00834331541339,42.907459555069536,43.05814431194727,42.97106799642787,0.07621701752888299,0.2240390211010137
DES,1370898,0.65069,43.15962,0.169,35.012779664577565,42.787829817092216,42.90239710373277,42.80056063588459,42.95320184904631,43.01348971301552,0.22565989592330027,0.3717901829077803
DES,1315570,0.61273,42.81293,0.128,61.03515625,42.626601529418735,42.74275736563618,42.63951309524134,42.7943521721695,42.6692423741668,0.042640844748063955,0.186328470581266
DES,1251022,0.68428,42.91859,0.1182,71.5756081779427,42.92393975321592,43.03713717578672,42.936514801341204,43.08659630293437,42.77029825389878,-0.1536414993171391,-0.005349753215917019
DES,1904061,0.62336,42.88673,0.1476,45.90154302627037,42.67259222317785,42.788298790623735,42.68545265878923,42.83975374204499,42.74235835182649,0.06976612864863796,0.21413777682214885
DES,1296793,0.64392,42.96751,0.1528,42.83051451440476,42.75967463091966,42.87452203634928,42.77243731344643,42.92552602967908,42.82181535095003,0.062140720030370744,0.2078353690803354
DES,1279714,0.69938,43.57289,0.2763,13.09900265503685,42.98328228430651,43.095874518593,42.99578854269272,43.14454217950575,43.42362659469477,0.44034431038825517,0.5896077156934894
DES,1916193,0.62565,42.90373,0.216,21.433470507544584,42.68241199713914,42.79802223421656,42.69526147084071,42.84943862879551,42.7592109942386,0.07679899709945914,0.2213180028608619
DES,1315832,0.6291,42.85659,0.2075,23.225431847873423,42.69714812352983,42.81261353661212,42.70998111780254,42.86396626399829,42.711848992632376,0.014700869102547642,0.1594418764701686
DES,1674022,0.60262,42.53555,0.1635,37.407999700736,42.58222245788242,42.69880883528853,42.595183031371896,42.75047599370539,42.392512935395445,-0.1897095224869787,-0.04667245788242269
DES,1263852,0.66083,42.98736,0.2043,23.95870094965103,42.8295365436127,42.94368682003889,42.8422199339102,42.99414726746596,42.84057722133812,0.011040677725425496,0.15782345638730533
DES,1311631,0.64039,43.19782,0.1747,32.76530311673393,42.744893694091225,42.85988770264953,42.757673054292354,42.91098572732188,43.05235250041958,0.30745880632835565,0.45292630590877536
DES,1310073,0.62703,42.89849,0.1438,48.359547432011304,42.68831476221881,42.80386702611439,42.701157639072555,42.855258756675354,42.75388219359611,0.06556743137730336,0.2101752377811934
DES,1333248,0.69395,42.90746,0.1419,49.6632582772511,42.962068991129485,43.074878106019014,42.97459989965877,43.12384332018849,42.75854600591846,-0.2035229852110234,-0.05460899112948425
DES,1331883,0.61882,42.94493,0.2316,18.643304369095667,42.653032645872756,42.768930666935944,42.66591486921907,42.82045326163261,42.800850493070605,0.14781784719784952,0.2918973541272436
DES,1250397,0.64304,42.83351,0.1294,59.72160178113707,42.75599634773565,42.87088026512396,42.768763183795045,42.92190833537543,42.68787197744669,-0.06812437028896312,0.07751365226434359
DES,1336953,0.60013,42.70069,0.1976,25.610975429854612,42.57119445913495,42.68788736528286,42.58416715991301,42.73956312420171,42.55781316264167,-0.013381296493278683,0.12949554086505088
DES,1528034,0.6389,42.93321,0.1807,30.625535755466124,42.73863383529121,42.85368983690971,42.75142024816638,42.90482550730263,42.78783837937415,0.04920454408294006,0.19457616470879202
DES,1642138,0.65971,43.01035,0.149,45.04301608035674,42.82495678265927,42.93915297015528,42.837645394239054,42.989654120399244,42.86363929142478,0.03868250876551116,0.18539321734073155
DES,1290593,0.67528,43.16126,0.2832,12.468479683360464,42.88803860676488,43.00159984265021,42.900655016518066,43.051476576745266,43.01354738852368,0.12550878175880342,0.2732213932351186
DES,1281135,0.65195,42.53804,0.1388,51.9064189553937,42.79304232762159,42.907557630684764,42.80576723364154,42.95832257027878,42.391828634168036,-0.4012136934535562,-0.2550023276215896
DES,1300590,0.65633,42.77199,0.1199,69.56033002202975,42.81109544160704,42.92543040637533,42.82379983636558,42.97605038137973,42.62549678865058,-0.1855986529564575,-0.03910544160703466
DES,1260954,0.69873,43.06474,0.1572,40.46643228509087,42.980750322635814,43.09336847473095,42.99325952666484,43.14207251267257,42.91551842108434,-0.06523190155147063,0.08398967736418683
DES,1900801,0.63579,44.55917,296.596,1.1367616680879349e-05,42.72552769459348,42.840713306771804,42.73832885326068,42.89192362135334,44.4139985025612,1.6884708079677182,1.8336423054065207
DES,1645208,0.69516,43.15819,0.1696,34.765485938056244,42.966808251486164,43.07956896521488,42.979333658663336,43.128469122947024,43.00919814448556,0.04238989299939533,0.19138174851383383
DES,1588019,0.68766,42.94386,0.1563,40.93379817754544,42.937318991470455,43.05038038345701,42.94987857597124,43.0996721515088,42.79535075667298,-0.14196823479747422,0.006541008529545422
DES,1296781,0.61378,43.30679,173.2456,3.33177429403782e-05,42.631174611607165,42.74728591511528,42.64408110884937,42.7988697954862,43.16303480846056,0.531860196853394,0.6756153883928349
DES,1370308,0.62863,42.98062,0.225,19.753086419753085,42.695144663259086,42.81062978463024,42.70797990006801,42.86199157876791,42.835909236329464,0.1407645730703777,0.28547533674091596
DES,1920457,0.65573,43.07736,0.1399,51.09337262754312,42.80862849362781,42.922988128682775,42.82133569423867,42.9736285650732,42.93090539762557,0.12227690399776492,0.2687315063721911
DES,1317496,0.64429,43.22859,0.2012,24.70267856084171,42.7612199010381,42.87605196177981,42.77398083800014,42.927045706144106,43.08287154208212,0.32165164104401356,0.46737009896189363
DES,1332632,0.6232,42.58487,0.1601,39.01371761325,42.67190497323775,42.78761827719141,42.68476617544585,42.83907581165124,42.44050864755316,-0.23139632568459234,-0.08703497323774911
DES,1531078,0.67713,43.29721,0.1426,49.17687742564948,42.895451371702364,43.0089376328751,42.90805925714146,43.05873187605472,43.14937834418412,0.2539269724817572,0.4017586282976353
DES,1564017,0.65792,43.04337,0.1608,38.674785277592136,42.81762357115954,42.9318932111277,42.83032053639856,42.98245804117818,42.896774474866845,0.07915090370730837,0.22574642884046625
DES,1329365,0.61101,42.93007,0.1545,41.89315151705575,42.61909586886688,42.73532472777714,42.63201574611434,42.78693605300798,42.78649305322845,0.16739718436156892,0.310974131133122
DES,1318847,0.65992,43.05109,0.1537,42.33038953694363,42.82581599212074,42.940003568477636,42.83850362438267,42.99049713722239,42.904365778283534,0.07854978616279595,0.2252740078792641
DES,1294667,0.62818,42.87617,0.2031,24.242653445693183,42.693225256679995,42.80872925399644,42.70606264133261,42.860099612979596,42.731488193060706,0.03826293638071121,0.18294474332000732
DES,1904352,0.64337,43.1229,0.2438,16.824129300836294,42.75737620700309,42.872246429686,42.77014148517097,42.92326552048991,42.977240742510446,0.21986453550735519,0.3655237929969104
DES,1812092,0.6187,42.20088,0.3991,6.278220207443697,42.65251398970593,42.76841707981416,42.665396789941,42.819941303103846,42.056808214865605,-0.5957057748403258,-0.4516339897059325
DES,1391191,0.65069,43.3449,0.1943,26.488319048624344,42.787829817092216,42.90239710373277,42.80056063588459,42.95320184904631,43.19876971301552,0.41093989592330615,0.5570701829077862
DES,1334686,0.65904,42.93731,0.1523,43.112200795937454,42.82221393677172,42.93643760658815,42.834905673852646,42.98696279015171,42.790642404780186,-0.03157153199153129,0.11509606322827892
DES,1899158,0.64747,42.76015,0.1633,37.499685940130256,42.77446974643046,42.889170094708064,42.78721570063535,42.940072693206815,42.61422691451465,-0.16024283191580935,-0.01431974643045919
DES,1252917,0.69277,43.12737,0.2459,16.537998283686537,42.9574404690893,43.07029682515531,42.96997674722986,43.119324789796146,42.97853193690262,0.02109146781332072,0.16992953091070007
DES,1300084,0.61843,43.07014,0.2492,16.10289362557294,42.65134669859458,42.767261195675886,42.66423079701828,42.81878905306815,42.92608558890436,0.27473889030977716,0.41879330140542237
DES,1546021,0.63706,42.5523,0.1894,27.876615868038787,42.73088631825087,42.846018967376835,42.74368145121791,42.897199443939385,42.4070467802308,-0.32383953802006715,-0.1785863182508649
DES,1258249,0.62104,42.88673,0.195,26.298487836949374,42.662612299826,42.77841662348715,42.67548386004195,42.829907607209506,42.742507639863135,0.07989534003713317,0.22411770017399846
DES,1261191,0.66147,42.92792,0.0409,597.7965220198349,42.83215058192952,42.94627464003315,42.84483099056599,42.99671153270165,42.781096038431464,-0.05105454349805427,0.095769418070482
DES,1262803,0.61343,43.09117,0.23,18.90359168241966,42.629650995466946,42.74577713941605,42.64255918179373,42.79736473269377,42.94743733036263,0.3177863348956862,0.46151900453305217
DES,1261144,0.61069,42.69645,0.1609,38.62672714582092,42.61769747147713,42.73393992613799,42.630618896216916,42.78555413520148,42.552893644681774,-0.06480382679535523,0.07875252852286962
DES,1430255,0.65806,42.82157,0.1541,42.110919319268575,42.81819773082283,42.932461622498124,42.830894042306554,42.983021532966724,42.674965466106016,-0.14323226471681494,0.0033722691771700397
DES,1259667,0.65871,43.30961,0.194,26.57030502710171,42.820862109477005,42.93509932022545,42.83355538654992,42.985636254184556,43.16296363971644,0.34210153023943235,0.48874789052299406
DES,1340460,0.63779,42.93931,0.1648,36.82015270053728,42.73396234485548,42.849064572695625,42.746754016797915,42.90022749578496,42.794009805977886,0.06004746112240866,0.20534765514452147
DES,1839117,0.60674,42.72056,0.1509,43.91587299705192,42.60038412194419,42.71679466154258,42.61332467911747,42.76843955492275,42.577257820433815,-0.023126301510373537,0.12017587805581087
DES,1335387,0.60582,42.6403,0.148,45.65376186997809,42.59633778820826,42.7127875465373,42.60928280968099,42.764438276980805,42.497057020862144,-0.0992807673461158,0.043962211791743755
DES,1249342,0.65098,42.63731,0.1312,58.09414039262343,42.789030283866666,42.90358560185135,42.80175974129608,42.95438126088325,42.49116105201094,-0.2978692318557279,-0.15172028386666625
DES,1310304,0.66881,43.16653,0.1467,46.466479778484995,42.86197734473244,42.97580157051969,42.8746236574099,43.02595302261014,43.01923372197071,0.15725637723826935,0.3045526552675639
DES,1257216,0.65434,42.93368,0.1345,55.27839582095327,42.802905997856456,42.91732282667326,42.81561970345581,42.968009930701605,42.78731484175098,-0.015591156105479342,0.1307740021435464
DES,1431118,0.62468,42.92618,0.3017,10.986247525210416,42.67825628730388,42.793907308481586,42.69111040197765,42.84534039682247,42.781723412081504,0.1034671247776231,0.2479237126961209
DES,1644061,0.61287,42.50418,0.2021,24.483154487970324,42.62721166112363,42.74336155767246,42.64012255090551,42.79495494423041,42.36048336540596,-0.26672829571766954,-0.12303166112363328
DES,1876304,0.68233,43.52016,0.1734,33.25843533695451,42.916195389668175,43.029471440456845,42.92877937644876,43.079024519207074,43.371993733067505,0.45579834339933,0.6039646103318219
DES,1900124,0.68533,43.37393,0.1532,42.60714845693951,42.928102028047576,43.04125715755322,42.94067226830856,43.09066490562873,43.22557068819254,0.29746866014496476,0.44582797195242563
DES,1945100,0.6646,43.52627,222.1539,2.0262457469779194e-05,42.84490391736425,42.95889992481294,42.857569763984884,43.00921852969885,43.37924462827858,0.5343407109143286,0.6813660826357477
DES,1255423,0.66681,42.74467,0.1205,68.86933764914517,42.85387789695446,42.96778366461682,42.86653348189654,43.018015671527074,42.597502418554015,-0.25637547840044306,-0.10920789695445876
DES,1442085,0.63355,43.06881,0.1873,28.505223154564725,42.71605394331709,42.83133308953406,42.728865743835456,42.88259385830513,42.92378264273451,0.2077286994174159,0.35275605668290666
DES,1305946,0.64663,43.08081,0.1812,30.456753846078875,42.77097519208432,42.885710302952745,42.78372510057824,42.93663750951934,42.93494096707964,0.16396577499531872,0.30983480791567786
DES,1641368,0.60706,43.00297,0.2155,21.53304514941242,42.601790310411076,42.7181872149048,42.614729315506224,42.76982996174653,42.859647228980485,0.2578569185694093,0.4011796895889219
DES,1286337,0.66296,42.74686,0.1906,27.526703655215925,42.83822805372538,42.952291118941964,42.850901526110405,43.002672341159766,42.599940159476894,-0.2382878942484865,-0.09136805372538248
DES,1433108,0.68283,43.29628,0.1576,40.26127960009277,42.91818291574131,43.03143879503466,42.930764609347776,43.08096796566876,43.14808155892169,0.2298986431803769,0.37809708425869104
DES,1298763,0.6096,43.03339,0.2105,22.568141682793488,42.61292946704704,42.72921825611783,42.62585616571563,42.78084184145325,42.88990378431968,0.2769743172726393,0.4204605329529585
DES,1928108,0.6508,43.88382,269.5857,1.3759615458538236e-05,42.78828522025209,42.90284796676319,42.80101552263113,42.95364927086302,43.73768263470344,0.9493974144513473,1.0955347797479078
DES,1305687,0.6274,43.23335,0.1534,42.49612010423448,42.689895499732586,42.80543222997906,42.70273660901762,42.85681716555109,43.088718384728196,0.39882288499561014,0.5434545002674156
DES,1575019,0.65214,42.80971,0.1503,44.26719858132483,42.793827595703206,42.90833506406673,42.806551610591136,42.959093927493925,42.66348640799262,-0.13034118771058445,0.015882404296796437
DES,1271436,0.79511,43.33284,0.1637,37.31664930820529,43.33609338359123,43.44499453460922,43.34818045651427,43.48619866466814,43.1774165327345,-0.158676850856736,-0.0032533835912360587
DES,1297070,0.73069,43.05247,0.168,35.43083900226757,43.10294418424071,43.21430195283647,43.115310177690645,43.26097906936643,42.90119184968301,-0.20175233455770325,-0.050474184240712816
DES,1692030,0.73802,42.96655,0.2004,24.90029920199521,43.13032935882307,43.24140202729835,43.142662968100936,43.28754744359757,42.81480017670516,-0.31552918211790626,-0.1637793588230707
DES,1317372,0.74393,43.2347,0.1831,29.827943473660877,43.15224226197064,43.2630861222424,43.164549883932054,43.308785229782245,43.08256987830147,-0.06967238366917172,0.08245773802935474
DES,1894320,0.7188,43.29152,0.166,36.28973726230222,43.058023909265145,43.1698472652824,43.07044279632129,43.21733454124501,43.1410069508708,0.08298304160565806,0.2334960907348531
DES,1331887,0.78398,43.2028,0.1916,27.24011837465841,43.29697988706582,43.40629769701597,43.309114247097895,43.44857251945595,43.04809272922064,-0.248887157845175,-0.09417988706581326
DES,1304841,0.74126,43.48113,0.1829,29.893212477068168,43.14236082982424,43.253307943426094,43.15468017867376,43.299210616110614,43.3291716882402,0.18681085841596,0.3387691701757589
DES,1330403,0.7765,43.29712,0.1202,69.21354038333227,43.270429448110505,43.380029073196454,43.282595796231995,43.42299500010185,43.14289405444222,-0.12753539366828193,0.02669055188949443
DES,1833468,0.78375,43.54682,0.4519,4.8968332717883,43.29616668700808,43.405493140794206,43.30830202812437,43.447789557309605,43.392127529327716,0.09596084231963431,0.25065331299191485
DES,1250454,0.78734,43.57536,0.136,54.06574394463667,43.308836801492774,43.418028491962495,43.32095684722877,43.459985385785814,43.42043651896068,0.11159971746790376,0.2665231985072296
DES,1898252,0.74571,43.16479,0.1228,66.31370094112404,43.158813231743025,43.2695883631884,43.17111304817444,43.31514999958827,43.01254533834233,-0.14626789340069735,0.00597676825697846
DES,1700109,0.74119,43.5003,0.2446,16.71425772984277,43.14210136129649,43.253051184502866,43.15442101789314,43.29895915141011,43.34834619262062,0.20624483132412763,0.358198638703513
DES,1331993,0.71961,43.27996,0.1991,25.226527914036065,43.061103984014764,43.17289549856304,43.07351925336316,43.22032966283618,43.12939482875456,0.06829084473979918,0.21885601598523863
DES,1263139,0.72737,43.42614,0.1679,35.47305626275035,43.09046393908245,43.201951321219454,43.102844656421354,43.24886121523697,43.2750754860113,0.18461154692885628,0.33567606091754953
DES,1302705,0.79229,43.39748,0.1293,59.814014303923386,43.326227094003656,43.43523351281753,43.33832611313247,43.47671366433498,43.24223799491698,-0.08398909908667918,0.07125290599634582
DES,1337549,0.74877,43.45196,0.1508,43.974136172069045,43.17007845703711,43.28073563571247,43.18236487808768,43.32605766898743,43.29951843256986,0.12943997553275466,0.2818815429628927
DES,1323740,0.77137,43.25245,0.1765,32.10041008273881,43.25209536737543,43.361889111062645,43.2642837515257,43.405315577991175,43.09855416117843,-0.15354120619700495,0.0003546326245711384
DES,1338665,0.72062,43.30862,0.2018,24.556002911359705,43.06494045805864,43.176692294445914,43.07735121938966,43.224059804056594,43.157989836979986,0.0930493789213429,0.24367954194135422
DES,1297490,0.73677,43.19219,0.2383,17.609698294800083,43.125675637960896,43.2367968218318,43.13801475777678,43.283034628870766,43.040520612069734,-0.08515502589116153,0.06651436203910066
DES,1330350,0.76303,43.38159,0.1797,30.967335963698847,43.22206821468548,43.33217901520849,43.23429259436912,43.3763305265267,43.228230825930844,0.006162611245365213,0.15952178531452432
DES,1861451,0.78049,43.1707,0.1443,48.02499604994407,43.28461876197893,43.39406787993767,43.296768025977286,43.43666803148829,43.01621730475851,-0.2684014572204205,-0.1139187619789368
DES,1280807,0.73899,43.33248,0.2026,24.362458815263373,43.13393605244357,43.24497110216052,43.146265388934395,43.29104433892595,43.180667758862256,0.04673170641868296,0.19854394755642346
DES,1335259,0.72701,43.50631,0.2041,24.005678783372993,43.08910776218985,43.200609216945864,43.10149007820243,43.247544048119956,43.3552686513963,0.26616088920645353,0.41720223781015164
DES,1314296,0.70426,43.20803,0.1571,40.517965463296605,43.002227947845626,43.11462597961088,43.01471213547837,43.16301399254823,43.05845257503149,0.05622462718586263,0.2058020521543753
DES,1264689,0.73162,43.24328,0.2076,23.203062061694155,43.106431547163496,43.2177530623803,43.11879342242753,43.26436406973053,43.09194200577176,-0.01448954139173253,0.13684845283650304
DES,1301142,0.71139,43.15216,0.137,53.279343598486854,43.029709521636114,43.1418250124874,43.042161602146344,43.189783862347554,43.00212377171198,-0.027585749924135428,0.12245047836388778
DES,1576034,0.76675,43.62563,0.1375,52.89256198347107,43.23549568250512,43.34546483600657,43.247703980394995,43.389296591160075,43.472031450285876,0.23653576778075802,0.3901343174948835
DES,1303257,0.77159,43.61245,0.264,14.348025711662073,43.25288373308945,43.362669137888204,43.26507117058673,43.40607608086627,43.458540004554266,0.20565627146481802,0.35956626691055504
DES,1770254,0.7348,43.22861,0.2379,17.668965222352444,43.1183277928259,43.22952552306921,43.13067560725217,43.27590750729537,43.077067378204305,-0.04126041462159691,0.11028220717410164
DES,1617030,0.73615,43.19871,0.2303,18.85437428082346,43.12336491305648,43.23451017629454,43.13570676792652,43.280793547935794,43.04708050801056,-0.07628440504591794,0.07534508694352127
DES,1309376,0.74009,43.42073,0.1588,39.65509583843562,43.138021273773305,43.24901369387092,43.150345768416344,43.2950045666104,43.26884697574143,0.13082570196812782,0.2827087262266943
DES,1312818,0.72292,43.31795,0.1427,49.10797813123518,43.07366001071773,43.18532159593616,43.086060518472536,43.23253554634201,43.16717183590918,0.09351182519144885,0.2442899892822723
DES,1250980,0.81967,43.7722,0.1858,28.967337588828343,43.420797221086715,43.528790097910566,43.432781240785175,43.567457474228576,43.61519613869142,0.19439891760470118,0.35140277891328253
DES,1826039,0.83916,43.5568,0.2421,17.061233278072,43.48650862725945,43.59379144122427,43.49841210949742,43.63028140496612,43.39854199048704,-0.08796663677240701,0.07029137274055586
DES,1309509,0.96296,44.11193,0.212,22.249911000356,43.87634141875961,43.97932325686459,43.887757570163515,43.99894432912383,43.94570567197997,0.06936425322036399,0.2355885812403926
DES,1255824,0.81852,43.47335,0.2312,18.707869877036913,43.4168790393625,43.524914107010936,43.428867845205815,43.56370548904473,43.31642013922683,-0.1004589001356706,0.056470960637504675
DES,1250803,0.96329,44.13386,0.2209,20.49314289192265,43.877323023147525,43.98029385749611,43.88873792884576,43.99986359887972,43.96761443704372,0.0902914138961961,0.25653697685247323
DES,1339246,0.95791,44.56228,0.266,14.133077053536093,43.86128473507387,43.96443525790081,43.87271998352226,43.984837959387804,44.39638063085284,0.5350958957789658,0.700995264926128
DES,1385052,0.80106,43.56228,0.1572,40.46643228509087,43.356814192886716,43.46549390215213,43.36887613739984,43.506105210766755,43.40647366039914,0.04965946751242711,0.20546580711328488
DES,1817265,0.87998,44.24023,0.691,2.094324172061297,43.620082395568645,43.725907901310016,43.63182065865232,43.757392359654425,44.07934529322162,0.4592628976529767,0.6201476044313523
DES,1299327,0.98158,43.88271,0.1318,57.56641437226128,43.93129362852176,44.03365824397976,43.94263991445816,44.050335033107814,43.71528750678933,-0.21600612173242695,-0.04858362852175446
DES,1912066,0.87344,43.6187,0.1963,25.951316886599752,43.599036433244706,43.7050927526752,43.61080085777712,43.73741825775463,43.45823613104905,-0.14080030219565742,0.01966356675529113
DES,1256028,0.95521,43.94157,0.2143,21.774874364418636,43.85320740305967,43.95644834071073,43.864652888044304,43.9772659311599,43.77584437124031,-0.07736303181935966,0.08836259694032833
DES,1456020,0.88189,43.87985,0.2923,11.70421711135474,43.62620409815429,43.7319623844707,43.63793474275336,43.76319848243246,43.71884238798456,0.09263828983026912,0.253645901845708
DES,1338749,0.85806,43.42559,0.2511,15.860123858051258,43.549017108475674,43.65562021757587,43.56084351841768,43.689865570921945,43.26611580777473,-0.2829013007009422,-0.12342710847567417
DES,1250858,0.85707,43.69555,0.2935,11.608705368155581,43.54577169450766,43.65241019332633,43.557602116791244,43.68677629323466,43.53613951258347,-0.009632181924189354,0.14977830549234028
DES,1341227,0.83036,43.41606,0.1466,46.52989359543932,43.45699969276275,43.56460194987707,43.46893940431224,43.60209262655323,43.25836825545361,-0.1986314373091389,-0.040939692762748336
DES,1339176,0.92537,44.62596,0.341,8.599857242369774,43.76264287825459,43.86689372838775,43.77420272865224,43.89215323381839,44.46215452426333,0.6995116460087445,0.8633171217454105
DES,1341271,0.82584,43.55253,0.2217,20.34551154617953,43.44174049238539,43.549507567895546,43.45369889848929,43.58750104171772,43.3951291097319,-0.04661138265349507,0.11078950761460504
DES,1253972,0.84019,43.26195,257.0256,1.5137258822588608e-05,43.489945489398536,43.59719103796813,43.501844745528345,43.633562006500306,43.10362571174663,-0.38631977765190584,-0.22799548939853764
DES,1293832,0.81325,43.34781,0.1574,40.36366043505567,43.39886407249138,43.50709290671088,43.410874860354696,43.54644607255956,43.191219254723855,-0.2076448177675232,-0.05105407249137528
DES,1280113,0.8086,43.79852,0.1691,34.971381170219345,43.38288673005607,43.49128711302775,43.39491698087066,43.53112706173134,43.64222847428006,0.25934174422398826,0.4156332699439318
DES,1252918,0.83583,43.68398,0.1535,42.44076860231939,43.47537290659662,43.58277637739155,43.48729007244778,43.61964838743201,43.52593627029825,0.0505633637016345,0.2086070934033799
DES,1295527,0.88491,43.55987,0.2039,24.052794922743626,43.63586079560602,43.74151297192042,43.64757941438349,43.77235387230877,43.398668056143755,-0.23719273946226593,-0.07599079560602462
DES,1262782,0.94444,43.77582,0.2108,22.503951693917454,43.82079677781404,43.92439995310211,43.83228327821263,43.94685134513895,43.61078740234145,-0.21000937547258758,-0.04497677781403553
DES,1315974,0.81174,43.55813,0.2209,20.49314289192265,43.39368418181711,43.501968663691606,43.40570128299929,43.54148082297985,43.40163642064425,0.007952238827144242,0.16444581818289095
DES,1600036,0.81396,43.61778,0.1746,32.802845712471246,43.40129685263946,43.509499541173604,43.413304674280894,43.548777643762996,43.46114356743678,0.059846714797316736,0.21648314736054175
DES,1551108,0.86647,44.1604,0.2643,14.315472061996303,43.57646071516588,43.682764135233796,43.588253149914934,43.715969869794336,44.000384638641904,0.4239239234760248,0.5839392848341234
DES,1258529,0.82394,43.78838,0.2611,14.668518616037003,43.43530525184442,43.54314176028244,43.44727153376651,43.581344293212844,43.63110137148605,0.1957961196416278,0.3530747481555778
DES,1371111,0.88352,43.66049,0.1503,44.26719858132483,43.631419593901654,43.73712058246052,43.64314374467862,43.76814375830032,43.49937750026916,-0.1320420936324922,0.029070406098348656
DES,1435094,1.017,43.92261,0.1354,54.54597025280967,44.03346857300338,44.1346792700098,44.044684290333734,44.14549523034573,43.75290829029886,-0.2805602827045206,-0.11085857300338375
DES,1255169,1.0468,43.91152,0.133,56.53230821414437,44.1171586753483,44.21741850856597,44.12826684642411,44.223054113872195,43.739900711207504,-0.3772579641407958,-0.20563867534829683
DES,1901375,1.03222,44.28814,0.1421,49.523558604445924,44.07646386887869,44.1771866803765,44.0876243993141,44.185384342886266,44.11745890929985,0.040995040421158535,0.21167613112130823
DES,1430116,1.02144,44.16439,0.178,31.561671506122966,44.04606631608636,44.14713419874788,44.05726587791402,44.15719238169203,43.994402583883904,-0.05166373220245646,0.11832368391363701
