z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance
0.08605105105105106,1279.7353881098734,37.96847152233142,357.75553003098753,1166.842477412749,1232.0812746592787,37.88606741051326,65.23879724652966,0.052950076093454854,0.9470499239065452,1241.2381986682606,37.90214628661964,74.39572125551149,0.05993669976909473,0.9400633002309052,1316.4511284273267,38.02989433028953,149.60865101457762,0.11364542730371217,0.8863545726962878,0.9117841768337255,0.9627625258367059
0.08855255255255255,1319.1884464162213,38.034404820026325,368.29185353946866,1201.2073685002283,1269.3805570374852,37.95082983467244,68.17318853725692,0.053705871071762244,0.9462941289282377,1278.8036725557843,37.96688999892241,77.59630405555595,0.06067882484296746,0.9393211751570325,1356.2030399518876,38.094494192334615,154.9956714516593,0.11428647988958783,0.8857135201104122,0.9105654099408567,0.9622435372944276
0.09105405405405406,1358.7644112802818,38.09859144132208,378.83588223369327,1235.597390542416,1306.763609264719,38.01385578345709,71.16621872230303,0.054459902477959544,0.9455400975220405,1316.4529162923352,38.02989727935221,80.85552574991925,0.06141923098749416,0.9385807690125059,1396.0387213254758,38.157357946199454,160.4413307830598,0.11492613230006114,0.8850738676999389,0.9093536600492701,0.9617293464681154
0.09355555555555556,1398.462933318061,38.1611254235015,389.3876161136613,1270.0125435393115,1344.23043134098,38.075239239459,74.21788780166844,0.05521217647753296,0.944787823522467,1354.1859298779134,38.091262110349334,84.17338633860186,0.06215792416790988,0.9378420758320901,1435.9581725480912,38.21857957323268,165.94562900877963,0.11556438911748455,0.8844356108825154,0.9081488778011572,0.9612199217548038
0.09605705705705705,1438.2836635648152,38.22209336293529,399.9470551793727,1304.452827490915,1381.7810232662682,38.13506674469093,77.32819577535315,0.055962699207262205,0.9440373007927378,1392.0027133125186,38.15107103377569,87.54988582160354,0.06289491032187931,0.9371050896781207,1475.9613936197336,38.278245614209474,171.50856612881853,0.11620125490423631,0.8837987450957637,0.9069510142789234,0.9607152318211666
0.09855855855855856,1478.2262534822155,38.28157518040761,410.5141994308276,1338.9182423972272,1419.415385040584,38.193418165909435,80.49714264335671,0.05671147677538745,0.9432885232246125,1429.9032665961513,38.209403916237726,90.98502419892407,0.06363019535965647,0.9363698046403435,1516.0483845404037,38.33643593465442,177.1301421431765,0.1168367342028297,0.8831632657971703,0.9057600210002871,0.9602152456005348
0.10106006006006006,1518.2903549654368,38.339644790503925,421.089048868026,1373.4087882582473,1457.1335166639265,38.25036736399994,83.72472840567912,0.0574585152617757,0.9425414847382243,1467.8875897288112,38.26633461847144,94.4788014705639,0.06436378516424315,0.9356362148357569,1556.2191453101009,38.393224394226486,182.81035705185354,0.11747083153602106,0.8825291684639789,0.9045758499134459,0.9597199322899588
0.10356156156156156,1558.475620350188,38.39637068914023,431.67160349096775,1407.9244650739756,1494.9354181362964,38.30598278150326,87.01095306232082,0.05820382071808526,0.9417961792819147,1505.9556827104982,38.3219315828689,98.03121763652257,0.06509568559154465,0.9349043144084553,1596.473675928825,38.448679434245555,188.54921085484943,0.1181035514069168,0.8818964485930831,0.9033984533923067,0.9592292613473068
0.10606306306306307,1598.7817024196647,38.45181647096,442.261863299653,1442.465272844412,1532.8210894576937,38.3603279600099,90.3558166132816,0.05894739916792843,0.9410526008320715,1544.1075455412129,38.376258350872554,101.64227269680077,0.06582590247052704,0.934174097529473,1636.811976396577,38.50286459508668,194.34670355216485,0.11873489829908071,0.8812651017009193,0.9022277842317831,0.9587432024884052
0.10856456456456456,1639.2082544114353,38.50604128641103,452.85982829408175,1477.031211569557,1570.7905306281182,38.413461997234194,93.75931905856123,0.059689256607034245,0.9403107433929657,1582.343178220954,38.429374020049394,105.31196665139714,0.06655444160336985,0.9334455583966301,1677.2340467133554,38.555838973254225,200.20283514379844,0.11936487667663816,0.8806351233233618,0.9010637956431541,0.958261725684219
