catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_mu,stam_adjusted_union_mu,stam_adjusted_des_mu,stam_unadjusted_mu_equiv,resid_lcdm_mu,resid_stam_adjusted_union_mu,resid_stam_adjusted_des_mu,resid_stam_unadjusted_mu
Pantheon,1292145,0.49244,42.2783,0.335403,8.889270344546771,9312.920059319042,42.22151398027557,42.051757050006216,42.17325121172128,41.68281868396241,0.05678601972443431,0.22654294999378521,0.10504878827872233,0.595481316037592
Pantheon,1343208,0.49499,42.0821,0.165011,36.72604885211442,8508.360349867055,42.23495823588817,42.06514681197559,42.186522720727304,41.6948075152406,-0.15285823588817493,0.01695318802440937,-0.10442272072730674,0.38729248475939926
Pantheon,1305504,0.49566,42.1453,0.120919,68.39288221784948,8759.632274371317,42.238479948411744,42.06865496093045,42.18999983748319,41.69794789180968,-0.09317994841174482,0.07664503906954678,-0.044699837483193505,0.4473521081903158
Pantheon,03D1ax,0.49579,42.0817,0.153945,42.195761028404625,8506.793196315068,42.23916275215489,42.06933516921849,42.19067402643681,41.69855675646076,-0.15746275215489192,0.012364830781507408,-0.10897402643681176,0.38314324353923723
Pantheon,05D4af,0.49739,42.1268,0.225856,19.60364075629358,8685.321018458431,42.247552861863596,42.07769429891622,42.19895912090668,41.70603821448204,-0.12075286186359335,0.049105701083782094,-0.07215912090667587,0.4207617855179606
Pantheon,06D2bk,0.50067,42.257,0.253816,15.522512163289033,9222.016078097802,42.264674271200406,42.09475775489004,42.215871086826525,41.72130477553535,-0.007674271200407645,0.1622422451099581,0.041128913173473336,0.5356952244646465
Pantheon,350374,0.50098,42.1165,0.283133,12.474381411389583,8644.221267409544,42.26628704335752,42.09636543464711,42.217464468505625,41.72274278871026,-0.14978704335752013,0.020134565352890377,-0.10096446850562302,0.3937572112897385
Pantheon,1337272,0.50282,42.161,0.218549,20.93641665907541,8823.19494817167,42.27584052637752,42.10589005491336,42.22690429221585,41.7312609303295,-0.11484052637752029,0.05510994508664169,-0.0659042922158477,0.4297390696705037
Pantheon,30006,0.50285,42.0703,0.312874,10.215533467075705,8462.250458283965,42.27599601956396,42.10604509681261,42.22705795254667,41.731399570394345,-0.205696019563959,-0.035745096812604515,-0.1567579525466698,0.33890042960565836
Pantheon,510457,0.50306,42.1484,0.311282,10.32029196139314,8772.146480094196,42.27708422981878,42.10713016537231,42.22813335101088,41.732369833425025,-0.1286842298187807,0.04126983462769118,-0.07973335101087997,0.41603016657497705
Pantheon,03D1au,0.50316,42.1444,0.228687,19.121283713361706,8756.002462873646,42.277602276360994,42.107646726517004,42.2286453078915,41.73283172976706,-0.13320227636099702,0.03675327348299362,-0.08424530789149998,0.41156827023294085
Pantheon,1335472,0.50593,42.079,0.166703,35.98430913110054,8496.222457274396,42.29191414712027,42.12192017659555,42.24279135902353,41.745592117019754,-0.2129141471202729,-0.04292017659555114,-0.16379135902352715,0.3334078829802465
Pantheon,1343759,0.50615,42.1043,0.151709,43.44875221312307,8595.791547059616,42.293047696246816,42.1230508992434,42.24391197484519,41.74660276386621,-0.1887476962468142,-0.018750899243400454,-0.13961197484518806,0.3576972361337951
Pantheon,310091,0.50725,42.2358,0.180974,30.532870020219477,9132.419969984689,42.298708559479266,42.12869812530542,42.24950869212509,41.75164982093453,-0.06290855947926843,0.10710187469457821,-0.013708692125092625,0.4841501790654661
Pantheon,05D4av,0.50739,42.2419,0.288822,11.987799151188833,9158.11040967341,42.29942821160772,42.12941610094319,42.25022024240141,41.752291436526235,-0.057528211607717594,0.11248389905681222,-0.008320242401410383,0.4896085634737659
Pantheon,90201,0.50825,42.0193,0.184312,29.436947716821447,8265.818694079046,42.30384487332361,42.13382275681337,42.25458744318765,41.756229147803964,-0.2845448733236111,-0.11452275681337198,-0.2352874431876515,0.2630708521960372
Pantheon,180313,0.51016,42.0945,0.144405,47.95518141354613,8557.085572780841,42.313629092178765,42.14358654983971,42.26426370136291,41.764952211431186,-0.2191290921787683,-0.049086549839714166,-0.16976370136291052,0.32954778856881006
Pantheon,110484,0.51095,42.0583,0.239085,17.494250489428666,8415.615310421515,42.31766598167715,42.147615713448296,42.26825669655321,41.768551223914514,-0.2593659816771492,-0.08931571344829337,-0.20995669655320626,0.28974877608548866
Pantheon,05D2dy,0.51169,42.3885,0.227281,19.35859066894994,9797.739199940186,42.321442093354676,42.151384970809175,42.271992094301154,41.771917718036434,0.0670579066453243,0.23711502919082506,0.11650790569884606,0.6165822819635665
Pantheon,04D1pg,0.51387,42.2567,0.35966,7.730644816269151,9220.742097498383,42.332536770966726,42.16246160155878,42.28296908686853,41.781808746267004,-0.07583677096672403,0.09423839844122028,-0.026269086868531133,0.47489125373299856
Pantheon,04D4in,0.51437,42.2259,0.196162,25.987843241821466,9090.878952459583,42.33507522861169,42.1649963706144,42.28548102634137,41.78407178082048,-0.10917522861169004,0.060903629385599345,-0.059581026341369636,0.44182821917952
Pantheon,04D2mj,0.51469,42.3259,0.402924,6.159617249883379,9519.318877995458,42.336698633170414,42.166617502530144,42.28708755186422,41.78551904035368,-0.01079863317041685,0.159282497469853,0.03881244813577922,0.5403809596463205
Pantheon,1338430,0.51726,42.0932,0.190441,27.57268716678166,8551.964217343564,42.349702539069156,42.17960564288334,42.29995851296796,41.79711183418285,-0.2565025390691531,-0.08640564288333508,-0.20675851296795855,0.296088165817153
Pantheon,1334470,0.51883,42.1949,0.250421,15.946247816092852,8962.019304296611,42.3576169113762,42.18751255353264,42.30779395153323,41.80416726644152,-0.1627169113762008,0.007387446467355119,-0.11289395153323056,0.3907327335584796
Pantheon,310260,0.51885,42.1824,0.209558,22.771493226133718,8910.577976257795,42.35771758708115,42.18761314476812,42.307893632844014,41.804257015371654,-0.1753175870811461,-0.0052131447681205145,-0.12549363284401238,0.3781429846283473
Pantheon,450175,0.51941,42.2438,0.315111,10.071006404004013,9166.127101227232,42.36053503652488,42.1904283370075,42.31068335278158,41.8067686695379,-0.11673503652487938,0.05337166299249674,-0.06688335278158064,0.43703133046209786
Pantheon,06D3el,0.51968,42.2905,0.196455,25.910382654435285,9365.390167702291,42.36189243623936,42.19178472285647,42.3120274611976,41.807978738732444,-0.07139243623935698,0.09871527714353334,-0.021527461197599962,0.4825212612675571
Pantheon,04D2gc,0.52271,42.3496,0.273927,13.326936167819474,9623.784179245064,42.37708046955386,42.2069646905265,42.327069820559686,41.821518137268804,-0.027480469553857745,0.1426353094735049,0.022530179440316545,0.5280818627311987
Pantheon,1295921,0.524,42.1774,0.369236,7.334861621893091,8890.084215608224,42.383521714919134,42.21340434217886,42.333450982065926,41.82726012412403,-0.206121714919135,-0.03600434217886317,-0.1560509820659277,0.35013987587596773
Pantheon,1322229,0.5262,42.1702,0.223271,20.060204911252743,8860.655977942763,42.394472679959506,42.22435511325134,42.3443021338493,41.83702217301686,-0.22427267995950473,-0.05415511325134048,-0.17410213384929563,0.3331778269831389
Pantheon,50005,0.52859,42.0855,0.188829,28.04546296457887,8521.692816971905,42.40632102180119,42.23620683602804,42.35604582110244,41.847584071368274,-0.3208210218011871,-0.1507068360280357,-0.27054582110243786,0.23791592863172895
Pantheon,1322979,0.52937,42.2913,0.141023,50.282875040131216,9368.84114060239,42.4101770073859,42.240064731569646,42.35986850030827,41.851021371135985,-0.11887700738589757,0.05123526843035364,-0.06856850030826678,0.44027862886401437
Pantheon,330106,0.53099,41.8802,0.23431,18.214546045034545,7752.930218571911,42.418168648056394,42.24806160315839,42.367792296387314,41.85814524900549,-0.5379686480563919,-0.36786160315838856,-0.4875922963873123,0.022054750994513483
Pantheon,160066,0.53111,42.5109,0.289268,11.950861524499594,10365.872794286326,42.41875971414043,42.248653124485784,42.36837840826102,41.85867213371991,0.09214028585957124,0.2622468755142151,0.14252159173897638,0.6522278662800929
Pantheon,1338471,0.53124,42.5253,0.38093,6.8914347197933585,10434.8419401035,42.41939989481955,42.24929380887991,42.36901323296536,41.85924279971968,0.1059001051804529,0.2760061911200893,0.1562867670346435,0.6660572002803207
Pantheon,1337703,0.53225,41.9821,0.221979,20.294400130610082,8125.421053321806,42.424368621443094,42.25426682188264,42.37394074022238,41.86367198667594,-0.4422686214430911,-0.2721668218826352,-0.3918407402223778,0.11842801332406339
Pantheon,06D2ca,0.53271,42.2472,0.294354,11.541443139434401,9180.490278505888,42.42662868383585,42.25652905524611,42.376182259663345,41.86568663258395,-0.17942868383585164,-0.009329055246112716,-0.12898225966334564,0.3815133674160478
Pantheon,06D2cc,0.53372,42.1649,0.273819,13.337451091569017,8839.055789658663,42.431584597659224,42.261490215255286,42.381097964256696,41.87010438662287,-0.26668459765922137,-0.09659021525528289,-0.21619796425669335,0.2947956133771328
Pantheon,05D4ek,0.53435,42.1433,0.225295,19.70139112719609,8751.568069167117,42.43467146944812,42.26458069261686,42.38416010573032,41.872856053812555,-0.29137146944811576,-0.12128069261685681,-0.24086010573031302,0.2704439461874486
Pantheon,05D4be,0.53534,42.3205,0.204703,23.864458537921227,9495.675722899708,42.439515395847806,42.269430801190666,42.388965713602786,41.87717397290699,-0.11901539584780352,0.051069198809337024,-0.06846571360278375,0.44332602709301483
Pantheon,05D2eb,0.53572,42.2134,0.209507,22.782581041881915,9038.697979569833,42.44137245521094,42.27129040086293,42.39080824099527,41.87882937131257,-0.22797245521093856,-0.057890400862930846,-0.17740824099526975,0.33457062868743037
Pantheon,1289656,0.53942,42.3338,0.244476,16.731217215184888,9554.014037643452,42.45939019432453,42.28933771056129,42.40868957521873,41.89489053328519,-0.12559019432453056,0.04446228943870523,-0.07488957521873374,0.43890946671480435
Pantheon,110426,0.54097,42.2791,0.233447,18.349464962719722,9316.351697955552,42.46690380863864,42.296866309314325,42.416148780666994,41.90158824233433,-0.1878038086386411,-0.017766309314325213,-0.13704878066699422,0.3775117576656726
Pantheon,1324542,0.54152,42.53,0.24247,17.009203419729605,10457.451884907023,42.46956508594766,42.29953327078329,42.418791138102655,41.90396053424554,0.06043491405234391,0.2304667292167082,0.11120886189734591,0.6260394657544595
Pantheon,520041,0.54545,42.5633,0.191404,27.29593535689417,10619.055119212659,42.48850779388565,42.318522167525096,42.43760452286213,41.92084635248901,0.07479220611434556,0.24477783247490237,0.12569547713786733,0.6424536475109903
Pantheon,04D4bq,0.54834,42.0235,0.363222,7.579764441138523,8281.821676107136,42.50235627523285,42.332410821812516,42.45136444043984,41.933191226863755,-0.47885627523285024,-0.3089108218125176,-0.4278644404398406,0.0903087731362433
Pantheon,1306980,0.54881,42.1695,0.378555,6.978177729731559,8857.800100268923,42.50460198273505,42.334663557468524,42.4535962659926,41.93519311855052,-0.3351019827350541,-0.1651635574685244,-0.28409626599260207,0.2343068814494771
Pantheon,50201,0.55021,42.3253,0.19588,26.062724261923456,9516.688956340033,42.511280660051106,42.34136398739349,42.46023445405381,41.94114671886956,-0.1859806600511078,-0.016063987393494017,-0.13493445405381266,0.38415328113043756
Pantheon,06D4bo,0.55033,42.3728,0.208456,23.012892040098976,9727.155867666,42.511852376796384,42.341937625537255,42.46080276021263,41.94165636847665,-0.1390523767963856,0.030862374462742537,-0.08800276021263187,0.4311436315233479
Pantheon,1339450,0.55046,42.4104,0.376261,7.063526668735667,9897.052523238344,42.51247160476407,42.34255894514517,42.46141830404342,41.94220837169878,-0.1020716047640704,0.06784105485483138,-0.05101830404341712,0.46819162830121996
Pantheon,04D3hn,0.55267,42.1938,0.244151,16.775790161747004,8957.480575331054,42.52297756017363,42.3531020668613,42.471863323378045,41.95157383500366,-0.3291775601736262,-0.15930206686129367,-0.27806332337804207,0.24222616499634597
Pantheon,06D2ck,0.55375,42.49,0.207133,23.3078067924712,10266.581877237926,42.52809737381059,42.35824114573044,42.47695451970898,41.95613790092416,-0.03809737381058653,0.13175885426956313,0.013045480291019373,0.53386209907584
Pantheon,1337117,0.55384,42.0827,0.177409,31.772303627446558,8510.711621537188,42.528523602233975,42.35866901218665,42.47737839769691,41.95651786427036,-0.4458236022339719,-0.2759690121866498,-0.39467839769690727,0.12618213572964265
Pantheon,05D1ee,0.55782,42.4389,0.195189,26.2475832491462,10027.804883294366,42.54730771826566,42.37753056254666,42.496063836776386,41.97326328085976,-0.10840771826565998,0.06136943745333667,-0.05716383677638959,0.4656367191402353
Pantheon,05D1kl,0.55882,42.7331,0.3833,6.806476689280733,11482.749087639935,42.55200758186605,42.38225141285804,42.500740520151666,41.977453129463385,0.18109241813395016,0.3508485871419609,0.23235947984833416,0.7556468705366157
Pantheon,04D1hx,0.55882,42.2975,0.356215,7.880895942389881,9395.629332196759,42.55200758186605,42.38225141285804,42.500740520151666,41.977453129463385,-0.2545075818660507,-0.08475141285804,-0.20324052015166671,0.32004687053661485
Pantheon,1289555,0.56181,42.2937,0.227829,19.26557573847883,9379.20169089491,42.56601324832634,42.39632347685389,42.514680721173875,41.98993914810087,-0.2723132483263413,-0.10262347685388562,-0.22098072117387346,0.3037608518991277
Pantheon,1303952,0.56269,42.6016,0.265242,14.213970576104467,10808.013414729881,42.57012199425409,42.40045280220562,42.51877129325251,41.99360214779514,0.03147800574591031,0.20114719779437706,0.08282870674748466,0.6079978522048606
Pantheon,05D1cc,0.56283,42.4296,0.234712,18.152206011573583,9984.949553666575,42.57077510221288,42.40110922755311,42.51942155564683,41.9941844046679,-0.14117510221287688,0.028490772446893686,-0.0898215556468287,0.4354155953321026
Pantheon,1285317,0.56437,42.3928,0.221111,20.454049495491663,9817.160132759687,42.577949241821706,42.40832064321188,42.526565221181016,42.00058032373221,-0.1851492418217049,-0.015520643211878848,-0.1337652211810152,0.39221967626779275
Pantheon,1330903,0.56437,42.4881,0.207587,23.205968305840468,10257.60272832226,42.577949241821706,42.40832064321188,42.526565221181016,42.00058032373221,-0.08984924182170317,0.07977935678812287,-0.038465221181013476,0.48751967626779447
Pantheon,1338278,0.56437,42.3969,0.296515,11.373828189349545,9835.713617041385,42.577949241821706,42.40832064321188,42.526565221181016,42.00058032373221,-0.1810492418217038,-0.011420643211877746,-0.1296652211810141,0.39631967626779385
Pantheon,05D1dn,0.56481,42.4873,0.19275,26.916043812590317,10253.824383860605,42.579995620441665,42.41037793599642,42.52860317103999,42.00240473750751,-0.0926956204416669,0.07692206400357549,-0.04130317103999204,0.48489526249248627
Pantheon,1317454,0.56879,42.2407,0.262337,14.530511564131539,9153.05084896821,42.598438330961514,42.42892467651042,42.5469752331626,42.01884740094502,-0.3577383309615172,-0.18822467651042274,-0.3062752331626015,0.22185259905497645
Pantheon,1306785,0.57542,42.1912,0.452867,4.87594333176922,8946.7618057935,42.628893220468754,42.45957392051582,42.577334636400934,42.04600125690766,-0.43769322046875203,-0.26837392051582043,-0.38613463640093215,0.14519874309234382
Pantheon,05D2dt,0.57577,42.5915,0.213158,22.008818378726065,10757.859674676154,42.63049176464235,42.46118345056732,42.57892890521242,42.04742659814915,-0.03899176464234699,0.13031654943268478,0.012571094787581671,0.5440734018508522
Pantheon,50203,0.57619,42.4887,0.202103,24.4824276415769,10260.43740030448,42.632408812147965,42.463113776734104,42.58084092311303,42.04913594185899,-0.14370881214796327,0.02558622326589699,-0.09214092311302835,0.4395640581410092
Pantheon,06D3et,0.57668,42.4263,0.166843,35.92394472099991,9969.786888624752,42.634643707719434,42.46536429576912,42.58307008970059,42.05112870883157,-0.2083437077194361,-0.03906429576912274,-0.15677008970059347,0.37517129116842796
Pantheon,1337228,0.57737,42.645,0.290949,11.813164790581977,11026.20023708805,42.63778777997522,42.46853060860185,42.58620634793385,42.05393217565529,0.007212220024783278,0.17646939139815032,0.05879365206615006,0.5910678243447123
Pantheon,03D4gf,0.5783,42.4174,0.24485,16.68014352763101,9929.008330086914,42.64201985671579,42.47279310561397,42.59042836085456,42.05770582458273,-0.22461985671579043,-0.05539310561396604,-0.17302836085455908,0.35969417541726756
Pantheon,110721,0.57831,42.4512,0.241176,17.192214622735214,10084.767148498639,42.642065328127316,42.47283890689113,42.59047372697032,42.057746370708784,-0.19086532812731605,-0.021638906891126908,-0.13927372697032325,0.39345362929121563
Pantheon,05D1dx,0.57882,42.4272,0.214391,21.75639324317377,9973.919875936155,42.64438339011285,42.475173869994904,42.59278650111189,42.05981335720092,-0.21718339011285082,-0.04797386999490527,-0.1655865011118891,0.36738664279907596
Pantheon,1332059,0.57891,42.5317,0.231686,18.629466445309568,10465.642009185687,42.64479226046217,42.47558573876015,42.593194455047055,42.06017794332433,-0.11309226046216736,0.05611426123984842,-0.061494455047053975,0.47152205667567415
Pantheon,05D3jq,0.57967,42.3923,0.23116,18.714344868725757,9814.89990832989,42.64824256129933,42.479061549210854,42.596637217324684,42.06325456600865,-0.255942561299328,-0.08676154921085555,-0.20433721732468513,0.32904543399134667
Pantheon,05D3gp,0.58067,42.573,0.262496,14.51291395028882,10666.5967040034,42.65277595378466,42.48362902299857,42.60116123496763,42.06729703202658,-0.07977595378466162,0.08937097700142971,-0.02816123496762657,0.50570296797342
Pantheon,03D1aw,0.5808,42.7061,0.239821,17.38703710294843,11340.85701870777,42.65336475529404,42.4842222980903,42.60174886312043,42.067822076070414,0.05273524470595703,0.22187770190969758,0.10435113687957198,0.6382779239295857
Pantheon,04D1jg,0.58301,42.5408,0.168029,35.418610093402734,10509.592453462312,42.663355455969665,42.49429056048755,42.61172121052984,42.076731112741605,-0.12255545596966755,0.046509439512448125,-0.07092121052984623,0.46406888725839224
Pantheon,05D4ej,0.5833,42.7974,0.186201,28.84270459065324,11827.851820853282,42.664663807189626,42.49560930090611,42.613027376439945,42.07789783592399,0.13273619281037696,0.30179069909389256,0.18437262356005846,0.7195021640760118
Pantheon,04D1kj,0.58382,42.4765,0.198486,25.382841661552778,10202.952741063034,42.66700828415649,42.497972529365455,42.61536806424878,42.079988538847005,-0.19050828415648624,-0.021472529365453852,-0.13886806424877562,0.39651146115299696
Pantheon,04D1sa,0.58382,42.6489,0.184752,29.296902319361415,11046.021267360113,42.66700828415649,42.497972529365455,42.61536806424878,42.079988538847005,-0.01810828415649013,0.15092747063454226,0.03353193575122049,0.5689114611529931
Pantheon,1338387,0.5839,42.4199,0.199369,25.15849970480228,9940.446106221276,42.667368798489356,42.49833594250143,42.61572801036065,42.08031003148221,-0.24746879848935777,-0.07843594250142871,-0.19582801036064978,0.3395899685177852
Pantheon,05D1hm,0.58582,42.707,0.37297,7.188730439501316,11345.558384813421,42.676007225255674,42.507045055422,42.624353976108964,42.088013572408464,0.030992774744326823,0.19995494457800334,0.08264602389103715,0.6189864275915369
Pantheon,05D4bf,0.5873,42.6241,0.203038,24.257461255065227,10920.58428415994,42.682647842647214,42.51374161749622,42.6309865259355,42.09393568686109,-0.05854784264721502,0.11035838250377594,-0.006886525935499321,0.5301643131389113
Pantheon,04D1oh,0.58879,42.5021,0.220032,20.655147817517726,10323.94958426698,42.68931743270528,42.52046880764844,42.63764934187226,42.099883794535614,-0.1872174327052818,-0.018368807648442953,-0.13554934187226308,0.4022162054643843
Pantheon,03D4gg,0.59029,42.5156,0.248253,16.225981974588525,10388.333298533964,42.696015750416734,42.52722640269532,42.64434220204338,42.10585768357778,-0.18041575041673497,-0.011626402695320337,-0.1287422020433837,0.4097423164222178
Pantheon,04D2mh,0.59179,42.4508,0.255828,15.279313743015246,10082.909636826853,42.70269805596785,42.53396927656681,42.651020412540824,42.1118174579289,-0.25189805596784964,-0.08316927656680662,-0.20022041254082268,0.33898254207110057
Pantheon,05D3lr,0.60067,42.6116,0.278838,12.861632077601968,10857.900937978382,42.7419333858914,42.57358939936488,42.69025918636176,42.146814013588646,-0.1303333858913973,0.03801060063512551,-0.07865918636175451,0.46478598641135704
Pantheon,1338233,0.60155,42.7562,0.394779,6.4164071600213175,11605.5539569063,42.74579174219488,42.57748831338856,42.6941204443586,42.150255886447056,0.010408257805117671,0.1787116866114431,0.062079555641396666,0.605944113552944
Pantheon,05D4ef,0.60328,42.7503,0.2001,24.975018737507806,11574.063881206665,42.75336142447796,42.585138993325465,42.7016971668071,42.15700866775587,-0.0030614244779556543,0.1651610066745377,0.04860283319290204,0.5932913322441351
Pantheon,1335564,0.60626,42.6158,0.275076,13.215834734194372,10878.922303193873,42.76635264002472,42.59827364757636,42.71470464582397,42.1685985234686,-0.15055264002472057,0.017526352423637093,-0.0989046458239713,0.4472014765313972
Pantheon,03D4dy,0.60827,42.5904,0.228388,19.171382722779764,10752.411459530062,42.775081185174805,42.607101727592116,42.72344710321407,42.17638597642754,-0.18468118517480292,-0.01670172759211397,-0.13304710321406787,0.414014023572463
Pantheon,1302141,0.60876,42.4282,0.350327,8.148033012102104,9978.514093557662,42.777204911870406,42.609250057993385,42.72557457953113,42.1782807843537,-0.3490049118704093,-0.1810500579933887,-0.2973745795311302,0.24991921564629394
Pantheon,1332413,0.60878,42.6179,0.230751,18.780745018280033,10889.448242732247,42.777291560313444,42.60933771348634,42.7256613839958,42.178358093344556,-0.1593915603134448,0.008562286513658535,-0.10776138399580049,0.43954190665544246
Pantheon,05D2he,0.60981,42.6876,0.321483,9.675735219244878,11244.648262244973,42.781750326165835,42.613848640859224,42.73012850024392,42.182336319363955,-0.09415032616583119,0.07375135914077902,-0.04252850024391819,0.5052636806360482
Pantheon,04D3do,0.61071,42.6686,0.184238,29.46059942385006,11146.688765401988,42.78564051829599,42.61778488969317,42.734026494526425,42.185807331356145,-0.11704051829599393,0.050815110306828615,-0.06542649452642735,0.48279266864385306
Pantheon,04D4an,0.61127,42.9049,0.247686,16.300355675149625,12428.132508695711,42.788058351255316,42.6202316050871,42.736449419792095,42.18796467440416,0.11684164874468195,0.28466839491289875,0.16845058020790304,0.7169353255958413
Pantheon,1295305,0.61177,42.701,0.16444,36.981546090160066,11314.252718776634,42.79021536385867,42.62241455118816,42.738611132936384,42.18988932254172,-0.08921536385867057,0.07858544881184315,-0.03761113293638374,0.5111106774582836
Pantheon,05D1ck,0.61577,42.7085,0.347272,8.29202234093602,11353.39832640413,42.80741176718548,42.63982335042514,42.75585034748425,42.20523411899584,-0.09891176718547712,0.06867664957486141,-0.04735034748424738,0.503265881004161
Pantheon,1308957,0.61875,42.7164,0.388756,6.616766212408328,11394.778174325016,42.82015462326335,42.65273010689995,42.76863108485218,42.216605939099495,-0.10375462326334883,0.06366989310004811,-0.0522310848521812,0.4997940609005056
Pantheon,1335868,0.61941,42.6948,0.2753,13.19433714882777,11281.99427616874,42.82296901992467,42.65558145455961,42.77145455926741,42.21911765086698,-0.12816901992466967,0.039218545440391495,-0.0766545592674106,0.47568234913302376
Pantheon,202,0.61983,42.7557,0.154862,41.69752449574491,11602.881986986284,42.82475852414576,42.65739459559783,42.77324996976731,42.22071471965825,-0.06905852414575975,0.0983054044021685,-0.017549969767316043,0.5349852803417505
Pantheon,04D3co,0.6207,42.6988,0.268136,13.908802721369012,11302.795630513781,42.82846171080114,42.661147047067956,42.77696571095363,42.224019740495265,-0.12966171080114464,0.03765295293204218,-0.078165710953634,0.47478025950473324
Pantheon,04D2an,0.62183,42.5894,0.275623,13.16343062989092,10747.460931050748,42.83326427770547,42.66601421039751,42.78178522783587,42.22830605530362,-0.2438642777054696,-0.07661421039751559,-0.19238522783587086,0.36109394469637834
Pantheon,03D4dh,0.62525,42.6577,0.215148,21.60356248953452,11090.876646175146,42.84774935723236,42.680698970204205,42.79632602198082,42.241234890815576,-0.19004935723236116,-0.02299897020420616,-0.1386260219808193,0.41646510918442203
Pantheon,04D4fx,0.62725,42.585,0.244041,16.79091674133815,10725.705669436304,42.85618547517666,42.689254756260425,42.80479778342871,42.24876524051473,-0.27118547517665803,-0.10425475626042413,-0.21979778342871015,0.33623475948527215
Pantheon,05D1cb,0.63077,42.6632,0.202856,24.301007794753932,11119.003707819378,42.87097141432452,42.70425647046502,42.819651910616315,42.26196472574908,-0.20777141432451884,-0.04105647046501559,-0.1564519106163118,0.4012352742509222
Pantheon,05D2ci,0.63183,42.3111,0.32695,9.354860520082067,9454.659113958201,42.87540870007851,42.70876001716673,42.82411108735435,42.26592618902167,-0.5643087000785059,-0.3976600171667286,-0.5130110873543501,0.045173810978333506
Pantheon,03D4at,0.63225,42.8493,0.323662,9.545893243796693,12113.952740840541,42.87716492082339,42.71054265597156,42.82587615504651,42.267494121022196,-0.027864920823390094,0.1387573440284413,0.02342384495349137,0.5818058789778036
Pantheon,1330642,0.63399,42.5972,0.147609,45.89594578906846,10786.135581362694,42.88442894487974,42.71791711411675,42.83317787558658,42.273979568688304,-0.28722894487973605,-0.12071711411675068,-0.23597787558657757,0.32322043131169664
Pantheon,04D1pu,0.63777,42.5298,0.442879,5.0983520898918,10456.488762348305,42.9001445707873,42.733878110215024,42.84898117130082,42.28801197732878,-0.3703445707872959,-0.20407811021502198,-0.31918117130081924,0.2417880226712228
Pantheon,1343871,0.63794,42.8637,0.31082,10.350994737425923,12194.552704739968,42.900849283111285,42.73459403278175,42.84969001166418,42.28864125159679,-0.03714928311128318,0.1291059672182513,0.014009988335821788,0.5750587484032081
Pantheon,05D4ag,0.63824,42.6594,0.367516,7.403677585126622,11099.562859517673,42.90209245918071,42.73585702828763,42.85094051129043,42.289751356611504,-0.24269245918070936,-0.0764570282876349,-0.1915405112904338,0.36964864338849424
Pantheon,1337325,0.63873,42.7804,0.261646,14.607362285681672,11735.61558102495,42.9041217899282,42.73791883136525,42.85298191026682,42.291563488702145,-0.12372178992819727,0.04248116863475104,-0.0725819102668197,0.48883651129785477
Pantheon,1334879,0.63934,42.79,0.171844,33.86345403922876,11787.61316274498,42.90664603944738,42.740483679771245,42.855521367758996,42.293817609100586,-0.11664603944738161,0.049516320228754296,-0.06552136775899697,0.4961823908994134
Pantheon,05D2ec,0.64185,42.8476,0.256941,15.147228604932256,12104.472693809861,42.91700874548212,42.75101546770949,42.86594879617159,42.303071840841994,-0.0694087454821215,0.09658453229050679,-0.018348796171586912,0.5445281591580056
Pantheon,1308568,0.64311,42.3609,0.407842,6.011960303341337,9673.995366782241,42.922196269542084,42.756289095642565,42.87117010782045,42.307704759559705,-0.5612962695420833,-0.39538909564256386,-0.5102701078204461,0.05319524044029578
Pantheon,04D3cy,0.64371,42.7992,0.309841,10.41650984600243,11837.66035429108,42.92466313350255,42.75879724865035,42.873653365052036,42.309907956978144,-0.12546313350254934,0.04040275134964588,-0.0744533650520367,0.48929204302185525
Pantheon,05D3ax,0.64371,42.8034,0.316528,9.981038543585868,11860.57857605662,42.92466313350255,42.75879724865035,42.873653365052036,42.309907956978144,-0.12126313350254492,0.044602751349650305,-0.07025336505203228,0.49349204302185967
Pantheon,05D3lb,0.6477,42.819,0.288435,12.019989354081739,11946.092550507656,42.941012532959235,42.7754259142689,42.89011674789212,42.32451102789071,-0.12201253295923209,0.043574085731101775,-0.07111674789211975,0.4944889721092949
Pantheon,1338266,0.64852,43.0397,0.272369,13.479837207641822,13224.092398682254,42.94436072383418,42.77883250535123,42.8934894300084,42.32750183884436,0.0953392761658236,0.260867494648771,0.1462105699916023,0.7121981611556407
Pantheon,05D3kt,0.6487,42.7335,0.310678,10.360459051983863,11484.864483019133,42.94509515499773,42.77957980187395,42.89422928578376,42.32815788968781,-0.21159515499773107,-0.046079801873951,-0.16072928578375922,0.4053421103121906
Pantheon,1334707,0.64962,42.7805,0.149571,44.69976145379134,11736.156038539242,42.94884589749164,42.78339655785494,42.89800802635909,42.33150840883489,-0.16834589749163342,-0.0028965578549389193,-0.11750802635908997,0.448991591165111
Pantheon,04D1sk,0.66213,42.9793,0.279772,12.775900035384314,12861.329805065738,42.99935345349039,42.834844053484744,42.948941086557376,42.376637595155174,-0.020053453490390893,0.14445594651525795,0.03035891344262609,0.6026624048448284
Pantheon,05D3hs,0.6647,42.8698,0.233989,18.26455591576892,12228.857239772444,43.00961718069654,42.84531052825564,42.95930244936698,42.385811001585864,-0.13981718069653937,0.024489471744360003,-0.08950244936698226,0.4839889984141337
