catalog,cid,z,mu_obs,muerr,mB,lcdm_distance_mpc,lcdm_distance_mly,lcdm_mu,stam_su,stam_distance_mly,stam_distance_mpc,stam_mu,observed_distance_mpc,observed_distance_mly,lcdm_residual_mu,stam_residual_mu,lcdm_abs_residual_mu,stam_abs_residual_mu,lcdm_sq_residual_mu,stam_sq_residual_mu,lcdm_residual_sigma,stam_residual_sigma,weight,stam_minus_lcdm_mu
DES,2008ar,0.02849,35.45147,0.0994,15.93568,124.68252033521469,406.6599918257196,35.47902786265881,117.43695282406246,396.80129900635745,121.65983137481273,35.42573605089265,123.11018955450542,401.5317347074685,-0.027557862658809995,0.025733949107348053,0.027557862658809995,0.025733949107348053,0.0007594357943218343,0.0006622361366595797,-0.2772420790624748,0.2588928481624553,101.21088705269847,-0.05329181176615805
DES,2005hc,0.04575,36.69777,0.0872,17.04612,202.7708781908182,661.350151134881,36.53502791037761,189.0695481065524,642.4796076782513,196.9851432634538,36.472167363244274,218.5516048940008,712.8199977089373,0.162742089622391,0.225602636755724,0.162742089622391,0.225602636755724,0.026484987734662346,0.05089654971113515,1.8663083672292546,2.58718620132711,131.5124989479,-0.062860547133333
DES,2006ob,0.05824,37.05644,0.0849,17.92615,260.45446496234325,849.48884821864,37.0786590346429,241.13442080109982,822.7490539840311,252.2560067775388,37.00920758275642,257.80301968331077,840.8409903425014,-0.022219034642894542,0.047232417243584734,0.022219034642894542,0.047232417243584734,0.0004936855004621477,0.0022309012386720808,-0.26170829968073667,0.5563300028690781,138.7345467056788,-0.06945145188647928
DES,2006te,0.0329,35.86396,0.0989,16.28371,144.45341777117886,471.14403472187166,35.798639108595914,135.70448204962375,459.1937900831434,140.78945610755503,35.74285065592778,148.86479373314032,485.53201876172227,0.06532089140408459,0.12110934407221663,0.06532089140408459,0.12110934407221663,0.004266818853824212,0.014667473221602553,0.6604741294649604,1.2245636407706433,102.23683981838647,-0.05578845266813204
DES,2005hj,0.05708,37.07054,0.1121,17.46342,255.0559880707087,831.8813715433116,37.033177620624755,236.29084052964424,805.9186835220409,247.09579173411842,36.964326745176855,259.4824560761827,846.3185792455886,0.03736237937524578,0.10621325482314603,0.03736237937524578,0.10621325482314603,0.0013959473925797912,0.011281255500126553,0.3332950880931827,0.9474866621154864,79.57722213424518,-0.06885087544790025
DES,2008bz,0.06099,37.36659,0.0716,17.63053,273.28605812317437,891.3399076603761,37.183087382125635,252.62366649101494,862.7206114758598,264.5113420206994,37.11222149473684,297.38427479827203,969.9377782340738,0.1835026178743675,0.2543685052631588,0.1835026178743675,0.2543685052631588,0.03367321076674614,0.06470333646981365,2.5628857245023395,3.5526327550720502,195.0625760744047,-0.0708658873887913
DES,2003iv,0.03491,36.01126,0.1344,16.76794,153.50602095635085,500.66967734913084,35.930627072252896,144.03844356594232,487.71755882138166,149.53488336184589,35.87371258150873,159.31328765569037,519.6104480532676,0.08063292774710362,0.13754741849127328,0.08063292774710362,0.13754741849127328,0.006501669037069633,0.018919292333613464,0.5999473790707115,1.0234182923457833,55.360685941043094,-0.056914490744169655
DES,2003cq,0.03378,35.83146,0.1865,16.99236,148.41356407470502,484.06030445311285,35.85736797282814,139.35256939165023,471.67515217584116,144.61625912288804,35.80108561591255,146.6533540483309,478.31926719293904,-0.0259079728281435,0.030374384087451745,0.0259079728281435,0.030374384087451745,0.0006712230560638219,0.0009226032086920418,-0.1389167443868284,0.16286533022762328,28.750296487432525,-0.056282356915595244
DES,2007co,0.02731,35.4217,0.145,16.22487,119.41355763385606,389.4749339418732,35.38526818636671,112.55310362575213,380.15086152015385,116.55478403257624,35.33265051996976,121.43391589715839,396.06446126800233,0.03643181363329262,0.0890494800302406,0.03643181363329262,0.0890494800302406,0.001327277044610966,0.00792980989365622,0.25125388712615604,0.6141343450361422,47.562425683709876,-0.05261766639694798
DES,2002he,0.02519,35.23294,0.1246,16.03608,109.96984348349974,358.67365795817244,35.20636803468732,103.78303775271685,350.283344248246,107.3973616048175,35.154968061634094,111.323794255778,363.0896547515224,0.026571965312676582,0.07797193836590566,0.026571965312676582,0.07797193836590566,0.0007060693405780875,0.00607962317253659,0.2132581485768586,0.6257779965160968,64.41157450229176,-0.051399973053229076
