x_m_from_earth,x_earth_moon_units,distance_to_earth_m,distance_to_moon_m,A_total,grad_A_x,g_stam_x_m_s2,g_newton_x_m_s2,ratio_STAM_to_newton_x,abs_error_x_m_s2
167890224.68893778,0.43675916932606085,167890224.68893778,216509775.31106222,5.3336406314775885e-11,-3.1236006440603857e-19,-0.014036761275774653,-0.014036761275774651,1.0000000000000002,1.734723475976807e-18
167965465.6235247,0.4369549053681704,167965465.6235247,216434534.3764753,5.3312914718804847e-11,-3.1207657942418353e-19,-0.014024022095997835,-0.014024022095997832,1.0000000000000002,3.469446951953614e-18
168040706.55811164,0.43715064141028004,168040706.55811164,216359293.44188836,5.328944443832726e-11,-3.117934712914436e-19,-0.01401129985097571,-0.014011299850975708,1.0000000000000002,1.734723475976807e-18
168115947.49269855,0.4373463774523896,168115947.49269855,216284052.50730145,5.3265995445014267e-11,-3.1151073932795855e-19,-0.013998594510156878,-0.013998594510156878,1.0,0.0
168191188.42728546,0.4375421134944991,168191188.42728546,216208811.57271454,5.324256771058804e-11,-3.1122838285537876e-19,-0.013985906043057833,-0.013985906043057831,1.0000000000000002,1.734723475976807e-18
168266429.36187238,0.43773784953660866,168266429.36187238,216133570.63812762,5.321916120682179e-11,-3.109464011968619e-19,-0.01397323441926279,-0.013973234419262787,1.0000000000000002,3.469446951953614e-18
168341670.2964593,0.43793358557871825,168341670.2964593,216058329.7035407,5.319577590553955e-11,-3.1066479367706823e-19,-0.013960579608423502,-0.0139605796084235,1.0000000000000002,1.734723475976807e-18
168416911.2310462,0.4381293216208278,168416911.2310462,215983088.7689538,5.3172411778616145e-11,-3.1038355962215697e-19,-0.013947941580259068,-0.01394794158025907,0.9999999999999999,1.734723475976807e-18
168492152.16563314,0.4383250576629374,168492152.16563314,215907847.83436686,5.314906879797702e-11,-3.101026983597822e-19,-0.013935320304555774,-0.01393532030455577,1.0000000000000002,3.469446951953614e-18
168567393.10022005,0.438520793705047,168567393.10022005,215832606.89977995,5.312574693559818e-11,-3.098222092190887e-19,-0.013922715751166888,-0.013922715751166886,1.0000000000000002,1.734723475976807e-18
168642634.03480697,0.4387165297471565,168642634.03480697,215757365.96519303,5.3102446163506025e-11,-3.0954209153070796e-19,-0.013910127890012489,-0.013910127890012489,1.0,0.0
168717874.96939388,0.43891226578926607,168717874.96939388,215682125.03060612,5.307916645377728e-11,-3.0926234462675443e-19,-0.013897556691079298,-0.013897556691079298,1.0,0.0
168793115.9039808,0.4391080018313756,168793115.9039808,215606884.0960192,5.305590777853884e-11,-3.0898296784082104e-19,-0.013885002124420474,-0.013885002124420473,1.0000000000000002,1.734723475976807e-18
168868356.8385677,0.4393037378734852,168868356.8385677,215531643.1614323,5.303267010996772e-11,-3.087039605079757e-19,-0.01387246416015546,-0.013872464160155461,0.9999999999999999,1.734723475976807e-18
168943597.77315465,0.4394994739155948,168943597.77315465,215456402.22684535,5.300945342029088e-11,-3.0842532196475723e-19,-0.013859942768469795,-0.013859942768469795,1.0,0.0
169018838.70774156,0.4396952099577044,169018838.70774156,215381161.29225844,5.298625768178516e-11,-3.081470515491713e-19,-0.01384743791961494,-0.01384743791961494,1.0,0.0
169094079.64232847,0.43989094599981393,169094079.64232847,215305920.35767153,5.2963082866777166e-11,-3.078691486006865e-19,-0.013834949583908093,-0.013834949583908091,1.0000000000000002,1.734723475976807e-18
169169320.57691538,0.44008668204192347,169169320.57691538,215230679.42308462,5.293992894764312e-11,-3.075916124602305e-19,-0.01382247773173202,-0.013822477731732018,1.0000000000000002,1.734723475976807e-18
169244561.5115023,0.440282418084033,169244561.5115023,215155438.4884977,5.291679589680879e-11,-3.07314442470186e-19,-0.013810022333534873,-0.013810022333534872,1.0000000000000002,1.734723475976807e-18
169319802.4460892,0.4404781541261426,169319802.4460892,215080197.5539108,5.289368368674938e-11,-3.0703763797438713e-19,-0.01379758335983003,-0.013797583359830027,1.0000000000000002,3.469446951953614e-18
169395043.38067615,0.4406738901682522,169395043.38067615,215004956.61932385,5.287059228998939e-11,-3.067611983181151e-19,-0.013785160781195894,-0.013785160781195892,1.0000000000000002,1.734723475976807e-18
169470284.31526306,0.44086962621036174,169470284.31526306,214929715.68473694,5.284752167910256e-11,-3.064851228480949e-19,-0.013772754568275751,-0.01377275456827575,1.0000000000000002,1.734723475976807e-18
169545525.24984998,0.44106536225247134,169545525.24984998,214854474.75015002,5.2824471826711686e-11,-3.0620941091249096e-19,-0.013760364691777572,-0.013760364691777572,1.0,0.0
169620766.1844369,0.4412610982945809,169620766.1844369,214779233.8155631,5.280144270548859e-11,-3.059340618609035e-19,-0.013747991122473846,-0.013747991122473845,1.0000000000000002,1.734723475976807e-18
169696007.1190238,0.4414568343366904,169696007.1190238,214703992.8809762,5.2778434288153955e-11,-3.0565907504436456e-19,-0.01373563383120141,-0.013735633831201409,1.0000000000000002,1.734723475976807e-18
169771248.0536107,0.44165257037879996,169771248.0536107,214628751.9463893,5.2755446547477245e-11,-3.0538444981533435e-19,-0.013723292788861276,-0.013723292788861276,1.0,0.0
169846488.98819765,0.4418483064209096,169846488.98819765,214553511.01180235,5.273247945627659e-11,-3.051101855276974e-19,-0.013710967966418464,-0.01371096796641846,1.0000000000000002,3.469446951953614e-18
169921729.92278457,0.44204404246301915,169921729.92278457,214478270.07721543,5.27095329874187e-11,-3.048362815367587e-19,-0.013698659334901822,-0.01369865933490182,1.0000000000000002,1.734723475976807e-18
169996970.85737148,0.44223977850512874,169996970.85737148,214403029.14262852,5.268660711381872e-11,-3.0456273719923983e-19,-0.01368636686540386,-0.01368636686540386,1.0,0.0
170072211.7919584,0.4424355145472383,170072211.7919584,214327788.2080416,5.2663701808440144e-11,-3.042895518732754e-19,-0.013674090529080588,-0.013674090529080586,1.0000000000000002,1.734723475976807e-18
170147452.7265453,0.4426312505893478,170147452.7265453,214252547.2734547,5.2640817044294706e-11,-3.0401672491840897e-19,-0.013661830297151328,-0.013661830297151326,1.0000000000000002,1.734723475976807e-18
170222693.66113222,0.44282698663145736,170222693.66113222,214177306.33886778,5.2617952794442286e-11,-3.0374425569558964e-19,-0.013649586140898565,-0.013649586140898565,1.0,0.0
170297934.59571916,0.443022722673567,170297934.59571916,214102065.40428084,5.2595109031990776e-11,-3.03472143567168e-19,-0.013637358031667761,-0.013637358031667761,1.0,0.0
170373175.53030607,0.44321845871567656,170373175.53030607,214026824.46969393,5.257228573009602e-11,-3.0320038789689277e-19,-0.013625145940867214,-0.013625145940867216,0.9999999999999999,1.734723475976807e-18
170448416.46489298,0.4434141947577861,170448416.46489298,213951583.53510702,5.2549482861961664e-11,-3.029289880499067e-19,-0.01361294983996786,-0.013612949839967858,1.0000000000000002,1.734723475976807e-18
170523657.3994799,0.4436099307998957,170523657.3994799,213876342.6005201,5.252670040083907e-11,-3.0265794339274287e-19,-0.013600769700503113,-0.013600769700503109,1.0000000000000002,3.469446951953614e-18
170598898.3340668,0.44380566684200523,170598898.3340668,213801101.6659332,5.25039383200272e-11,-3.0238725329332127e-19,-0.013588605494068715,-0.013588605494068715,1.0,0.0
170674139.26865372,0.44400140288411477,170674139.26865372,213725860.73134628,5.2481196592872555e-11,-3.0211691712094503e-19,-0.013576457192322562,-0.013576457192322562,1.0,0.0
170749380.20324066,0.4441971389262244,170749380.20324066,213650619.79675934,5.2458475192768985e-11,-3.018469342462964e-19,-0.013564324766984527,-0.013564324766984525,1.0000000000000002,1.734723475976807e-18
170824621.13782758,0.44439287496833396,170824621.13782758,213575378.86217242,5.24357740931577e-11,-3.015773040414338e-19,-0.01355220818983632,-0.013552208189836318,1.0000000000000002,1.734723475976807e-18
170899862.0724145,0.4445886110104435,170899862.0724145,213500137.9275855,5.2413093267527075e-11,-3.013080258797874e-19,-0.0135401074327213,-0.013540107432721297,1.0000000000000002,3.469446951953614e-18
170975103.0070014,0.4447843470525531,170975103.0070014,213424896.9929986,5.239043268941257e-11,-3.0103909913615584e-19,-0.013528022467544315,-0.013528022467544313,1.0000000000000002,1.734723475976807e-18
171050343.9415883,0.44498008309466264,171050343.9415883,213349656.0584117,5.2367792332396636e-11,-3.007705231867026e-19,-0.013515953266271552,-0.01351595326627155,1.0000000000000002,1.734723475976807e-18
171125584.87617522,0.4451758191367722,171125584.87617522,213274415.12382478,5.234517217010863e-11,-3.0050229740895244e-19,-0.013503899800930369,-0.013503899800930369,1.0,0.0
171200825.81076217,0.44537155517888183,171200825.81076217,213199174.18923783,5.232257217622466e-11,-3.0023442118178744e-19,-0.013491862043609117,-0.013491862043609115,1.0000000000000002,1.734723475976807e-18
171276066.74534908,0.44556729122099137,171276066.74534908,213123933.25465092,5.2299992324467565e-11,-2.9996689388544398e-19,-0.01347983996645701,-0.01347983996645701,1.0,0.0
171351307.679936,0.4457630272631009,171351307.679936,213048692.320064,5.227743258860673e-11,-2.9969971490150873e-19,-0.013467833541683938,-0.013467833541683938,1.0,0.0
171426548.6145229,0.44595876330521045,171426548.6145229,212973451.3854771,5.225489294245802e-11,-2.9943288361291486e-19,-0.0134558427415603,-0.0134558427415603,1.0,0.0
171501789.54910982,0.44615449934732004,171501789.54910982,212898210.45089018,5.223237335988368e-11,-2.991663994039393e-19,-0.01344386753841688,-0.013443867538416879,1.0000000000000002,1.734723475976807e-18
171577030.48369673,0.4463502353894296,171577030.48369673,212822969.51630327,5.2209873814792256e-11,-2.989002616601983e-19,-0.013431907904644652,-0.01343190790464465,1.0000000000000002,1.734723475976807e-18
171652271.41828367,0.4465459714315392,171652271.41828367,212747728.58171633,5.218739428113843e-11,-2.9863446976864416e-19,-0.013419963812694627,-0.013419963812694627,1.0,0.0
171727512.35287058,0.4467417074736488,171727512.35287058,212672487.64712942,5.216493473292299e-11,-2.9836902311756233e-19,-0.01340803523507772,-0.013408035235077716,1.0000000000000002,3.469446951953614e-18
171802753.2874575,0.4469374435157583,171802753.2874575,212597246.7125425,5.21424951441927e-11,-2.981039210965668e-19,-0.013396122144364553,-0.013396122144364555,0.9999999999999999,1.734723475976807e-18
171877994.2220444,0.44713317955786785,171877994.2220444,212522005.7779556,5.212007548904018e-11,-2.9783916309659743e-19,-0.01338422451318533,-0.01338422451318533,1.0,0.0
171953235.15663132,0.4473289155999774,171953235.15663132,212446764.84336868,5.209767574160385e-11,-2.9757474850991615e-19,-0.013372342314229662,-0.01337234231422966,1.0000000000000002,1.734723475976807e-18
172028476.09121823,0.447524651642087,172028476.09121823,212371523.90878177,5.207529587606777e-11,-2.973106767301033e-19,-0.013360475520246409,-0.013360475520246409,1.0,0.0
172103717.02580518,0.4477203876841966,172103717.02580518,212296282.97419482,5.205293586666163e-11,-2.970469471520542e-19,-0.013348624104043524,-0.013348624104043524,1.0,0.0
172178957.9603921,0.4479161237263062,172178957.9603921,212221042.0396079,5.2030595687660564e-11,-2.9678355917197656e-19,-0.013336788038487934,-0.013336788038487932,1.0000000000000002,1.734723475976807e-18
172254198.894979,0.4481118597684157,172254198.894979,212145801.105021,5.2008275313385094e-11,-2.965205121873854e-19,-0.013324967296505313,-0.013324967296505312,1.0000000000000002,1.734723475976807e-18
172329439.8295659,0.44830759581052526,172329439.8295659,212070560.1704341,5.198597471820103e-11,-2.962578055971009e-19,-0.01331316185107999,-0.01331316185107999,1.0,0.0
172404680.76415282,0.4485033318526348,172404680.76415282,211995319.23584718,5.1963693876519364e-11,-2.959954388012445e-19,-0.013301371675254763,-0.013301371675254765,0.9999999999999999,1.734723475976807e-18
172479921.69873974,0.4486990678947444,172479921.69873974,211920078.30126026,5.194143276279616e-11,-2.9573341120123555e-19,-0.013289596742130762,-0.013289596742130759,1.0000000000000002,3.469446951953614e-18
172555162.63332668,0.448894803936854,172555162.63332668,211844837.36667332,5.191919135153248e-11,-2.954717221997874e-19,-0.013277837024867263,-0.013277837024867263,1.0,0.0
172630403.5679136,0.44909053997896353,172630403.5679136,211769596.4320864,5.189696961727431e-11,-2.9521037120090526e-19,-0.013266092496681594,-0.013266092496681592,1.0000000000000002,1.734723475976807e-18
172705644.5025005,0.4492862760210731,172705644.5025005,211694355.4974995,5.1874767534612384e-11,-2.9494935760988137e-19,-0.013254363130848924,-0.013254363130848922,1.0000000000000002,1.734723475976807e-18
172780885.43708742,0.44948201206318267,172780885.43708742,211619114.56291258,5.185258507818214e-11,-2.946886808332923e-19,-0.01324264890070213,-0.01324264890070213,1.0,0.0
172856126.37167433,0.4496777481052922,172856126.37167433,211543873.62832567,5.183042222266366e-11,-2.9442834027899577e-19,-0.01323094977963167,-0.013230949779631667,1.0000000000000002,3.469446951953614e-18
172931367.30626124,0.44987348414740175,172931367.30626124,211468632.69373876,5.180827894278147e-11,-2.9416833535612683e-19,-0.013219265741085394,-0.01321926574108539,1.0000000000000002,3.469446951953614e-18
173006608.24084818,0.4500692201895114,173006608.24084818,211393391.75915182,5.1786155213304554e-11,-2.939086654750945e-19,-0.013207596758568405,-0.013207596758568405,1.0,0.0
173081849.1754351,0.45026495623162094,173081849.1754351,211318150.8245649,5.176405100904619e-11,-2.9364933004757925e-19,-0.013195942805642942,-0.01319594280564294,1.0000000000000002,1.734723475976807e-18
173157090.110022,0.45046069227373053,173157090.110022,211242909.889978,5.174196630486388e-11,-2.933903284865285e-19,-0.013184303855928177,-0.013184303855928172,1.0000000000000004,5.204170427930421e-18
173232331.04460892,0.4506564283158401,173232331.04460892,211167668.95539108,5.1719901075659236e-11,-2.931316602061537e-19,-0.01317267988310009,-0.013172679883100087,1.0000000000000002,1.734723475976807e-18
173307571.97919583,0.4508521643579496,173307571.97919583,211092428.02080417,5.1697855296377905e-11,-2.9287332462192785e-19,-0.013161070860891338,-0.013161070860891338,1.0,0.0
173382812.91378275,0.45104790040005915,173382812.91378275,211017187.08621725,5.167582894200948e-11,-2.926153211505808e-19,-0.013149476763091077,-0.013149476763091077,1.0,0.0
173458053.8483697,0.4512436364421688,173458053.8483697,210941946.1516303,5.165382198758736e-11,-2.9235764921009685e-19,-0.013137897563544821,-0.013137897563544821,1.0,0.0
173533294.7829566,0.45143937248427835,173533294.7829566,210866705.2170434,5.163183440818874e-11,-2.9210030821971166e-19,-0.013126333236154324,-0.01312633323615432,1.0000000000000002,3.469446951953614e-18
173608535.7175435,0.4516351085263879,173608535.7175435,210791464.2824565,5.1609866178934415e-11,-2.91843297599908e-19,-0.013114783754877377,-0.013114783754877376,1.0000000000000002,1.734723475976807e-18
173683776.65213042,0.4518308445684975,173683776.65213042,210716223.34786958,5.158791727498876e-11,-2.915866167724133e-19,-0.013103249093727712,-0.013103249093727712,1.0,0.0
173759017.58671734,0.452026580610607,173759017.58671734,210640982.41328266,5.156598767155961e-11,-2.913302651601963e-19,-0.013091729226774833,-0.013091729226774833,1.0,0.0
173834258.52130425,0.45222231665271656,173834258.52130425,210565741.47869575,5.154407734389817e-11,-2.910742421874635e-19,-0.013080224128143874,-0.013080224128143874,1.0,0.0
173909499.4558912,0.4524180526948262,173909499.4558912,210490500.5441088,5.1522186267298906e-11,-2.9081854727965603e-19,-0.013068733772015445,-0.013068733772015444,1.0000000000000002,1.734723475976807e-18
173984740.3904781,0.45261378873693575,173984740.3904781,210415259.6095219,5.1500314417099514e-11,-2.9056317986344677e-19,-0.01305725813262551,-0.013057258132625506,1.0000000000000002,3.469446951953614e-18
174059981.32506502,0.4528095247790453,174059981.32506502,210340018.67493498,5.147846176868073e-11,-2.903081393667365e-19,-0.01304579718426521,-0.013045797184265209,1.0000000000000002,1.734723475976807e-18
174135222.25965193,0.4530052608211549,174135222.25965193,210264777.74034807,5.145662829746631e-11,-2.900534252186513e-19,-0.013034350901280755,-0.013034350901280753,1.0000000000000002,1.734723475976807e-18
174210463.19423884,0.4532009968632644,174210463.19423884,210189536.80576116,5.143481397892291e-11,-2.897990368495389e-19,-0.013022919258073246,-0.013022919258073244,1.0000000000000002,1.734723475976807e-18
174285704.12882575,0.45339673290537397,174285704.12882575,210114295.87117425,5.141301878856003e-11,-2.895449736909659e-19,-0.013011502229098559,-0.013011502229098559,1.0,0.0
174360945.0634127,0.4535924689474836,174360945.0634127,210039054.9365873,5.139124270192985e-11,-2.8929123517571403e-19,-0.01300009978886718,-0.01300009978886718,1.0,0.0
174436185.9979996,0.45378820498959316,174436185.9979996,209963814.0020004,5.136948569462722e-11,-2.890378207377779e-19,-0.01298871191194409,-0.012988711911944088,1.0000000000000002,1.734723475976807e-18
174511426.93258652,0.4539839410317027,174511426.93258652,209888573.06741348,5.134774774228951e-11,-2.8878472981236066e-19,-0.01297733857294859,-0.012977338572948588,1.0000000000000002,1.734723475976807e-18
174586667.86717343,0.45417967707381224,174586667.86717343,209813332.13282657,5.132602882059654e-11,-2.885319618358719e-19,-0.012965979746554186,-0.012965979746554186,1.0,0.0
174661908.80176035,0.45437541311592183,174661908.80176035,209738091.19823965,5.13043289052705e-11,-2.8827951624592386e-19,-0.012954635407488431,-0.01295463540748843,1.0000000000000002,1.734723475976807e-18
174737149.73634726,0.4545711491580314,174737149.73634726,209662850.26365274,5.128264797207584e-11,-2.880273924813286e-19,-0.012943305530532799,-0.012943305530532797,1.0000000000000002,1.734723475976807e-18
174812390.6709342,0.454766885200141,174812390.6709342,209587609.3290658,5.1260985996819206e-11,-2.8777558998209447e-19,-0.012931990090522523,-0.012931990090522521,1.0000000000000002,1.734723475976807e-18
174887631.6055211,0.45496262124225056,174887631.6055211,209512368.3944789,5.123934295534931e-11,-2.87524108189424e-19,-0.012920689062346493,-0.012920689062346493,1.0,0.0
174962872.54010803,0.4551583572843601,174962872.54010803,209437127.45989197,5.121771882355689e-11,-2.872729465457096e-19,-0.012909402420947074,-0.012909402420947074,1.0,0.0
175038113.47469494,0.45535409332646964,175038113.47469494,209361886.52530506,5.119611357737456e-11,-2.8702210449453113e-19,-0.012898130141319993,-0.012898130141319991,1.0000000000000002,1.734723475976807e-18
175113354.40928185,0.45554982936857924,175113354.40928185,209286645.59071815,5.117452719277679e-11,-2.867715814806526e-19,-0.012886872198514188,-0.012886872198514185,1.0000000000000002,3.469446951953614e-18
175188595.34386876,0.4557455654106888,175188595.34386876,209211404.65613124,5.1152959645779763e-11,-2.8652137695001913e-19,-0.012875628567631676,-0.012875628567631674,1.0000000000000002,1.734723475976807e-18
175263836.2784557,0.4559413014527984,175263836.2784557,209136163.7215443,5.113141091244129e-11,-2.862714903497541e-19,-0.01286439922382742,-0.012864399223827419,1.0000000000000002,1.734723475976807e-18
175339077.21304262,0.45613703749490797,175339077.21304262,209060922.78695738,5.110988096886079e-11,-2.8602192112815597e-19,-0.012853184142309189,-0.012853184142309187,1.0000000000000002,1.734723475976807e-18
175414318.14762953,0.4563327735370175,175414318.14762953,208985681.85237047,5.10883697911791e-11,-2.8577266873469494e-19,-0.012841983298337406,-0.012841983298337405,1.0000000000000002,1.734723475976807e-18
175489559.08221644,0.45652850957912705,175489559.08221644,208910440.91778356,5.1066877355578435e-11,-2.855237326200102e-19,-0.012830796667225029,-0.012830796667225029,1.0,0.0
175564800.01680335,0.4567242456212366,175564800.01680335,208835199.98319665,5.104540363828233e-11,-2.85275112235907e-19,-0.012819624224337415,-0.012819624224337413,1.0000000000000002,1.734723475976807e-18
175640040.95139027,0.4569199816633462,175640040.95139027,208759959.04860973,5.10239486155555e-11,-2.850268070353533e-19,-0.01280846594509217,-0.012808465945092168,1.0000000000000002,1.734723475976807e-18
175715281.8859772,0.4571157177054558,175715281.8859772,208684718.1140228,5.1002512263703784e-11,-2.84778816472477e-19,-0.012797321804959022,-0.01279732180495902,1.0000000000000002,1.734723475976807e-18
175790522.82056412,0.4573114537475654,175790522.82056412,208609477.17943588,5.098109455907405e-11,-2.845311400025631e-19,-0.012786191779459702,-0.0127861917794597,1.0000000000000002,1.734723475976807e-18
175865763.75515103,0.4575071897896749,175865763.75515103,208534236.24484897,5.095969547805412e-11,-2.8428377708205006e-19,-0.012775075844167776,-0.012775075844167776,1.0,0.0
175941004.68973795,0.45770292583178446,175941004.68973795,208458995.31026205,5.093831499707264e-11,-2.8403672716852764e-19,-0.012763973974708537,-0.01276397397470854,0.9999999999999999,1.734723475976807e-18
176016245.62432486,0.457898661873894,176016245.62432486,208383754.37567514,5.0916953092599046e-11,-2.837899897207334e-19,-0.012752886146758869,-0.012752886146758865,1.0000000000000002,3.469446951953614e-18
176091486.5589118,0.45809439791600365,176091486.5589118,208308513.4410882,5.089560974114345e-11,-2.8354356419854954e-19,-0.012741812336047086,-0.012741812336047082,1.0000000000000002,3.469446951953614e-18
176166727.4934987,0.4582901339581132,176166727.4934987,208233272.5065013,5.087428491925656e-11,-2.8329745006300085e-19,-0.01273075251835285,-0.012730752518352846,1.0000000000000002,3.469446951953614e-18
176241968.42808563,0.45848587000022273,176241968.42808563,208158031.57191437,5.0852978603529604e-11,-2.8305164677625076e-19,-0.01271970666950699,-0.01271970666950699,1.0,0.0
176317209.36267254,0.4586816060423323,176317209.36267254,208082790.63732746,5.083169077059422e-11,-2.8280615380159894e-19,-0.0127086747653914,-0.0127086747653914,1.0,0.0
176392450.29725945,0.45887734208444186,176392450.29725945,208007549.70274055,5.081042139712239e-11,-2.8256097060347827e-19,-0.012697656781938889,-0.012697656781938887,1.0000000000000002,1.734723475976807e-18
176467691.23184636,0.4590730781265514,176467691.23184636,207932308.76815364,5.078917045982635e-11,-2.823160966474517e-19,-0.012686652695133057,-0.012686652695133057,1.0,0.0
176542932.1664333,0.45926881416866105,176542932.1664333,207857067.8335667,5.0767937935458504e-11,-2.8207153140020983e-19,-0.012675662481008172,-0.012675662481008172,1.0,0.0
176618173.10102022,0.4594645502107706,176618173.10102022,207781826.89897978,5.074672380081135e-11,-2.8182727432956747e-19,-0.012664686115649026,-0.012664686115649026,1.0,0.0
176693414.03560713,0.45966028625288013,176693414.03560713,207706585.96439287,5.072552803271738e-11,-2.815833249044611e-19,-0.012653723575190816,-0.012653723575190816,1.0,0.0
176768654.97019404,0.45985602229498973,176768654.97019404,207631345.02980596,5.070435060804899e-11,-2.8133968259494583e-19,-0.012642774835819003,-0.012642774835819002,1.0000000000000002,1.734723475976807e-18
176843895.90478095,0.46005175833709927,176843895.90478095,207556104.09521905,5.0683191503718426e-11,-2.8109634687219243e-19,-0.01263183987376919,-0.012631839873769188,1.0000000000000002,1.734723475976807e-18
176919136.83936787,0.4602474943792088,176919136.83936787,207480863.16063213,5.0662050696677675e-11,-2.8085331720848464e-19,-0.012620918665326988,-0.012620918665326986,1.0000000000000002,1.734723475976807e-18
176994377.7739548,0.46044323042131846,176994377.7739548,207405622.2260452,5.0640928163918374e-11,-2.806105930772163e-19,-0.012610011186827896,-0.012610011186827894,1.0000000000000002,1.734723475976807e-18
177069618.70854172,0.460638966463428,177069618.70854172,207330381.29145828,5.061982388247176e-11,-2.803681739528885e-19,-0.012599117414657173,-0.01259911741465717,1.0000000000000002,3.469446951953614e-18
177144859.64312863,0.46083470250553754,177144859.64312863,207255140.35687137,5.059873782940858e-11,-2.8012605931110644e-19,-0.012588237325249692,-0.01258823732524969,1.0000000000000002,1.734723475976807e-18
177220100.57771555,0.4610304385476471,177220100.57771555,207179899.42228445,5.057766998183894e-11,-2.798842486285771e-19,-0.012577370895089835,-0.012577370895089833,1.0000000000000002,1.734723475976807e-18
177295341.51230246,0.4612261745897567,177295341.51230246,207104658.48769754,5.055662031691234e-11,-2.796427413831059e-19,-0.01256651810071135,-0.012566518100711348,1.0000000000000002,1.734723475976807e-18
177370582.44688937,0.4614219106318662,177370582.44688937,207029417.55311063,5.053558881181749e-11,-2.794015370535941e-19,-0.012555678918697228,-0.012555678918697227,1.0000000000000002,1.734723475976807e-18
177445823.3814763,0.46161764667397587,177445823.3814763,206954176.6185237,5.0514575443782276e-11,-2.791606351200363e-19,-0.012544853325679587,-0.012544853325679586,1.0000000000000002,1.734723475976807e-18
177521064.31606323,0.4618133827160854,177521064.31606323,206878935.68393677,5.04935801900737e-11,-2.789200350635171e-19,-0.012534041298339536,-0.012534041298339533,1.0000000000000002,3.469446951953614e-18
177596305.25065014,0.46200911875819495,177596305.25065014,206803694.74934986,5.0472603027997716e-11,-2.786797363662085e-19,-0.012523242813407045,-0.012523242813407045,1.0,0.0
177671546.18523705,0.4622048548003045,177671546.18523705,206728453.81476295,5.045164393489922e-11,-2.784397385113674e-19,-0.012512457847660837,-0.012512457847660837,1.0,0.0
177746787.11982396,0.462400590842414,177746787.11982396,206653212.88017604,5.043070288816196e-11,-2.7820004098333233e-19,-0.012501686377928242,-0.012501686377928239,1.0000000000000002,3.469446951953614e-18
177822028.05441087,0.4625963268845236,177822028.05441087,206577971.94558913,5.040977986520843e-11,-2.779606432675209e-19,-0.012490928381085079,-0.012490928381085079,1.0,0.0
177897268.98899782,0.4627920629266332,177897268.98899782,206502731.01100218,5.038887484349979e-11,-2.7772154485042727e-19,-0.012480183834055544,-0.012480183834055542,1.0000000000000002,1.734723475976807e-18
177972509.92358473,0.4629877989687428,177972509.92358473,206427490.07641527,5.0367987800535837e-11,-2.774827452196192e-19,-0.012469452713812083,-0.012469452713812081,1.0000000000000002,1.734723475976807e-18
178047750.85817164,0.46318353501085235,178047750.85817164,206352249.14182836,5.0347118713854836e-11,-2.772442438637349e-19,-0.012458734997375246,-0.012458734997375247,0.9999999999999999,1.734723475976807e-18
178122991.79275855,0.4633792710529619,178122991.79275855,206277008.20724145,5.032626756103351e-11,-2.7700604027248123e-19,-0.012448030661813598,-0.012448030661813598,1.0,0.0
178198232.72734547,0.46357500709507143,178198232.72734547,206201767.27265453,5.0305434319686934e-11,-2.7676813393663007e-19,-0.012437339684243572,-0.01243733968424357,1.0000000000000002,1.734723475976807e-18
178273473.66193238,0.46377074313718103,178273473.66193238,206126526.33806762,5.028461896746846e-11,-2.765305243480159e-19,-0.012426662041829345,-0.012426662041829344,1.0000000000000002,1.734723475976807e-18
178348714.59651932,0.4639664791792906,178348714.59651932,206051285.40348068,5.026382148206963e-11,-2.7629321099953315e-19,-0.012415997711782733,-0.012415997711782733,1.0,0.0
178423955.53110623,0.46416221522140017,178423955.53110623,205976044.46889377,5.024304184122011e-11,-2.7605619338513383e-19,-0.012405346671363072,-0.01240534667136307,1.0000000000000002,1.734723475976807e-18
178499196.46569315,0.46435795126350976,178499196.46569315,205900803.53430685,5.022228002268758e-11,-2.7581947099982416e-19,-0.012394708897877072,-0.01239470889787707,1.0000000000000002,1.734723475976807e-18
178574437.40028006,0.4645536873056193,178574437.40028006,205825562.59971994,5.020153600427771e-11,-2.755830433396621e-19,-0.012384084368678707,-0.012384084368678706,1.0000000000000002,1.734723475976807e-18
178649678.33486697,0.46474942334772884,178649678.33486697,205750321.66513303,5.018080976383403e-11,-2.75346909901755e-19,-0.01237347306116911,-0.01237347306116911,1.0,0.0
178724919.26945388,0.4649451593898384,178724919.26945388,205675080.73054612,5.0160101279237865e-11,-2.751110701842566e-19,-0.012362874952796435,-0.012362874952796433,1.0000000000000002,1.734723475976807e-18
178800160.20404083,0.46514089543194803,178800160.20404083,205599839.79595917,5.013941052840825e-11,-2.7487552368636426e-19,-0.012352290021055732,-0.012352290021055732,1.0,0.0
178875401.13862774,0.46533663147405757,178875401.13862774,205524598.86137226,5.0118737489301894e-11,-2.746402699083169e-19,-0.012341718243488859,-0.012341718243488857,1.0000000000000002,1.734723475976807e-18
178950642.07321465,0.46553236751616717,178950642.07321465,205449357.92678535,5.009808213991305e-11,-2.744053083513916e-19,-0.012331159597684325,-0.012331159597684323,1.0000000000000002,1.734723475976807e-18
179025883.00780156,0.4657281035582767,179025883.00780156,205374116.99219844,5.007744445827344e-11,-2.7417063851790135e-19,-0.012320614061277192,-0.01232061406127719,1.0000000000000002,1.734723475976807e-18
179101123.94238847,0.46592383960038625,179101123.94238847,205298876.05761153,5.0056824422452236e-11,-2.7393625991119233e-19,-0.012310081611948949,-0.012310081611948949,1.0,0.0
