body,r_m,r_body_radii,A_Rs_over_r,abs_grad_A_analytic,dA_dr_numeric,abs_grad_A_numeric,g_newton_m_s2,g_from_A_gradient_analytic_m_s2,g_from_A_gradient_numeric_m_s2,ratio_grad_g_to_newton,ratio_numeric_grad_g_to_newton
Moon,79632076.74493396,45.83404900709909,1.3693695034604977e-12,1.7196204838995542e-20,-1.71962048406684e-20,1.71962048406684e-20,0.0007727589076833183,0.0007727589076833183,0.0007727589077584927,1.0,1.0000000000972806
Moon,79831930.56304574,45.94907940776202,1.365941379879592e-12,1.7110213547959557e-20,-1.7110213549657787e-20,1.7110213549657787e-20,0.0007688946517760755,0.0007688946517760755,0.0007688946518523902,1.0,1.0000000000992526
Moon,80032285.9572842,46.06439850194785,1.3625218383733246e-12,1.7024652264719095e-20,-1.7024652266378823e-20,1.7024652266378823e-20,0.0007650497194554889,0.0007650497194554889,0.0007650497195300733,1.0,1.0000000000974896
Moon,80233144.18646248,46.18000701419505,1.3591108574570542e-12,1.6939518838978433e-20,-1.693951884075472e-20,1.693951884075472e-20,0.0007612240140920874,0.0007612240140920875,0.0007612240141719099,1.0000000000000002,1.0000000001048606
Moon,80434506.51255298,46.29590567086047,1.3557084156999248e-12,1.685481113119463e-20,-1.6854811133041656e-20,1.6854811133041656e-20,0.0007574174395396066,0.0007574174395396066,0.0007574174396226079,1.0,1.0000000001095846
Moon,80636374.20069544,46.412095200124,1.3523144917247285e-12,1.677052701252366e-20,-1.6770527014157552e-20,1.6770527014157552e-20,0.0007536299001325664,0.0007536299001325665,0.00075362990020599,1.0000000000000002,1.0000000000974265
Moon,80838748.51920426,46.52857633199278,1.3489290642077827e-12,1.6686664364767196e-20,-1.6686664366380273e-20,1.6686664366380273e-20,0.0007498613006838812,0.0007498613006838813,0.0007498613007563693,1.0000000000000002,1.0000000000966687
Moon,81041630.73957746,46.645349798306356,1.3455521118787771e-12,1.6603221080318956e-20,-1.6603221081791775e-20,1.6603221081791775e-20,0.000746111546482448,0.0007461115464824481,0.0007461115465486332,1.0000000000000002,1.0000000000887068
Moon,81245022.13650393,46.76241633274084,1.3421836135206552e-12,1.6520195062112035e-20,-1.6520195063728182e-20,1.6520195063728182e-20,0.0007423805432907796,0.0007423805432907797,0.0007423805433634057,1.0000000000000002,1.0000000000978286
Moon,81448923.98787175,46.87977667081372,1.3388235479694741e-12,1.6437584223566088e-20,-1.6437584225108072e-20,1.6437584225108072e-20,0.0007386681973426317,0.0007386681973426317,0.000738668197411925,1.0,1.0000000000938085
Moon,81653337.57477623,46.997431549888475,1.335471894114272e-12,1.6355386488534874e-20,-1.6355386490371568e-20,1.6355386490371568e-20,0.0007349744153406445,0.0007349744153406446,0.0007349744154231815,1.0000000000000002,1.0000000001122993
Moon,81858264.1815274,47.11538170917889,1.3321286308969442e-12,1.6273599791254304e-20,-1.6273599792825884e-20,1.6273599792825884e-20,0.00073129910445401,0.00073129910445401,0.0007312991045246332,1.0,1.0000000000965723
Moon,82063705.09565905,47.23362788975426,1.3287937373120959e-12,1.619222207629016e-20,-1.6192222077812916e-20,1.6192222077812916e-20,0.0007276421723161204,0.0007276421723161204,0.0007276421723845496,1.0,1.0000000000940423
Moon,82269661.60793611,47.352170834543635,1.3254671924069202e-12,1.6111251298486676e-20,-1.6111251300183318e-20,1.6111251300183318e-20,0.0007240035270222589,0.0007240035270222588,0.0007240035270985022,0.9999999999999999,1.0000000001053078
Moon,82476135.01236299,47.47101128834062,1.3221489752810649e-12,1.6030685422915096e-20,-1.6030685424623544e-20,1.6030685424623544e-20,0.0007203830771272876,0.0007203830771272877,0.0007203830772040615,1.0000000000000002,1.0000000001065736
Moon,82683126.60619186,47.59014999780814,1.3188390650864962e-12,1.595052242482244e-20,-1.595052242634387e-20,1.595052242634387e-20,0.0007167807316433455,0.0007167807316433455,0.0007167807317117152,1.0,1.0000000000953844
Moon,82890637.68993008,47.70958771148272,1.3155374410273819e-12,1.5870760289580922e-20,-1.5870760291146736e-20,1.5870760291146736e-20,0.0007131964000375744,0.0007131964000375744,0.0007131964001079386,1.0,1.0000000000986604
Moon,83098669.56734945,47.829325179779815,1.3122440823599415e-12,1.5791397012636883e-20,-1.5791397014278025e-20,1.5791397014278025e-20,0.0007096299922298255,0.0007096299922298255,0.0007096299923035747,1.0,1.0000000001039264
Moon,83307223.54549369,47.949363154998096,1.308958968392328e-12,1.5712430599460698e-20,-1.5712430600871072e-20,1.5712430600871072e-20,0.000706081418590407,0.0007060814185904071,0.0007060814186537861,1.0000000000000002,1.0000000000897618
Moon,83516300.93468682,48.06970239132429,1.305682078484495e-12,1.563385906549659e-20,-1.5633859066987932e-20,1.5633859066987932e-20,0.0007025505899378303,0.0007025505899378303,0.0007025505900048477,1.0,1.0000000000953917
Moon,83725903.04854158,48.19034364483802,1.3024133920480652e-12,1.555568043611268e-20,-1.5555680437750082e-20,1.5555680437750082e-20,0.0006990374175365633,0.0006990374175365634,0.0006990374176101446,1.0000000000000002,1.000000000105261
Moon,83936031.20396698,48.31128767351616,1.2991528885462096e-12,1.5477892746551604e-20,-1.5477892748143304e-20,1.5477892748143304e-20,0.000695541813094814,0.000695541813094814,0.0006955418131663414,1.0,1.000000000102837
Moon,84146686.72117762,48.432535237238184,1.2959005474935043e-12,1.540049404188078e-20,-1.5400494043329826e-20,1.5400494043329826e-20,0.0006920636887622927,0.0006920636887622928,0.0006920636888274096,1.0000000000000002,1.000000000094091
Moon,84357870.9237013,48.55408709779055,1.2926563484558123e-12,1.5323482376943513e-20,-1.5323482378357046e-20,1.5323482378357046e-20,0.000688602957128017,0.0006886029571280171,0.0006886029571915381,1.0000000000000002,1.0000000000922464
Moon,84569585.13838746,48.67594401887156,1.2894202710501521e-12,1.5246855816310066e-20,-1.5246855817869964e-20,1.5246855817869964e-20,0.000685159531218112,0.000685159531218112,0.0006851595312882103,1.0,1.0000000001023095
Moon,84781830.69541577,48.79810676609633,1.2861922949445662e-12,1.5170612434228927e-20,-1.5170612435708327e-20,1.5170612435708327e-20,0.0006817333244936204,0.0006817333244936204,0.0006817333245601012,1.0,1.0000000000975175
Moon,84994608.9283037,48.9205761070011,1.2829723998580055e-12,1.5094750314578696e-20,-1.5094750316053934e-20,1.5094750316053934e-20,0.0006783242508483405,0.0006783242508483405,0.0006783242509146343,1.0,1.0000000000977318
Moon,85207921.17391607,49.043352811048734,1.2797605655601847e-12,1.5019267550819513e-20,-1.501926755242684e-20,1.501926755242684e-20,0.0006749322246066439,0.0006749322246066439,0.0006749322246788735,1.0,1.0000000001070177
Moon,85421768.77247262,49.16643764963314,1.2765567718714663e-12,1.494416224594544e-20,-1.4944162247405704e-20,1.4944162247405704e-20,0.0006715571605213346,0.0006715571605213348,0.0006715571605869558,1.0000000000000002,1.000000000097715
Moon,85636153.06755663,49.28983139608417,1.2733609986627318e-12,1.486943251243669e-20,-1.4869432513884508e-20,1.4869432513884508e-20,0.0006681989737715042,0.0006681989737715042,0.0006681989738365659,1.0,1.0000000000973688
Moon,85851075.40612365,49.41353482567264,1.270173225855251e-12,1.4795076472212144e-20,-1.4795076473722446e-20,1.4795076473722446e-20,0.0006648575799603955,0.0006648575799603955,0.0006648575800282651,1.0,1.0000000001020815
Moon,86066537.13850912,49.53754871561478,1.2669934334205676e-12,1.4721092256582394e-20,-1.4721092258056167e-20,1.4721092258056167e-20,0.0006615328951132945,0.0006615328951132945,0.0006615328951795226,1.0,1.000000000100113
Moon,86282539.61843796,49.66187384507768,1.2638216013803583e-12,1.4647478006202412e-20,-1.464747800760662e-20,1.464747800760662e-20,0.0006582248356754027,0.0006582248356754027,0.0006582248357385047,1.0,1.0000000000958669
Moon,86499084.2030324,49.78651099518384,1.2606577098063155e-12,1.4574231871025065e-20,-1.457423187251415e-20,1.457423187251415e-20,0.0006549333185097477,0.0006549333185097478,0.0006549333185766639,1.0000000000000002,1.0000000001021725
Moon,86716172.25282069,49.91146094901617,1.257501738820021e-12,1.450135201025455e-20,-1.4501352011593252e-20,1.4501352011593252e-20,0.0006516582608950918,0.0006516582608950918,0.0006516582609552501,1.0,1.0000000000923157
Moon,86933805.13174571,50.03672449162295,1.254353668592819e-12,1.4428836592300105e-20,-1.4428836593688752e-20,1.4428836593688752e-20,0.0006483995805238507,0.0006483995805238508,0.0006483995805862535,1.0000000000000002,1.0000000000962412
Moon,87151984.20717299,50.16230241002244,1.2512134793457006e-12,1.4356683794730176e-20,-1.4356683796114802e-20,1.4356683796114802e-20,0.0006451571955000346,0.0006451571955000346,0.0006451571955622566,1.0,1.0000000000964449
Moon,87370710.84990028,50.2881954932084,1.2480811513491644e-12,1.428489180422628e-20,-1.428489180565909e-20,1.428489180565909e-20,0.0006419310243371744,0.0006419310243371745,0.0006419310244015618,1.0000000000000002,1.0000000001003027
Moon,87589986.43416542,50.414404532154606,1.2449566649231037e-12,1.4213458816537675e-20,-1.42134588179579e-20,1.42134588179579e-20,0.0006387209859562856,0.0006387209859562858,0.0006387209860201074,1.0000000000000002,1.0000000000999212
Moon,87809812.33765523,50.54093031981998,1.241840000436679e-12,1.4142383036435945e-20,-1.4142383037799846e-20,1.4142383037799846e-20,0.0006355269996838261,0.0006355269996838263,0.000635526999745117,1.0000000000000002,1.0000000000964409
Moon,88030189.94151434,50.667773651153645,1.2387311383081926e-12,1.4071662677669822e-20,-1.4071662679195222e-20,1.4071662679195222e-20,0.0006323489852496672,0.0006323489852496674,0.0006323489853182154,1.0000000000000002,1.0000000001084024
Moon,88251120.63035306,50.794935323099494,1.2356300590049768e-12,1.400129596292055e-20,-1.400129596418538e-20,1.400129596418538e-20,0.000629186862785087,0.0006291868627850871,0.0006291868628419257,1.0000000000000002,1.0000000000903368
Moon,88472605.79225725,50.922416134601846,1.232536743043254e-12,1.3931281123756844e-20,-1.3931281124979042e-20,1.3931281124979042e-20,0.0006260405528207468,0.0006260405528207468,0.0006260405528756696,1.0,1.0000000000877305
Moon,88694646.81879629,51.050216886610045,1.2294511709880256e-12,1.386161640059069e-20,-1.386161640195798e-20,1.386161640195798e-20,0.0006229099762847045,0.0006229099762847045,0.0006229099763461474,1.0,1.0000000000986384
Moon,88917245.10503198,51.17833838208356,1.2263733234529483e-12,1.3792300042633078e-20,-1.379230004398321e-20,1.379230004398321e-20,0.0006197950545004254,0.0006197950545004255,0.0006197950545610973,1.0000000000000002,1.0000000000978904
Moon,89140402.04952754,51.3067814259972,1.2233031811002073e-12,1.3723330307849907e-20,-1.3723330309149208e-20,1.3723330309149208e-20,0.0006166957091848014,0.0006166957091848015,0.0006166957092431891,1.0000000000000002,1.0000000000946785
Moon,89364119.05435562,51.4355468253457,1.2202407246404067e-12,1.3654705462918476e-20,-1.3654705464396715e-20,1.3654705464396715e-20,0.0006136118624461947,0.0006136118624461948,0.0006136118625126235,1.0000000000000002,1.0000000001082587
Moon,89588397.52510823,51.56463538914944,1.2171859348324329e-12,1.358642378318355e-20,-1.3586423784454236e-20,1.3586423784454236e-20,0.000610543436782464,0.000610543436782464,0.0006105434368395658,1.0,1.000000000093526
Moon,89813238.87090482,51.694047928459085,1.2141387924833436e-12,1.3518483552614272e-20,-1.3518483553943296e-20,1.3518483553943296e-20,0.0006074903550790284,0.0006074903550790285,0.0006074903551387518,1.0000000000000002,1.0000000000983116
Moon,90038644.50440134,51.82378525636085,1.2110992784482447e-12,1.3450883063760947e-20,-1.3450883065189985e-20,1.3450883065189985e-20,0.0006044525406069251,0.0006044525406069251,0.000604452540671143,1.0,1.0000000001062412
Moon,90264615.84179927,51.95384818798163,1.2080673736301677e-12,1.3383620617712107e-20,-1.3383620618977375e-20,1.3383620618977375e-20,0.0006014299170208801,0.0006014299170208801,0.0006014299170777384,1.0,1.0000000000945384
Moon,90491154.30285384,52.084237540493746,1.205043058979959e-12,1.3316694524052007e-20,-1.3316694525397939e-20,1.3316694525397939e-20,0.0005984224083573981,0.0005984224083573981,0.0005984224084178813,1.0,1.0000000001010712
Moon,90718261.31088395,52.21495413312073,1.2020263154961467e-12,1.3250103100817843e-20,-1.3250103102021177e-20,1.3250103102021177e-20,0.00059542993903284,0.0005954299390328401,0.0005954299390869152,1.0000000000000002,1.0000000000908171
Moon,90945938.2927805,52.345998787141994,1.1990171242248294e-12,1.3183844674457663e-20,-1.3183844675752418e-20,1.3183844675752418e-20,0.0005924524338415319,0.0005924524338415319,0.0005924524338997152,1.0,1.0000000000982077
Moon,91174186.67901547,52.477372325898166,1.1960154662595559e-12,1.3117917579788285e-20,-1.3117917581229992e-20,1.3117917581229992e-20,0.000589489817953873,0.000589489817953873,0.0005894898180186602,1.0,1.0000000001099039
Moon,91403007.90365107,52.60907557479629,1.1930213227412035e-12,1.3052320159953383e-20,-1.3052320161234483e-20,1.3052320161234483e-20,0.0005865420169144535,0.0005865420169144536,0.0005865420169720233,1.0000000000000002,1.0000000000981513
Moon,91632403.40434806,52.74110936131464,1.1900346748578695e-12,1.298705076638207e-20,-1.2987050767752755e-20,1.2987050767752755e-20,0.000583608956640192,0.0005836089566401921,0.0005836089567017876,1.0000000000000002,1.0000000001055425
Moon,91862374.62237588,52.87347451500856,1.1870555038447381e-12,1.2922107758747123e-20,-1.2922107760167434e-20,1.2922107760167434e-20,0.0005806905634184594,0.0005806905634184594,0.000580690563482285,1.0,1.0000000001099132
Moon,92092923.00262113,53.00617186751533,1.18408379098397e-12,1.2857489504923942e-20,-1.2857489506104781e-20,1.2857489506104781e-20,0.0005777867639052337,0.0005777867639052337,0.0005777867639582979,1.0,1.0000000000918405
Moon,92324049.99359594,53.13920225255897,1.1811195176045942e-12,1.2793194380949737e-20,-1.2793194382160142e-20,1.2793194382160142e-20,0.0005748974851232665,0.0005748974851232665,0.0005748974851776594,1.0,1.0000000000946132
Moon,92555757.04744911,53.27256650595667,1.1781626650823644e-12,1.2729220770982124e-20,-1.2729220772211582e-20,1.2729220772211582e-20,0.0005720226544602225,0.0005720226544602225,0.0005720226545154716,1.0,1.0000000000965854
Moon,92788045.61997256,53.40626546562252,1.1752132148396762e-12,1.266556706725928e-20,-1.2665567068370775e-20,1.2665567068370775e-20,0.0005691621996668882,0.0005691621996668883,0.0005691621997168364,1.0000000000000002,1.0000000000877574
Moon,93020917.17061262,53.54029997157397,1.1722711483454224e-12,1.2602231670058926e-20,-1.2602231671375852e-20,1.2602231671375852e-20,0.0005663160488553296,0.0005663160488553297,0.0005663160489145094,1.0000000000000002,1.0000000001044995
Moon,93254373.1624784,53.67467086593669,1.1693364471148882e-12,1.2539212987658358e-20,-1.253921298892104e-20,1.253921298892104e-20,0.0005634841304970956,0.0005634841304970956,0.0005634841305538377,1.0,1.0000000001006986
Moon,93488415.06235045,53.8093789929495,1.1664090927096404e-12,1.2476509436294587e-20,-1.2476509437575144e-20,1.2476509437575144e-20,0.0005606663734214266,0.0005606663734214266,0.000560666373478972,1.0,1.0000000001026375
Moon,93723044.34069107,53.94442519897034,1.1634890667373985e-12,1.2414119440124233e-20,-1.2414119441330835e-20,1.2414119441330835e-20,0.0005578627068134528,0.0005578627068134528,0.0005578627068676749,1.0,1.000000000097196
Moon,93958262.47165282,54.07981033248119,1.160576350851928e-12,1.2352041431184122e-20,-1.2352041432432297e-20,1.2352041432432297e-20,0.000555073060212423,0.000555073060212423,0.0005550730602685133,1.0,1.00000000010105
Moon,94194070.93308796,54.21553524409345,1.1576709267529227e-12,1.2290273849351834e-20,-1.2290273850581989e-20,1.2290273850581989e-20,0.0005522973635099321,0.0005522973635099322,0.0005522973635652125,1.0000000000000002,1.0000000001000917
Moon,94430471.20655793,54.35160078655343,1.1547727761858881e-12,1.2228815142306443e-20,-1.2228815143655929e-20,1.2228815143655929e-20,0.0005495355469481564,0.0005495355469481564,0.0005495355470087993,1.0,1.000000000110353
Moon,94667464.7773419,54.48800781474727,1.1518818809420354e-12,1.2167663765489698e-20,-1.2167663766701368e-20,1.2167663766701368e-20,0.0005467875411181096,0.0005467875411181096,0.0005467875411725594,1.0,1.0000000000995812
Moon,94905053.13444722,54.624757185706926,1.1489982228581534e-12,1.2106818182066927e-20,-1.210681818328958e-20,1.210681818328958e-20,0.0005440532769578856,0.0005440532769578857,0.000544053277012829,1.0000000000000002,1.000000000100989
Moon,95143237.77061805,54.7618497586152,1.1461217838165033e-12,1.2046276862888582e-20,-1.2046276864088835e-20,1.2046276864088835e-20,0.0005413326857509308,0.0005413326857509309,0.0005413326858048676,1.0000000000000002,1.000000000099637
Moon,95382020.18234491,54.89928639481116,1.143252545744703e-12,1.1986038286451787e-20,-1.1986038287681415e-20,1.1986038287681415e-20,0.0005386256991243157,0.0005386256991243158,0.0005386256991795725,1.0000000000000002,1.0000000001025884
Moon,95621401.86987428,55.03706795779572,1.1403904906156113e-12,1.1926100938862032e-20,-1.1926100940100787e-20,1.1926100940100787e-20,0.0005359322490470136,0.0005359322490470137,0.0005359322491026806,1.0000000000000002,1.0000000001038694
Moon,95861384.33721727,55.1751953132366,1.137535600447223e-12,1.1866463313795332e-20,-1.1866463314902141e-20,1.1866463314902141e-20,0.0005332522678282006,0.0005332522678282006,0.0005332522678779382,1.0,1.000000000093272
Moon,96101969.09216015,55.31366932897441,1.1346878573025436e-12,1.1807123912460081e-20,-1.180712391365153e-20,1.180712391365153e-20,0.0005305856881155407,0.0005305856881155407,0.0005305856881690817,1.0,1.0000000001009093
Moon,96343157.64627317,55.45249087502772,1.1318472432894843e-12,1.1748081243559566e-20,-1.1748081244730605e-20,1.1748081244730605e-20,0.0005279324428935015,0.0005279324428935017,0.0005279324429461255,1.0000000000000002,1.0000000000996794
Moon,96584951.51492018,55.59166082359858,1.1290137405607476e-12,1.168933382325445e-20,-1.1689333824458752e-20,1.1689333824458752e-20,0.000525292465481669,0.0005252924654816691,0.0005252924655357877,1.0000000000000002,1.0000000001030258
Moon,96827352.2172683,55.731180049078105,1.1261873313137147e-12,1.1630880175125445e-20,-1.1630880176320961e-20,1.1630880176320961e-20,0.0005226656895330688,0.0005226656895330688,0.0005226656895867927,1.0,1.0000000001027882
Moon,97070361.27629684,55.87104942805159,1.1233679977903394e-12,1.1572718830136357e-20,-1.1572718831247209e-20,1.1572718831247209e-20,0.0005200520490325068,0.0005200520490325068,0.0005200520490824261,1.0,1.000000000095989
Moon,97313980.21880786,56.01126983930463,1.120555722277026e-12,1.1514848326596926e-20,-1.1514848327783296e-20,1.1514848327783296e-20,0.0005174514782948982,0.0005174514782948983,0.000517451478348211,1.0000000000000002,1.0000000001030296
Moon,97558210.57543509,56.151842163828185,1.117750487104526e-12,1.1457267210126265e-20,-1.1457267211223961e-20,1.1457267211223961e-20,0.0005148639119636256,0.0005148639119636256,0.0005148639120129535,1.0,1.0000000000958078
Moon,97803053.88065372,56.29276728482429,1.1149522746478231e-12,1.1399974033616246e-20,-1.1399974034823354e-20,1.1399974034823354e-20,0.0005122892850088924,0.0005122892850088924,0.0005122892850631371,1.0,1.0000000001058869
Moon,98048511.67279021,56.43404608771165,1.112161067326024e-12,1.1342967357195119e-20,-1.13429673584124e-20,1.13429673584124e-20,0.0005097275327260893,0.0005097275327260893,0.0005097275327807912,1.0,1.000000000107316
Moon,98294585.49403124,56.57567946013079,1.1093768476022525e-12,1.1286245748191466e-20,-1.1286245749399328e-20,1.1286245749399328e-20,0.0005071785907341733,0.0005071785907341734,0.0005071785907884521,1.0000000000000002,1.000000000107021
Moon,98541276.89043446,56.717668291950304,1.1065995979835299e-12,1.1229807781097964e-20,-1.1229807782217603e-20,1.1229807782217603e-20,0.0005046423949740403,0.0005046423949740403,0.0005046423950243544,1.0,1.0000000000997025
Moon,98788587.41193753,56.86001347527198,1.1038293010206712e-12,1.1173652037535715e-20,-1.117365203870189e-20,1.117365203870189e-20,0.0005021188817069209,0.0005021188817069209,0.0005021188817593261,1.0,1.0000000001043683
Moon,99036518.61236802,57.00271590443653,1.1010659393081742e-12,1.1117777106218569e-20,-1.1117777107336376e-20,1.1117777107336376e-20,0.0004996079875127784,0.0004996079875127785,0.0004996079875630102,1.0000000000000002,1.0000000001005425
Moon,99285072.04945335,57.145776476029326,1.0983094954841085e-12,1.1062181582917588e-20,-1.1062181584039527e-20,1.1062181584039527e-20,0.0004971096492887114,0.0004971096492887115,0.0004971096493391288,1.0000000000000002,1.0000000001014213
Moon,99534249.28482977,57.289196088885554,1.0955599522300147e-12,1.1006864070425972e-20,-1.1006864071618061e-20,1.1006864071618061e-20,0.0004946238042473775,0.0004946238042473775,0.0004946238043009473,1.0,1.000000000108304
Moon,99784051.88405342,57.432975644096594,1.0928172922707818e-12,1.0951823178523641e-20,-1.0951823179633241e-20,1.0951823179633241e-20,0.0004921503899154018,0.0004921503899154018,0.0004921503899652648,1.0,1.0000000001013165
Moon,100034481.41660956,57.57711604501529,1.0900814983745465e-12,1.0897057523942452e-20,-1.0897057525076587e-20,1.0897057525076587e-20,0.000489689344131814,0.000489689344131814,0.0004896893441827796,1.0,1.0000000001040772
Moon,100285539.45592153,57.72161819726116,1.0873525533525928e-12,1.0842565730331605e-20,-1.084256573132343e-20,1.084256573132343e-20,0.00048724060504649376,0.00048724060504649376,0.00048724060509106417,1.0,1.0000000000914753
Moon,100537227.57936302,57.86648300872742,1.0846304400592201e-12,1.0788346428222565e-20,-1.0788346429411467e-20,1.0788346429411467e-20,0.0004848041111185939,0.00048480411111859396,0.00048480411117202057,1.0000000000000002,1.0000000001102025
Moon,100789547.3682648,58.011711389584896,1.0819151413916684e-12,1.0734398254995308e-20,-1.0734398256094518e-20,1.0734398256094518e-20,0.00048237980111502454,0.0004823798011150246,0.00048237980116442057,1.0000000000000002,1.0000000001024008
Moon,101042500.40792796,58.157304252289606,1.079206640289976e-12,1.0680719854843376e-20,-1.0680719855921716e-20,1.0680719855921716e-20,0.00047996761410888173,0.00047996761410888173,0.00047996761415733993,1.0,1.0000000001009615
Moon,101296088.28763103,58.30326251158687,1.076504919736903e-12,1.0627309878740417e-20,-1.0627309879697314e-20,1.0627309879697314e-20,0.00047756748947794454,0.00047756748947794454,0.00047756748952094535,1.0,1.0000000000900413
Moon,101550312.6006412,58.44958708451779,1.0738099627578098e-12,1.057416698440601e-20,-1.0574166985548006e-20,1.0574166985548006e-20,0.0004751793669031389,0.00047517936690313895,0.0004751793669544577,1.0000000000000002,1.0000000001079987
Moon,101805174.9442255,58.59627889042564,1.07112175242054e-12,1.052128983627168e-20,-1.0521289837196795e-20,1.0521289837196795e-20,0.00047280318636701074,0.0004728031863670108,0.00047280318640858344,1.0000000000000002,1.000000000087928
Moon,102060676.91965802,58.743338850960065,1.0684402718353425e-12,1.0468677105447934e-20,-1.0468677106418085e-20,1.0468677106418085e-20,0.0004704388881522444,0.0004704388881522444,0.0004704388881958408,1.0,1.0000000000926719
Moon,102316820.13223322,58.89076789008473,1.0657655041547312e-12,1.041632746969019e-20,-1.0416327470816723e-20,1.0416327470816723e-20,0.0004680864128401315,0.00046808641284013154,0.0004680864128907553,1.0000000000000002,1.0000000001081506
Moon,102573606.19127317,59.03856693408148,1.0630974325734093e-12,1.0364239613366116e-20,-1.0364239614495325e-20,1.0364239614495325e-20,0.00046574570130910345,0.00046574570130910345,0.0004657457013598476,1.0,1.0000000001089524
Moon,102831036.71013889,59.18673691155686,1.0604360403281515e-12,1.0312412227422338e-20,-1.0312412228514533e-20,1.0312412228514533e-20,0.00046341669473323526,0.0004634166947332353,0.0004634166947823161,1.0000000000000002,1.0000000001059108
Moon,103089113.30624169,59.335278753448655,1.0577813106976848e-12,1.0260844009351274e-20,-1.0260844010268597e-20,1.0260844010268597e-20,0.0004610993345807554,0.0004610993345807554,0.0004610993346219779,1.0,1.0000000000894005
Moon,103347837.60105048,59.48419339303009,1.055133227002614e-12,1.0209533663158996e-20,-1.0209533664238217e-20,1.0209533664238217e-20,0.0004587935626126009,0.00045879356261260097,0.0004587935626610988,1.0000000000000002,1.0000000001057074
Moon,103607211.22010528,59.63348176591762,1.0524917726052821e-12,1.0158479899331979e-20,-1.0158479900392153e-20,1.0158479900392153e-20,0.00045649932088092407,0.00045649932088092407,0.00045649932092856597,1.0,1.0000000001043636
Moon,103867235.79302444,59.78314481007507,1.0498569309096971e-12,1.0107681434805296e-20,-1.0107681435821155e-20,1.0107681435821155e-20,0.00045421655172766227,0.0004542165517276623,0.00045421655177331277,1.0000000000000002,1.0000000001005038
Moon,104127912.95351624,59.933183465820335,1.047228685361413e-12,1.0057136992930095e-20,-1.0057136993922422e-20,1.0057136993922422e-20,0.0004519451977830774,0.0004519451977830774,0.0004519451978276703,1.0,1.0000000000986689
Moon,104389244.33939035,60.08359867583191,1.0446070194474149e-12,1.0006845303441302e-20,-1.0006845304466492e-20,1.0006845304466492e-20,0.00044968520196430353,0.00044968520196430353,0.00044968520201037334,1.0,1.000000000102449
Moon,104651231.59256561,60.23439138515345,1.0419919166960386e-12,9.956805102426156e-21,-9.956805103373708e-21,9.956805103373708e-21,0.00044743650747393386,0.00044743650747393386,0.0004474365075165147,1.0,1.0000000000951663
Moon,104913876.35908161,60.38556254120042,1.0393833606768567e-12,9.907015132292221e-21,-9.907015133263305e-21,9.907015133263305e-21,0.00044519905779858256,0.00044519905779858256,0.00044519905784222094,1.0,1.00000000009802
Moon,105177180.28911027,60.537113093766706,1.0367813350005614e-12,9.857474141735539e-21,-9.857474142649925e-21,9.857474142649925e-21,0.0004429727967074541,0.0004429727967074541,0.00044297279674854455,1.0,1.0000000000927607
Moon,105441145.03696333,60.68904399502897,1.0341858233188906e-12,9.808180885709726e-21,-9.808180886684438e-21,9.808180886684438e-21,0.0004407576682509541,0.00044075766825095415,0.0004407576682947555,1.0000000000000002,1.0000000000993774
Moon,105705772.26110604,60.84135619955453,1.0315968093244928e-12,9.75913412539406e-21,-9.759134126354374e-21,9.759134126354374e-21,0.0004385536167592557,0.0004385536167592557,0.0004385536168024101,1.0,1.0000000000984017
Moon,105971063.62416424,60.99405066430542,1.0290142767508575e-12,9.710332628162984e-21,-9.71033262912594e-21,9.71033262912594e-21,0.00043636058684092866,0.0004363605868409287,0.00043636058688420183,1.0000000000000002,1.0000000000991685
Moon,106237020.79293819,61.14712834864636,1.0264382093721795e-12,9.661775167554484e-21,-9.661775168529952e-21,9.661775168529952e-21,0.0004341785233815188,0.0004341785233815188,0.00043417852342535413,1.0,1.0000000001009615
Moon,106503645.43841004,61.30059021434905,1.0238685910032863e-12,9.613460523239827e-21,-9.613460524228294e-21,9.613460524228294e-21,0.00043200737154218746,0.0004320073715421875,0.000432007371586607,1.0000000000000002,1.0000000001028213
Moon,106770939.23575567,61.45443722559898,1.021305405499524e-12,9.565387480992649e-21,-9.565387481984113e-21,9.565387481984113e-21,0.00042984707675832324,0.0004298470767583233,0.00042984707680287745,1.0000000000000002,1.0000000001036513
Moon,107038903.86435643,61.6086703490022,1.018748636756643e-12,9.517554832658208e-21,-9.517554833537809e-21,9.517554833537809e-21,0.00042769758473815947,0.00042769758473815947,0.00042769758477768677,1.0,1.0000000000924187
Moon,107307541.00780715,61.76329055358993,1.0161982687107223e-12,9.4699613761235e-21,-9.46996137704952e-21,9.46996137704952e-21,0.00042555884146143176,0.00042555884146143176,0.00042555884150304507,1.0,1.0000000000977851
Moon,107576852.35392801,61.91829881082538,1.0136542853380561e-12,9.422605915286793e-21,-9.422605916314118e-21,9.422605916314118e-21,0.00042343079317800876,0.0004234307931780088,0.0004234307932241745,1.0000000000000002,1.000000000109028
Moon,107846839.59477647,62.073696094610604,1.0111166706550395e-12,9.375487260027346e-21,-9.37548726101753e-21,9.37548726101753e-21,0.0004213133864065317,0.0004213133864065317,0.00042131338645102833,1.0,1.0000000001056142
