x_m_from_earth,x_earth_moon_units,distance_to_earth_m,distance_to_moon_m,A_total,dA_dx_analytic,dA_dx_numeric,accel_newton_x_m_s2,accel_from_A_gradient_x_analytic_m_s2,accel_from_A_gradient_x_numeric_m_s2,ratio_A_accel_to_newton,ratio_A_numeric_accel_to_newton
190438948.38279426,0.49541870026741486,190438948.38279426,193961051.61720574,4.7139351187800054e-11,-2.4167929902047036e-19,-2.4167940397749715e-19,-0.01086052607940658,-0.01086052607940658,-0.01086053079594015,1.0,1.000000434282238
190564420.74024677,0.4957451111869063,190564420.74024677,193835579.25975323,4.710904755740773e-11,-2.413535790303327e-19,-2.4135368370492606e-19,-0.010845888953008863,-0.010845888953008864,-0.010845893656850509,1.0000000000000002,1.0000004336981199
190689893.09769925,0.49607152210639766,190689893.09769925,193710106.90230075,4.707878475645146e-11,-2.4102848708775037e-19,-2.410285914807106e-19,-0.010831280049660788,-0.010831280049660792,-0.010831284740846473,1.0000000000000002,1.0000004331146146
190815365.45515174,0.496397933025889,190815365.45515174,193584634.54484826,4.7048562706234657e-11,-2.4070402150324435e-19,-2.4070412561555447e-19,-0.010816699293440956,-0.010816699293440958,-0.010816703972014853,1.0000000000000002,1.0000004325324916
190940837.81260422,0.4967243439453804,190940837.81260422,193459162.18739578,4.7018381328272415e-11,-2.4038018059276124e-19,-2.403802844252889e-19,-0.010802146608671782,-0.010802146608671782,-0.01080215127467288,1.0,1.000000431951284
191066310.1700567,0.49705075486487177,191066310.1700567,193333689.8299433,4.698824054429078e-11,-2.400569626776516e-19,-2.4005706623131655e-19,-0.010787621919918517,-0.010787621919918515,-0.01078762657338815,0.9999999999999999,1.0000004313712203
191191782.52750918,0.49737716578436314,191191782.52750918,193208217.47249082,4.6958140276226074e-11,-2.3973436608464783e-19,-2.3973446936034014e-19,-0.010773125151988265,-0.010773125151988265,-0.010773129792966431,1.0,1.000000430792189
191317254.88496166,0.4977035767038545,191317254.88496166,193082745.11503834,4.692808044622426e-11,-2.394123891458428e-19,-2.394124921444119e-19,-0.010758656229929022,-0.010758656229929024,-0.010758660858453893,1.0000000000000002,1.0000004302140315
191442727.24241415,0.4980299876233459,191442727.24241415,192957272.75758585,4.6898060976640206e-11,-2.390910301986681e-19,-2.3909113292100747e-19,-0.01074421507902869,-0.01074421507902869,-0.010744219695140415,1.0,1.0000004296369434
191568199.59986663,0.4983563985428372,191568199.59986663,192831800.40013337,4.686808179003709e-11,-2.387702875858728e-19,-2.3877039003290266e-19,-0.010729801624814123,-0.010729801624814123,-0.010729806228554054,1.0,1.000000429061048
191693671.9573191,0.49868280946232857,191693671.9573191,192706328.0426809,4.683814280918565e-11,-2.38450159655502e-19,-2.384502618281241e-19,-0.010715415793050171,-0.010715415793050171,-0.010715420384458833,1.0,1.000000428486281
191819144.3147716,0.49900922038181994,191819144.3147716,192580855.6852284,4.680824395706362e-11,-2.3813064476087553e-19,-2.3813074665990006e-19,-0.010701057509738713,-0.010701057509738715,-0.010701062088852516,1.0000000000000002,1.0000004279122694
191944616.67222407,0.4993356313013113,191944616.67222407,192455383.32777593,4.677838515685498e-11,-2.378117412605665e-19,-2.378118428868821e-19,-0.010686726701117713,-0.010686726701117713,-0.010686731267976587,1.0,1.000000427339353
192070089.02967656,0.4996620422208027,192070089.02967656,192329910.97032344,4.6748566331949344e-11,-2.374934475183808e-19,-2.3749354887287415e-19,-0.010672423293660267,-0.010672423293660267,-0.010672427848304057,1.0,1.0000004267675358
192195561.38712904,0.49998845314029405,192195561.38712904,192204438.61287096,4.671878740594131e-11,-2.371757619033357e-19,-2.3717586298680764e-19,-0.010658147214073667,-0.010658147214073668,-0.010658151756538363,1.0000000000000002,1.000000426196468
192321033.74458155,0.5003148640597855,192321033.74458155,192078966.25541845,4.668904830262976e-11,-2.36858682789639e-19,-2.3685878360311143e-19,-0.010643898389298457,-0.010643898389298459,-0.01064390291962998,1.0000000000000002,1.0000004256270925
192446506.10203403,0.5006412749792769,192446506.10203403,191953493.89796597,4.665934894601729e-11,-2.3654220855666833e-19,-2.3654230910082427e-19,-0.010629676746507501,-0.010629676746507501,-0.010629681264736544,1.0,1.000000425057991
192571978.4594865,0.5009676858987683,192571978.4594865,191828021.5405135,4.662968926030949e-11,-2.362263375889505e-19,-2.3622643786475345e-19,-0.010615482213105052,-0.01061548221310505,-0.01061548671927491,0.9999999999999999,1.0000004244903593
192697450.816939,0.5012940968182596,192697450.816939,191702549.183061,4.660006916991431e-11,-2.359110682761406e-19,-2.359111682844148e-19,-0.010601314716725815,-0.010601314716725816,-0.010601319210873534,1.0000000000000002,1.0000004239236207
192822923.17439148,0.501620507737751,192822923.17439148,191577076.82560852,4.6570488599441464e-11,-2.3559639901300175e-19,-2.355964987545503e-19,-0.010587174185234048,-0.01058717418523405,-0.010587178667395714,1.0000000000000002,1.0000004233576956
192948395.53184396,0.5019469186572424,192948395.53184396,191451604.46815604,4.654094747370174e-11,-2.352823281993846e-19,-2.3528242767510356e-19,-0.010573060546722622,-0.010573060546722624,-0.010573065016938502,1.0000000000000002,1.0000004227929897
193073867.88929644,0.5022733295767338,193073867.88929644,191326132.11070356,4.651144571770639e-11,-2.349688542402069e-19,-2.3496895345092384e-19,-0.01055897372951212,-0.010558973729512118,-0.0105589781878194,0.9999999999999999,1.0000004222292236
193199340.24674892,0.5025997404962251,193199340.24674892,191200659.75325108,4.648198325666648e-11,-2.346559755454334e-19,-2.346560744919634e-19,-0.010544913662149914,-0.010544913662149916,-0.010544918108585226,1.0000000000000002,1.0000004216663554
193324812.6042014,0.5029261514157165,193324812.6042014,191075187.3957986,4.6452560015992286e-11,-2.343436905300555e-19,-2.3434378921325273e-19,-0.010530880273409274,-0.010530880273409276,-0.010530884708011003,1.0000000000000002,1.0000004211045623
193450284.9616539,0.5032525623352079,193450284.9616539,190949715.0383461,4.642317592129261e-11,-2.340319976140713e-19,-2.3403209603477744e-19,-0.010516873492288454,-0.010516873492288456,-0.010516877915094423,1.0000000000000002,1.0000004205438024
193575757.31910637,0.5035789732546992,193575757.31910637,190824242.68089363,4.639383089837423e-11,-2.337208952224657e-19,-2.337209933814781e-19,-0.010502893248009806,-0.010502893248009808,-0.010502897659055845,1.0000000000000002,1.0000004199838972
193701229.67655885,0.5039053841741905,193701229.67655885,190698770.32344115,4.636452487324119e-11,-2.3341038178519014e-19,-2.3341047968334896e-19,-0.01048893947001887,-0.01048893947001887,-0.010488943869342732,1.0,1.0000004194250405
193826702.03401133,0.5042317950936819,193826702.03401133,190573297.96598867,4.6335257772094255e-11,-2.3310045573714324e-19,-2.331005533753146e-19,-0.01047501208798349,-0.01047501208798349,-0.0104750164756241,1.0,1.0000004188673552
193952174.39146382,0.5045582060131732,193952174.39146382,190447825.60853618,4.6306029521330233e-11,-2.32791115518151e-19,-2.327912128970575e-19,-0.010461111031792947,-0.010461111031792947,-0.010461115407782775,1.0,1.0000004183102362
194077646.74891633,0.5048846169326647,194077646.74891633,190322353.25108367,4.6276840047541403e-11,-2.3248235957294663e-19,-2.3248245669351095e-19,-0.010447236231557036,-0.010447236231557038,-0.010447240595937544,1.0000000000000002,1.0000004177545536
194203119.1063688,0.5052110278521561,194203119.1063688,190196880.8936312,4.6247689277514875e-11,-2.3217418635115187e-19,-2.3217428321409484e-19,-0.010433387617605233,-0.010433387617605235,-0.010433391970408816,1.0000000000000002,1.0000004171994508
194328591.4638213,0.5055374387716475,194328591.4638213,190071408.5361787,4.621857713823198e-11,-2.3186659430725683e-19,-2.318666909134307e-19,-0.010419565120485787,-0.01041956512048579,-0.010419569461750742,1.0000000000000002,1.0000004166455034
194454063.82127377,0.5058638496911388,194454063.82127377,189945936.17872623,4.6189503556867645e-11,-2.3155958190060086e-19,-2.3155967825079917e-19,-0.010405768670964861,-0.010405768670964865,-0.01040577300072685,1.0000000000000004,1.00000041609247
194579536.17872626,0.5061902606106302,194579536.17872626,189820463.82127374,4.6160468460789843e-11,-2.312531475953533e-19,-2.3125324369038674e-19,-0.01039199820002567,-0.010391998200025671,-0.010392002518321118,1.0000000000000002,1.0000004155404347
194705008.53617874,0.5065166715301216,194705008.53617874,189694991.46382126,4.6131471777558916e-11,-2.309472898604942e-19,-2.309473857011869e-19,-0.010378253638867603,-0.010378253638867603,-0.01037825794573355,1.0,1.000000414989467
194830480.89363122,0.506843082449613,194830480.89363122,189569519.10636878,4.6102513434927014e-11,-2.306420071697953e-19,-2.306421027569018e-19,-0.010364534918905384,-0.010364534918905386,-0.010364539214375735,1.0000000000000002,1.0000004144392762
194955953.2510837,0.5071694933691043,194955953.2510837,189444046.7489163,4.6073593360837504e-11,-2.3033729800180076e-19,-2.303373933360898e-19,-0.010350841971768202,-0.010350841971768204,-0.010350846255877502,1.0000000000000002,1.0000004138899339
195081425.60853618,0.5074959042885957,195081425.60853618,189318574.39146382,4.6044711483424334e-11,-2.300331608398085e-19,-2.300332559221166e-19,-0.01033717472929886,-0.01033717472929886,-0.0103371790020847,1.0,1.000000413341745
195206897.96598867,0.5078223152080871,195206897.96598867,189193102.03401133,4.601586773101147e-11,-2.297295941718512e-19,-2.2972968900295766e-19,-0.010323533123552931,-0.010323533123552935,-0.010323537385050336,1.0000000000000004,1.000000412794472
195332370.32344115,0.5081487261275784,195332370.32344115,189067629.67655885,4.598706203211228e-11,-2.294265964906772e-19,-2.2942669107134634e-19,-0.010309917086797916,-0.010309917086797916,-0.010309921337041226,1.0,1.0000004122480592
195457842.68089363,0.5084751370470698,195457842.68089363,188942157.31910637,4.5958294315428976e-11,-2.2912416629373246e-19,-2.291242606247738e-19,-0.010296326551512391,-0.010296326551512391,-0.010296330790537987,1.0,1.000000411702715
195583315.0383461,0.5088015479665612,195583315.0383461,188816684.9616539,4.5929564509851987e-11,-2.288223020831413e-19,-2.288223961652424e-19,-0.010282761450385185,-0.010282761450385187,-0.010282765678223968,1.0000000000000002,1.0000004111579173
195708787.39579862,0.5091279588860526,195708787.39579862,188691212.60420138,4.59008725444594e-11,-2.2852100236568815e-19,-2.285210961997837e-19,-0.010269221716314537,-0.01026922171631454,-0.010269225933008504,1.0000000000000002,1.0000004106147558
195834259.7532511,0.5094543698055439,195834259.7532511,188565740.2467489,4.587221834851636e-11,-2.2822026565279913e-19,-2.282203592395459e-19,-0.010255707282407272,-0.010255707282407274,-0.01025571148798594,1.0000000000000002,1.0000004100720266
195959732.1107036,0.5097807807250353,195959732.1107036,188440267.8892964,4.5843601851474524e-11,-2.279200904605234e-19,-2.2792018380070633e-19,-0.010242218081977969,-0.010242218081977969,-0.010242222276476608,1.0,1.0000004095302995
196085204.46815607,0.5101071916445267,196085204.46815607,188314795.53184393,4.581502298297141e-11,-2.2762047530951523e-19,-2.2762056840390427e-19,-0.010228754048548136,-0.010228754048548137,-0.01022875823200135,1.0000000000000002,1.0000004089895205
196210676.82560855,0.510433602564018,196210676.82560855,188189323.17439145,4.57864816728299e-11,-2.273214187250154e-19,-2.273215115743889e-19,-0.010215315115845407,-0.010215315115845407,-0.010215319288288173,1.0,1.0000004084497365
196336149.18306103,0.5107600134835094,196336149.18306103,188063850.81693897,4.575797785105761e-11,-2.270229192368331e-19,-2.270230118419454e-19,-0.0102019012178027,-0.010201901217802702,-0.010201905379268914,1.0000000000000002,1.0000004079108515
196461621.54051352,0.5110864244030008,196461621.54051352,187938378.45948648,4.572951144784636e-11,-2.267249753793283e-19,-2.2672506774087014e-19,-0.010188512288557439,-0.010188512288557439,-0.01018851643907814,1.0,1.000000407372596
196587093.897966,0.5114128353224922,196587093.897966,187812906.102034,4.5701082393571565e-11,-2.264275856913932e-19,-2.2642767781019277e-19,-0.010175148262450709,-0.01017514826245071,-0.010175152402063117,1.0000000000000002,1.000000406835586
196712566.25541848,0.5117392462419835,196712566.25541848,187687433.74458152,4.567269061879169e-11,-2.261307487164345e-19,-2.2613084059320766e-19,-0.010161809074026473,-0.010161809074026473,-0.010161813202762758,1.0,1.0000004062993366
196838038.61287096,0.5120656571614749,196838038.61287096,187561961.38712904,4.564433605424768e-11,-2.258344630023558e-19,-2.258345546378684e-19,-0.010148494658030773,-0.010148494658030775,-0.01014849877592535,1.0000000000000002,1.000000405764078
196963510.97032344,0.5123920680809663,196963510.97032344,187436489.02967656,4.5616018630862395e-11,-2.255387271015395e-19,-2.255388184965413e-19,-0.010135204949410921,-0.010135204949410921,-0.010135209056497481,1.0,1.000000405229749
197088983.32777593,0.5127184790004576,197088983.32777593,187311016.67222407,4.558773827974006e-11,-2.2524353957082923e-19,-2.2524363072602993e-19,-0.010121939883314703,-0.010121939883314704,-0.01012194397962514,1.0000000000000002,1.0000004046961832
197214455.6852284,0.513044889919949,197214455.6852284,187185544.3147716,4.555949493216569e-11,-2.2494889897151237e-19,-2.2494898988769857e-19,-0.010108699395089593,-0.010108699395089597,-0.010108703480659256,1.0000000000000004,1.000000404163731
197339928.0426809,0.5133713008394404,197339928.0426809,187060071.9573191,4.5531288519604537e-11,-2.246548038693024e-19,-2.246548945471269e-19,-0.010095483420281978,-0.01009548342028198,-0.010095487495140198,1.0000000000000002,1.0000004036318075
197465400.4001334,0.5136977117589319,197465400.4001334,186934599.5998666,4.5503118973701546e-11,-2.243612528343213e-19,-2.243613432745785e-19,-0.010082291894636337,-0.01008229189463634,-0.010082295958818814,1.0000000000000002,1.0000004031010528
197590872.75758588,0.5140241226784232,197590872.75758588,186809127.24241412,4.54749862262808e-11,-2.240682444410827e-19,-2.2406833464450774e-19,-0.01006912475409451,-0.010069124754094511,-0.01006912880763428,1.0000000000000002,1.0000004025712135
197716345.11503837,0.5143505335979146,197716345.11503837,186683654.88496163,4.5446890209344954e-11,-2.2377577726847384e-19,-2.237758672357817e-19,-0.010055981934794874,-0.010055981934794874,-0.010055985977724068,1.0,1.0000004020422093
197841817.47249085,0.514676944517406,197841817.47249085,186558182.52750915,4.5418830855074707e-11,-2.2348384989973876e-19,-2.2348393963163086e-19,-0.010042863373071588,-0.010042863373071592,-0.010042867405421728,1.0000000000000004,1.0000004015139896
197967289.82994333,0.5150033554368973,197967289.82994333,186432710.17005667,4.539080809582825e-11,-2.2319246092246114e-19,-2.231925504196737e-19,-0.010029769005453834,-0.010029769005453836,-0.010029773027258002,1.0000000000000002,1.0000004009867192
198092762.1873958,0.5153297663563887,198092762.1873958,186307237.8126042,4.5362821864140734e-11,-2.2290160892854714e-19,-2.2290169819179357e-19,-0.010016698768665028,-0.01001669876866503,-0.01001670277995528,1.0000000000000002,1.0000004004603058
198218234.5448483,0.5156561772758801,198218234.5448483,186181765.4551517,4.5334872092723685e-11,-2.2261129251420843e-19,-2.226113815442124e-19,-0.010003652599622066,-0.010003652599622069,-0.010003656600430927,1.0000000000000004,1.000000399934806
198343706.90230078,0.5159825881953715,198343706.90230078,186056293.09769922,4.530695871446452e-11,-2.22321510279945e-19,-2.223215990773924e-19,-0.009990630435434559,-0.00999063043543456,-0.009990634425792845,1.0000000000000002,1.0000003994100586
198469179.25975326,0.5163089991148628,198469179.25975326,185930820.74024674,4.5279081662425993e-11,-2.2203226083052877e-19,-2.220323493961344e-19,-0.00997763221340408,-0.00997763221340408,-0.009977636193343917,1.0,1.0000003988862038
198594651.61720574,0.5166354100343542,198594651.61720574,185805348.38279426,4.525124086984563e-11,-2.217435427749864e-19,-2.2174363110945483e-19,-0.0099646578710234,-0.009964657871023403,-0.009964661840576452,1.0000000000000004,1.0000003983632055
198720123.97465822,0.5169618209538456,198720123.97465822,185679876.02534178,4.5223436270135235e-11,-2.214553547265825e-19,-2.214554428306594e-19,-0.00995170734597575,-0.00995170734597575,-0.00995171130517552,1.0,1.000000397841258
198845596.3321107,0.517288231873337,198845596.3321107,185554403.6678893,4.5195667796880337e-11,-2.2116769530280354e-19,-2.2116778317717083e-19,-0.00993878057613406,-0.00993878057613406,-0.009938784525011195,1.0,1.0000003973200842
198971068.68956318,0.5176146427928283,198971068.68956318,185428931.31043682,4.516793538383968e-11,-2.208805631253405e-19,-2.208806507706765e-19,-0.009925877499560217,-0.009925877499560217,-0.009925881438145198,1.0,1.0000003967996764
199096541.04701567,0.5179410537123197,199096541.04701567,185303458.95298433,4.514023896494467e-11,-2.205939568200731e-19,-2.205940442370547e-19,-0.009912998054504329,-0.00991299805450433,-0.009913001982827577,1.0000000000000002,1.0000003962800383
199222013.40446818,0.5182674646318111,199222013.40446818,185177986.59553182,4.5112578474298864e-11,-2.2030787501705243e-19,-2.2030796220647314e-19,-0.009900142179403972,-0.009900142179403972,-0.009900146097501141,1.0,1.0000003957617072
199347485.76192066,0.5185938755513024,199347485.76192066,185052514.23807934,4.508495384617747e-11,-2.2002231635048576e-19,-2.200224033129698e-19,-0.009887309812883473,-0.009887309812883473,-0.009887313720782618,1.0,1.0000003952439256
199472958.11937314,0.5189202864707938,199472958.11937314,184927041.88062686,4.505736501502679e-11,-2.1973727945871926e-19,-2.1973736619494616e-19,-0.009874500893753165,-0.009874500893753163,-0.00987450479148482,0.9999999999999998,1.0000003947269536
199598430.47682562,0.5192466973902852,199598430.47682562,184801569.52317438,4.502981191546372e-11,-2.1945276298422224e-19,-2.1945284949484654e-19,-0.009861715361008655,-0.009861715361008657,-0.009861719248602236,1.0000000000000002,1.0000003942106863
199723902.8342781,0.5195731083097765,199723902.8342781,184676097.1657219,4.500229448227522e-11,-2.191687655735706e-19,-2.1916885185928143e-19,-0.009848953153830105,-0.009848953153830107,-0.00984895703131658,1.0000000000000002,1.0000003936952906
199849375.1917306,0.5198995192292679,199849375.1917306,184550624.8082694,4.497481265041784e-11,-2.188852858774312e-19,-2.1888537193892893e-19,-0.009836214211581505,-0.009836214211581505,-0.009836218078992343,1.0,1.000000393180827
199974847.54918307,0.5202259301487593,199974847.54918307,184425152.45081693,4.494736635501714e-11,-2.186023225505457e-19,-2.1860240838853467e-19,-0.009823498473809958,-0.009823498473809956,-0.009823502331176813,0.9999999999999998,1.0000003926673238
200100319.90663555,0.5205523410682507,200100319.90663555,184299680.09336445,4.491995553136724e-11,-2.1831987425171415e-19,-2.1831995986686254e-19,-0.009810805880244945,-0.009810805880244945,-0.009810809727597845,1.0,1.000000392154625
200225792.26408803,0.520878751987742,200225792.26408803,184174207.73591197,4.4892580114930286e-11,-2.180379396437797e-19,-2.1803802503671935e-19,-0.009798136370797635,-0.009798136370797635,-0.00979814020816497,1.0,1.0000003916425726
200351264.62154052,0.5212051629072334,200351264.62154052,184048735.37845948,4.486524004133596e-11,-2.1775651739361245e-19,-2.177566025650288e-19,-0.009785489885560154,-0.009785489885560154,-0.00978549371297273,1.0,1.0000003911314221
200476736.978993,0.5215315738267248,200476736.978993,183923263.021007,4.4837935246380935e-11,-2.1747560617209365e-19,-2.174756911226835e-19,-0.009772866364804888,-0.00977286636480489,-0.009772870182294016,1.0000000000000002,1.000000390621235
200602209.33644548,0.5218579847462161,200602209.33644548,183797790.66355452,4.481066566602842e-11,-2.171952046541001e-19,-2.171952893844711e-19,-0.00976026574898377,-0.009760265748983771,-0.009760269556576757,1.0000000000000002,1.0000003901116101
200727681.69389796,0.5221843956657075,200727681.69389796,183672318.30610204,4.4783431236407646e-11,-2.1691531151848863e-19,-2.1691539602929607e-19,-0.009747687978727583,-0.009747687978727586,-0.009747691776453878,1.0000000000000004,1.0000003896027758
200853154.05135047,0.522510806585199,200853154.05135047,183546845.94864953,4.475623189381334e-11,-2.1663592544808007e-19,-2.1663600974010586e-19,-0.009735132994845254,-0.009735132994845255,-0.009735136782739991,1.0000000000000002,1.000000389095325
200978626.40880296,0.5228372175046904,200978626.40880296,183421373.59119704,4.472906757470527e-11,-2.1635704512964449e-19,-2.163571292033731e-19,-0.009722600738323168,-0.009722600738323168,-0.009722604516408117,1.0,1.0000003885878943
201104098.76625544,0.5231636284241816,201104098.76625544,183295901.23374456,4.470193821570774e-11,-2.1607866925388517e-19,-2.1607875311005708e-19,-0.009710091150324462,-0.009710091150324464,-0.009710094918632901,1.0000000000000002,1.0000003880816752
201229571.12370792,0.523490039343673,201229571.12370792,183170428.87629208,4.4674843753609046e-11,-2.1580079651542326e-19,-2.1580088015471625e-19,-0.00969760417218834,-0.009697604172188342,-0.009697607930750727,1.0000000000000002,1.000000387576387
201355043.4811604,0.5238164502631644,201355043.4811604,183044956.5188396,4.464778412536107e-11,-2.1552342561278268e-19,-2.1552350903580407e-19,-0.009685139745429384,-0.009685139745429385,-0.00968514349427301,1.0000000000000002,1.0000003870717125
201480515.83861288,0.5241428611826557,201480515.83861288,182919484.16138712,4.4620759268078744e-11,-2.1524655524837486e-19,-2.1524663845576761e-19,-0.009672697811736871,-0.009672697811736871,-0.009672701550890629,1.0,1.0000003865678253
201605988.19606537,0.5244692721021471,201605988.19606537,182794011.80393463,4.459376911903954e-11,-2.1497018412848336e-19,-2.149702671209243e-19,-0.009660278312974082,-0.009660278312974082,-0.009660282042468387,1.0,1.0000003860648923
201731460.55351785,0.5247956830216385,201731460.55351785,182668539.44648215,4.456681361568304e-11,-2.14694310963249e-19,-2.1469439374133864e-19,-0.009647881191177637,-0.009647881191177637,-0.009647884911039475,1.0,1.000000385562567
201856932.91097033,0.5251220939411299,201856932.91097033,182543067.08902967,4.4539892695610425e-11,-2.1441893446665455e-19,-2.144190170310441e-19,-0.009635506388556803,-0.009635506388556805,-0.009635510098815438,1.0000000000000002,1.0000003850610943
201982405.2684228,0.5254485048606212,201982405.2684228,182417594.7315772,4.451300629658398e-11,-2.1414405335650993e-19,-2.1414413570787054e-19,-0.009623153847492833,-0.009623153847492833,-0.009623157548178425,1.0,1.0000003845605765
202107877.6258753,0.5257749157801126,202107877.6258753,182292122.3741247,4.448615435652665e-11,-2.1386966635443715e-19,-2.1386974849332094e-19,-0.009610823510538285,-0.009610823510538286,-0.009610827201675644,1.0000000000000002,1.0000003840604663
202233349.98332778,0.526101326699604,202233349.98332778,182166650.01667222,4.4459336813521526e-11,-2.135957721858555e-19,-2.1359585411294121e-19,-0.009598515320416357,-0.009598515320416357,-0.009598519002035984,1.0,1.0000003835613638
202358822.34078026,0.5264277376190953,202358822.34078026,182041177.65921974,4.443255360581139e-11,-2.1332236957996673e-19,-2.1332245129587644e-19,-0.009586229220020222,-0.009586229220020222,-0.009586232892150074,1.0,1.0000003830630133
202484294.69823274,0.5267541485385867,202484294.69823274,181915705.30176726,4.4405804671798256e-11,-2.1304945726974022e-19,-2.1304953877504344e-19,-0.009573965152412368,-0.009573965152412368,-0.009573968815078037,1.0,1.0000003825651766
202609767.05568525,0.5270805594580782,202609767.05568525,181790232.94431475,4.437908995004284e-11,-2.127770339918983e-19,-2.1277711528740195e-19,-0.009561723060823923,-0.009561723060823923,-0.009561726714061669,1.0,1.0000003820689767
202735239.41313773,0.5274069703775696,202735239.41313773,181664760.58686227,4.435240937926416e-11,-2.1250509848690195e-19,-2.125051795730918e-19,-0.009549502888654028,-0.009549502888654028,-0.009549506532485682,1.0,1.0000003815729148
202860711.77059022,0.5277333812970609,202860711.77059022,181539288.22940978,4.4325762898339044e-11,-2.1223364949893557e-19,-2.12233730376419e-19,-0.009537304579469148,-0.009537304579469146,-0.009537308213922001,0.9999999999999998,1.00000038107757
202986184.1280427,0.5280597922165523,202986184.1280427,181413815.8719573,4.4299150446301634e-11,-2.1196268577589312e-19,-2.1196276644526407e-19,-0.009525128077002435,-0.009525128077002436,-0.009525131702103182,1.0000000000000002,1.0000003805828874
203111656.48549518,0.5283862031360437,203111656.48549518,181288343.51450482,4.427257196234297e-11,-2.116922060693632e-19,-2.1169228653127928e-19,-0.009512973325153088,-0.009512973325153088,-0.009512976940931275,1.0,1.0000003800891755
203237128.84294766,0.528712614055535,203237128.84294766,181162871.15705234,4.424602738581046e-11,-2.1142220913461497e-19,-2.1142228938974073e-19,-0.009500840267985684,-0.009500840267985686,-0.00950084387447118,1.0000000000000002,1.0000003795964771
203362601.20040014,0.5290390249750264,203362601.20040014,181037398.79959986,4.4219516656207506e-11,-2.1115269373058363e-19,-2.1115277377944974e-19,-0.00948872884972956,-0.00948872884972956,-0.009488732446946209,1.0,1.0000003791041674
203488073.55785263,0.5293654358945178,203488073.55785263,180911926.44214737,4.4193039713192986e-11,-2.1088365861985622e-19,-2.1088373846307798e-19,-0.009476639014778144,-0.009476639014778146,-0.009476642602753597,1.0000000000000002,1.0000003786126546
203613545.9153051,0.5296918468140092,203613545.9153051,180786454.0846949,4.4166596496580795e-11,-2.1061510256865731e-19,-2.1061518220687165e-19,-0.009464570707688339,-0.009464570707688339,-0.009464574286451217,1.0,1.00000037812205
203739018.2727576,0.5300182577335005,203739018.2727576,180660981.7272424,4.4140186946339424e-11,-2.1034702434683504e-19,-2.1034710378062682e-19,-0.009452523873179871,-0.009452523873179873,-0.009452527442756459,1.0000000000000002,1.0000003776321156
203864490.63021007,0.5303446686529919,203864490.63021007,180535509.36978993,4.411381100259148e-11,-2.1007942272784675e-19,-2.100795019578127e-19,-0.009440498456134669,-0.009440498456134669,-0.009440502016551779,1.0,1.0000003771429153
203989962.98766255,0.5306710795724833,203989962.98766255,180410037.01233745,4.4087468605613247e-11,-2.0981229648874517e-19,-2.09812375515473e-19,-0.009428494401596215,-0.009428494401596217,-0.009428497952880262,1.0000000000000002,1.0000003766544154
204115435.34511504,0.5309974904919746,204115435.34511504,180284564.65488496,4.4061159695834217e-11,-2.0954564441016422e-19,-2.0954572323425063e-19,-0.009416511654768936,-0.009416511654768938,-0.009416515196946732,1.0000000000000002,1.000000376166666
204240907.70256755,0.531323901411466,204240907.70256755,180159092.29743245,4.403488421383666e-11,-2.0927946527630531e-19,-2.0927954389841235e-19,-0.00940455016101757,-0.00940455016101757,-0.009404553694118863,1.0,1.000000375679988
204366380.06002003,0.5316503123309574,204366380.06002003,180033619.93997997,4.400864210035519e-11,-2.0901375787492328e-19,-2.0901383629552824e-19,-0.00939260986586653,-0.00939260986586653,-0.009392613389912772,1.0,1.0000003751935078
204491852.4174725,0.5319767232504488,204491852.4174725,179908147.5825275,4.3982433296276284e-11,-2.0874852099731268e-19,-2.0874859921703873e-19,-0.009380690714999302,-0.009380690714999303,-0.009380694230018497,1.0000000000000002,1.0000003747079296
204617324.774925,0.5323031341699401,204617324.774925,179782675.225075,4.3956257742637856e-11,-2.0848375343829383e-19,-2.0848383145778625e-19,-0.009368792654257819,-0.009368792654257819,-0.009368796160278962,1.0,1.0000003742233683
204742797.13237748,0.5326295450894315,204742797.13237748,179657202.86762252,4.393011538062882e-11,-2.0821945399619938e-19,-2.0821953181599049e-19,-0.009356915629641837,-0.009356915629641837,-0.00935691912668885,1.0,1.000000373739291
204868269.48982996,0.5329559560089229,204868269.48982996,179531730.51017004,4.390400615158865e-11,-2.079556214728605e-19,-2.0795569909351965e-19,-0.009345059587308335,-0.009345059587308337,-0.009345063075406806,1.0000000000000002,1.0000003732558833
204993741.84728244,0.5332823669284142,204993741.84728244,179406258.15271756,4.387792999700693e-11,-2.076922546735932e-19,-2.0769233209571786e-19,-0.009333224473570895,-0.009333224473570895,-0.009333227952747668,1.0,1.0000003727732878
205119214.20473492,0.5336087778479056,205119214.20473492,179280785.79526508,4.3851886858522944e-11,-2.0742935240718493e-19,-2.0742942963133118e-19,-0.00932141023489909,-0.00932141023489909,-0.009321413705179159,1.0,1.0000003722913144
205244686.5621874,0.533935188767397,205244686.5621874,179155313.4378126,4.38258766779252e-11,-2.0716691348588108e-19,-2.0716699051263093e-19,-0.009309616817917893,-0.009309616817917895,-0.00930962027932741,1.0000000000000002,1.0000003718100954
205370158.9196399,0.5342615996868884,205370158.9196399,179029841.0803601,4.379989939715103e-11,-2.0690493672537148e-19,-2.06905013555315e-19,-0.009297844169407059,-0.009297844169407059,-0.009297847621972541,1.0,1.0000003713296781
