trial,correction_mode,model,n_test,z_min,z_max,weighted_mean_resid,weighted_rmse,weighted_mae,mean_resid,median_resid,alpha,beta_z,gamma_z2
168,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02517,0.9569,-0.08306148502385306,0.25263988239109836,0.2018244534191893,0.016251804220826928,-0.006588352873404091,0.4934793560064024,-0.6910004006077846,
168,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02517,0.9569,-0.09729905209516841,0.25871641257638345,0.20724716101743787,0.0024548128567327076,-0.019596612654869006,0.4934793560064024,-0.6910004006077846,
168,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02517,0.9569,-0.21080816691639825,0.325913657814135,0.2694397271047056,-0.107645515136993,-0.12682862820337704,0.4934793560064024,-0.6910004006077846,
168,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02517,0.9569,-0.21974061973230843,0.3066565472845241,0.26283729187605154,-0.1319904851155412,-0.16829737848795645,0.4934793560064024,-0.6910004006077846,
168,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02517,0.9569,-0.08458205356379114,0.27597174403002156,0.20355095960879266,0.014421841722518139,0.011608223309057308,0.6808709141314327,-2.4799564126579403,2.4290377993414314
168,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02517,0.9569,-0.09881962063510645,0.2815692453484226,0.2066555634957278,0.0006248503584239195,-0.0021320642066591233,0.6808709141314327,-2.4799564126579403,2.4290377993414314
168,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02517,0.9569,-0.21232873545633632,0.3444908226020506,0.25973883511019413,-0.10947547763530178,-0.11455997031690401,0.6808709141314327,-2.4799564126579403,2.4290377993414314
168,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02517,0.9569,-0.2212611882722465,0.31862897813210583,0.25431704226099167,-0.13382044761384998,-0.14849501022700196,0.6808709141314327,-2.4799564126579403,2.4290377993414314
168,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02517,0.9569,0.14237865170658726,0.20512377752767633,0.16397573656594053,0.19060139323382955,0.15168542954920383,,,
168,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02517,0.9569,0.1281410846352719,0.19567266598558908,0.15434914852114195,0.1768044018697353,0.1369585692793187,,,
168,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02517,0.9569,0.014631969814042056,0.15070260220825613,0.11316547009381712,0.0667040738760096,0.02685554789864497,,,
168,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02517,0.9569,0.005699516998131877,0.14798047379775037,0.11358811622126966,0.0423591038974614,0.005319550706818887,,,
169,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02512,0.98846,-0.11208291725467723,0.2984232901515706,0.20351278234818995,-0.0035010613018283403,0.0008393736600744717,,,
169,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02512,0.98846,-0.12635369550722045,0.30479855781933585,0.2072799693436594,-0.017294727383924357,-0.012889812177096616,,,
169,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.240119326593828,0.37169433307981176,0.2678731660472985,-0.12736867092338255,-0.12278732466803532,,,
169,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.24753538294083632,0.35147617468610465,0.26607334895779783,-0.15131480575027875,-0.15558268202615366,,,
169,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02512,0.98846,-0.11379913824157799,0.2615137200611668,0.21194031434030997,0.006160882327090415,-0.017841952044950204,0.4883458243674927,-0.6588024460000177,
169,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02512,0.98846,-0.1280699164941212,0.2690274564593243,0.21810908593166467,-0.007632783755005603,-0.031034293736851737,0.4883458243674927,-0.6588024460000177,
169,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.24183554758072878,0.34458268877959,0.28785392750768546,-0.11770672729446381,-0.13889615326622362,0.4883458243674927,-0.6588024460000177,
169,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.24925160392773704,0.3261216089759982,0.282763677745039,-0.14165286212136,-0.181843288065636,0.4883458243674927,-0.6588024460000177,
169,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02512,0.98846,-0.11873130821402766,0.2890017172248116,0.219943772363594,-0.00019986055445861615,-0.004194714762963514,0.6689517324241474,-2.38297843483595,2.3410797254873748
169,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02512,0.98846,-0.13300208646657088,0.29597871020937666,0.2243535217534063,-0.013993526636554635,-0.018507477898978664,0.6689517324241474,-2.38297843483595,2.3410797254873748
169,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.24676771755317845,0.36704880045495086,0.2817354860283464,-0.12406747017601284,-0.12979802309836685,0.6689517324241474,-2.38297843483595,2.3410797254873748
169,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.25418377390018676,0.3428210011454923,0.27708957013845154,-0.14801360500290903,-0.16410149158989995,0.6689517324241474,-2.38297843483595,2.3410797254873748
169,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02512,0.98846,0.122365903673115,0.19236996982276455,0.1524812895309733,0.1894630498092827,0.15795226374413218,,,
169,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02512,0.98846,0.10809512542057179,0.18381346734337065,0.14428640887979072,0.17566938372718668,0.14499684440134786,,,
169,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.005670505666035794,0.15105290849385292,0.11810068652356132,0.06559544018772848,0.03763048224463006,,,
169,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.013086562013044086,0.14737773021715164,0.11255644300774106,0.0416493053608323,0.0016718615294877281,,,
170,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02509,0.97242,-0.07819776528088612,0.29288502765878927,0.19214673319079711,0.021597491219176465,0.02760154590713526,,,
170,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02509,0.97242,-0.09236462555990693,0.29764505157521626,0.19316910578322238,0.0077985620297788055,0.01442691510642291,,,
170,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02509,0.97242,-0.20532723386524307,0.3541192727992624,0.23851896732345773,-0.10231687916635675,-0.09748603713754633,,,
170,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.97242,-0.2171561609708384,0.3371742238094903,0.24256327919464776,-0.1266898477619383,-0.1327639886163503,,,
170,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02509,0.97242,-0.08525993414437995,0.24515322363510825,0.19649959232814157,0.03112986032818079,-0.00643578600268313,0.4822494907519076,-0.6690066346291208,
170,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02509,0.97242,-0.09942679442340079,0.25145681307391493,0.20182983160245285,0.01733093113878313,-0.020276707764001145,0.4822494907519076,-0.6690066346291208,
170,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.97242,-0.21238940272873688,0.3202577742055649,0.26244389543474617,-0.09278451005735243,-0.12867954778726443,0.4822494907519076,-0.6690066346291208,
170,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.97242,-0.22421832983433226,0.30386353017011253,0.25983154634317496,-0.11715747865293398,-0.16642892707647405,0.4822494907519076,-0.6690066346291208,
170,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02509,0.97242,-0.08409182990067893,0.2723113010733269,0.19952898936184077,0.030160370808946055,0.029717471414471675,0.6731802332810752,-2.4917498955867803,2.474913999862444
170,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02509,0.97242,-0.09825869017969975,0.27785810280682594,0.2024962636523522,0.016361441619548396,0.015848317436777393,0.6731802332810752,-2.4917498955867803,2.474913999862444
170,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.97242,-0.21122129848503587,0.34046176415414214,0.25356889653533904,-0.09375399957658716,-0.09416767900128775,0.6731802332810752,-2.4917498955867803,2.474913999862444
170,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.97242,-0.22305022559063123,0.317725935934596,0.2513202810938661,-0.11812696817216871,-0.13318298406148088,0.6731802332810752,-2.4917498955867803,2.474913999862444
170,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02509,0.97242,0.12983831679989222,0.19239113506236283,0.15591733591848297,0.20470431344139803,0.15863779269754374,,,
170,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02509,0.97242,0.11567145652087142,0.18331582510846933,0.14732670712639356,0.19090538425200038,0.1454311678677982,,,
170,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02509,0.97242,0.0027088482155353064,0.14454702468674235,0.11061904962195256,0.08078994305586482,0.032615978702651205,,,
170,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02509,0.97242,-0.009120078890060033,0.14025856247593696,0.10829175547929012,0.056416974460283265,0.012370764062566764,,,
171,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02512,0.98846,-0.06699382600530784,0.2900841728609343,0.20225911371127786,0.01306984045178254,0.02726401293849534,,,
171,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02512,0.98846,-0.08122654618801779,0.2944225425438494,0.20298281126998124,-0.0007200817012391446,0.013467209145463954,,,
171,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.1946982160521237,0.3484603807547148,0.23999266337994263,-0.11076517881978894,-0.08977391855030348,,,
171,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.2038378791648736,0.32904792534529687,0.2415269659972824,-0.13493778864783157,-0.12553791885081012,,,
171,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02512,0.98846,-0.07628723878848619,0.2547113664353203,0.20765782267256008,0.021694648209858402,0.005885735738530684,0.46401295529655623,-0.6509154664886738,
171,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02512,0.98846,-0.09051995897119616,0.26037204919666157,0.21249453410639474,0.007904726056836718,-0.00768531436451525,0.46401295529655623,-0.6509154664886738,
171,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.2039916288353021,0.3248726972295786,0.2705928159723571,-0.10214037106171307,-0.11311098281498744,0.46401295529655623,-0.6509154664886738,
171,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.21313129194805197,0.3060629259546065,0.2630971690970037,-0.1263129808897557,-0.1582234610885287,0.46401295529655623,-0.6509154664886738,
171,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02512,0.98846,-0.07791132413010801,0.2732740292690487,0.21305963038710157,0.016298156595598037,0.036790867281691675,0.6431546950730747,-2.361113597017587,2.322100641623442
171,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02512,0.98846,-0.09214404431281796,0.2785751040374737,0.21548178171087728,0.002508234442576354,0.02352822164576196,0.6431546950730747,-2.361113597017587,2.322100641623442
171,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02512,0.98846,-0.20561571417692392,0.3397503124901175,0.2572320317690512,-0.10753686267597344,-0.0819561289988826,0.6431546950730747,-2.361113597017587,2.322100641623442
171,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.21475537728967378,0.31411829314405676,0.2497643866964628,-0.13170947250401605,-0.12957473694621413,0.6431546950730747,-2.361113597017587,2.322100641623442
171,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02512,0.98846,0.13471488943605736,0.20506152584703072,0.16487160951483035,0.18398624045178255,0.16389779065330146,,,
171,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02512,0.98846,0.12048216925334743,0.1962450363484207,0.15639213114420156,0.17019631829876086,0.14998713591370816,,,
171,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02512,0.98846,0.00701049938924145,0.15783100655866633,0.12304433649615802,0.06015122118021106,0.03940530466571346,,,
171,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02512,0.98846,-0.0021291637235084037,0.1534396017117129,0.11922673224642232,0.03597861135216844,0.014735078086239639,,,
172,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02519,0.99268,-0.08235119336575962,0.28179902068088064,0.19320125590273785,0.012915178866312008,0.02477780473247293,,,
172,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02519,0.99268,-0.09655982585301634,0.28701478549754283,0.19536644220897842,-0.0008823403330003998,0.010640986296525767,,,
172,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.2098444548656749,0.34714257914038593,0.2453426780948033,-0.11098648436450434,-0.09909405879541922,,,
172,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.21931933921093666,0.3269293373011176,0.24395795952781843,-0.13509773189938357,-0.13703625110884587,,,
172,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02519,0.99268,-0.07836602746609977,0.24556712736734612,0.19788832032704576,0.024356754955143254,0.019281988941422412,0.46917545006433425,-0.6481179487154914,
172,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02519,0.99268,-0.0925746599533565,0.2514943281257123,0.20176196874835092,0.010559235755830846,0.005617607764186516,0.46917545006433425,-0.6481179487154914,
172,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.2058592889660151,0.3181208496342766,0.25811083183531275,-0.0995449082756731,-0.1026238285117671,0.46917545006433425,-0.6481179487154914,
172,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.21533417331127683,0.29940618425468485,0.2526036934215624,-0.12365615581055232,-0.13798977852361105,0.46917545006433425,-0.6481179487154914,
172,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02519,0.99268,-0.08318594955722093,0.2772412550832571,0.21375904203524249,0.020175653866563104,0.04120130355816087,0.6552545389150272,-2.4245443152338537,2.412025093381044
172,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02519,0.99268,-0.09739458204447764,0.2826665210453984,0.21683513553023437,0.006378134667250698,0.027698010397447348,0.6552545389150272,-2.4245443152338537,2.412025093381044
172,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.21067921105713627,0.34435953568503064,0.2617048440886006,-0.10372600936425323,-0.07969299783198736,0.6552545389150272,-2.4245443152338537,2.412025093381044
172,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.22015409540239797,0.31998962736560177,0.25407834928117,-0.12783725689913247,-0.12573763974981134,0.6552545389150272,-2.4245443152338537,2.412025093381044
172,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02519,0.99268,0.13592692557049732,0.2028219865399069,0.16518379818634252,0.19407740108853327,0.16773565456400874,,,
172,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02519,0.99268,0.12171829308324059,0.19375260735183678,0.15633270517440395,0.18027988188922087,0.1544550033152241,,,
172,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02519,0.99268,0.008433664070581945,0.15307058047046984,0.11842244658150841,0.07017573785771693,0.04468965937965308,,,
172,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.0010412202746797618,0.14908931693605584,0.11536167914787263,0.046064490322837694,0.01614574023134807,,,
173,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02534,0.97242,-0.07761179668009797,0.28235764962258203,0.19374046328997907,0.0028844404788966925,0.01066990946643287,,,
173,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02534,0.97242,-0.0918983148437474,0.28724537563261027,0.19527913431224625,-0.010910727644467247,-0.004406322645280625,,,
173,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02534,0.97242,-0.20578762319081484,0.34546256862723473,0.23972659325223694,-0.1209965866883288,-0.11353949672700026,,,
173,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02534,0.97242,-0.21407823678683985,0.32844937963314474,0.24516895290612997,-0.14512329099249763,-0.14127176551176746,,,
173,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02534,0.97242,-0.0996585487558063,0.24465727853547556,0.1997753554019462,0.009298771506747983,-0.02070448336124997,0.4851601610534235,-0.6622804998063028,
173,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02534,0.97242,-0.11394506691945576,0.2517925015253191,0.20567099035432074,-0.004496396616615957,-0.0343650809865963,0.4851601610534235,-0.6622804998063028,
173,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02534,0.97242,-0.2278343752665232,0.3259678184088332,0.2715939401737219,-0.1145822556604775,-0.14811884634079675,0.4851601610534235,-0.6622804998063028,
173,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02534,0.97242,-0.23612498886254824,0.3094661116895188,0.26708593781834705,-0.13870895996464636,-0.17954520615477776,0.4851601610534235,-0.6622804998063028,
173,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02534,0.97242,-0.09594012484646085,0.2657899849330672,0.2035272598144384,0.005214765065587967,0.00030036402191058187,0.6655555251680478,-2.384446505617039,2.3383505780341407
173,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02534,0.97242,-0.11022664301011026,0.2721174282138586,0.2076018583121717,-0.008580403057775972,-0.014096755747814882,0.6655555251680478,-2.384446505617039,2.3383505780341407
173,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02534,0.97242,-0.22411595135717768,0.3402902667412485,0.2618706231153016,-0.11866626210163753,-0.12381859964641251,0.6655555251680478,-2.384446505617039,2.3383505780341407
173,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02534,0.97242,-0.23240656495320272,0.3168737217855575,0.2567770288562277,-0.14279296640580635,-0.1613219492810316,0.6655555251680478,-2.384446505617039,2.3383505780341407
173,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02534,0.97242,0.13471218578412775,0.1945080216652022,0.15854267678676467,0.1881695515900075,0.15240971054770114,,,
173,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02534,0.97242,0.12042566762047835,0.1850370726119171,0.14865458190395842,0.17437438346664358,0.13736874589120163,,,
173,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02534,0.97242,0.006536359273410889,0.14248399982831053,0.10777915680060886,0.06428852442278203,0.023388558278622185,,,
173,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02534,0.97242,-0.0017542543226141158,0.14164581467237067,0.1079638489914413,0.040161820118613197,0.006240729107879872,,,
174,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02509,0.95791,-0.10168571038270571,0.2839475583096348,0.19299519334977525,-0.02285651143859064,-0.005710241069369459,,,
174,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02509,0.95791,-0.11585988508700788,0.29001809060290545,0.19646107870906784,-0.03665635915175902,-0.01846960795621655,,,
174,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02509,0.95791,-0.2288783600574379,0.3553915787241776,0.25594155664704893,-0.1467786052407694,-0.12945437710778407,,,
174,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.95791,-0.23990403674011274,0.3385397883953216,0.25762922109691333,-0.17087949849922568,-0.16062734402834167,,,
174,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02509,0.95791,-0.1007541570042226,0.24594701558112428,0.19672573772487525,-0.012326871110697243,-0.03781415316569792,0.4827264964599551,-0.6508334254783481,
174,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02509,0.95791,-0.11492833170852482,0.25306004224988216,0.20282047737563613,-0.02612671882386563,-0.05231708972319993,0.4827264964599551,-0.6508334254783481,
174,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.95791,-0.22794680667895476,0.32670725684786533,0.2716884408943762,-0.13624896491287602,-0.16124278317327523,0.4827264964599551,-0.6508334254783481,
174,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.95791,-0.23897248336162963,0.31219540812922797,0.2708054319211995,-0.1603498581713323,-0.19603875481426059,0.4827264964599551,-0.6508334254783481,
174,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02509,0.95791,-0.10305891520631467,0.27146755794217886,0.20105233740935588,-0.015528555220912352,0.0017639422977708819,0.6686549161172093,-2.4258214104488447,2.410072064281331
174,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02509,0.95791,-0.11723308991061684,0.27796340587073226,0.2051376748107289,-0.02932840293408074,-0.012509226905955018,0.6686549161172093,-2.4258214104488447,2.410072064281331
174,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.95791,-0.2302515648810468,0.3465841824522782,0.26416833428456743,-0.13945064902309115,-0.12440437307405006,0.6686549161172093,-2.4258214104488447,2.410072064281331
174,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.95791,-0.24127724156372174,0.32607924795314147,0.26343833267810035,-0.16355154228154736,-0.15900529241458727,0.6686549161172093,-2.4258214104488447,2.410072064281331
174,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02509,0.95791,0.12250733515157404,0.1891428097624564,0.152258595798228,0.1700141107836312,0.13881219444231263,,,
174,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02509,0.95791,0.10833316044727186,0.1804180020447152,0.1431386027729627,0.15621426307046282,0.1241866109108507,,,
174,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02509,0.95791,-0.004685314523158116,0.14608521706372385,0.11065811242790155,0.04609201698145242,0.00904716237087655,,,
174,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02509,0.95791,-0.01571099120583298,0.1457299465419522,0.11319222687239995,0.02199112372299617,-0.00619602208139014,,,
175,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.0251,0.98024,-0.0730656092051419,0.2678688435642899,0.18392084040774617,0.021943928435320604,0.013625164752809837,,,
175,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.0251,0.98024,-0.08721426210564141,0.2727875999305364,0.18622732742113096,0.00815803887477655,0.00011636844673290625,,,
175,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.0251,0.98024,-0.2000345738085649,0.3316366294890183,0.23836182247638288,-0.10185577365440511,-0.1078746826891539,,,
175,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98024,-0.2114193109329545,0.3133035114076213,0.23883731558883947,-0.12611239448154032,-0.1412388192374081,,,
175,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.0251,0.98024,-0.07044851895349369,0.2380649367400919,0.19343380788539755,0.03347986039059104,0.01167195232252638,0.4762217232019297,-0.6605509345585097,
175,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.0251,0.98024,-0.0845971718539932,0.2436652308139491,0.19749186182102912,0.019693970830046984,-0.0012552763364617192,0.4762217232019297,-0.6605509345585097,
175,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.98024,-0.19741748355691666,0.30859397405613254,0.25285869085318197,-0.09031984169913468,-0.10936383090058044,0.4762217232019297,-0.6605509345585097,
175,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98024,-0.20880222068130627,0.2916929366605763,0.24870633485723903,-0.11457646252626988,-0.1521270715748706,0.4762217232019297,-0.6605509345585097,
175,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.0251,0.98024,-0.07664899026059498,0.26861663544004527,0.20514658699345892,0.02787295525717588,0.027459788775590965,0.663986754238629,-2.4530723506073993,2.433878891589933
175,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.0251,0.98024,-0.09079764316109448,0.27379677323378815,0.20828423624247866,0.014087065696631826,0.01332159903551755,0.663986754238629,-2.4530723506073993,2.433878891589933
175,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.98024,-0.20361795486401796,0.3342471243415447,0.25658162286763575,-0.09592674683254984,-0.10047911071646709,0.663986754238629,-2.4530723506073993,2.433878891589933
175,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98024,-0.21500269198840757,0.3119884149688675,0.2528789970832018,-0.12018336765968504,-0.13809344158653758,0.663986754238629,-2.4530723506073993,2.433878891589933
175,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.0251,0.98024,0.13921860515956344,0.20165517086427306,0.16188752751904512,0.20304586176865458,0.16027767730245301,,,
175,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.0251,0.98024,0.12506995225906392,0.19227641736916098,0.15289998262889243,0.18925997220811053,0.1472858054201147,,,
175,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.0251,0.98024,0.012249640556140431,0.14819405404743116,0.11095927914309017,0.07924615967892887,0.03717466390946811,,,
175,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98024,0.0008649034317508472,0.1460500348702987,0.11194177438465591,0.054989538851793675,0.014244050548576581,,,
176,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02509,0.98536,-0.06372639537531656,0.27785031272829047,0.19574577599885115,0.04131283315580848,0.0339203158344219,,,
176,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02509,0.98536,-0.07786778486046252,0.2821615651957995,0.19645717822960385,0.02751592167756213,0.01987085562678459,,,
176,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02509,0.98536,-0.19063255762005937,0.3364647968285163,0.24094555023728062,-0.08258348630539487,-0.09160962841932374,,,
176,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.98536,-0.2027526412329368,0.31626129972541217,0.2385594816787294,-0.1066830866774497,-0.12669391702293709,,,
176,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02509,0.98536,-0.0595296863701946,0.238050745737683,0.19263812438834305,0.05028879620691288,0.03486895346860308,0.44962191487267217,-0.6144880126124844,
176,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02509,0.98536,-0.07367107585534055,0.24300406069418268,0.19575121265866322,0.03649188472866653,0.02099516367527343,0.44962191487267217,-0.6144880126124844,
176,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.98536,-0.1864358486149374,0.3039404828642422,0.24517796209468726,-0.07360752325429047,-0.08875585591009738,0.44962191487267217,-0.6144880126124844,
176,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.98536,-0.1985559322278148,0.2858523976325057,0.24079666853380247,-0.0977071236263453,-0.1317342346721233,0.44962191487267217,-0.6144880126124844,
176,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02509,0.98536,-0.06353282419000175,0.2750743980295774,0.21307151700936589,0.04568306260077967,0.04835356492978704,0.6264333997979719,-2.302440085381874,2.29189502738797
176,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02509,0.98536,-0.0776742136751477,0.2794370151467099,0.2154180388959132,0.031886151122533325,0.03419443599293004,0.6264333997979719,-2.302440085381874,2.29189502738797
176,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.98536,-0.19043898643474447,0.3342342878127465,0.25136946344075733,-0.07821325686042369,-0.07563911949023705,0.6264333997979719,-2.302440085381874,2.29189502738797
