catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_unadjusted_mu_equiv,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,resid_mu_stam_adjusted_union,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,resid_mu_stam_adjusted_original,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,resid_mu_stam_adjusted_des,resid_mu_lcdm,resid_mu_stam_unadjusted,observed_over_unadjusted_distance,observed_over_lcdm_distance,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance,unadjusted_fraction_of_observed,observed_excess_over_unadjusted_mly,observed_excess_over_unadjusted_fraction
DES,1295249,0.53251,42.63882,0.1697,34.72452513343767,10994.864336477242,9966.785909166476,42.425646272379865,2360.272682557925,7698.179882913275,41.86481089978518,9215.841814149047,42.25554568308387,1517.6619312357725,0.16467968546353648,0.8353203145364635,0.3832743169161361,9272.50763687247,42.26885662316923,1574.3277539591945,0.16978446560656602,0.830215534393434,0.36996337683077485,9737.948055516968,42.375207892673004,2039.7681726036935,0.20946591222039604,0.790534087779604,0.263612107326999,0.21317372762013775,0.7740091002148191,1.4282420654889114,1.1031504475645695,0.7723833894970334,0.9246553400603515,0.7001614251276678,3296.6844535639666,0.29983857487233223
DES,1320030,0.68141,43.02137,0.1831,29.827943473660877,13112.933991819333,13443.578235455472,43.075445019319204,3082.7177466907465,10054.480534238883,42.444668812950916,12471.907923140117,42.912535104278106,2417.4273889012347,0.1938297976379372,0.8061702023620628,0.1088348957218912,12544.418595732119,42.92512331268392,2489.938061493236,0.19848971416980352,0.8015102858301965,0.096246687316075,13140.005074236838,43.025848289402376,3085.524539997956,0.2348191284984843,0.7651808715015157,-0.004478289402378266,-0.054075019319206774,0.5767011870490819,1.304188112669311,0.9754050418835579,0.7479021104456892,0.9277223448030587,0.7667605541606093,3058.45345758045,0.23323944583939066
DES,1292823,0.34565,41.30887,0.1262,62.78867091452955,5959.363478051017,5968.769036255602,41.312294494881456,1492.2777448847664,4867.159036447124,40.869248310873814,5549.640375377423,41.15419483039123,682.481338930299,0.12297757922447082,0.8770224207755292,0.15467516960876537,5586.421922436351,41.16853929128341,719.2628859892275,0.12875198042247807,0.871248019577522,0.14033070871658992,5888.537339432223,41.282907791113395,1021.3783029850993,0.17345195319481174,0.8265480468051882,0.025962208886603833,-0.0034244948814574627,0.4396216891261844,1.2244028669342946,0.9984242046982462,0.8154376567233446,0.9297797153261752,0.8167246475858368,1092.2044416038934,0.18327535241416318
DES,1301142,0.71139,43.15216,0.137,53.279343598486854,13927.009603103734,14170.417469129869,43.18978384981183,3231.47889184641,10539.674496554873,42.54700661719232,13163.390932908973,43.029709521636114,2623.7164363540996,0.19931919136388404,0.8006808086361159,0.12245047836388778,13239.09185801313,43.042161602146344,2699.417361458256,0.20389747200253763,0.7961025279974624,0.1099983978536585,13860.882358509854,43.1418250124874,3321.207861954981,0.23961013275002177,0.7603898672499783,0.01033498751259998,-0.03762384981182976,0.6051533828076856,1.3213889677196469,0.9828228161551065,0.7437800981880359,0.9289345893715062,0.7567794377197838,3387.3351065488605,0.24322056228021618
DES,1295685,0.55929,42.58846,0.3035,10.856319327776708,10742.809512544804,10574.714076263546,42.55421379254233,2488.1925651692077,8115.398738268407,41.979419940291216,9779.562235897734,42.38446769888043,1664.1634976293271,0.17016748372649032,0.8298325162735096,0.20399230111956967,9839.077790518273,42.39764259592448,1723.679052249866,0.17518705400529933,0.8248129459947007,0.19081740407551706,10327.925270835414,42.50293605908514,2212.526532567007,0.21422758923468066,0.7857724107653193,0.08552394091486093,0.03424620745767015,0.6090400597087822,1.323756214452749,1.0158959793209512,0.7674343419350295,0.924806303543408,0.7554261042040944,2627.4107742763963,0.2445738957959056
DES,1311394,0.34291,40.95115,0.3518,8.079943608457569,5054.240169410656,5913.615839127961,41.29213616686826,1479.8698471689206,4826.689886720807,40.85111760690077,5499.358778081547,41.134430894589485,672.6688913607395,0.12231769529963278,0.8776823047003672,-0.18328089458948682,5535.8487543638485,41.14879170570915,709.158867643041,0.1281030062615094,0.8718969937384906,-0.1976417057091524,5835.569274086267,41.26328676942839,1008.8793873654595,0.17288448478292287,0.8271155152170772,-0.31213676942839186,-0.34098616686826233,0.10003239309922662,1.0471441687844676,0.85467847538706,0.8161994316209361,0.9299486012761522,0.9549783399556215,227.55028268984825,0.04502166004437844
DES,1319667,0.67756,42.94647,0.132,57.39210284664829,12668.344794336961,13350.851978630171,43.06041552919468,3063.694186139102,9992.433978253097,42.43122706214507,12383.980208016663,42.89717187099844,2391.546229763566,0.19311612176313225,0.8068838782368677,0.04929812900155639,12456.081191743693,42.909777776760066,2463.647213490596,0.19778670157702438,0.8022132984229756,0.03669222323993182,13048.302577364182,43.01064071979686,3055.868599111085,0.23419663829779036,0.7658033617022096,-0.06417071979686284,-0.11394552919468026,0.5152429378549286,1.2677936949003163,0.9488791288087342,0.7484491622143161,0.9275797700280763,0.7887718672387211,2675.910816083864,0.21122813276127891
DES,1310963,0.45919,42.59596,268.2323,1.3898817516268102e-05,10779.978012882182,8345.069768803945,42.04002048444012,2014.5640750097482,6570.629211482742,41.520905425339826,7721.578072170528,41.871400959311316,1150.9488606877858,0.14905617089283088,0.8509438291071691,0.7245590406886819,7770.441716301846,41.88509916114351,1199.812504819104,0.15440724589722885,0.8455927541027711,0.7108608388564903,8171.796781629008,41.99445841446431,1601.1675701462664,0.1959382511500832,0.8040617488499168,0.6015015855356864,0.5559395155598779,1.0750545746601716,1.64063100593825,1.2917780571686244,0.7873666001026706,0.9252862212172038,0.6095215782101572,4209.34880139944,0.3904784217898428
DES,1292767,0.30893,40.93935,0.1835,29.69804512617957,5026.849408245938,5238.772416933698,41.02901828578605,1326.7620076548938,4327.3189035402365,40.61396513417213,4884.145409409103,40.87681355052728,556.8265058688667,0.11400694680305044,0.8859930531969495,0.06253644947271653,4917.019482410449,40.891380270094665,589.7005788702127,0.11993049467868415,0.8800695053213159,0.04796972990533277,5187.039779741664,41.00746851792567,859.720876201427,0.16574402987212963,0.8342559701278703,-0.0681185179256758,-0.08966828578605401,0.3253848658278642,1.1616544840578786,0.9595472007902569,0.8260177307097177,0.9323072316754387,0.8608411655304002,699.5305047057018,0.1391588344695997
DES,1847165,0.38748,41.3551,0.1718,33.88080191792443,6087.59672962301,6823.974995878276,41.60305775892651,1682.8498063086174,5488.721968704803,41.13022678545815,6329.739725499369,41.43979988721773,841.0177567945666,0.13286766806643327,0.8671323319335668,-0.08469988721773092,6370.972515473025,41.45389928237912,882.2505467682222,0.1384797288993983,0.8615202711006017,-0.09879928237911884,6709.649448143529,41.56636977795148,1220.9274794387266,0.18196591176257962,0.8180340882374204,-0.21126977795147894,-0.2479577589265105,0.2248732145418515,1.1091100559169926,0.8920895421363585,0.8043291442333868,0.9275736985148059,0.9016237790515906,598.8747609182074,0.09837622094840934
DES,1864046,0.7487,43.61985,0.214,21.83596820683029,17274.11772569083,15086.468744451387,43.3258086114603,3418.1572988281655,11148.538026527953,42.668960222352496,14040.74374844446,43.16982119122629,2892.205721916507,0.20598664670003167,0.7940133532999684,0.450028808773709,14120.414931094601,43.18210791838105,2971.8769045666486,0.2104666838098554,0.7895333161901446,0.4377420816189499,14774.81624081486,43.28048106535958,3626.2782142869073,0.2454364342122546,0.7545635657877454,0.33936893464041873,0.2940413885396964,0.9508897776475038,1.5494513885665597,1.1450073584677682,0.7389759800899892,0.9306845747854989,0.6453897214065732,6125.579699162878,0.3546102785934268
DES,1878335,0.56371,42.52206,0.1391,51.682764986580565,10419.283981560104,10675.820124055837,42.57487686367233,2509.390459560408,8184.53702274222,41.997841212589336,9873.526537214357,42.405232113564935,1688.9895144721368,0.17106243732734785,0.8289375626726522,0.11682788643506825,9933.512435934419,42.41838482381569,1748.975413192199,0.17606817573059974,0.8239318242694003,0.10367517618431066,10426.223217692677,42.52350571779594,2241.6861949504573,0.2150046232605542,0.7849953767394457,-0.0014457177959386058,-0.05281686367232652,0.5242187874106676,1.2730450057966913,0.9759703573575879,0.7666424619032306,0.9248494656599101,0.7855181831330342,2234.7469588178838,0.21448181686696574
DES,1780287,0.52494,42.20845,0.1647,36.86487805651311,9018.117198521244,9796.412801985438,42.38820601059266,2324.273197775361,7580.765267391801,41.831435870986056,9058.233431473169,42.21808816622328,1477.4681640813678,0.16310775994664145,0.8368922400533586,-0.009638166223282951,9114.093710116638,42.23143807292154,1533.3284427248373,0.16823707232929191,0.8317629276707081,-0.02298807292154237,9572.91756950565,42.33809222126051,1992.1523021138482,0.20810294120361095,0.791897058796389,-0.12964222126051084,-0.1797560105926621,0.3770141290139435,1.1896051230226221,0.9205530004506898,0.7738307297397072,0.924647992542468,0.8406150752437399,1437.351931129443,0.15938492475626004
DES,1916143,0.45362,42.06582,0.1399,51.09337262754312,8444.809849096722,8224.54178078449,42.00842918056564,1988.5716980729374,6485.853416413502,41.49270627059061,7611.002569012919,41.840079967396825,1125.149152599417,0.1478319239018913,0.8521680760981087,0.2257400326031771,7659.273494448682,41.853808511853956,1173.4200780351803,0.15320253009448692,0.8467974699055131,0.21201148814604664,8055.760100719957,41.96340324731314,1569.9066843064556,0.19488001934989976,0.8051199806501003,0.10241675268686379,0.057390819434360196,0.5731137294093926,1.3020352615009405,1.0267818042856636,0.7885975400558857,0.9254014110299712,0.768028354967311,1958.9564326832206,0.23197164503268897
DES,1777216,0.57626,42.41191,0.222,20.29056083110137,9903.937135966891,10964.062777052855,42.6327281923283,2569.71017357933,8381.273616965014,42.04942071954926,10141.751175808247,42.46343538015609,1760.477558843233,0.17358713779555252,0.8264128622044474,-0.05152538015609309,10203.072553815418,42.476525499339765,1821.798936850404,0.1785539529628402,0.8214460470371598,-0.06461549933976585,10706.752664326168,42.581159475710976,2325.479047361154,0.21719741926134317,0.7828025807386568,-0.16924947571097704,-0.22081819232830213,0.36248928045073825,1.1816744791531166,0.9033090504274798,0.7644313779839469,0.924999371312826,0.8462567463728935,1522.663519001877,0.15374325362710653
DES,1882097,0.47992,42.59903,0.2479,16.272225215407648,10795.229386879475,8797.028138584348,42.154550530370244,2111.636181008476,6887.236076068224,41.6230954732124,8136.758837037642,41.98512784604266,1249.5227609694175,0.1535651708493222,0.8464348291506778,0.6139021539573406,8187.828416278266,41.99871428989454,1300.5923402100416,0.15884460128943675,0.8411553987105632,0.6003157101054626,8607.302540174282,42.1072059665149,1720.0664641060575,0.19983803939477066,0.8001619606052294,0.49182403348510206,0.44447946962975493,0.9759345267875972,1.5674254908134702,1.227145033165335,0.7829048591831087,0.9249440502923116,0.6379888587118837,3907.993310811251,0.36201114128811634
DES,1923060,0.38247,41.42685,0.1332,56.36266897528158,6292.103749941413,6720.260476326269,41.569801157589865,1659.911322818971,5413.906641878598,41.1004244370705,6235.072090328244,41.407078020662205,821.1654484496457,0.13170103513693548,0.8682989648630646,0.019771979337797063,6275.771752713977,41.421206325167724,861.8651108353788,0.13733213137693584,0.8626678686230641,0.005643674832278123,6610.069694384483,41.53390081756676,1196.1630525058854,0.18096073230847678,0.8190392676915232,-0.10705081756675838,-0.142951157589863,0.32642556292950076,1.1622113505374532,0.9362886709684631,0.8056096428033384,0.927802145808601,0.8604286987367313,878.1971080628155,0.13957130126326867
DES,1899158,0.64747,42.76015,0.1633,37.499685940130256,11626.684162121874,12631.077850683872,42.94007268417222,2915.642703778193,9509.554626401654,42.323671512350266,11703.60954183903,42.77446974643046,2194.0549154373766,0.1874682257293263,0.8125317742706737,-0.01431974643045919,11772.508567657766,42.78721570063535,2262.9539412561116,0.1922235968868226,0.8077764031131774,-0.02706570063534741,12338.429785775272,42.889170094708064,2828.875159373618,0.2292735144171239,0.770726485582876,-0.12902009470806064,-0.1799226841722188,0.43647848764973673,1.2226318286076585,0.9204823451778805,0.752869607710223,0.9265725126700389,0.817907710728263,2117.12953572022,0.18209228927173704
DES,1892217,0.40897,41.71107,0.1203,69.09851997880057,7171.993297960384,7272.717070971395,41.741354087884474,1781.5932404416442,5810.779976590925,41.254042781343244,6739.620956346062,41.57604798485973,928.8409797551367,0.1378179849833447,0.8621820150166553,0.13502201514027234,6783.140555075095,41.59002470612192,972.3605784841702,0.1433496137355811,0.8566503862644189,0.12104529387807617,7140.600824390302,41.701544403318536,1329.8208477993767,0.186233747061883,0.813766252938117,0.009525596681463355,-0.030284087884474786,0.457027218656755,1.2342565588188141,0.9861504617836649,0.7989833675483263,0.9266991814169214,0.8102043232867258,1361.2133213694588,0.18979567671327427
DES,1922067,0.19771,39.8289,0.1094,83.55363642136433,3014.4346627050863,3155.7237892592443,39.928365543474186,835.567084429577,2725.255334993442,39.609906617215344,2978.5844354046358,39.802920203580406,253.32910041119385,0.08505016591103604,0.914949834088964,0.02597979641959114,2999.6232887794977,39.81820420853551,274.36795378605575,0.09146747020279737,0.9085325297972027,0.010695791464485183,3172.4317340109556,39.939832052228255,447.17639901751363,0.14095698079912392,0.8590430192008761,-0.1109320522282573,-0.09946554347418868,0.21899338278465308,1.1061109115166048,0.95522766376606,0.8635912129791157,0.9438672819029611,0.9040684705197288,289.1793277116444,0.09593152948027121
DES,1890212,0.72776,43.12438,0.1438,48.359547432011304,13749.97393982648,14570.798780041101,43.25028742828206,3313.174185318202,10806.12890641216,42.601221344417276,13546.040599951837,43.09193248939226,2739.911693539678,0.20226660870552976,0.7977333912944703,0.03244751060773865,13623.48350082731,43.10431147530046,2817.35459441515,0.20680133640152032,0.7931986635984797,0.020068524699539125,14259.582201457757,43.20340463020092,3453.4532950455978,0.24218474610655502,0.757815253893445,-0.07902463020091943,-0.12590742828205492,0.5231586555827263,1.2724236457763793,0.9436664487235266,0.7416291357488417,0.9296704185159043,0.7859017736108181,2943.84503341432,0.21409822638918183
DES,1842087,1.08349,44.52159,0.1518,43.39667512033899,26166.3939136008,23798.234812365285,44.315594351258696,5169.957465122006,16862.14599170272,43.56743485015173,22747.254667315272,44.21751557370227,5885.108675612551,0.2587173160754496,0.7412826839245504,0.3040744262977313,22862.55175518705,44.22849413283905,6000.40576348433,0.26245564483513784,0.7375443551648622,0.29309586716095026,23809.576297819352,44.316628959766746,6947.430306116632,0.2917914296002372,0.7082085703997628,0.20496104023325756,0.2059956487413075,0.9541551498482761,1.5517831435261193,1.0995098636477463,0.7085460801883233,0.9558378949810203,0.6444199398426885,9304.24792189808,0.3555800601573114
DES,1339392,0.18148,39.3871,0.0959,108.73335428262627,2459.494609527677,2868.9587025559604,39.721492108762696,765.1620192501077,2495.624724757166,39.418767022932386,2714.3573438925605,39.601205733511435,218.73261913539454,0.08058357519784705,0.9194164248021529,-0.21410573351143825,2733.6691192730163,39.61660035882811,238.0443945158504,0.08707871513694943,0.9129212848630506,-0.22950035882811193,2892.2917313847206,39.73908110474088,396.66700662755466,0.13714626443911498,0.862853735560885,-0.3519811047408865,-0.33439210876269954,-0.03166702293238899,0.9855226168938502,0.8572778016415882,0.8698712611421731,0.9461123791967918,1.0146900566846242,-36.13011522948909,-0.014690056684624142
DES,1336002,0.39496,40.94218,0.2288,19.102401095408087,5033.404986797962,6979.460283780761,41.65197982607279,1717.1548022246393,5600.6099007203275,41.17404724377622,6471.705173311594,41.487964245843344,871.0952725912666,0.13460058041326442,0.8653994195867356,-0.5457842458433433,6513.733930222906,41.50202069845875,913.1240295025782,0.14018442252696225,0.8598155774730377,-0.5598406984587498,6858.948757639914,41.614158416282855,1258.3388569195868,0.18345943400116124,0.8165405659988387,-0.6719784162828546,-0.7097998260727891,-0.2318672437762217,0.8987244382349476,0.7211739564583317,0.802441689328804,0.9272500895736716,1.1126881137937594,-567.2049139223654,-0.11268811379375954
DES,1340132,0.60943,42.75672,0.2018,24.556002911359705,11608.333458350893,11734.027713944166,42.78010617281926,2730.0705511728615,8904.299215629759,42.18086935166744,10860.82735416688,42.61218517533486,1956.5281385371218,0.18014540464879752,0.8198545953512024,0.14453482466514345,10925.678441174327,42.62511269693091,2021.3792255445678,0.1850117808635876,0.8149882191364124,0.13160730306908874,11458.350793495441,42.728481194203994,2554.0515778656827,0.22289870714339977,0.7771012928566002,0.028238805796007682,-0.023386172819257922,0.5758506483325618,1.3036773784482365,0.9892880553329609,0.7588442291684985,0.9255839187477276,0.7670609435520751,2704.0342427211344,0.23293905644792495
DES,1337687,0.32869,41.13399,0.1199,69.56033002202975,5498.242304582565,5629.134326615663,41.18507868595118,1415.6240581812956,4617.14814859823,40.75473967377835,5240.02258901601,41.029536420589764,622.8744404177796,0.1188686555900411,0.8811313444099589,0.10445357941023303,5274.999376815228,41.04398268804476,657.8512282169977,0.12471114804456608,0.8752888519554339,0.09000731195524025,5562.29090411849,41.159139116907085,945.1427555202599,0.16991969169042334,0.8300803083095767,-0.025149116907087432,-0.05108868595118565,0.37925032622164423,1.1908308175582012,0.9767473976568273,0.8202234803258183,0.930875385979003,0.8397498496474085,881.094155984335,0.16025015035259144
DES,1338718,0.73306,43.41387,0.1285,60.56109857832821,15710.856976727422,14700.947238847499,43.26959721934084,3339.694807970941,10892.627608573297,42.61853390700682,13670.697157217644,43.11182393781006,2778.0695486443474,0.20321345112803008,0.79678654887197,0.30204606218994456,13748.704045361776,43.12417944193706,2856.0764367884785,0.2077342291582745,0.7922657708417256,0.28969055806294364,14389.435211521164,43.22308936532103,3496.807602947867,0.24301215103620497,0.756987848963795,0.19078063467897266,0.14427278065916482,0.7953360929931819,1.4423385744282513,1.068696916019889,0.7409473302366086,0.9299194762833104,0.6933184882727025,4818.229368154125,0.3066815117272975
DES,1306390,0.40911,41.94595,0.2241,19.912064341455267,7991.271300699218,7275.66080654766,41.742232844365205,1782.2383845301372,5812.884155180254,41.25482896472734,6742.311461771251,41.57691467936536,929.4273065909965,0.1378499512905667,0.8621500487094333,0.3690353206346444,6785.845958277192,41.59089060844735,972.9618030969377,0.14338106244662763,0.8566189375533724,0.35505939155265054,7143.42859460637,41.7024041642312,1330.5444394261158,0.18626132000965762,0.8137386799903424,0.24354583576880628,0.20371715563479853,0.6911210352726656,1.3747515153175134,1.098356769670674,0.7989493064257484,0.926694033853746,0.7274041809432299,2178.3871455189637,0.2725958190567701
DES,1334423,0.35791,41.40865,0.1746,32.802845712471246,6239.587438090062,6216.86885140576,41.40072915353744,1547.909517167074,5048.605609717779,40.94872785233014,5775.853939819279,41.24095163589503,727.2483301015,0.12591182839437504,0.874088171605625,0.16769836410497163,5813.940106484581,41.25522339214412,765.3344967668017,0.13163783643267765,0.8683621635673223,0.15342660785588436,6126.771377703999,41.369028998765145,1078.16576798622,0.17597617105638788,0.8240238289436121,0.039621001234856124,0.00792084646256086,0.4599221476698645,1.2359031226522883,1.0036543454956695,0.8120817296276382,0.9290615706833257,0.8091249076658756,1190.9818283722834,0.19087509233412442
DES,1332819,0.3418,41.15902,0.1509,43.91587299705192,5561.985791000933,5891.303623039381,41.28392765354777,1474.845921152544,4810.30403161249,40.843733257203176,5479.017830757811,41.12638419369465,668.713799145321,0.12204994029976177,0.8779500597002382,0.03263580630535046,5515.38968895177,41.140751639059864,705.0856573392803,0.12783968080291452,0.8721603191970855,0.018268360940133732,5814.140013063411,41.25529805479109,1003.8359814509213,0.17265424967329096,0.8273457503267091,-0.09627805479109242,-0.12490765354777267,0.3152867427968218,1.1562649168219972,0.9441010253230593,0.8165092718699172,0.9300179011875698,0.8648537073567081,751.6817593884434,0.1351462926432919
DES,1333291,0.3646,41.232,0.1694,34.8476252737281,5752.092681288563,6353.15264247942,41.44781707439002,1578.3445481970982,5147.8714044467415,40.991009072462916,5900.142056195357,41.287182965552425,752.2706517486158,0.12750043042755302,0.872499569572447,-0.055182965552425856,5938.940123771477,41.30141535850359,791.0687193247359,0.13320031905328822,0.8667996809467118,-0.0694153585035906,6257.618790158558,41.41491613820371,1109.7473857118166,0.17734339897104812,0.8226566010289519,-0.18291613820370856,-0.21581707439001718,0.24099092753708362,1.1173730323410747,0.9053918589690482,0.8102861200006839,0.9286951515606482,0.8949562689058644,604.2212768418212,0.1050437310941356
DES,1275946,0.23212,40.32782,0.1157,74.70218107958098,3793.061418975925,3778.6554103332783,40.319557068685896,985.9090613417613,3215.605280902451,39.96918429083766,3550.448594277526,40.18428676988256,334.843313375075,0.09431014264359787,0.9056898573564022,0.14353323011744124,3575.1491083909896,40.19934142269194,359.5438274885387,0.10056750546282889,0.8994324945371711,0.12847857730806567,3778.033617556566,40.319199714861455,562.4283366541149,0.14886800743130074,0.8511319925686992,0.008620285138547956,0.008262931314106936,0.35863570916234266,1.179579297715114,1.0038124695369817,0.8509919354140931,0.9396063437190679,0.847759876709463,577.456138073474,0.152240123290537
DES,1279420,0.25691,40.48353,0.173,33.41240936883959,4075.039990477452,4239.645208561214,40.569518197305534,1095.1234929915656,3571.8151149878804,40.19731547853237,3972.2599845064296,40.428058951418876,400.44486951854924,0.10081033746040322,0.8991896625395968,0.055471048581125615,3999.598469259532,40.44295259219967,427.78335427165166,0.106956575156118,0.893043424843882,0.0405774078003347,4224.15068039915,40.561567632705234,652.3355654112693,0.15442999427985096,0.8455700057201491,-0.07803763270523234,-0.08598819730553231,0.2862145214676346,1.140887716550043,0.9611747658149861,0.8424797215991638,0.9369321698158027,0.8765104448875332,503.2248754895718,0.12348955511246687
DES,1339149,0.46879,42.00695,0.1483,45.46924028629253,8218.941230794771,8553.710805767278,42.09364343980357,2059.4520886366904,6717.034330704971,41.56875846463106,7913.131830696569,41.92461262983086,1196.097499991598,0.15115349087850458,0.8488465091214954,0.08233737016914233,7963.017036673006,41.93825884917873,1245.9827059680356,0.156471184254632,0.843528815745368,0.06869115082127308,8372.762982958247,42.04721461137795,1655.7286522532768,0.1977517643367325,0.8022482356632675,-0.04026461137794968,-0.08669343980356814,0.4381915353689436,1.2235967282799598,0.9608626498400215,0.7852772303426554,0.9251109852067008,0.8172627278970619,1501.9069000898007,0.18273727210293805
DES,1277173,0.1494,39.34373,0.0979,104.33610415247261,2410.859354224273,2315.883754856326,39.25645440628857,626.9544769840131,2044.852011332083,38.98618003978048,2202.46317851536,39.14741390708518,157.61116718327708,0.07156131767411425,0.9284386823258858,0.19631609291482022,2218.36123473004,39.16303196201264,173.50922339795693,0.07821504481846567,0.9217849551815344,0.18069803798736217,2348.94431964016,39.287234235739064,304.0923083080768,0.12945913862899117,0.8705408613710088,0.056495764260937165,0.08727559371143201,0.35754996021952223,1.1789896485730333,1.0410105210025271,0.8829683299276576,0.9510249268327363,0.8481838676109923,366.00734289218985,0.1518161323890077
DES,1343337,0.33899,41.12532,0.2524,15.697167728632387,5476.333335355262,5834.899327235151,41.263037461340716,1462.1344758142307,4768.844841956443,40.824936587522004,5427.597811965781,41.10590891831187,658.7529700093382,0.12137099925809525,0.8786290007419048,0.019411081688133436,5463.67065049466,41.120293185911066,694.8258085382167,0.1271719788738199,0.8728280211261801,0.005026814088935794,5759.9648938258615,41.23496980707047,991.1200518694186,0.17207050218861675,0.8279294978113833,-0.10964980707046834,-0.1377174613407135,0.3003834124779985,1.1483563665511431,0.938548041402148,0.8172968502982116,0.9301956225074464,0.870809819257848,707.4884933988187,0.12919018074215208
DES,1338762,0.42054,41.74141,0.1418,49.73332988515579,7272.9043347977495,7516.871656385553,41.81305630040116,1834.9912111970777,5984.940863718754,41.31816994256519,6962.857200398097,41.646808066849594,977.9163366793427,0.14044756463243724,0.8595524353675628,0.09460193315040755,7007.607993975885,41.66071962162917,1022.6671302571303,0.14593669211181187,0.8540633078881881,0.08069037837083215,7375.181022945778,41.771734047170874,1390.2401592270235,0.18850251334871465,0.8114974866512853,-0.030324047170871893,-0.07164630040115583,0.4232400574348105,1.2152007012946018,0.9675440352396393,0.7962010178309444,0.9262972043008313,0.8229093341821315,1287.963471078995,0.17709066581786845
DES,1280790,0.63211,42.82135,0.2085,23.003180189661222,11959.02778907412,12267.097084399798,42.876579636662065,2840.496881872473,9264.46173575621,42.266971584355204,11360.974528564442,42.709948555474114,2096.512792808233,0.18453635183646042,0.8154636481635396,0.11140144452588885,11428.239055430982,42.72276720653082,2163.777319674773,0.18933602186475898,0.810663978135241,0.09858279346918408,11980.734864015561,42.82528791099166,2716.2731282593522,0.22672007678074463,0.7732799232192553,-0.003937910991659521,-0.055229636662062376,0.5543784156447984,1.2908497147673703,0.9748865364636713,0.7552285330437245,0.9261339052262265,0.7746835193593503,2694.5660533179107,0.22531648064064969
DES,1286337,0.66296,42.74686,0.1906,27.526703655215925,11555.743013133966,13000.50855194812,43.00267233126073,2991.7187359779996,9757.681457246352,42.37960380633225,12052.343081848518,42.83822805372538,2294.661624602166,0.19039132963764122,0.8096086703623587,-0.09136805372538248,12122.89044026943,42.850901526110405,2365.208983023078,0.1951027269178646,0.8048972730821354,-0.10404152611040729,12702.350694432838,42.952291118941964,2944.6692371864865,0.23182081081079509,0.7681791891892049,-0.20543111894196642,-0.255812331260735,0.36725619366774964,1.1842713931343105,0.8888685367159997,0.7505615198248662,0.927067047699644,0.8444010433734999,1798.0615558876143,0.15559895662650017
DES,1250017,0.18216,39.8153,0.096,108.50694444444444,2995.6141618145966,2880.880972315009,39.7304972005241,768.1053208282882,2505.2244905664033,39.42710386785621,2725.3570791136963,39.60998768500487,220.13258854729293,0.08077201708147597,0.919227982918524,0.20531231499513325,2744.741215124848,39.625377643450975,239.51672455844482,0.08726386416270945,0.9127361358372905,0.189922356549026,2903.9581813044165,39.74782241462554,398.73369073801314,0.13730696719568725,0.8626930328043128,0.06747758537446202,0.08480279947590219,0.3881961321437899,1.1957467975803324,1.0398257306019105,0.8696036089798126,0.9460151617870081,0.8362974519551813,490.3896712481933,0.16370254804481868
DES,1271436,0.79511,43.33284,0.1637,37.31664930820529,15135.39902513944,16242.976076309522,43.4861986479973,3652.759196400353,11913.707077430261,42.81310521416441,15158.092458693289,43.33609338359123,3244.3853812630277,0.21403652142274315,0.7859634785772568,-0.0032533835912360587,15242.70225438843,43.34818045651427,3328.9951769581694,0.21839927864494887,0.7816007213550511,-0.015340456514273626,15937.66822924041,43.44499453460922,4023.9611518101483,0.25248117189611813,0.7475188281038819,-0.11215453460922475,-0.15335864799730103,0.5197347858355883,1.2704189323080188,0.9318119385285872,0.7334682401463655,0.9332090614109478,0.7871419219038728,3221.6919477091797,0.21285807809612728
DES,1262084,0.4536,42.18827,0.1602,38.96502655076909,8934.697947901584,8224.109707320493,42.00831510001541,1988.4784370061773,6485.549239496446,41.49260442936331,7610.606277842628,41.83996689980309,1125.0570383461818,0.14782751823880985,0.8521724817611901,0.34830310019691524,7658.875075024547,41.85369555345259,1173.3258355281014,0.15319819477853813,0.8468018052214619,0.3345744465474141,8055.344200293827,41.9632911362767,1569.7949607973815,0.1948762115888383,0.8051237884111617,0.224978863723301,0.1799548999845939,0.6956655706366917,1.3776316573914866,1.0864030595249208,0.788601984932605,0.9254018427147476,0.7258834352670703,2449.1487084051387,0.27411656473292967
